LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
102260,2023-01-20 10:55:00.937235,421565332,0,55.90917,92306.7,28.3,0.8259773,421565,0,20.07363,1
102294,2023-01-20 10:55:01.037186,421665292,0,55.54886,92310.58,28.29,0.6991029,421665,0,20.07363,1
102326,2023-01-20 10:55:01.137216,421765300,0,55.6833,92309.12,28.3,0.1193213,421765,0,20.07363,1
102359,2023-01-20 10:55:01.237209,421865285,0,55.72902,92308.63,28.29,-0.5058396,421865,0,20.07363,1
102390,2023-01-20 10:55:01.337208,421965296,0,55.9979,92305.73,28.29,-0.3890455,421965,0,20.07363,1
102423,2023-01-20 10:55:01.437210,422065297,0,55.86884,92307.14,28.28,0.4100466,422065,0,20.07363,1
102453,2023-01-20 10:55:01.537268,422165332,0,55.78548,92308.01,28.29,0.8528674,422165,0,20.07363,1
102489,2023-01-20 10:55:01.637225,422265279,0,55.74515,92308.47,28.28,0.4075289,422265,0,20.07363,1
102521,2023-01-20 10:55:01.737226,422365291,0,55.5892,92310.15,28.28,-0.341146,422365,0,20.07363,1
102554,2023-01-20 10:55:01.837216,422465296,0,55.67255,92309.25,28.27,-0.721786,422465,0,20.07363,1
102588,2023-01-20 10:55:01.937195,422565293,0,55.73977,92308.51,28.27,-0.6327176,422565,0,20.07363,1
102622,2023-01-20 10:55:02.037192,422665290,0,55.53542,92310.73,28.26,-0.2747667,422665,0,20.07363,1
102654,2023-01-20 10:55:02.137245,422765312,0,55.3714,92312.48,28.26,-0.1562941,422765,0,20.07363,1
102687,2023-01-20 10:55:02.237286,422865334,0,55.40097,92312.16,28.26,-0.5940723,422865,0,20.07363,1
102718,2023-01-20 10:55:02.337242,422965293,0,55.49777,92311.12,28.26,-0.9436178,422965,0,20.07363,1
102751,2023-01-20 10:55:02.437237,423065292,0,55.43324,92311.83,28.25,-0.5873442,423065,0,20.07363,1
102781,2023-01-20 10:55:02.537217,423165280,0,55.29073,92313.35,28.25,-0.07058143,423165,0,20.07363,1
102817,2023-01-20 10:55:02.637224,423265288,0,55.32031,92313.03,28.24,-0.1176333,423265,0,20.07363,1
102848,2023-01-20 10:55:02.737257,423365314,0,55.01916,92316.28,28.25,-0.5344057,423365,0,20.07363,1
102881,2023-01-20 10:55:02.837294,423465358,0,54.88741,92317.7,28.25,-0.9352183,423465,0,20.07363,1
102914,2023-01-20 10:55:02.937198,423565295,0,54.94656,92317.05,28.24,-1.278888,423565,0,20.07363,1
102948,2023-01-20 10:55:03.037183,423665292,0,55.0568,92315.88,28.24,-1.224265,423665,0,20.07363,1
102980,2023-01-20 10:55:03.137218,423765302,0,54.80136,92318.61,28.23,-0.5957425,423765,0,20.07363,1
103013,2023-01-20 10:55:03.237233,423865309,0,54.839,92318.2,28.23,-0.1579666,423865,0,20.07363,1
103044,2023-01-20 10:55:03.337196,423965291,0,54.79599,92318.67,28.24,-0.3571153,423965,0,20.07363,1
103077,2023-01-20 10:55:03.437197,424065294,0,54.93581,92317.19,28.23,-0.5134046,424065,0,20.07363,1
103107,2023-01-20 10:55:03.537255,424165325,0,54.69381,92319.77,28.23,-0.2386308,424165,0,20.07363,1
103143,2023-01-20 10:55:03.637223,424265280,0,54.43299,92322.58,28.22,-0.1781285,424265,0,20.07363,1
103174,2023-01-20 10:55:03.737227,424365297,0,54.72338,92319.47,28.22,-0.6915355,424365,0,20.07363,1
103207,2023-01-20 10:55:03.837213,424465303,0,55.0084,92316.41,28.22,-0.8234633,424465,0,20.07363,1
103243,2023-01-20 10:55:03.937180,424565305,0,55.09176,92315.48,28.22,0.2293873,424565,0,20.07363,1
103278,2023-01-20 10:55:04.037167,424665296,0,55.17511,92314.59,28.21,1.471303,424665,0,20.07363,1
103310,2023-01-20 10:55:04.137281,424765361,0,55.12671,92315.13,28.21,1.63852,424765,0,20.07363,1
103343,2023-01-20 10:55:04.237253,424865306,0,54.81481,92318.48,28.22,0.883962,424865,0,20.07363,1
103374,2023-01-20 10:55:04.337214,424965273,0,55.05143,92315.91,28.21,-0.08486629,424965,0,20.07363,1
103407,2023-01-20 10:55:04.437202,425065265,0,55.05412,92315.89,28.21,-0.5991089,425065,0,20.07363,1
103437,2023-01-20 10:55:04.537239,425165299,0,55.16436,92314.72,28.2,-0.246197,425165,0,20.07363,1
103473,2023-01-20 10:55:04.633911,425265295,0,55.09714,92315.44,28.2,0.3966045,425265,0,20.07363,1
103504,2023-01-20 10:55:04.724986,425365302,0,55.30956,92313.16,28.2,0.5865037,425365,0,20.07363,1
103537,2023-01-20 10:55:04.819592,425465348,0,55.29073,92313.36,28.2,0.5386102,425465,0,20.07363,1
103570,2023-01-20 10:55:04.930387,425565304,0,55.04605,92315.98,28.21,0.5209649,425565,0,20.07363,1
103604,2023-01-20 10:55:05.037196,425665293,0,54.76641,92319.01,28.21,0.06469845,425665,0,20.07363,1
103636,2023-01-20 10:55:05.137239,425765309,0,54.94925,92317.03,28.21,-0.892365,425765,0,20.07363,1
103669,2023-01-20 10:55:05.237262,425865313,0,54.86052,92317.97,28.21,-1.343586,425865,0,20.07363,1
103700,2023-01-20 10:55:05.337229,425965272,0,55.25578,92313.71,28.21,-0.705824,425965,0,20.07363,1
103733,2023-01-20 10:55:05.437330,426065368,0,55.63759,92309.62,28.21,0.5176031,426065,0,20.07363,1
103763,2023-01-20 10:55:05.537255,426165292,0,55.33913,92312.84,28.22,1.659523,426165,0,20.07363,1
103799,2023-01-20 10:55:05.637252,426265291,0,55.29342,92313.32,28.22,1.866226,426265,0,20.07363,1
103830,2023-01-20 10:55:05.737261,426365306,0,55.33376,92312.88,28.21,0.7915282,426365,0,20.07363,1
103863,2023-01-20 10:55:05.833925,426465295,0,55.26653,92313.61,28.22,-0.3134143,426465,0,20.07363,1
103896,2023-01-20 10:55:05.924994,426565283,0,55.10251,92315.39,28.21,-0.5201185,426565,0,20.07363,1
103930,2023-01-20 10:55:06.017668,426665301,0,55.1294,92315.09,28.22,-0.4965973,426665,0,20.07363,1
103962,2023-01-20 10:55:06.117700,426765326,0,54.86052,92317.99,28.22,-0.7159102,426765,0,20.07363,1
103996,2023-01-20 10:55:06.217679,426865300,0,55.13747,92314.98,28.23,-0.854553,426865,0,20.07363,1
104027,2023-01-20 10:55:06.317672,426965297,0,55.34182,92312.79,28.22,-0.5369329,426965,0,20.07363,1
104060,2023-01-20 10:55:06.417630,427065265,0,55.15898,92314.78,28.23,0.2781236,427065,0,20.07363,1
104090,2023-01-20 10:55:06.517596,427165273,0,55.04874,92315.95,28.22,0.772202,427165,0,20.07363,1
104126,2023-01-20 10:55:06.617594,427265293,0,55.323,92313.01,28.21,0.329386,427265,0,20.07363,1
104157,2023-01-20 10:55:06.717716,427365349,0,55.50853,92310.99,28.2,-0.02352358,427365,0,20.07363,1
104191,2023-01-20 10:55:06.817704,427465305,0,55.65373,92309.44,28.2,0.6260014,427465,0,20.07363,1
104224,2023-01-20 10:55:06.917564,427565297,0,55.2746,92313.53,28.19,1.315859,427565,0,20.07363,1
104258,2023-01-20 10:55:07.017452,427665291,0,55.44131,92311.74,28.17,0.8873249,427665,0,20.07363,1
104290,2023-01-20 10:55:07.117481,427765308,0,55.56499,92310.41,28.16,-0.05629657,427765,0,20.07363,1
104323,2023-01-20 10:55:07.217489,427865309,0,55.50315,92311.05,28.16,-0.2050292,427865,0,20.07363,1
104354,2023-01-20 10:55:07.317445,427965273,0,55.6591,92309.39,28.15,0.3125727,427965,0,20.07363,1
104387,2023-01-20 10:55:07.417507,428065335,0,55.6134,92309.88,28.14,0.5646551,428065,0,20.07363,1
104417,2023-01-20 10:55:07.517512,428165293,0,55.86077,92307.21,28.12,0.5453324,428165,0,20.07363,1
104453,2023-01-20 10:55:07.617531,428265277,0,55.82312,92307.63,28.13,0.6612909,428265,0,20.07363,1
104484,2023-01-20 10:55:07.717534,428365295,0,55.91186,92306.67,28.12,0.8234609,428365,0,20.07363,1
104517,2023-01-20 10:55:07.817507,428465291,0,55.9495,92306.27,28.12,0.7831275,428465,0,20.07363,1
104550,2023-01-20 10:55:07.917439,428565286,0,55.76935,92308.19,28.11,0.5344117,428565,0,20.07363,1
104584,2023-01-20 10:55:08.017383,428665269,0,55.69944,92308.95,28.1,0.1100779,428665,0,20.07363,1
104616,2023-01-20 10:55:08.117558,428765371,0,55.78548,92308.04,28.09,-0.4008079,428765,0,20.07363,1
104649,2023-01-20 10:55:08.217553,428865304,0,55.85808,92307.23,28.09,-0.5377746,428865,0,20.07363,1
104680,2023-01-20 10:55:08.317542,428965287,0,55.69675,92308.97,28.09,-0.1562941,428965,0,20.07363,1
104714,2023-01-20 10:55:08.417578,429065321,0,55.64297,92309.57,28.08,0.06133557,429065,0,20.07363,1
104744,2023-01-20 10:55:08.517524,429165284,0,55.74784,92308.44,28.07,-0.21595,429165,0,20.07363,1
104780,2023-01-20 10:55:08.617518,429265295,0,55.81775,92307.68,28.06,-0.3461873,429265,0,20.07363,1
104811,2023-01-20 10:55:08.717562,429365363,0,55.63759,92309.61,28.05,-0.01680255,429365,0,20.07363,1
104844,2023-01-20 10:55:08.817456,429465282,0,55.57844,92310.25,28.05,0.1117539,429465,0,20.07363,1
104879,2023-01-20 10:55:08.917429,429565287,0,55.65104,92309.47,28.04,-0.2672076,429565,0,20.07363,1
104913,2023-01-20 10:55:09.017411,429665288,0,55.67524,92309.2,28.03,-0.4848325,429665,0,20.07363,1
104945,2023-01-20 10:55:09.117459,429765294,0,55.44669,92311.68,28.02,-0.251236,429765,0,20.07363,1
104978,2023-01-20 10:55:09.217497,429865293,0,55.45475,92311.59,28.02,-0.2008212,429865,0,20.07363,1
105009,2023-01-20 10:55:09.317517,429965288,0,55.60264,92310,28.01,-0.4848301,429965,0,20.07363,1
105042,2023-01-20 10:55:09.417598,430065349,0,55.44938,92311.64,28.01,-0.4453361,430065,0,20.07363,1
105072,2023-01-20 10:55:09.517535,430165284,0,55.31224,92313.13,28,-0.1445234,430165,0,20.07363,1
105108,2023-01-20 10:55:09.617543,430265294,0,55.34182,92312.79,28,-0.2806485,430265,0,20.07363,1
105139,2023-01-20 10:55:09.717540,430365307,0,55.38215,92312.38,27.99,-0.6150746,430365,0,20.07363,1
105172,2023-01-20 10:55:09.817491,430465281,0,55.46013,92311.52,27.99,-0.4419827,430465,0,20.07363,1
105205,2023-01-20 10:55:09.917458,430565305,0,55.40366,92312.14,27.98,0.06049394,430565,0,20.07363,1
105239,2023-01-20 10:55:10.017446,430665330,0,55.48971,92311.2,27.98,0.3117358,430665,0,20.07363,1
105271,2023-01-20 10:55:10.117486,430765312,0,55.67793,92309.2,27.97,0.3327465,430765,0,20.07363,1
105304,2023-01-20 10:55:10.217543,430865318,0,55.56768,92310.36,27.97,0.4865158,430865,0,20.07363,1
105335,2023-01-20 10:55:10.317526,430965283,0,55.29611,92313.3,27.96,0.5360902,430965,0,20.07363,1
105368,2023-01-20 10:55:10.417570,431065322,0,55.72095,92308.73,27.96,0.06890415,431065,0,20.07363,1
105398,2023-01-20 10:55:10.517488,431165292,0,55.69137,92309.05,27.96,-0.2176249,431165,0,20.07363,1
105435,2023-01-20 10:55:10.617447,431265292,0,55.62684,92309.74,27.96,0.2991354,431265,0,20.07363,1
105466,2023-01-20 10:55:10.717525,431365357,0,55.64835,92309.49,27.96,0.6822944,431365,0,20.07363,1
105499,2023-01-20 10:55:10.817465,431465289,0,55.76397,92308.24,27.95,0.3545916,431465,0,20.07363,1
105532,2023-01-20 10:55:10.917448,431565285,0,55.57037,92310.34,27.95,0.07226229,431565,0,20.07363,1
105566,2023-01-20 10:55:11.017441,431665285,0,55.70213,92308.92,27.94,0.05713702,431665,0,20.07363,1
105598,2023-01-20 10:55:11.117488,431765308,0,55.4924,92311.18,27.93,-0.08990883,431765,0,20.07363,1
105631,2023-01-20 10:55:11.217519,431865314,0,55.71288,92308.8,27.94,-0.2646827,431865,0,20.07363,1
105662,2023-01-20 10:55:11.317548,431965317,0,55.71557,92308.77,27.93,-0.16469,431965,0,20.07363,1
105695,2023-01-20 10:55:11.417578,432065324,0,55.60533,92309.98,27.92,0.1487267,432065,0,20.07363,1
105725,2023-01-20 10:55:11.517528,432165273,0,55.84195,92307.41,27.92,0.3125739,432165,0,20.07363,1
105761,2023-01-20 10:55:11.617543,432265289,0,55.62684,92309.74,27.9,0.245353,432265,0,20.07363,1
105792,2023-01-20 10:55:11.717554,432365317,0,55.61071,92309.89,27.9,0.1268804,432365,0,20.07363,1
105826,2023-01-20 10:55:11.817543,432465327,0,55.75322,92308.38,27.9,-0.08486272,432465,0,20.07363,1
105859,2023-01-20 10:55:11.917459,432565281,0,55.78817,92307.98,27.9,-0.1537633,432565,0,20.07363,1
105894,2023-01-20 10:55:12.017492,432665339,0,55.74784,92308.42,27.9,0.1747787,432665,0,20.07363,1
105926,2023-01-20 10:55:12.117496,432765303,0,55.87152,92307.1,27.89,0.4377782,432765,0,20.07363,1
105959,2023-01-20 10:55:12.217524,432865299,0,55.81237,92307.73,27.89,0.3755974,432865,0,20.07363,1
105990,2023-01-20 10:55:12.317504,432965281,0,55.83119,92307.54,27.89,0.273087,432965,0,20.07363,1
106023,2023-01-20 10:55:12.417518,433065303,0,55.91186,92306.67,27.89,0.2041864,433065,0,20.07363,1
106053,2023-01-20 10:55:12.517478,433165298,0,56.01672,92305.53,27.9,0.2134275,433165,0,20.07363,1
106089,2023-01-20 10:55:12.617498,433265341,0,55.84464,92307.38,27.9,0.367192,433265,0,20.07363,1
106121,2023-01-20 10:55:12.717501,433365310,0,55.89035,92306.89,27.9,0.3360999,433365,0,20.07363,1
106154,2023-01-20 10:55:12.817518,433465305,0,55.78279,92308.06,27.9,-0.04033565,433465,0,20.07363,1
106187,2023-01-20 10:55:12.917472,433565296,0,55.83119,92307.52,27.89,-0.3587914,433565,0,20.07363,1
106221,2023-01-20 10:55:13.017448,433665299,0,55.97908,92305.95,27.9,-0.3075349,433665,0,20.07363,1
106253,2023-01-20 10:55:13.117464,433765299,0,55.99252,92305.79,27.9,0.06806016,433765,0,20.07363,1
106286,2023-01-20 10:55:13.217500,433865316,0,56.22107,92303.33,27.9,0.5520487,433865,0,20.07363,1
106317,2023-01-20 10:55:13.317559,433965339,0,56.35551,92301.88,27.9,0.9452916,433965,0,20.07363,1
106350,2023-01-20 10:55:13.417555,434065304,0,56.07587,92304.88,27.9,1.125112,434065,0,20.07363,1
106380,2023-01-20 10:55:13.517545,434165283,0,56.20494,92303.5,27.89,0.8049739,434165,0,20.07363,1
106416,2023-01-20 10:55:13.617563,434265294,0,56.05436,92305.13,27.89,0.06218074,434265,0,20.07363,1
106447,2023-01-20 10:55:13.717565,434365305,0,55.9737,92305.98,27.88,-0.4495406,434365,0,20.07363,1
106480,2023-01-20 10:55:13.817538,434465292,0,56.12428,92304.38,27.89,-0.5411315,434465,0,20.07363,1
106516,2023-01-20 10:55:13.917542,434565338,0,56.01941,92305.52,27.88,-0.4058492,434565,0,20.07363,1
106550,2023-01-20 10:55:14.017467,434665291,0,55.95488,92306.2,27.88,-0.1604891,434665,0,20.07363,1
106582,2023-01-20 10:55:14.117528,434765308,0,55.9979,92305.74,27.87,-0.1176357,434765,0,20.07363,1
106615,2023-01-20 10:55:14.217569,434865310,0,56.07856,92304.85,27.88,-0.2268732,434865,0,20.07363,1
106646,2023-01-20 10:55:14.317569,434965292,0,56.14041,92304.2,27.88,-0.03865362,434965,0,20.07363,1
106679,2023-01-20 10:55:14.417590,435065316,0,56.25334,92302.98,27.88,0.3848422,435065,0,20.07363,1
106709,2023-01-20 10:55:14.517470,435165291,0,56.21838,92303.36,27.89,0.657928,435165,0,20.07363,1
106745,2023-01-20 10:55:14.617457,435265342,0,55.85539,92307.27,27.9,0.517602,435265,0,20.07363,1
106776,2023-01-20 10:55:14.717487,435365293,0,56.02479,92305.45,27.9,-0.1487279,435365,0,20.07363,1
106810,2023-01-20 10:55:14.817543,435465293,0,55.77472,92308.14,27.9,-0.8612704,435465,0,20.07363,1
106892,2023-01-20 10:55:14.917500,435565301,0,55.93068,92306.46,27.9,-0.9663022,435565,0,20.07363,1
106926,2023-01-20 10:55:15.015879,435665290,0,56.0947,92304.7,27.91,-0.5352461,435665,0,20.07363,1
106958,2023-01-20 10:55:15.106905,435765306,0,56.07856,92304.86,27.91,0.1083958,435765,0,20.07363,1
106989,2023-01-20 10:55:15.197954,435865348,0,56.04092,92305.27,27.9,0.6251562,435865,0,20.07363,1
107022,2023-01-20 10:55:15.297672,435965283,0,56.12428,92304.37,27.9,0.5949056,435965,0,20.07363,1
107053,2023-01-20 10:55:15.397691,436065319,0,55.96294,92306.13,27.9,0.2167892,436065,0,20.07363,1
107085,2023-01-20 10:55:15.497651,436165290,0,55.82312,92307.61,27.89,-0.1268768,436165,0,20.07363,1
107119,2023-01-20 10:55:15.597619,436265270,0,55.62684,92309.74,27.89,-0.587343,436265,0,20.07363,1
107152,2023-01-20 10:55:15.697637,436365300,0,55.48702,92311.24,27.89,-1.173009,436365,0,20.07363,1
107183,2023-01-20 10:55:15.797625,436465300,0,55.54079,92310.66,27.89,-1.478025,436465,0,20.07363,1
107218,2023-01-20 10:55:15.897572,436565337,0,55.50315,92311.08,27.89,-1.246953,436565,0,20.07363,1
107250,2023-01-20 10:55:15.997425,436665283,0,55.28804,92313.38,27.89,-0.7453167,436665,0,20.07363,1
107284,2023-01-20 10:55:16.097508,436765299,0,55.30418,92313.2,27.89,-0.5604577,436765,0,20.07363,1
107315,2023-01-20 10:55:16.197582,436865302,0,55.41442,92312.03,27.89,-0.6898558,436865,0,20.07363,1
107348,2023-01-20 10:55:16.297557,436965290,0,55.27191,92313.55,27.89,-0.5360854,436965,0,20.07363,1
107379,2023-01-20 10:55:16.397565,437065313,0,55.29073,92313.36,27.9,-0.169729,437065,0,20.07363,1
107411,2023-01-20 10:55:16.497548,437165344,0,55.35258,92312.69,27.91,-0.0941062,437165,0,20.07363,1
107445,2023-01-20 10:55:16.597440,437265286,0,55.24233,92313.88,27.91,-0.1470458,437265,0,20.07363,1
107478,2023-01-20 10:55:16.697528,437365297,0,55.16973,92314.66,27.92,-0.1310837,437365,0,20.07363,1
107509,2023-01-20 10:55:16.797590,437465279,0,55.43055,92311.84,27.93,-0.1983058,437465,0,20.07363,1
107545,2023-01-20 10:55:16.897519,437565283,0,55.32838,92312.95,27.93,-0.09327055,437565,0,20.07363,1
107578,2023-01-20 10:55:16.997465,437665308,0,55.29342,92313.32,27.94,0.2646852,437665,0,20.07363,1
107612,2023-01-20 10:55:17.097564,437765309,0,55.23964,92313.91,27.93,0.2764487,437765,0,20.07363,1
107643,2023-01-20 10:55:17.197710,437865351,0,55.45475,92311.59,27.94,-0.06049992,437865,0,20.07363,1
107676,2023-01-20 10:55:17.297556,437965281,0,55.444,92311.69,27.94,-0.02268911,437965,0,20.07363,1
107707,2023-01-20 10:55:17.397500,438065313,0,55.2988,92313.26,27.93,0.3554308,438065,0,20.07363,1
107739,2023-01-20 10:55:17.497516,438165296,0,55.11327,92315.25,27.93,0.2587998,438165,0,20.07363,1
107773,2023-01-20 10:55:17.597532,438265276,0,55.30956,92313.16,27.93,-0.3966069,438265,0,20.07363,1
107806,2023-01-20 10:55:17.697571,438365313,0,54.99765,92316.52,27.92,-0.7738817,438365,0,20.07363,1
107837,2023-01-20 10:55:17.797596,438465336,0,54.90085,92317.54,27.91,-0.7142197,438465,0,20.07363,1
107872,2023-01-20 10:55:17.897492,438565284,0,55.19394,92314.41,27.91,-0.7562363,438565,0,20.07363,1
107904,2023-01-20 10:55:17.997449,438665294,0,55.17511,92314.6,27.91,-0.5764234,438665,0,20.07363,1
107938,2023-01-20 10:55:18.097485,438765300,0,55.29342,92313.31,27.9,0.1949418,438765,0,20.07363,1
107969,2023-01-20 10:55:18.197524,438865308,0,55.32031,92313.03,27.9,0.8016157,438865,0,20.07363,1
108002,2023-01-20 10:55:18.297495,438965298,0,55.42517,92311.9,27.89,0.8133757,438965,0,20.07363,1
108033,2023-01-20 10:55:18.397494,439065317,0,55.33107,92312.91,27.9,0.6503594,439065,0,20.07363,1
108065,2023-01-20 10:55:18.497507,439165337,0,55.32838,92312.94,27.9,0.442816,439165,0,20.07363,1
108099,2023-01-20 10:55:18.597487,439265324,0,55.46551,92311.48,27.9,0.1512492,439265,0,20.07363,1
108132,2023-01-20 10:55:18.697515,439365305,0,55.23695,92313.94,27.89,0.01260519,439365,0,20.07363,1
108163,2023-01-20 10:55:18.797537,439465279,0,55.34989,92312.72,27.88,-0.01596808,439465,0,20.07363,1
108200,2023-01-20 10:55:18.897507,439565301,0,55.43862,92311.76,27.88,-0.1151204,439565,0,20.07363,1
108232,2023-01-20 10:55:18.997447,439665295,0,55.40366,92312.14,27.87,-0.02016783,439665,0,20.07363,1
108267,2023-01-20 10:55:19.097489,439765350,0,55.57037,92310.34,27.86,0.3134191,439765,0,20.07363,1
108298,2023-01-20 10:55:19.197432,439865306,0,55.51391,92310.96,27.87,0.5159246,439865,0,20.07363,1
108331,2023-01-20 10:55:19.297459,439965283,0,55.51659,92310.92,27.85,0.4982817,439965,0,20.07363,1
108362,2023-01-20 10:55:19.397538,440065311,0,55.47895,92311.33,27.85,0.3100598,440065,0,20.07363,1
108394,2023-01-20 10:55:19.497527,440165286,0,55.61608,92309.84,27.85,0.06553531,440165,0,20.07363,1
108428,2023-01-20 10:55:19.597555,440265300,0,55.89572,92306.83,27.86,0.156281,440265,0,20.07363,1
108461,2023-01-20 10:55:19.697560,440365308,0,55.92799,92306.49,27.86,0.7444704,440365,0,20.07363,1
108492,2023-01-20 10:55:19.797583,440465334,0,55.76128,92308.27,27.87,1.242753,440465,0,20.07363,1
108527,2023-01-20 10:55:19.897493,440565297,0,55.54886,92310.58,27.88,0.8503532,440565,0,20.07363,1
108558,2023-01-20 10:55:19.997432,440665291,0,55.31224,92313.13,27.87,-0.3461838,440665,0,20.07363,1
108592,2023-01-20 10:55:20.097474,440765307,0,55.19394,92314.39,27.87,-1.453654,440765,0,20.07363,1
108623,2023-01-20 10:55:20.197508,440865313,0,55.323,92313.02,27.87,-1.798163,440865,0,20.07363,1
108656,2023-01-20 10:55:20.297498,440965273,0,55.38753,92312.3,27.88,-1.27132,440965,0,20.07363,1
108687,2023-01-20 10:55:20.397555,441065300,0,55.42786,92311.88,27.87,-0.2890539,441065,0,20.07363,1
108719,2023-01-20 10:55:20.497501,441165293,0,55.7075,92308.86,27.87,0.4965937,441165,0,20.07363,1
108753,2023-01-20 10:55:20.597447,441265289,0,55.84732,92307.34,27.85,0.9730268,441265,0,20.07363,1
108786,2023-01-20 10:55:20.697497,441365306,0,55.80699,92307.8,27.84,1.346946,441365,0,20.07363,1
108817,2023-01-20 10:55:20.797519,441465294,0,55.87152,92307.1,27.84,1.351147,441465,0,20.07363,1
108852,2023-01-20 10:55:20.897475,441565286,0,55.66448,92309.34,27.84,0.796572,441565,0,20.07363,1
108884,2023-01-20 10:55:20.997435,441665284,0,55.89572,92306.84,27.84,0.1302409,441665,0,20.07363,1
108918,2023-01-20 10:55:21.097477,441765331,0,55.97639,92305.97,27.84,-0.07814885,441765,0,20.07363,1
108949,2023-01-20 10:55:21.197462,441865320,0,55.80161,92307.86,27.83,0.2352667,441865,0,20.07363,1
108983,2023-01-20 10:55:21.297453,441965292,0,55.73977,92308.5,27.84,0.3789544,441965,0,20.07363,1
109014,2023-01-20 10:55:21.397479,442065299,0,55.86884,92307.14,27.84,-0.0537765,442065,0,20.07363,1
109046,2023-01-20 10:55:21.497505,442165290,0,55.86884,92307.14,27.84,-0.3394627,442165,0,20.07363,1
109080,2023-01-20 10:55:21.597541,442265291,0,55.97101,92306.03,27.85,-0.005875831,442265,0,20.07363,1
109113,2023-01-20 10:55:21.697579,442365320,0,55.87152,92307.09,27.84,0.380646,442365,0,20.07363,1
