LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
100261,2023-01-20 10:54:54.959149,415566998,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002091643,0.008343331,0.02775639
100294,2023-01-20 10:54:55.053767,415666995,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0001407368,0.004024606,0.01914813
100326,2023-01-20 10:54:55.144679,415767001,0,0,0,0,0,55.82,0.16,0,0,0.5,0.000139813,0.005413832,0.02108477
100359,2023-01-20 10:54:55.239140,415867004,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002233127,0.004773701,0.007038488
100390,2023-01-20 10:54:55.339108,415966994,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002876188,0.004699117,0.009452462
100424,2023-01-20 10:54:55.443484,416067001,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003547614,0.01283607,0.03013138
100454,2023-01-20 10:54:55.554686,416166998,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0002382501,0.008234978,0.02101173
100490,2023-01-20 10:54:55.659256,416266997,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0003831017,0.01680846,0.04006367
100521,2023-01-20 10:54:55.759264,416366997,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0003602713,0.01124697,0.03071024
100554,2023-01-20 10:54:55.853840,416467004,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0006114943,0.02597016,0.06122159
100588,2023-01-20 10:54:55.944661,416566993,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0003746073,0.01634396,0.04327741
100621,2023-01-20 10:54:56.039074,416666996,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0003824527,0.01931101,0.05005986
100653,2023-01-20 10:54:56.139067,416767000,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0001584466,0.01063468,0.03204362
100686,2023-01-20 10:54:56.243458,416867010,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001379047,0.007340906,0.02532576
100717,2023-01-20 10:54:56.354672,416966994,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001961082,0.003060706,0.01353294
100750,2023-01-20 10:54:56.453822,417067001,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0001078983,0.00636673,0.02140597
100780,2023-01-20 10:54:56.544656,417167005,0,0,0,0,0,55.79,0.16,0,0,0.5,0.000300223,0.00243662,0.01094689
100817,2023-01-20 10:54:56.639050,417266997,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002436159,0.003591875,0.007714171
100848,2023-01-20 10:54:56.739027,417367000,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0003985924,0.004774469,0.01731003
100881,2023-01-20 10:54:56.839012,417467009,0,0,0,0,0,55.8,0.16,0,0,0.5,0.000293388,0.009448337,0.02768273
100915,2023-01-20 10:54:56.938974,417566993,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002886526,0.006069486,0.0231449
100948,2023-01-20 10:54:57.038985,417667012,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0004976306,0.0123169,0.03261407
100980,2023-01-20 10:54:57.138997,417767009,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003766055,0.006476131,0.01959397
101013,2023-01-20 10:54:57.238985,417867000,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0004014953,0.009103145,0.02614379
101044,2023-01-20 10:54:57.338950,417966993,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003037781,0.004582729,0.01541643
101077,2023-01-20 10:54:57.438949,418067010,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0002837493,0.01036608,0.03053058
101107,2023-01-20 10:54:57.538929,418166994,0,0,0,0,0,55.8,0.16,0,0,0.5,6.587364E-05,0.00451988,0.016752
101144,2023-01-20 10:54:57.638934,418266997,0,0,0,0,0,55.8,0.16,0,0,0.5,6.581752E-05,0.005439163,0.02147344
101175,2023-01-20 10:54:57.738958,418367009,0,0,0,0,0,55.8,0.16,0,0,0.5,9.498884E-05,0.002847592,0.009610663
101208,2023-01-20 10:54:57.838943,418466998,0,0,0,0,0,55.78,0.16,0,0,0.5,8.738711E-05,0.00468448,0.01619877
101242,2023-01-20 10:54:57.938909,418566993,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0002228039,0.003417016,0.003849948
101275,2023-01-20 10:54:58.038907,418667007,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0001501291,0.008956792,0.02740569
101307,2023-01-20 10:54:58.138921,418767017,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0003481375,0.007144657,0.01918566
101340,2023-01-20 10:54:58.238907,418866994,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0002633353,0.01200274,0.03459483
101420,2023-01-20 10:54:58.338938,418967006,0,0,0,0,0,55.77,0.16,0,0,0.5,0.000166458,0.008576666,0.0215316
101453,2023-01-20 10:54:58.438939,419066998,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0005762179,0.02885312,0.0665704
101483,2023-01-20 10:54:58.538934,419166999,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0006024961,0.02194335,0.05028754
101519,2023-01-20 10:54:58.638928,419267003,0,0,0,0,0,55.77,0.16,0,0,0.5,0.001044687,0.04943833,0.1128954
101550,2023-01-20 10:54:58.738909,419367000,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0008082779,0.03491007,0.08061736
101583,2023-01-20 10:54:58.838897,419466996,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0002726505,0.01994939,0.05039527
101619,2023-01-20 10:54:58.938908,419567003,0,0,0,0,0,55.77,0.16,0,0,0.5,8.273073E-05,0.01217691,0.031497
101652,2023-01-20 10:54:59.038906,419666997,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0001339174,0.01239095,0.03866054
101684,2023-01-20 10:54:59.138928,419767016,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0001129878,0.005687478,0.02034206
101716,2023-01-20 10:54:59.238916,419867005,0,0,0,0,0,55.72,0.16,0,0,0.5,0.000116484,0.00808521,0.02821505
101747,2023-01-20 10:54:59.338902,419966998,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0002588058,0.003410412,0.01317909
101780,2023-01-20 10:54:59.438903,420066996,0,0,0,0,0,55.69,0.16,0,0,0.5,0.000473518,0.01457453,0.04086159
101810,2023-01-20 10:54:59.538931,420167002,0,0,0,0,0,55.69,0.16,0,0,0.5,0.000220734,0.009677295,0.02737688
101846,2023-01-20 10:54:59.638938,420266997,0,0,0,0,0,55.68,0.16,0,0,0.5,7.412662E-05,0.008916915,0.02558618
101877,2023-01-20 10:54:59.738941,420367003,0,0,0,0,0,55.69,0.16,0,0,0.5,0.0003079508,0.00570025,0.01508104
101911,2023-01-20 10:54:59.838938,420467010,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0005073235,0.01878259,0.04404808
101945,2023-01-20 10:54:59.938896,420566993,0,0,0,0,0,55.69,0.16,0,0,0.5,0.0002662893,0.01169101,0.02851695
101978,2023-01-20 10:55:00.038893,420666998,0,0,0,0,0,55.69,0.16,0,0,0.5,0.0003301037,0.01719991,0.04392156
102010,2023-01-20 10:55:00.138937,420767025,0,0,0,0,0,55.7,0.16,0,0,0.5,0.000315954,0.01097453,0.02614986
102043,2023-01-20 10:55:00.238922,420866996,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0007203057,0.03677405,0.0877081
102074,2023-01-20 10:55:00.338934,420966998,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0005889526,0.0241477,0.05786045
102107,2023-01-20 10:55:00.438950,421067010,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0005491458,0.03185825,0.07813583
102137,2023-01-20 10:55:00.538930,421166994,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0003288901,0.01974264,0.04989294
102173,2023-01-20 10:55:00.638932,421266998,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0003755832,0.02515923,0.06419982
102204,2023-01-20 10:55:00.738952,421367015,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0001815637,0.01461785,0.0394694
102237,2023-01-20 10:55:00.838937,421467008,0,0,0,0,0,55.78,0.16,0,0,0.5,0.000225823,0.01837308,0.05065985
102271,2023-01-20 10:55:00.938900,421566998,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001279354,0.01186683,0.03867031
102304,2023-01-20 10:55:01.038901,421667007,0,0,0,0,0,55.81,0.16,0,0,0.5,5.286768E-05,0.007920264,0.03083444
102336,2023-01-20 10:55:01.138912,421766996,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0002611638,0.006742646,0.02561667
102369,2023-01-20 10:55:01.238920,421866996,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0004264025,0.0147394,0.03295195
102400,2023-01-20 10:55:01.338910,421966998,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0003486054,0.01426936,0.03715914
102433,2023-01-20 10:55:01.438906,422066993,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0004460549,0.02355324,0.05870437
102463,2023-01-20 10:55:01.538930,422166993,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0003493887,0.02022538,0.05551123
102499,2023-01-20 10:55:01.638945,422266999,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0002066285,0.01491947,0.04125194
102531,2023-01-20 10:55:01.738940,422367006,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0002359085,0.01323615,0.04032027
102564,2023-01-20 10:55:01.838916,422466996,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0004912267,0.02525161,0.05952562
102598,2023-01-20 10:55:01.938899,422566998,0,0,0,0,0,55.9,0.16,0,0,0.5,0.0005104886,0.02069432,0.05113423
102632,2023-01-20 10:55:02.038900,422666998,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0003369889,0.01720551,0.04122355
102664,2023-01-20 10:55:02.138931,422766997,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0002260048,0.01208058,0.0337198
102697,2023-01-20 10:55:02.238953,422867001,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0002896852,0.01830249,0.04276339
102728,2023-01-20 10:55:02.338952,422967003,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0002975175,0.01363818,0.03451015
102761,2023-01-20 10:55:02.438938,423066994,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0003396785,0.01270843,0.03144879
102791,2023-01-20 10:55:02.538929,423166992,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0001865826,0.009415181,0.02623156
102827,2023-01-20 10:55:02.638934,423266998,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002070352,0.0117045,0.03870287
102858,2023-01-20 10:55:02.738953,423367010,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002574359,0.009011007,0.032852
102891,2023-01-20 10:55:02.838946,423467011,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0003487843,0.01587994,0.04877404
102924,2023-01-20 10:55:02.938900,423566998,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0003123888,0.01196316,0.04502248
102958,2023-01-20 10:55:03.038903,423667011,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0002675026,0.01324367,0.0512252
102990,2023-01-20 10:55:03.138912,423766996,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0002728102,0.009767469,0.04187911
103023,2023-01-20 10:55:03.238925,423867001,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0004532358,0.01950382,0.05824553
103054,2023-01-20 10:55:03.338911,423967006,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0003906975,0.01288701,0.04699693
103087,2023-01-20 10:55:03.438897,424066993,0,0,0,0,0,55.66,0.16,0,0,0.5,0.000555977,0.019939,0.06259237
103117,2023-01-20 10:55:03.538930,424167000,0,0,0,0,0,55.66,0.16,0,0,0.5,0.000426129,0.01297086,0.04666954
103153,2023-01-20 10:55:03.638974,424267032,0,0,0,0,0,55.63,0.16,0,0,0.5,0.0006331058,0.02967396,0.08607709
103184,2023-01-20 10:55:03.738930,424367000,0,0,0,0,0,55.61,0.16,0,0,0.5,0.0005596059,0.02144513,0.07073826
103217,2023-01-20 10:55:03.838919,424467010,0,0,0,0,0,55.6,0.16,0,0,0.5,0.0003328712,0.01679069,0.06364498
103253,2023-01-20 10:55:03.938881,424567007,0,0,0,0,0,55.6,0.16,0,0,0.5,0.0001172357,0.008736956,0.04135447
103288,2023-01-20 10:55:04.038871,424666999,0,0,0,0,0,55.6,0.16,0,0,0.5,0.0002095114,0.0104513,0.03297419
103320,2023-01-20 10:55:04.138922,424767002,0,0,0,0,0,55.61,0.16,0,0,0.5,0.0001893259,0.00826172,0.02150687
103353,2023-01-20 10:55:04.238964,424867017,0,0,0,0,0,55.62,0.16,0,0,0.5,0.0003063933,0.007632735,0.02437446
103384,2023-01-20 10:55:04.338934,424966994,0,0,0,0,0,55.62,0.16,0,0,0.5,0.0001944746,0.005752024,0.01757611
103417,2023-01-20 10:55:04.438931,425066994,0,0,0,0,0,55.62,0.16,0,0,0.5,0.0002129103,0.004883892,0.0109078
103447,2023-01-20 10:55:04.538945,425167005,0,0,0,0,0,55.64,0.16,0,0,0.5,0.0002401779,0.0043278,0.005947412
103483,2023-01-20 10:55:04.635461,425266997,0,0,0,0,0,55.64,0.16,0,0,0.5,0.0001440964,0.009691603,0.0284115
103514,2023-01-20 10:55:04.726533,425367001,0,0,0,0,0,55.66,0.16,0,0,0.5,0.0002196431,0.006867963,0.01988806
103547,2023-01-20 10:55:04.821420,425466998,0,0,0,0,0,55.66,0.16,0,0,0.5,0.0004097352,0.02281047,0.05889381
103580,2023-01-20 10:55:04.932264,425566998,0,0,0,0,0,55.67,0.16,0,0,0.5,0.000319114,0.01481237,0.04005414
103614,2023-01-20 10:55:05.038896,425666993,0,0,0,0,0,55.67,0.16,0,0,0.5,0.000138388,0.01286602,0.03143918
103646,2023-01-20 10:55:05.138930,425767000,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0002565979,0.007900172,0.02024373
103679,2023-01-20 10:55:05.238949,425867000,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0004335629,0.01108882,0.02484479
103710,2023-01-20 10:55:05.338950,425966993,0,0,0,0,0,55.69,0.16,0,0,0.5,0.0004427387,0.00788879,0.02050553
103743,2023-01-20 10:55:05.438964,426067002,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0001839388,0.008783255,0.02300861
103773,2023-01-20 10:55:05.538966,426167003,0,0,0,0,0,55.7,0.16,0,0,0.5,9.977372E-05,0.004398632,0.008294572
103809,2023-01-20 10:55:05.638955,426266994,0,0,0,0,0,55.69,0.16,0,0,0.5,0.0004654957,0.0235817,0.05468608
103840,2023-01-20 10:55:05.738951,426366996,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0003330711,0.01427658,0.03555903
103873,2023-01-20 10:55:05.835476,426466998,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0003200166,0.006050274,0.01464588
103906,2023-01-20 10:55:05.926578,426567022,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0003817329,0.001762026,0.008396409
103940,2023-01-20 10:55:06.019382,426667015,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0004194488,0.01814894,0.04753744
103972,2023-01-20 10:55:06.119375,426767001,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0003286195,0.01059808,0.02823419
104006,2023-01-20 10:55:06.219380,426867001,0,0,0,0,0,55.65,0.16,0,0,0.5,0.0003177237,0.01576016,0.04859454
104037,2023-01-20 10:55:06.319368,426966993,0,0,0,0,0,55.65,0.16,0,0,0.5,0.0002607071,0.007917426,0.02687695
104070,2023-01-20 10:55:06.419397,427067033,0,0,0,0,0,55.63,0.16,0,0,0.5,0.0003852613,0.02059213,0.05742648
104100,2023-01-20 10:55:06.519320,427166998,0,0,0,0,0,55.63,0.16,0,0,0.5,0.0002621193,0.01202564,0.03243021
104136,2023-01-20 10:55:06.619295,427266993,0,0,0,0,0,55.6,0.16,0,0,0.5,0.000276522,0.02056761,0.05849054
104167,2023-01-20 10:55:06.719364,427366996,0,0,0,0,0,55.61,0.16,0,0,0.5,0.0002984735,0.01143943,0.03104543
104201,2023-01-20 10:55:06.819394,427466998,0,0,0,0,0,55.61,0.16,0,0,0.5,0.0003415189,0.01235862,0.02141554
104234,2023-01-20 10:55:06.919278,427567013,0,0,0,0,0,55.64,0.16,0,0,0.5,0.0003138279,0.009384539,0.02493978
104268,2023-01-20 10:55:07.019155,427666994,0,0,0,0,0,55.63,0.16,0,0,0.5,0.0004688606,0.01896906,0.0407327
104300,2023-01-20 10:55:07.119174,427767001,0,0,0,0,0,55.65,0.16,0,0,0.5,0.0002920419,0.01488876,0.03685696
104333,2023-01-20 10:55:07.219183,427867003,0,0,0,0,0,55.66,0.16,0,0,0.5,0.0002097894,0.0141732,0.03816377
104364,2023-01-20 10:55:07.319164,427966993,0,0,0,0,0,55.68,0.16,0,0,0.5,6.571646E-05,0.01122068,0.03712703
104397,2023-01-20 10:55:07.419192,428067019,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0003503964,0.02109451,0.05580725
104427,2023-01-20 10:55:07.519221,428167002,0,0,0,0,0,55.72,0.16,0,0,0.5,0.00041347,0.01469868,0.04747855
104463,2023-01-20 10:55:07.619263,428267009,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0005891402,0.01409258,0.05063798
104494,2023-01-20 10:55:07.719248,428367009,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0005591103,0.0115546,0.04915452
104527,2023-01-20 10:55:07.819214,428466999,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0004914291,0.01135764,0.05183192
104560,2023-01-20 10:55:07.919145,428566993,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0002665354,0.01110014,0.05191717
104594,2023-01-20 10:55:08.019108,428666993,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0002199485,0.01054799,0.04520284
104626,2023-01-20 10:55:08.119198,428767009,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0002845957,0.008243642,0.0385097
104659,2023-01-20 10:55:08.219246,428866997,0,0,0,0,0,55.85,0.16,0,0,0.5,9.450354E-05,0.008420385,0.03824345
104690,2023-01-20 10:55:08.319248,428966993,0,0,0,0,0,55.86,0.16,0,0,0.5,2.428268E-05,0.006854387,0.03410503
104724,2023-01-20 10:55:08.419302,429067045,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0001798921,0.0119246,0.04200119
104754,2023-01-20 10:55:08.519237,429166997,0,0,0,0,0,55.87,0.16,0,0,0.5,0.000125206,0.007078294,0.02700983
104790,2023-01-20 10:55:08.619224,429267002,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0004535786,0.02442981,0.06390575
104821,2023-01-20 10:55:08.719198,429366999,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0003626049,0.01475469,0.03979406
104854,2023-01-20 10:55:08.819172,429466998,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0004544354,0.02410983,0.06427262
104889,2023-01-20 10:55:08.919143,429567002,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0004886726,0.01284186,0.03506029
104923,2023-01-20 10:55:09.019120,429666997,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0004269611,0.005307298,0.01546419
104955,2023-01-20 10:55:09.119166,429767000,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0002686115,0.002777391,0.005402981
104988,2023-01-20 10:55:09.219225,429867020,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0001638643,0.01204834,0.03416919
105019,2023-01-20 10:55:09.319238,429967009,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002669179,0.004172205,0.01298687
105052,2023-01-20 10:55:09.419283,430067034,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003927905,0.01850315,0.04934765
105082,2023-01-20 10:55:09.519245,430166994,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003672981,0.008911708,0.02273917
105118,2023-01-20 10:55:09.619247,430266998,0,0,0,0,0,55.78,0.16,0,0,0.5,4.3568E-05,0.004629472,0.0195729
105149,2023-01-20 10:55:09.719233,430367000,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0002460256,0.004541955,0.01284743
105182,2023-01-20 10:55:09.819215,430467006,0,0,0,0,0,55.76,0.16,0,0,0.5,0.000116811,0.005852521,0.02134162
105215,2023-01-20 10:55:09.919146,430566994,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0003133793,0.001934285,0.006054167
105249,2023-01-20 10:55:10.019114,430666997,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0001097597,0.004144259,0.007595387
105281,2023-01-20 10:55:10.119183,430767008,0,0,0,0,0,55.75,0.16,0,0,0.5,8.864336E-05,0.004384406,0.01174324
105314,2023-01-20 10:55:10.219225,430867000,0,0,0,0,0,55.76,0.16,0,0,0.5,0.000295013,0.01203795,0.02434961
105345,2023-01-20 10:55:10.319241,430966998,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0002862492,0.0111592,0.03052222
105378,2023-01-20 10:55:10.419299,431067052,0,0,0,0,0,55.76,0.16,0,0,0.5,0.00010297,0.004067472,0.00905564
105409,2023-01-20 10:55:10.519189,431166994,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0001298924,0.003765519,0.01425117
105445,2023-01-20 10:55:10.619167,431267012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.000413896,0.01465547,0.03254007
105476,2023-01-20 10:55:10.719178,431367010,0,0,0,0,0,55.79,0.16,0,0,0.5,0.000338277,0.009777128,0.0247708
105509,2023-01-20 10:55:10.819170,431466994,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0001217875,0.003402759,0.01172618
105542,2023-01-20 10:55:10.919156,431566993,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002851833,0.004730132,0.01982287
105576,2023-01-20 10:55:11.019164,431667007,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001288327,0.004117397,0.01239491
105608,2023-01-20 10:55:11.119177,431766996,0,0,0,0,0,55.81,0.16,0,0,0.5,8.176029E-05,0.004317424,0.0185936
105641,2023-01-20 10:55:11.219201,431866996,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001186712,0.005287289,0.009528799
105672,2023-01-20 10:55:11.319238,431967006,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0001036789,0.003729291,0.01139484
105705,2023-01-20 10:55:11.419271,432067018,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0005388153,0.02435317,0.05147104
105735,2023-01-20 10:55:11.519248,432166993,0,0,0,0,0,55.81,0.16,0,0,0.5,0.000444128,0.01432693,0.02754536
105771,2023-01-20 10:55:11.619260,432267006,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0008221031,0.03855978,0.08541118
105802,2023-01-20 10:55:11.719238,432367001,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0006180533,0.02358936,0.05074802
105836,2023-01-20 10:55:11.819215,432466999,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0007545829,0.03872004,0.08754182
105870,2023-01-20 10:55:11.919186,432567009,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0004460079,0.02249369,0.05053028
105905,2023-01-20 10:55:12.019150,432666997,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0001904691,0.008106657,0.02299613
105937,2023-01-20 10:55:12.119189,432766996,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0002544572,0.007126936,0.02194776
105970,2023-01-20 10:55:12.219235,432867010,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0006262344,0.0283599,0.0665965
106001,2023-01-20 10:55:12.319221,432966998,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0006099704,0.0217929,0.05853257
106033,2023-01-20 10:55:12.419238,433067024,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0005614727,0.03198285,0.08020259
106063,2023-01-20 10:55:12.519182,433167003,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0003723611,0.0250532,0.06961868
106099,2023-01-20 10:55:12.619155,433266998,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0005772923,0.02307069,0.06455606
106131,2023-01-20 10:55:12.719190,433366999,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0003338002,0.01830001,0.05672968
106164,2023-01-20 10:55:12.819217,433467005,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0003335052,0.01748581,0.05285237
106197,2023-01-20 10:55:12.919204,433567029,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0002993543,0.01336192,0.04529661
106231,2023-01-20 10:55:13.019162,433667013,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0004509056,0.02495812,0.06749918
106263,2023-01-20 10:55:13.119161,433766996,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0004196724,0.01923574,0.0560566
106296,2023-01-20 10:55:13.219186,433867001,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0003022876,0.02000323,0.0582132
106327,2023-01-20 10:55:13.319218,433966998,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0001989244,0.01492705,0.04978634
106360,2023-01-20 10:55:13.419247,434066996,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0001750572,0.01261738,0.04411151
106390,2023-01-20 10:55:13.519261,434166999,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0001442975,0.008348445,0.03755816
106426,2023-01-20 10:55:13.619267,434266998,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0002833828,0.01437709,0.04635616
106457,2023-01-20 10:55:13.719257,434366997,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0002064032,0.01061992,0.03848188
106490,2023-01-20 10:55:13.819239,434466994,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0002876915,0.008155195,0.03062897
106526,2023-01-20 10:55:13.919200,434566997,0,0,0,0,0,55.94,0.16,0,0,0.5,0.0001368663,0.007507501,0.03039459
106560,2023-01-20 10:55:14.019174,434666997,0,0,0,0,0,55.94,0.16,0,0,0.5,0.0003255342,0.01802498,0.05448963
106592,2023-01-20 10:55:14.119222,434767001,0,0,0,0,0,55.95,0.16,0,0,0.5,0.0003126227,0.01253692,0.04093364
106625,2023-01-20 10:55:14.219260,434867000,0,0,0,0,0,55.95,0.16,0,0,0.5,0.0004140287,0.02080244,0.05903627
106656,2023-01-20 10:55:14.319274,434966997,0,0,0,0,0,55.96,0.16,0,0,0.5,0.0003133468,0.01384104,0.04471032
106689,2023-01-20 10:55:14.419275,435067002,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0006650403,0.02520429,0.0671835
106719,2023-01-20 10:55:14.519174,435166996,0,0,0,0,0,55.98,0.16,0,0,0.5,0.0004732104,0.0187786,0.05449503
106755,2023-01-20 10:55:14.619126,435267010,0,0,0,0,0,56,0.16,0,0,0.5,0.0005237439,0.03219106,0.0895162
106786,2023-01-20 10:55:14.719191,435366996,0,0,0,0,0,56,0.16,0,0,0.5,0.00045495,0.02067691,0.05999899
106820,2023-01-20 10:55:14.819259,435467010,0,0,0,0,0,56,0.16,0,0,0.5,0.0004343557,0.0237554,0.06834015
106902,2023-01-20 10:55:14.919200,435567002,0,0,0,0,0,56,0.16,0,0,0.5,0.000282568,0.01446601,0.04393039
106936,2023-01-20 10:55:15.017430,435666994,0,0,0,0,0,56.01,0.16,0,0,0.5,0.0003613327,0.02238907,0.06273806
106968,2023-01-20 10:55:15.108451,435767005,0,0,0,0,0,56.02,0.16,0,0,0.5,0.0003518703,0.01486683,0.04299665
107001,2023-01-20 10:55:15.199459,435867001,0,0,0,0,0,56.02,0.16,0,0,0.5,0.0003162387,0.008947887,0.02809216
107032,2023-01-20 10:55:15.299385,435966997,0,0,0,0,0,56.03,0.16,0,0,0.5,0.0004907752,0.02058988,0.05531801
