LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
239696,2023-01-20 11:01:57.221185,838719517,14,59,1616,896,OSD
239727,2023-01-20 11:01:57.320694,838819010,15,59,1912,392,log_io
239759,2023-01-20 11:01:57.422608,838920913,16,181,1360,720,SPI1
239790,2023-01-20 11:01:57.522611,839020924,255,255,1536,1264,ISR
239823,2023-01-20 11:01:57.623639,839121955,0,182,7168,5368,ArduCopter
239856,2023-01-20 11:01:57.723675,839221979,1,1,352,144,idle
239889,2023-01-20 11:01:57.825213,839323516,2,60,1104,768,UART_RX
239921,2023-01-20 11:01:57.925965,839424302,3,60,656,400,OTG1
239953,2023-01-20 11:01:58.025932,839524290,4,183,1360,1016,monitor
239988,2023-01-20 11:01:58.127305,839625651,5,181,1872,1488,timer
240023,2023-01-20 11:01:58.227314,839725648,6,181,848,592,rcout
240054,2023-01-20 11:01:58.327356,839825678,7,177,1360,912,rcin
240086,2023-01-20 11:01:58.427367,839925681,8,58,2384,1456,io
240117,2023-01-20 11:01:58.528431,840026749,9,59,1360,800,storage
240150,2023-01-20 11:01:58.629944,840128270,10,60,656,248,UART3
240183,2023-01-20 11:01:58.730922,840229267,11,60,656,264,UART4
240216,2023-01-20 11:01:58.831164,840329523,12,60,656,264,UART5
240250,2023-01-20 11:01:58.932592,840430952,13,176,1360,856,I2C0
240282,2023-01-20 11:01:59.033627,840531985,14,59,1616,896,OSD
240316,2023-01-20 11:01:59.133647,840631998,15,59,1912,392,log_io
240351,2023-01-20 11:01:59.234860,840733211,16,181,1360,720,SPI1
240382,2023-01-20 11:01:59.334852,840833216,255,255,1536,1264,ISR
240415,2023-01-20 11:01:59.435948,840934309,0,182,7168,5368,ArduCopter
240446,2023-01-20 11:01:59.537333,841035663,1,1,352,144,idle
240479,2023-01-20 11:01:59.638407,841136719,2,60,1104,768,UART_RX
240512,2023-01-20 11:01:59.739998,841238312,3,60,656,400,OTG1
240546,2023-01-20 11:01:59.840014,841338339,4,183,1360,1016,monitor
240577,2023-01-20 11:01:59.942584,841440933,5,181,1872,1488,timer
240610,2023-01-20 11:02:00.045090,841543443,6,181,848,592,rcout
240643,2023-01-20 11:02:00.145131,841643463,7,177,1360,912,rcin
240679,2023-01-20 11:02:00.246187,841744505,8,58,2384,1456,io
240709,2023-01-20 11:02:00.346218,841844533,9,59,1360,800,storage
240742,2023-01-20 11:02:00.447351,841945660,10,60,656,248,UART3
240773,2023-01-20 11:02:00.547371,842045672,11,60,656,264,UART4
240806,2023-01-20 11:02:00.648447,842146751,12,60,656,264,UART5
240838,2023-01-20 11:02:00.750333,842248653,13,176,1360,856,I2C0
240872,2023-01-20 11:02:00.850309,842348644,14,59,1616,896,OSD
240903,2023-01-20 11:02:00.951284,842449633,15,59,1912,392,log_io
240936,2023-01-20 11:02:01.051299,842549648,16,181,1360,720,SPI1
240969,2023-01-20 11:02:01.152619,842650954,255,255,1536,1264,ISR
241005,2023-01-20 11:02:01.252357,842750693,0,182,7168,5368,ArduCopter
241035,2023-01-20 11:02:01.352376,842850726,1,1,352,144,idle
241068,2023-01-20 11:02:01.453480,842951827,2,60,1104,768,UART_RX
241100,2023-01-20 11:02:01.554942,843053270,3,60,656,400,OTG1
241133,2023-01-20 11:02:01.655977,843154297,4,183,1360,1016,monitor
241165,2023-01-20 11:02:01.757649,843255971,5,181,1872,1488,timer
241199,2023-01-20 11:02:01.857642,843355987,6,181,848,592,rcout
241230,2023-01-20 11:02:01.958678,843457061,7,177,1360,912,rcin
241263,2023-01-20 11:02:02.059944,843558321,8,58,2384,1456,io
241297,2023-01-20 11:02:02.160054,843658395,9,59,1360,800,storage
241332,2023-01-20 11:02:02.261032,843759354,10,60,656,248,UART3
241363,2023-01-20 11:02:02.361077,843859392,11,60,656,264,UART4
241395,2023-01-20 11:02:02.461100,843959413,12,60,656,264,UART5
241427,2023-01-20 11:02:02.562409,844060725,13,176,1360,856,I2C0
241459,2023-01-20 11:02:02.663432,844161747,14,59,1616,896,OSD
241492,2023-01-20 11:02:02.764828,844263140,15,59,1912,392,log_io
241525,2023-01-20 11:02:02.864923,844363247,16,181,1360,720,SPI1
241557,2023-01-20 11:02:02.964878,844463222,255,255,1536,1264,ISR
241589,2023-01-20 11:02:03.065947,844564289,0,182,7168,5368,ArduCopter
241627,2023-01-20 11:02:03.167396,844665724,1,1,352,144,idle
241663,2023-01-20 11:02:03.261185,844765710,2,60,1104,768,UART_RX
241694,2023-01-20 11:02:03.353037,844866872,3,60,656,400,OTG1
241728,2023-01-20 11:02:03.450044,844968629,4,183,1360,1016,monitor
241760,2023-01-20 11:02:03.551100,845069664,5,181,1872,1488,timer
241817,2023-01-20 11:02:03.652594,845171151,6,181,848,592,rcout
241848,2023-01-20 11:02:03.752570,845271133,7,177,1360,912,rcin
241881,2023-01-20 11:02:03.852575,845371155,8,58,2384,1456,io
241915,2023-01-20 11:02:03.953634,845472241,9,59,1360,800,storage
241949,2023-01-20 11:02:04.054816,845573430,10,60,656,248,UART3
241983,2023-01-20 11:02:04.156176,845674779,11,60,656,264,UART4
242016,2023-01-20 11:02:04.257133,845775741,12,60,656,264,UART5
242047,2023-01-20 11:02:04.357041,845875668,13,176,1360,856,I2C0
242079,2023-01-20 11:02:04.458098,845976716,14,59,1616,896,OSD
242111,2023-01-20 11:02:04.559714,846078302,15,59,1912,392,log_io
242146,2023-01-20 11:02:04.660730,846179348,16,181,1360,720,SPI1
242176,2023-01-20 11:02:04.762247,846280934,255,255,1536,1264,ISR
242211,2023-01-20 11:02:04.874777,846393487,0,182,7168,5368,ArduCopter
242241,2023-01-20 11:02:04.975768,846494474,1,1,352,144,idle
242276,2023-01-20 11:02:05.075846,846594526,2,60,1104,768,UART_RX
242309,2023-01-20 11:02:05.177137,846695783,3,60,656,400,OTG1
242343,2023-01-20 11:02:05.278035,846796680,4,183,1360,1016,monitor
242373,2023-01-20 11:02:05.378203,846896857,5,181,1872,1488,timer
242406,2023-01-20 11:02:05.479639,846998293,6,181,848,592,rcout
242487,2023-01-20 11:02:05.580835,847099487,7,177,1360,912,rcin
242521,2023-01-20 11:02:05.681981,847200653,8,58,2384,1456,io
242553,2023-01-20 11:02:05.782141,847300838,9,59,1360,800,storage
242587,2023-01-20 11:02:05.883019,847401750,10,60,656,248,UART3
242618,2023-01-20 11:02:05.983099,847501866,11,60,656,264,UART4
242652,2023-01-20 11:02:06.084542,847603279,12,60,656,264,UART5
242686,2023-01-20 11:02:06.184541,847703234,13,176,1360,856,I2C0
242719,2023-01-20 11:02:06.285591,847804300,14,59,1616,896,OSD
242750,2023-01-20 11:02:06.389406,847908142,15,59,1912,392,log_io
242782,2023-01-20 11:02:06.489511,848008238,16,181,1360,720,SPI1
242814,2023-01-20 11:02:06.589424,848108138,255,255,1536,1264,ISR
242848,2023-01-20 11:02:06.690541,848209260,0,182,7168,5368,ArduCopter
242879,2023-01-20 11:02:06.790595,848309320,1,1,352,144,idle
242913,2023-01-20 11:02:06.890627,848409357,2,60,1104,768,UART_RX
242944,2023-01-20 11:02:06.991971,848510705,3,60,656,400,OTG1
242978,2023-01-20 11:02:07.093019,848611735,4,183,1360,1016,monitor
243013,2023-01-20 11:02:07.194556,848713252,5,181,1872,1488,timer
243045,2023-01-20 11:02:07.295706,848814475,6,181,848,592,rcout
243076,2023-01-20 11:02:07.396810,848915656,7,177,1360,912,rcin
243108,2023-01-20 11:02:07.497953,849016726,8,58,2384,1456,io
243142,2023-01-20 11:02:07.600331,849119025,9,59,1360,800,storage
243175,2023-01-20 11:02:07.700018,849218728,10,60,656,248,UART3
243207,2023-01-20 11:02:07.800700,849319426,11,60,656,264,UART4
243240,2023-01-20 11:02:07.901056,849419846,12,60,656,264,UART5
243273,2023-01-20 11:02:08.002092,849520944,13,176,1360,856,I2C0
243306,2023-01-20 11:02:08.102166,849620948,14,59,1616,896,OSD
243342,2023-01-20 11:02:08.203255,849721969,15,59,1912,392,log_io
243374,2023-01-20 11:02:08.304524,849823241,16,181,1360,720,SPI1
243406,2023-01-20 11:02:08.405571,849924290,255,255,1536,1264,ISR
243437,2023-01-20 11:02:08.506964,850025675,0,182,7168,5368,ArduCopter
243470,2023-01-20 11:02:08.606946,850125650,1,1,352,144,idle
243503,2023-01-20 11:02:08.707995,850226705,2,60,1104,768,UART_RX
243535,2023-01-20 11:02:08.808016,850326733,3,60,656,400,OTG1
243570,2023-01-20 11:02:08.909513,850428246,4,183,1360,1016,monitor
243602,2023-01-20 11:02:09.009514,850528260,5,181,1872,1488,timer
243635,2023-01-20 11:02:09.109550,850628277,6,181,848,592,rcout
243671,2023-01-20 11:02:09.210567,850729277,7,177,1360,912,rcin
243702,2023-01-20 11:02:09.310560,850829277,8,58,2384,1456,io
243734,2023-01-20 11:02:09.413161,850931882,9,59,1360,800,storage
243765,2023-01-20 11:02:09.513304,851032011,10,60,656,248,UART3
243798,2023-01-20 11:02:09.614439,851133136,11,60,656,264,UART4
243831,2023-01-20 11:02:09.714498,851233211,12,60,656,264,UART5
243863,2023-01-20 11:02:09.815553,851334291,13,176,1360,856,I2C0
243896,2023-01-20 11:02:09.915522,851434325,14,59,1616,896,OSD
243928,2023-01-20 11:02:10.016861,851535706,15,59,1912,392,log_io
243961,2023-01-20 11:02:10.117914,851636679,16,181,1360,720,SPI1
243998,2023-01-20 11:02:10.217983,851736686,255,255,1536,1264,ISR
244029,2023-01-20 11:02:10.317988,851836708,0,182,7168,5368,ArduCopter
244061,2023-01-20 11:02:10.417984,851936719,1,1,352,144,idle
244092,2023-01-20 11:02:10.519577,852038315,2,60,1104,768,UART_RX
244126,2023-01-20 11:02:10.619598,852138339,3,60,656,400,OTG1
244158,2023-01-20 11:02:10.720644,852239385,4,183,1360,1016,monitor
244191,2023-01-20 11:02:10.820645,852339394,5,181,1872,1488,timer
244223,2023-01-20 11:02:10.921899,852440691,6,181,848,592,rcout
244256,2023-01-20 11:02:11.022861,852541673,7,177,1360,912,rcin
244288,2023-01-20 11:02:11.123250,852642000,8,58,2384,1456,io
244325,2023-01-20 11:02:11.224720,852743423,9,59,1360,800,storage
244355,2023-01-20 11:02:11.324799,852843504,10,60,656,248,UART3
244388,2023-01-20 11:02:11.425772,852944476,11,60,656,264,UART4
244419,2023-01-20 11:02:11.525813,853044506,12,60,656,264,UART5
244452,2023-01-20 11:02:11.625863,853144552,13,176,1360,856,I2C0
244484,2023-01-20 11:02:11.728137,853246846,14,59,1616,896,OSD
244518,2023-01-20 11:02:11.829997,853348724,15,59,1912,392,log_io
244549,2023-01-20 11:02:11.932271,853451010,16,181,1360,720,SPI1
244582,2023-01-20 11:02:12.031970,853550709,255,255,1536,1264,ISR
244614,2023-01-20 11:02:12.131957,853650673,0,182,7168,5368,ArduCopter
244651,2023-01-20 11:02:12.231989,853750694,1,1,352,144,idle
244682,2023-01-20 11:02:12.333006,853851727,2,60,1104,768,UART_RX
244715,2023-01-20 11:02:12.434498,853953230,3,60,656,400,OTG1
244746,2023-01-20 11:02:12.534500,854053233,4,183,1360,1016,monitor
244779,2023-01-20 11:02:12.634559,854153287,5,181,1872,1488,timer
244811,2023-01-20 11:02:12.735571,854254281,6,181,848,592,rcout
244845,2023-01-20 11:02:12.835599,854354306,7,177,1360,912,rcin
244876,2023-01-20 11:02:12.937278,854456006,8,58,2384,1456,io
244909,2023-01-20 11:02:13.037214,854555957,9,59,1360,800,storage
244943,2023-01-20 11:02:13.138353,854657098,10,60,656,248,UART3
244979,2023-01-20 11:02:13.236108,854758347,11,60,656,264,UART4
245010,2023-01-20 11:02:13.327296,854858355,12,60,656,264,UART5
245043,2023-01-20 11:02:13.421318,854959412,13,176,1360,856,I2C0
245075,2023-01-20 11:02:13.521324,855059428,14,59,1616,896,OSD
245107,2023-01-20 11:02:13.622623,855160737,15,59,1912,392,log_io
245140,2023-01-20 11:02:13.723567,855261688,16,181,1360,720,SPI1
245173,2023-01-20 11:02:13.823568,855361707,255,255,1536,1264,ISR
245207,2023-01-20 11:02:13.923518,855461709,0,182,7168,5368,ArduCopter
245239,2023-01-20 11:02:14.023492,855561712,1,1,352,144,idle
245273,2023-01-20 11:02:14.123544,855661716,2,60,1104,768,UART_RX
245308,2023-01-20 11:02:14.223643,855761776,3,60,656,400,OTG1
245339,2023-01-20 11:02:14.325140,855863260,4,183,1360,1016,monitor
245372,2023-01-20 11:02:14.425119,855963249,5,181,1872,1488,timer
245404,2023-01-20 11:02:14.526036,856064243,6,181,848,592,rcout
245436,2023-01-20 11:02:14.626023,856164280,7,177,1360,912,rcin
245472,2023-01-20 11:02:14.727500,856265730,8,58,2384,1456,io
245505,2023-01-20 11:02:14.827519,856365744,9,59,1360,800,storage
245537,2023-01-20 11:02:14.928557,856466834,10,60,656,248,UART3
245571,2023-01-20 11:02:15.028728,856567042,11,60,656,264,UART4
245605,2023-01-20 11:02:15.130357,856668677,12,60,656,264,UART5
245640,2023-01-20 11:02:15.231301,856769625,13,176,1360,856,I2C0
245671,2023-01-20 11:02:15.331339,856869664,14,59,1616,896,OSD
245725,2023-01-20 11:02:15.433149,856971473,15,59,1912,392,log_io
245757,2023-01-20 11:02:15.535920,857074238,16,181,1360,720,SPI1
245791,2023-01-20 11:02:15.637371,857175654,255,255,1536,1264,ISR
245822,2023-01-20 11:02:15.737418,857275619,0,182,7168,5368,ArduCopter
245857,2023-01-20 11:02:15.840168,857378363,1,1,352,144,idle
245887,2023-01-20 11:02:15.941030,857479341,2,60,1104,768,UART_RX
245922,2023-01-20 11:02:16.040982,857579359,3,60,656,400,OTG1
245955,2023-01-20 11:02:16.141236,857679607,4,183,1360,1016,monitor
245989,2023-01-20 11:02:16.242582,857780940,5,181,1872,1488,timer
246019,2023-01-20 11:02:16.343715,857882051,6,181,848,592,rcout
246052,2023-01-20 11:02:16.444966,857983300,7,177,1360,912,rcin
246083,2023-01-20 11:02:16.545928,858084287,8,58,2384,1456,io
246119,2023-01-20 11:02:16.647323,858185686,9,59,1360,800,storage
246149,2023-01-20 11:02:16.747298,858285640,10,60,656,248,UART3
246184,2023-01-20 11:02:16.847318,858385661,11,60,656,264,UART4
246214,2023-01-20 11:02:16.948308,858486678,12,60,656,264,UART5
246249,2023-01-20 11:02:17.049854,858588217,13,176,1360,856,I2C0
246282,2023-01-20 11:02:17.149883,858688205,14,59,1616,896,OSD
246316,2023-01-20 11:02:17.250993,858789297,15,59,1912,392,log_io
246346,2023-01-20 11:02:17.353204,858891513,16,181,1360,720,SPI1
246379,2023-01-20 11:02:17.455200,858993513,255,255,1536,1264,ISR
246410,2023-01-20 11:02:17.556169,859094483,0,182,7168,5368,ArduCopter
246445,2023-01-20 11:02:17.657324,859195646,1,1,352,144,idle
246475,2023-01-20 11:02:17.758373,859296708,2,60,1104,768,UART_RX
246510,2023-01-20 11:02:17.859955,859398305,3,60,656,400,OTG1
246541,2023-01-20 11:02:17.959935,859498301,4,183,1360,1016,monitor
246575,2023-01-20 11:02:18.060986,859599341,5,181,1872,1488,timer
246609,2023-01-20 11:02:18.161028,859699355,6,181,848,592,rcout
246642,2023-01-20 11:02:18.261062,859799380,7,177,1360,912,rcin
246673,2023-01-20 11:02:18.362352,859900674,8,58,2384,1456,io
246706,2023-01-20 11:02:18.462306,860000645,9,59,1360,800,storage
246738,2023-01-20 11:02:18.563300,860101663,10,60,656,248,UART3
246772,2023-01-20 11:02:18.663348,860201706,11,60,656,264,UART4
246804,2023-01-20 11:02:18.763652,860301988,12,60,656,264,UART5
246840,2023-01-20 11:02:18.864929,860403270,13,176,1360,856,I2C0
246871,2023-01-20 11:02:18.965913,860504275,14,59,1616,896,OSD
246905,2023-01-20 11:02:19.066249,860604617,15,59,1912,392,log_io
246940,2023-01-20 11:02:19.169965,860708330,16,181,1360,720,SPI1
246972,2023-01-20 11:02:19.270931,860809279,255,255,1536,1264,ISR
247003,2023-01-20 11:02:19.372363,860910687,0,182,7168,5368,ArduCopter
247035,2023-01-20 11:02:19.472370,861010690,1,1,352,144,idle
247067,2023-01-20 11:02:19.573405,861111728,2,60,1104,768,UART_RX
247101,2023-01-20 11:02:19.674886,861213214,3,60,656,400,OTG1
247132,2023-01-20 11:02:19.775141,861313473,4,183,1360,1016,monitor
247166,2023-01-20 11:02:19.875898,861414245,5,181,1872,1488,timer
247197,2023-01-20 11:02:19.977266,861515631,6,181,848,592,rcout
247231,2023-01-20 11:02:20.077366,861615711,7,177,1360,912,rcin
247266,2023-01-20 11:02:20.177327,861715642,8,58,2384,1456,io
247298,2023-01-20 11:02:20.277691,861816005,9,59,1360,800,storage
247329,2023-01-20 11:02:20.378372,861916693,10,60,656,248,UART3
247361,2023-01-20 11:02:20.478368,862016693,11,60,656,264,UART4
247393,2023-01-20 11:02:20.580345,862118673,12,60,656,264,UART5
247428,2023-01-20 11:02:20.680378,862218706,13,176,1360,856,I2C0
247458,2023-01-20 11:02:20.780645,862318972,14,59,1616,896,OSD
247494,2023-01-20 11:02:20.882616,862420962,15,59,1912,392,log_io
247524,2023-01-20 11:02:20.982567,862520935,16,181,1360,720,SPI1
247559,2023-01-20 11:02:21.082566,862620937,255,255,1536,1264,ISR
247593,2023-01-20 11:02:21.183598,862721968,0,182,7168,5368,ArduCopter
247626,2023-01-20 11:02:21.284923,862823270,1,1,352,144,idle
247656,2023-01-20 11:02:21.385963,862924283,2,60,1104,768,UART_RX
247689,2023-01-20 11:02:21.487345,863025665,3,60,656,400,OTG1
247720,2023-01-20 11:02:21.587341,863125666,4,183,1360,1016,monitor
247755,2023-01-20 11:02:21.688369,863226715,5,181,1872,1488,timer
247785,2023-01-20 11:02:21.789846,863328216,6,181,848,592,rcout
247820,2023-01-20 11:02:21.890949,863429309,7,177,1360,912,rcin
247850,2023-01-20 11:02:21.992629,863530976,8,58,2384,1456,io
247885,2023-01-20 11:02:22.092991,863631332,9,59,1360,800,storage
247968,2023-01-20 11:02:22.193692,863732027,10,60,656,248,UART3
248001,2023-01-20 11:02:22.294941,863833264,11,60,656,264,UART4
248031,2023-01-20 11:02:22.396018,863934328,12,60,656,264,UART5
248064,2023-01-20 11:02:22.497386,864035679,13,176,1360,856,I2C0
248095,2023-01-20 11:02:22.597472,864135747,14,59,1616,896,OSD
248130,2023-01-20 11:02:22.698405,864236697,15,59,1912,392,log_io
248160,2023-01-20 11:02:22.798554,864336864,16,181,1360,720,SPI1
248195,2023-01-20 11:02:22.890990,864438326,255,255,1536,1264,ISR
248226,2023-01-20 11:02:22.982228,864538614,0,182,7168,5368,ArduCopter
248264,2023-01-20 11:02:23.081211,864639401,1,1,352,144,idle
248299,2023-01-20 11:02:23.181380,864739620,2,60,1104,768,UART_RX
248331,2023-01-20 11:02:23.282472,864840681,3,60,656,400,OTG1
248362,2023-01-20 11:02:23.382490,864940651,4,183,1360,1016,monitor
248395,2023-01-20 11:02:23.492751,865041708,5,181,1872,1488,timer
248429,2023-01-20 11:02:23.603080,865141708,6,181,848,592,rcout
248461,2023-01-20 11:02:23.695681,865243473,7,177,1360,912,rcin
248492,2023-01-20 11:02:23.786684,865343481,8,58,2384,1456,io
248528,2023-01-20 11:02:23.886357,865444534,9,59,1360,800,storage
248559,2023-01-20 11:02:23.986284,865544532,10,60,656,248,UART3
248593,2023-01-20 11:02:24.087420,865645703,11,60,656,264,UART4
248628,2023-01-20 11:02:24.188373,865746686,12,60,656,264,UART5
248660,2023-01-20 11:02:24.288390,865846697,13,176,1360,856,I2C0
248691,2023-01-20 11:02:24.390325,865948621,14,59,1616,896,OSD
248724,2023-01-20 11:02:24.490286,866048581,15,59,1912,392,log_io
248755,2023-01-20 11:02:24.591349,866149644,16,181,1360,720,SPI1
248789,2023-01-20 11:02:24.692380,866250682,255,255,1536,1264,ISR
248820,2023-01-20 11:02:24.792511,866350819,0,182,7168,5368,ArduCopter
248854,2023-01-20 11:02:24.893482,866451831,1,1,352,144,idle
248885,2023-01-20 11:02:24.994886,866553279,2,60,1104,768,UART_RX
248919,2023-01-20 11:02:25.095915,866654307,3,60,656,400,OTG1
248954,2023-01-20 11:02:25.197612,866756001,4,183,1360,1016,monitor
248987,2023-01-20 11:02:25.297647,866856012,5,181,1872,1488,timer
249018,2023-01-20 11:02:25.397613,866955953,6,181,848,592,rcout
249051,2023-01-20 11:02:25.498690,867057037,7,177,1360,912,rcin
249084,2023-01-20 11:02:25.600290,867158644,8,58,2384,1456,io
249117,2023-01-20 11:02:25.699961,867258341,9,59,1360,800,storage
249149,2023-01-20 11:02:25.801331,867359737,10,60,656,248,UART3
249182,2023-01-20 11:02:25.902315,867460717,11,60,656,264,UART4
249214,2023-01-20 11:02:26.002346,867560744,12,60,656,264,UART5
249247,2023-01-20 11:02:26.103341,867661713,13,176,1360,856,I2C0
249283,2023-01-20 11:02:26.203368,867761715,14,59,1616,896,OSD
249314,2023-01-20 11:02:26.304793,867863145,15,59,1912,392,log_io
249346,2023-01-20 11:02:26.404929,867963286,16,181,1360,720,SPI1
249383,2023-01-20 11:02:26.510209,868068581,255,255,1536,1264,ISR
249439,2023-01-20 11:02:26.612767,868171151,0,182,7168,5368,ArduCopter
249470,2023-01-20 11:02:26.712744,868271116,1,1,352,144,idle
249503,2023-01-20 11:02:26.817848,868376212,2,60,1104,768,UART_RX
249535,2023-01-20 11:02:26.919924,868478302,3,60,656,400,OTG1
249570,2023-01-20 11:02:27.020970,868579360,4,183,1360,1016,monitor
249602,2023-01-20 11:02:27.123125,868681517,5,181,1872,1488,timer
249637,2023-01-20 11:02:27.224769,868783157,6,181,848,592,rcout
249667,2023-01-20 11:02:27.324847,868883217,7,177,1360,912,rcin
249701,2023-01-20 11:02:27.424925,868983280,8,58,2384,1456,io
249732,2023-01-20 11:02:27.525952,869084304,9,59,1360,800,storage
249767,2023-01-20 11:02:27.627303,869185660,10,60,656,248,UART3
249797,2023-01-20 11:02:27.728299,869286686,11,60,656,264,UART4
249832,2023-01-20 11:02:27.828304,869386709,12,60,656,264,UART5
249862,2023-01-20 11:02:27.929739,869488135,13,176,1360,856,I2C0
249897,2023-01-20 11:02:28.029833,869588217,14,59,1616,896,OSD
249929,2023-01-20 11:02:28.129848,869688213,15,59,1912,392,log_io
249964,2023-01-20 11:02:28.231295,869789648,16,181,1360,720,SPI1
