LineNo,UTC_Approx,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
12098,2023-01-20 10:50:26.820176,146868022,0.9317228,0.9579224,1,0.4392622,2
12129,2023-01-20 10:50:26.920087,146967957,0.9313157,0.9576672,1,0.442391,2
12162,2023-01-20 10:50:27.020175,147068063,0.9310949,0.9575288,1,0.4360346,2
12194,2023-01-20 10:50:27.120100,147167979,0.9309252,0.9574223,1,0.4209005,2
12227,2023-01-20 10:50:27.220085,147267953,0.930833,0.9573645,1,0.4261569,2
12257,2023-01-20 10:50:27.320134,147367988,0.930837,0.957367,1,0.4372693,2
12290,2023-01-20 10:50:27.418303,147467949,0.930796,0.9573413,1,0.4308355,2
12322,2023-01-20 10:50:27.509371,147567991,0.9306566,0.9572539,1,0.4194863,2
12358,2023-01-20 10:50:27.600532,147668083,0.9306424,0.9572449,1,0.408787,2
12388,2023-01-20 10:50:27.700390,147767949,0.9305857,0.9572094,1,0.4157557,2
12421,2023-01-20 10:50:27.800500,147868066,0.9305727,0.9572012,1,0.409068,2
12453,2023-01-20 10:50:27.900322,147967952,0.9304965,0.9571534,1,0.409152,2
12486,2023-01-20 10:50:28.000534,148068228,0.9303657,0.9570714,1,0.4039457,2
12518,2023-01-20 10:50:28.100302,148167971,0.9302594,0.9570047,1,0.3911336,2
12552,2023-01-20 10:50:28.200509,148268153,0.9301628,0.9569442,1,0.3835416,2
12582,2023-01-20 10:50:28.300346,148367965,0.9300849,0.9568953,1,0.3908367,2
12615,2023-01-20 10:50:28.400569,148468107,0.9300942,0.9569011,1,0.3967424,2
12647,2023-01-20 10:50:28.511358,148567950,0.9300758,0.9568896,1,0.385797,2
12683,2023-01-20 10:50:28.618329,148667976,0.9300603,0.9568799,1,0.3809076,2
12713,2023-01-20 10:50:28.709337,148767984,0.9299793,0.956829,1,0.3762293,2
12746,2023-01-20 10:50:28.800491,148868106,0.9299887,0.9568349,1,0.4053851,2
12779,2023-01-20 10:50:28.900231,148967959,0.9299116,0.9567865,1,0.3854092,2
12812,2023-01-20 10:50:29.000486,149068328,0.9297639,0.9566938,1,0.3823512,2
12844,2023-01-20 10:50:29.100211,149167999,0.9297481,0.9566839,1,0.3792721,2
12878,2023-01-20 10:50:29.200536,149268270,0.9296992,0.9566533,1,0.3834919,2
12908,2023-01-20 10:50:29.300160,149367959,0.9296967,0.9566517,1,0.3922671,2
12941,2023-01-20 10:50:29.400469,149468333,0.9295861,0.9565822,1,0.3888994,2
12973,2023-01-20 10:50:29.500102,149567946,0.9294239,0.9564805,1,0.3786222,2
13009,2023-01-20 10:50:29.600501,149668326,0.9294111,0.9564725,1,0.3745292,2
13039,2023-01-20 10:50:29.700122,149767956,0.9293998,0.9564654,1,0.3802563,2
13072,2023-01-20 10:50:29.800479,149868322,0.9293867,0.9564571,1,0.3862014,2
13103,2023-01-20 10:50:29.900127,149967993,0.9292628,0.9563794,1,0.3835024,2
13136,2023-01-20 10:50:30.000495,150068383,0.9292232,0.9563546,1,0.3644953,2
13168,2023-01-20 10:50:30.100128,150167982,0.9291561,0.9563124,1,0.3661638,2
13201,2023-01-20 10:50:30.200475,150268295,0.9292179,0.9563512,1,0.3635933,2
13231,2023-01-20 10:50:30.300153,150367972,0.9292427,0.9563668,1,0.3542832,2
13264,2023-01-20 10:50:30.400487,150468305,0.9292675,0.9563823,1,0.3676699,2
13296,2023-01-20 10:50:30.500136,150567960,0.929262,0.9563789,1,0.355378,2
13332,2023-01-20 10:50:30.600489,150668318,0.9292881,0.9563953,1,0.3456528,2
13363,2023-01-20 10:50:30.700112,150767943,0.9293177,0.9564139,1,0.3555503,2
13396,2023-01-20 10:50:30.800472,150868305,0.929334,0.9564241,1,0.3568002,2
13427,2023-01-20 10:50:30.900090,150967956,0.9293403,0.9564281,1,0.3518539,2
13460,2023-01-20 10:50:31.000489,151068389,0.9292955,0.9563999,1,0.3510886,2
13492,2023-01-20 10:50:31.100212,151168024,0.9294021,0.9564668,1,0.3535741,2
13525,2023-01-20 10:50:31.200529,151268253,0.9293758,0.9564503,1,0.3639466,2
13555,2023-01-20 10:50:31.300196,151367970,0.9293422,0.9564292,1,0.3673966,2
13588,2023-01-20 10:50:31.400475,151468299,0.9292887,0.9563956,1,0.3606491,2
13620,2023-01-20 10:50:31.500117,151567960,0.9292669,0.956382,1,0.3637972,2
13655,2023-01-20 10:50:31.600499,151668362,0.9292371,0.9563633,1,0.334785,2
13686,2023-01-20 10:50:31.700093,151767943,0.929279,0.9563895,1,0.3041351,2
13719,2023-01-20 10:50:31.800464,151868301,0.9294255,0.9564815,1,0.2819923,2
13751,2023-01-20 10:50:31.900128,151967988,0.9297293,0.9566722,1,0.2700928,2
13784,2023-01-20 10:50:32.000484,152068367,0.9302359,0.95699,1,0.2597724,2
13816,2023-01-20 10:50:32.100119,152167975,0.9307108,0.9572878,1,0.2726311,2
13849,2023-01-20 10:50:32.200481,152268310,0.9311836,0.9575844,1,0.2783699,2
13879,2023-01-20 10:50:32.300142,152367964,0.9314481,0.9577502,1,0.2780432,2
13912,2023-01-20 10:50:32.400481,152468297,0.9317325,0.9579285,1,0.281332,2
13944,2023-01-20 10:50:32.500112,152567953,0.9320316,0.9581159,1,0.2881733,2
13979,2023-01-20 10:50:32.600494,152668360,0.9321558,0.9581938,1,0.2910801,2
14010,2023-01-20 10:50:32.700091,152767944,0.9322805,0.9582719,1,0.3004598,2
14043,2023-01-20 10:50:32.800475,152868314,0.9323268,0.9583009,1,0.3135514,2
14074,2023-01-20 10:50:32.900130,152967990,0.9322805,0.9582719,1,0.3261881,2
14107,2023-01-20 10:50:33.000467,153068348,0.9321917,0.9582163,1,0.3474453,2
14139,2023-01-20 10:50:33.100138,153167991,0.9320456,0.9581248,1,0.3542164,2
14172,2023-01-20 10:50:33.200474,153268299,0.9319416,0.9580595,1,0.3431309,2
14203,2023-01-20 10:50:33.300157,153367978,0.9318318,0.9579907,1,0.343581,2
14236,2023-01-20 10:50:33.400482,153468299,0.9317594,0.9579453,1,0.3394408,2
14269,2023-01-20 10:50:33.500139,153567960,0.9317329,0.9579287,1,0.3306692,2
14305,2023-01-20 10:50:33.600490,153668316,0.9317197,0.9579204,1,0.3258614,2
14336,2023-01-20 10:50:33.700115,153767948,0.9316893,0.9579014,1,0.3237757,2
14369,2023-01-20 10:50:33.800464,153868303,0.9316291,0.9578636,1,0.3252042,2
14402,2023-01-20 10:50:33.900120,153967986,0.9316157,0.9578552,1,0.3199833,2
14435,2023-01-20 10:50:34.000460,154068352,0.9316679,0.9578879,1,0.3240718,2
14467,2023-01-20 10:50:34.100098,154167976,0.9316592,0.9578825,1,0.3225667,2
14500,2023-01-20 10:50:34.200489,154268353,0.9316571,0.9578812,1,0.3229007,2
14530,2023-01-20 10:50:34.300135,154367975,0.9316233,0.9578601,1,0.3272807,2
14563,2023-01-20 10:50:34.400473,154468289,0.9316005,0.9578457,1,0.3354934,2
14596,2023-01-20 10:50:34.500155,154567935,0.9315043,0.9577854,1,0.3401299,2
14630,2023-01-20 10:50:34.600566,154668309,0.9314711,0.9577646,1,0.3490106,2
14662,2023-01-20 10:50:34.700161,154767953,0.9313241,0.9576725,1,0.3372771,2
14695,2023-01-20 10:50:34.800471,154868312,0.9312629,0.9576341,1,0.3453418,2
14728,2023-01-20 10:50:34.900093,154967967,0.9312316,0.9576144,1,0.3464931,2
14761,2023-01-20 10:50:35.000476,155068383,0.9311381,0.9575558,1,0.3440781,2
14793,2023-01-20 10:50:35.100182,155168003,0.9310966,0.9575298,1,0.3425898,2
14826,2023-01-20 10:50:35.200542,155268278,0.9310833,0.9575214,1,0.3433504,2
14856,2023-01-20 10:50:35.300204,155367942,0.9310432,0.9574963,1,0.3530873,2
14889,2023-01-20 10:50:35.400537,155468278,0.9310261,0.9574856,1,0.3499653,2
14921,2023-01-20 10:50:35.500190,155567930,0.9309405,0.9574319,1,0.3386095,2
14956,2023-01-20 10:50:35.600556,155668295,0.9309973,0.9574676,1,0.3362798,2
14987,2023-01-20 10:50:35.700207,155767967,0.9309936,0.9574652,1,0.3311163,2
15020,2023-01-20 10:50:35.800502,155868282,0.9310246,0.9574847,1,0.3313025,2
15051,2023-01-20 10:50:35.900110,155967931,0.9310115,0.9574764,1,0.3380545,2
15084,2023-01-20 10:50:36.000475,156068337,0.9309781,0.9574555,1,0.3390787,2
15116,2023-01-20 10:50:36.100151,156167955,0.9309882,0.9574618,1,0.3365602,2
15149,2023-01-20 10:50:36.200534,156268280,0.930969,0.9574498,1,0.3301235,2
15179,2023-01-20 10:50:36.300159,156367953,0.9309275,0.9574237,1,0.3517826,2
15212,2023-01-20 10:50:36.400474,156468317,0.9308857,0.9573976,1,0.3466901,2
15244,2023-01-20 10:50:36.500137,156567923,0.9307365,0.957304,1,0.3448914,2
15279,2023-01-20 10:50:36.600565,156668295,0.930715,0.9572905,1,0.3621535,2
15310,2023-01-20 10:50:36.700194,156767920,0.9305792,0.9572054,1,0.361634,2
15343,2023-01-20 10:50:36.800570,156868293,0.9305067,0.9571599,1,0.3849937,2
15374,2023-01-20 10:50:36.900116,156967931,0.9303677,0.9570727,1,0.3887185,2
15407,2023-01-20 10:50:37.000470,157068378,0.9302604,0.9570053,1,0.3775326,2
15439,2023-01-20 10:50:37.100125,157167953,0.930131,0.9569242,1,0.3634183,2
15472,2023-01-20 10:50:37.200535,157268283,0.9300298,0.9568607,1,0.3604724,2
15502,2023-01-20 10:50:37.300208,157367953,0.9300264,0.9568586,1,0.3500999,2
15535,2023-01-20 10:50:37.400531,157468274,0.9300522,0.9568747,1,0.3498664,2
15567,2023-01-20 10:50:37.500212,157567940,0.9300638,0.9568821,1,0.3472134,2
15602,2023-01-20 10:50:37.600904,157668616,0.930044,0.9568696,1,0.3515842,2
15633,2023-01-20 10:50:37.700242,157767969,0.9299868,0.9568337,1,0.3729824,2
15666,2023-01-20 10:50:37.800549,157868291,0.9297956,0.9567137,1,0.3693908,2
15698,2023-01-20 10:50:37.900145,157967930,0.9296523,0.9566239,1,0.3787852,2
15731,2023-01-20 10:50:38.000473,158068348,0.9296393,0.9566157,1,0.3927179,2
15763,2023-01-20 10:50:38.091123,158167954,0.9294736,0.9565117,1,0.4130447,2
15794,2023-01-20 10:50:38.182397,158268247,0.9294207,0.9564785,1,0.4374118,2
15826,2023-01-20 10:50:38.280395,158367982,0.929205,0.9563431,1,0.4038828,2
15858,2023-01-20 10:50:38.380738,158468323,0.9290036,0.9562167,1,0.4130027,2
15892,2023-01-20 10:50:38.480320,158567930,0.9290394,0.9562392,1,0.4219799,2
15926,2023-01-20 10:50:38.580786,158668428,0.9288707,0.9561333,1,0.4014428,2
15959,2023-01-20 10:50:38.680267,158767919,0.9287789,0.9560757,1,0.4016894,2
15990,2023-01-20 10:50:38.780483,158868140,0.928804,0.9560914,1,0.4227661,2
16025,2023-01-20 10:50:38.889094,158967936,0.9287134,0.9560345,1,0.4304715,2
16058,2023-01-20 10:50:39.000421,159068330,0.9284807,0.9558885,1,0.4309064,2
16090,2023-01-20 10:50:39.091084,159167957,0.9283996,0.9558375,1,0.3935936,2
16122,2023-01-20 10:50:39.182239,159268126,0.9283696,0.9558187,1,0.4135915,2
16154,2023-01-20 10:50:39.280265,159367936,0.9282913,0.9557695,1,0.4078963,2
16185,2023-01-20 10:50:39.380382,159468089,0.9281612,0.9556878,1,0.415889,2
16219,2023-01-20 10:50:39.480199,159567926,0.9280785,0.9556359,1,0.3929145,2
16252,2023-01-20 10:50:39.580583,159668326,0.928019,0.9555985,1,0.3668756,2
16285,2023-01-20 10:50:39.680193,159767986,0.9280687,0.9556297,1,0.3682573,2
16316,2023-01-20 10:50:39.780182,159868033,0.9282004,0.9557124,1,0.3814479,2
16350,2023-01-20 10:50:39.880064,159967922,0.9281565,0.9556848,1,0.3834906,2
16381,2023-01-20 10:50:39.980099,160067952,0.928153,0.9556827,1,0.4158303,2
16415,2023-01-20 10:50:40.080154,160167962,0.9280306,0.9556058,1,0.4064746,2
16447,2023-01-20 10:50:40.180178,160267931,0.927916,0.9555338,1,0.3881925,2
16479,2023-01-20 10:50:40.280202,160367985,0.9278578,0.9554973,1,0.3757834,2
16510,2023-01-20 10:50:40.380088,160467923,0.9277972,0.9554592,1,0.3639601,2
16544,2023-01-20 10:50:40.480098,160567933,0.9278535,0.9554946,1,0.3741085,2
16578,2023-01-20 10:50:40.580401,160668223,0.9278376,0.9554846,1,0.3660679,2
16611,2023-01-20 10:50:40.680125,160767930,0.9278763,0.9555089,1,0.3392068,2
16642,2023-01-20 10:50:40.780158,160867945,0.927958,0.9555602,1,0.3434491,2
16676,2023-01-20 10:50:40.880106,160967924,0.9280238,0.9556015,1,0.3516106,2
16707,2023-01-20 10:50:40.980137,161067997,0.9280593,0.9556238,1,0.3425476,2
16741,2023-01-20 10:50:41.080146,161167968,0.9280575,0.9556227,1,0.3471955,2
16773,2023-01-20 10:50:41.180157,161267921,0.9281107,0.9556561,1,0.3480917,2
16805,2023-01-20 10:50:41.280204,161367951,0.9281519,0.955682,1,0.3726228,2
16836,2023-01-20 10:50:41.380193,161467933,0.9280834,0.9556389,1,0.3587096,2
16870,2023-01-20 10:50:41.480155,161567928,0.9280455,0.9556152,1,0.3347016,2
16904,2023-01-20 10:50:41.580545,161668360,0.9281365,0.9556723,1,0.3325776,2
16937,2023-01-20 10:50:41.680155,161767946,0.9282164,0.9557225,1,0.3451009,2
16968,2023-01-20 10:50:41.780189,161867941,0.928205,0.9557153,1,0.3405211,2
17002,2023-01-20 10:50:41.880137,161967923,0.9282302,0.9557312,1,0.3362875,2
17033,2023-01-20 10:50:41.980091,162067929,0.9282618,0.9557509,1,0.327321,2
17067,2023-01-20 10:50:42.080149,162167958,0.9282863,0.9557664,1,0.3162721,2
17099,2023-01-20 10:50:42.180158,162267918,0.9284098,0.9558439,1,0.3622343,2
17131,2023-01-20 10:50:42.280211,162368000,0.9282978,0.9557736,1,0.3324568,2
17162,2023-01-20 10:50:42.380089,162467926,0.928409,0.9558434,1,0.3356121,2
17196,2023-01-20 10:50:42.480079,162567914,0.9284616,0.9558764,1,0.3570187,2
17230,2023-01-20 10:50:42.580326,162668147,0.9284221,0.9558516,1,0.3702652,2
17263,2023-01-20 10:50:42.680106,162767926,0.9283751,0.9558221,1,0.3776214,2
17294,2023-01-20 10:50:42.780117,162867939,0.9282895,0.9557684,1,0.3423434,2
17328,2023-01-20 10:50:42.880121,162967974,0.9282303,0.9557312,1,0.3431837,2
17359,2023-01-20 10:50:42.980036,163067927,0.9281612,0.9556878,1,0.3702476,2
17393,2023-01-20 10:50:43.080122,163167957,0.9281133,0.9556577,1,0.3744201,2
17425,2023-01-20 10:50:43.180168,163267925,0.9280338,0.9556078,1,0.3563172,2
17457,2023-01-20 10:50:43.280210,163367951,0.9280449,0.9556147,1,0.369913,2
17488,2023-01-20 10:50:43.380184,163467925,0.9280037,0.9555889,1,0.3978147,2
17523,2023-01-20 10:50:43.480161,163567937,0.927958,0.9555601,1,0.4142143,2
17557,2023-01-20 10:50:43.580328,163668149,0.9278055,0.9554644,1,0.4293975,2
17590,2023-01-20 10:50:43.680100,163767926,0.9276653,0.9553763,1,0.4289372,2
17621,2023-01-20 10:50:43.780113,163867936,0.9274006,0.9552101,1,0.3895493,2
17657,2023-01-20 10:50:43.880085,163967921,0.9274297,0.9552284,1,0.413192,2
17688,2023-01-20 10:50:43.980068,164067922,0.9273421,0.9551733,1,0.3913462,2
17722,2023-01-20 10:50:44.080141,164167954,0.9271977,0.9550826,1,0.3630791,2
17754,2023-01-20 10:50:44.180206,164267964,0.927193,0.9550796,1,0.3173264,2
17786,2023-01-20 10:50:44.280199,164367946,0.9272321,0.9551042,1,0.3269779,2
17817,2023-01-20 10:50:44.380175,164467923,0.9273428,0.9551737,1,0.3453582,2
17852,2023-01-20 10:50:44.480171,164567919,0.9273232,0.9551615,1,0.3598547,2
17886,2023-01-20 10:50:44.580221,164667970,0.9272445,0.955112,1,0.3344226,2
17919,2023-01-20 10:50:44.680174,164767936,0.9272997,0.9551467,1,0.3392096,2
17950,2023-01-20 10:50:44.780158,164867937,0.9274069,0.955214,1,0.3085696,2
17984,2023-01-20 10:50:44.880142,164967970,0.9275358,0.955295,1,0.3578688,2
18015,2023-01-20 10:50:44.980042,165067927,0.9274462,0.9552388,1,0.3429632,2
18049,2023-01-20 10:50:45.080126,165167951,0.9274461,0.9552386,1,0.3275162,2
18081,2023-01-20 10:50:45.180193,165267930,0.9275616,0.9553112,1,0.3313709,2
18113,2023-01-20 10:50:45.280217,165367949,0.9275842,0.9553254,1,0.3021418,2
18144,2023-01-20 10:50:45.380176,165467923,0.9277051,0.9554014,1,0.386269,2
18178,2023-01-20 10:50:45.480183,165567969,0.9276894,0.9553915,1,0.3864145,2
18212,2023-01-20 10:50:45.580141,165667973,0.9274392,0.9552343,1,0.3726335,2
18245,2023-01-20 10:50:45.680119,165767922,0.9275366,0.9552955,1,0.3763849,2
18276,2023-01-20 10:50:45.780183,165867939,0.9274587,0.9552466,1,0.3807803,2
18310,2023-01-20 10:50:45.880146,165967930,0.9274021,0.955211,1,0.3630247,2
18341,2023-01-20 10:50:45.980099,166067930,0.9274135,0.9552182,1,0.3427981,2
18375,2023-01-20 10:50:46.080148,166167978,0.9274675,0.9552521,1,0.3247796,2
18407,2023-01-20 10:50:46.180147,166267965,0.9275607,0.9553106,1,0.3272877,2
18439,2023-01-20 10:50:46.280173,166367948,0.9274911,0.955267,1,0.3553367,2
18470,2023-01-20 10:50:46.380195,166467919,0.9274414,0.9552357,1,0.3949387,2
18504,2023-01-20 10:50:46.480194,166567921,0.9272434,0.9551113,1,0.3773535,2
18538,2023-01-20 10:50:46.580232,166667976,0.9272142,0.955093,1,0.3526685,2
18571,2023-01-20 10:50:46.680146,166767923,0.9272696,0.9551278,1,0.3235983,2
18602,2023-01-20 10:50:46.780175,166867989,0.9274278,0.9552271,1,0.3416317,2
18636,2023-01-20 10:50:46.872871,166967927,0.9273951,0.9552066,1,0.3542029,2
18667,2023-01-20 10:50:46.963825,167067912,0.9273545,0.9551811,1,0.3250939,2
18701,2023-01-20 10:50:47.060296,167167952,0.9272597,0.9551215,1,0.3326943,2
18733,2023-01-20 10:50:47.160311,167267930,0.9272475,0.9551139,1,0.3337662,2
18765,2023-01-20 10:50:47.260352,167367954,0.9273152,0.9551564,1,0.3376108,2
18796,2023-01-20 10:50:47.360330,167467929,0.9272794,0.9551339,1,0.2887695,2
18829,2023-01-20 10:50:47.460377,167567976,0.9273319,0.9551669,1,0.2718402,2
18863,2023-01-20 10:50:47.560362,167667964,0.9277064,0.9554021,1,0.3292436,2
18896,2023-01-20 10:50:47.660344,167767934,0.9277266,0.9554148,1,0.3339916,2
18927,2023-01-20 10:50:47.760378,167867947,0.9275807,0.9553232,1,0.3080005,2
18961,2023-01-20 10:50:47.860341,167967925,0.9276509,0.9553673,1,0.3393609,2
18992,2023-01-20 10:50:47.960296,168067920,0.9277831,0.9554504,1,0.3243943,2
19026,2023-01-20 10:50:48.060363,168168003,0.9276955,0.9553953,1,0.3258769,2
19058,2023-01-20 10:50:48.160285,168267925,0.9278104,0.9554675,1,0.3568083,2
19090,2023-01-20 10:50:48.260319,168367979,0.9277387,0.9554225,1,0.3472943,2
19121,2023-01-20 10:50:48.360229,168467922,0.9277648,0.9554389,1,0.3507175,2
19155,2023-01-20 10:50:48.460214,168567928,0.9277702,0.9554422,1,0.3601037,2
19190,2023-01-20 10:50:48.560262,168667989,0.9276503,0.9553669,1,0.3659931,2
19223,2023-01-20 10:50:48.660187,168767940,0.9276056,0.9553388,1,0.3743998,2
19254,2023-01-20 10:50:48.760202,168867989,0.9275608,0.9553107,1,0.3876896,2
19290,2023-01-20 10:50:48.860409,168968238,0.9275076,0.9552773,1,0.4104801,2
19321,2023-01-20 10:50:48.960026,169067903,0.9273996,0.9552094,1,0.4125394,2
19355,2023-01-20 10:50:49.060106,169167973,0.9272719,0.9551292,1,0.4175889,2
19387,2023-01-20 10:50:49.160109,169267927,0.9271976,0.9550825,1,0.4214106,2
19419,2023-01-20 10:50:49.260185,169367948,0.92712,0.9550338,1,0.3956457,2
19450,2023-01-20 10:50:49.360274,169467977,0.9270259,0.9549747,1,0.4013105,2
19484,2023-01-20 10:50:49.460194,169567922,0.9268915,0.9548902,1,0.4248944,2
19518,2023-01-20 10:50:49.560162,169667972,0.9267216,0.9547834,1,0.376634,2
19551,2023-01-20 10:50:49.660110,169767923,0.9266804,0.9547575,1,0.3946497,2
19582,2023-01-20 10:50:49.760176,169867938,0.9266483,0.9547374,1,0.3603847,2
19616,2023-01-20 10:50:49.860160,169967933,0.926584,0.954697,1,0.346815,2
19647,2023-01-20 10:50:49.960103,170067927,0.9265265,0.9546608,1,0.3518516,2
19681,2023-01-20 10:50:50.060140,170167990,0.9265235,0.9546589,1,0.3470234,2
19755,2023-01-20 10:50:50.160064,170267923,0.9264762,0.9546292,1,0.3368951,2
19787,2023-01-20 10:50:50.260096,170367932,0.9265229,0.9546585,1,0.357227,2
19818,2023-01-20 10:50:50.360128,170467921,0.9264622,0.9546204,1,0.3378378,2
19852,2023-01-20 10:50:50.460160,170567925,0.9264618,0.9546201,1,0.3448521,2
19886,2023-01-20 10:50:50.560215,170667963,0.9265078,0.954649,1,0.3369668,2
19919,2023-01-20 10:50:50.660227,170767969,0.9265426,0.9546709,1,0.3325365,2
19950,2023-01-20 10:50:50.760236,170867980,0.926609,0.9547126,1,0.3255432,2
19984,2023-01-20 10:50:50.860130,170967919,0.926661,0.9547454,1,0.3327015,2
20015,2023-01-20 10:50:50.960061,171067922,0.926635,0.954729,1,0.3548268,2
20049,2023-01-20 10:50:51.060122,171167968,0.9266167,0.9547175,1,0.3422111,2
20081,2023-01-20 10:50:51.160155,171267928,0.9266493,0.954738,1,0.344496,2
20113,2023-01-20 10:50:51.260211,171367957,0.9265906,0.9547011,1,0.3550267,2
20144,2023-01-20 10:50:51.360214,171467963,0.926596,0.9547045,1,0.3707191,2
20178,2023-01-20 10:50:51.460155,171567934,0.9265078,0.954649,1,0.3702054,2
20212,2023-01-20 10:50:51.560152,171667978,0.9264624,0.9546205,1,0.3709028,2
20245,2023-01-20 10:50:51.660114,171767924,0.9264179,0.9545926,1,0.3652293,2
20276,2023-01-20 10:50:51.760193,171867944,0.9263356,0.9545408,1,0.3737204,2
20310,2023-01-20 10:50:51.860151,171967918,0.9263319,0.9545385,1,0.3742059,2
20341,2023-01-20 10:50:51.960130,172067963,0.9262124,0.9544634,1,0.3715418,2
20375,2023-01-20 10:50:52.060167,172168027,0.9261778,0.9544416,1,0.3645226,2
20407,2023-01-20 10:50:52.160068,172267931,0.9261636,0.9544327,1,0.3523659,2
20439,2023-01-20 10:50:52.260106,172367944,0.9261034,0.9543949,1,0.3544412,2
20470,2023-01-20 10:50:52.360126,172467920,0.9260324,0.9543502,1,0.3370964,2
20504,2023-01-20 10:50:52.460164,172567931,0.9260273,0.954347,1,0.3439769,2
20538,2023-01-20 10:50:52.560230,172667980,0.9260591,0.954367,1,0.3532725,2
20571,2023-01-20 10:50:52.660186,172767962,0.9260288,0.954348,1,0.341679,2
20602,2023-01-20 10:50:52.760127,172867957,0.925987,0.9543217,1,0.3315359,2
20636,2023-01-20 10:50:52.860071,172967924,0.9259827,0.9543189,1,0.3346835,2
20667,2023-01-20 10:50:52.960066,173067921,0.9260276,0.9543472,1,0.3280465,2
20701,2023-01-20 10:50:53.060139,173167971,0.9260063,0.9543338,1,0.3096213,2
20733,2023-01-20 10:50:53.160129,173267922,0.9260142,0.9543388,1,0.3029074,2
20765,2023-01-20 10:50:53.260177,173367946,0.9261444,0.9544206,1,0.3193759,2
20796,2023-01-20 10:50:53.360223,173467978,0.9261624,0.954432,1,0.3315004,2
20830,2023-01-20 10:50:53.460141,173567920,0.9261485,0.9544232,1,0.3549773,2
20864,2023-01-20 10:50:53.560151,173667979,0.9261254,0.9544087,1,0.3617122,2
20898,2023-01-20 10:50:53.660146,173767955,0.9261134,0.9544011,1,0.3425616,2
20929,2023-01-20 10:50:53.760204,173867949,0.9260561,0.9543651,1,0.3488986,2
20965,2023-01-20 10:50:53.860492,173968253,0.926064,0.9543701,1,0.3639035,2
20996,2023-01-20 10:50:53.960135,174067963,0.9260052,0.9543331,1,0.3581979,2
21030,2023-01-20 10:50:54.054646,174167976,0.9260002,0.95433,1,0.3488443,2
21062,2023-01-20 10:50:54.145491,174267923,0.9260426,0.9543566,1,0.3496015,2
21094,2023-01-20 10:50:54.244535,174367942,0.92603,0.9543487,1,0.3345939,2
21125,2023-01-20 10:50:54.355726,174467930,0.9259761,0.9543148,1,0.3264669,2
21160,2023-01-20 10:50:54.460166,174567921,0.9259774,0.9543157,1,0.3280885,2
21194,2023-01-20 10:50:54.560202,174667974,0.9260006,0.9543302,1,0.3273584,2
21227,2023-01-20 10:50:54.660170,174767970,0.9260015,0.9543308,1,0.3136467,2
21258,2023-01-20 10:50:54.760110,174867944,0.9260175,0.9543408,1,0.3219472,2
21292,2023-01-20 10:50:54.860067,174967920,0.9260148,0.9543391,1,0.3422475,2
21323,2023-01-20 10:50:54.960060,175067922,0.9259712,0.9543117,1,0.353628,2
