LineNo,UTC_Approx,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
82262,2023-01-20 10:54:00.460339,360968112,-55.56,-55.47544,0,-0.08455566,-0.06983667,0,-0.04483676,-0.1110659
82293,2023-01-20 10:54:00.560251,361068071,-55.56,-55.48045,0,-0.07955078,-0.0783637,0,0.02034297,-0.2001581
82328,2023-01-20 10:54:00.660290,361168123,-55.56,-55.48502,0,-0.07497559,-0.07865542,0,0.01878831,-0.04075718
82360,2023-01-20 10:54:00.760238,361268061,-55.56,-55.49138,0,-0.06861816,-0.09186355,0,0.04578284,0.005804062
82392,2023-01-20 10:54:00.860234,361368070,-55.56,-55.49942,0,-0.06057617,-0.08189476,0,0.02288083,0.03364086
82425,2023-01-20 10:54:00.960478,361468341,-55.56,-55.51113,0,-0.04886718,-0.09857076,0,0.1267672,-0.3486662
82460,2023-01-20 10:54:01.060192,361568049,-55.56,-55.52351,0,-0.03649414,-0.1154507,0,0.160076,0.1934566
82493,2023-01-20 10:54:01.160341,361668169,-55.56,-55.53541,0,-0.02458984,-0.09396214,0,0.1741998,0.2747841
82525,2023-01-20 10:54:01.260214,361768044,-55.56,-55.54406,0,-0.01594238,-0.04492681,0,0.1006041,0.4726353
82556,2023-01-20 10:54:01.360215,361868067,-55.56,-55.55175,0,-0.008251953,0.02043163,0,0.04413021,0.1430922
82589,2023-01-20 10:54:01.460220,361968044,-55.56,-55.56059,0,0.0005908203,0.03661019,0,0.01490581,0.2486706
82620,2023-01-20 10:54:01.560292,362068055,-55.56,-55.56763,0,0.007636718,0.07757716,0,-0.09216201,0.3584156
82655,2023-01-20 10:54:01.660394,362168132,-55.56,-55.57392,0,0.0139209,0.05973531,0,-0.0838958,-0.3518028
82688,2023-01-20 10:54:01.760363,362268099,-55.56,-55.58386,0,0.0238623,0.01378515,0,0.05911968,-0.1408587
82720,2023-01-20 10:54:01.860306,362368091,-55.56,-55.59388,0,0.03388184,0.05224143,0,0.1033659,0.1749678
82752,2023-01-20 10:54:01.960433,362468302,-55.56,-55.60204,0,0.0420459,0.03007545,0,0.1349363,-0.1831131
82787,2023-01-20 10:54:02.060235,362568099,-55.56,-55.60638,0,0.04638183,0.06395544,0,0.07315864,-0.07340813
82820,2023-01-20 10:54:02.160283,362668084,-55.56,-55.60995,0,0.04995605,0.071478,0,0.03622546,0.1385765
82852,2023-01-20 10:54:02.260273,362768056,-55.56,-55.61153,0,0.05152832,0.1004228,0,-0.1507022,0.03676319
82883,2023-01-20 10:54:02.360277,362868072,-55.56,-55.61497,0,0.0549707,0.09629319,0,-0.06531525,-0.2469368
82916,2023-01-20 10:54:02.460279,362968094,-55.56,-55.6214,0,0.06139648,0.07437854,0,0.04984191,0.0773716
82947,2023-01-20 10:54:02.560208,363068048,-55.56,-55.62873,0,0.06873047,0.08498952,0,0.1056473,0.04012108
82981,2023-01-20 10:54:02.660242,363168083,-55.56,-55.63729,0,0.07729492,0.06919762,0,0.1603465,0.132946
83014,2023-01-20 10:54:02.760234,363268060,-55.56,-55.64519,0,0.08519043,0.08740302,0,0.1069081,0.0734911
83046,2023-01-20 10:54:02.860248,363368083,-55.56,-55.65368,0,0.09367675,0.09870609,0,0.1069664,0.08054447
83078,2023-01-20 10:54:02.960440,363468299,-55.56,-55.66203,0,0.1020361,0.09080876,0,0.09986783,0.09678078
83113,2023-01-20 10:54:03.060278,363568111,-55.56,-55.6708,0,0.1108008,0.1243608,0,0.1156183,-0.008630753
83146,2023-01-20 10:54:03.160304,363668077,-55.56,-55.68056,0,0.1205664,0.0918834,0,0.188401,-0.1843185
83178,2023-01-20 10:54:03.260274,363768046,-55.56,-55.69038,0,0.1303857,0.09571634,0,0.2230188,0.0661974
83209,2023-01-20 10:54:03.360266,363868076,-55.56,-55.70041,0,0.1404053,0.0834204,0,0.2149772,-0.1337662
83242,2023-01-20 10:54:03.460243,363968045,-55.56,-55.70939,0,0.1493896,0.10332,0,0.2087229,0.1732988
83273,2023-01-20 10:54:03.560286,364068050,-55.56,-55.71748,0,0.1574805,0.1152971,0,0.1686594,0.08219528
83307,2023-01-20 10:54:03.660330,364168104,-55.56,-55.72386,0,0.1638623,0.1071465,0,0.1469858,0.06027412
83340,2023-01-20 10:54:03.760281,364268097,-55.56,-55.72959,0,0.1695898,0.117549,0,0.07919345,0.2769918
83373,2023-01-20 10:54:03.860415,364368273,-55.56,-55.73351,0,0.1735059,0.1183907,0,0.06198814,0.0611124
83407,2023-01-20 10:54:03.960157,364468057,-55.56,-55.7375,0,0.1775,0.1390567,0,0.09252048,0.02317047
83443,2023-01-20 10:54:04.060178,364568043,-55.56,-55.74078,0,0.1807861,0.1244888,0,0.1245791,0.1541281
83476,2023-01-20 10:54:04.160323,364668103,-55.56,-55.74235,0,0.1823535,0.1518751,0,0.09829319,0.3363724
83508,2023-01-20 10:54:04.260285,364768054,-55.56,-55.74475,0,0.184751,0.1354076,0,0.1132204,0.1415796
83539,2023-01-20 10:54:04.360314,364868120,-55.56,-55.74778,0,0.1877783,0.2091593,0,0.09365859,0.1985245
83572,2023-01-20 10:54:04.460216,364968045,-55.56,-55.75072,0,0.1907227,0.2024214,0,0.123757,0.04072189
83603,2023-01-20 10:54:04.560217,365068059,-55.56,-55.75184,0,0.1918408,0.2076508,0,0.06535596,0.2945728
83637,2023-01-20 10:54:04.660243,365168082,-55.56,-55.7495,0,0.189502,0.2185891,0,-0.03675728,-0.1605358
83670,2023-01-20 10:54:04.760221,365268047,-55.56,-55.74791,0,0.1879053,0.1916592,0,0.006570216,-0.2388029
83702,2023-01-20 10:54:04.860268,365368103,-55.56,-55.74415,0,0.1841504,0.2639832,0,-0.2162996,0.2427006
83734,2023-01-20 10:54:04.960229,365468088,-55.56,-55.73803,0,0.1780273,0.2321815,0,-0.2343212,-0.3743753
83769,2023-01-20 10:54:05.060229,365568092,-55.56,-55.73651,0,0.1765137,0.2057745,0,-0.06130351,-0.1330585
83802,2023-01-20 10:54:05.160238,365668092,-55.56,-55.73919,0,0.1791894,0.2162964,0,0.00399748,0.2505875
83834,2023-01-20 10:54:05.260191,365768037,-55.56,-55.74137,0,0.1813672,0.2284125,0,-0.07703059,0.3239622
83865,2023-01-20 10:54:05.360229,365868066,-55.56,-55.7442,0,0.1842041,0.2279191,0,-0.06488208,0.1756754
83898,2023-01-20 10:54:05.460251,365968059,-55.56,-55.74841,0,0.1884082,0.1987389,0,-0.04651099,0.4300365
83929,2023-01-20 10:54:05.560279,366068046,-55.56,-55.75562,0,0.195625,0.1722641,0,0.02381406,0.001537323
83963,2023-01-20 10:54:05.660383,366168131,-55.56,-55.76549,0,0.2054932,0.1767781,0,0.1351275,0.2789946
83996,2023-01-20 10:54:05.760314,366268059,-55.56,-55.77371,0,0.2137109,0.1983877,0,0.108427,0.2992458
84028,2023-01-20 10:54:05.860265,366368061,-55.56,-55.78253,0,0.2225342,0.1743865,0,0.1666132,0.191391
84060,2023-01-20 10:54:05.960173,366468054,-55.56,-55.79291,0,0.2329102,0.1684791,0,0.2387776,0.2267523
84097,2023-01-20 10:54:06.060187,366568052,-55.56,-55.80379,0,0.2437939,0.1606247,0,0.2594602,0.3468685
84130,2023-01-20 10:54:06.160307,366668089,-55.56,-55.81352,0,0.2535205,0.2320225,0,0.2662513,0.2623034
84162,2023-01-20 10:54:06.260273,366768045,-55.56,-55.8226,0,0.2626025,0.2507388,0,0.2123878,0.3310089
84193,2023-01-20 10:54:06.360308,366868119,-55.56,-55.83172,0,0.2717187,0.271502,0,0.2310049,0.2303305
84226,2023-01-20 10:54:06.460218,366968052,-55.56,-55.83995,0,0.279956,0.2568697,0,0.2501962,-0.0328064
84257,2023-01-20 10:54:06.560198,367068045,-55.56,-55.84628,0,0.2862793,0.2584936,0,0.2995236,-0.1741352
84291,2023-01-20 10:54:06.660266,367168096,-55.56,-55.85054,0,0.290542,0.2432705,0,0.2982573,0.2294683
84324,2023-01-20 10:54:06.760260,367268054,-55.56,-55.85104,0,0.2910449,0.2678276,0,0.1474901,0.2091084
84356,2023-01-20 10:54:06.860256,367368060,-55.56,-55.84872,0,0.2887207,0.254362,0,0.04011175,0.2342587
84388,2023-01-20 10:54:06.960244,367468089,-55.56,-55.84632,0,0.2863232,0.2643278,0,-0.021279,0.1534939
84423,2023-01-20 10:54:07.060233,367568091,-55.56,-55.84283,0,0.282832,0.2695813,0,-0.1021153,0.4057112
84456,2023-01-20 10:54:07.160238,367668090,-55.56,-55.83821,0,0.2782178,0.3132431,0,-0.2305331,0.1639967
84488,2023-01-20 10:54:07.260231,367768049,-55.56,-55.8352,0,0.2752002,0.3163887,0,-0.2707052,-0.4680424
84518,2023-01-20 10:54:07.360299,367868062,-55.56,-55.83767,0,0.2776758,0.3455964,0,-0.1436395,0.06124401
84551,2023-01-20 10:54:07.460311,367968052,-55.56,-55.8395,0,0.2795019,0.3164773,0,-0.1421468,0.1619577
84582,2023-01-20 10:54:07.560318,368068057,-55.56,-55.83955,0,0.2795556,0.2887412,0,-0.1977333,-0.04650307
84616,2023-01-20 10:54:07.660368,368168145,-55.56,-55.84232,0,0.2823193,0.2565758,0,-0.07989863,-0.2191029
84649,2023-01-20 10:54:07.760207,368268048,-55.56,-55.84716,0,0.2871631,0.3075554,0,-0.01311737,0.02763844
84681,2023-01-20 10:54:07.854696,368368061,-55.56,-55.85192,0,0.2919238,0.2771086,0,-0.01576816,0.01028919
84713,2023-01-20 10:54:07.945564,368468064,-55.56,-55.85884,0,0.2988428,0.2594923,0,0.07457626,-0.006466866
84748,2023-01-20 10:54:08.040088,368568045,-55.56,-55.86358,0,0.303584,0.3006085,0,0.05527082,-0.07261276
84781,2023-01-20 10:54:08.140171,368668086,-55.56,-55.86289,0,0.3028906,0.3465499,0,-0.113017,-0.0147562
84814,2023-01-20 10:54:08.240193,368768085,-55.56,-55.86163,0,0.3016357,0.2613728,0,0.0153016,-0.2678223
84845,2023-01-20 10:54:08.340227,368868121,-55.56,-55.8619,0,0.3019043,0.2832924,0,0.1081775,-0.1144733
84927,2023-01-20 10:54:08.440148,368968048,-55.56,-55.86329,0,0.303291,0.3155466,0,0.1294648,-0.04655647
84958,2023-01-20 10:54:08.540140,369068054,-55.56,-55.86466,0,0.3046631,0.3163825,0,0.143403,0.05364227
84992,2023-01-20 10:54:08.640179,369168101,-55.56,-55.86457,0,0.3045752,0.2898332,0,0.1175478,0.06171799
85025,2023-01-20 10:54:08.740130,369268051,-55.56,-55.86376,0,0.3037646,0.2696018,0,0.1252426,0.2411852
85057,2023-01-20 10:54:08.840140,369368077,-55.56,-55.86217,0,0.3021777,0.2524912,0,0.1337735,-0.1777592
85091,2023-01-20 10:54:08.940150,369468126,-55.56,-55.86097,0,0.3009668,0.2609253,0,0.1895911,-0.1131678
85126,2023-01-20 10:54:09.040055,369568053,-55.56,-55.85757,0,0.2975732,0.2868063,0,0.1451715,0.2141905
85159,2023-01-20 10:54:09.140092,369668086,-55.56,-55.85047,0,0.2904736,0.2676072,0,0.03359453,-0.05233955
85191,2023-01-20 10:54:09.240061,369768054,-55.56,-55.8409,0,0.2808984,0.3048694,0,-0.08222912,0.1546001
85222,2023-01-20 10:54:09.340070,369868069,-55.56,-55.82959,0,0.2695898,0.3258114,0,-0.1794901,-0.09560966
85255,2023-01-20 10:54:09.440070,369968046,-55.56,-55.82046,0,0.2604639,0.328565,0,-0.2089145,-0.02270699
85286,2023-01-20 10:54:09.540146,370068058,-55.56,-55.81383,0,0.253833,0.2470979,0,-0.1561414,0.0437212
85320,2023-01-20 10:54:09.640227,370168132,-55.56,-55.80943,0,0.2494287,0.2665434,0,-0.1140138,-0.214303
85353,2023-01-20 10:54:09.740065,370268047,-55.56,-55.8061,0,0.2461035,0.2722247,0,-0.1282906,0.009917259
85385,2023-01-20 10:54:09.840014,370368065,-55.56,-55.80342,0,0.2434229,0.2703948,0,-0.09818217,-0.2148609
85417,2023-01-20 10:54:09.939956,370468064,-55.56,-55.80199,0,0.2419922,0.2257356,0,-0.01902097,0.06344795
85453,2023-01-20 10:54:10.039945,370568069,-55.56,-55.80229,0,0.2422949,0.2470992,0,0.0327805,-0.03843307
85487,2023-01-20 10:54:10.139998,370668078,-55.56,-55.80261,0,0.2426123,0.2396355,0,0.04820525,-0.07789803
85519,2023-01-20 10:54:10.240038,370768091,-55.56,-55.8031,0,0.2431055,0.2546583,0,0.06270507,0.02966213
85551,2023-01-20 10:54:10.340002,370868056,-55.56,-55.80385,0,0.2438525,0.2547018,0,0.07154023,0.1867542
85584,2023-01-20 10:54:10.439982,370968051,-55.56,-55.80583,0,0.2458301,0.2140355,0,0.07603707,0.1887636
85615,2023-01-20 10:54:10.539958,371068066,-55.56,-55.80727,0,0.2472705,0.2043646,0,0.1058363,-0.08880329
85649,2023-01-20 10:54:10.639992,371168111,-55.56,-55.80994,0,0.2499463,0.2227477,0,0.1367256,-0.02079296
85682,2023-01-20 10:54:10.739970,371268058,-55.56,-55.81191,0,0.2519141,0.2704985,0,0.1195787,0.1424551
85714,2023-01-20 10:54:10.839982,371368062,-55.56,-55.81277,0,0.2527685,0.2592221,0,0.1117339,0.008283615
85746,2023-01-20 10:54:10.940014,371468118,-55.56,-55.81321,0,0.253208,0.2632421,0,0.04451746,0.3687754
85781,2023-01-20 10:54:11.039945,371568054,-55.56,-55.81289,0,0.2528906,0.2599179,0,0.04078092,-0.1243067
85815,2023-01-20 10:54:11.140013,371668096,-55.56,-55.81384,0,0.2538428,0.225247,0,0.1739925,-0.2788115
85847,2023-01-20 10:54:11.239980,371768047,-55.56,-55.81583,0,0.255835,0.2094588,0,0.2148107,0.03763103
85878,2023-01-20 10:54:11.340013,371868077,-55.56,-55.81421,0,0.254209,0.2593774,0,0.1068849,0.1434269
85911,2023-01-20 10:54:11.439986,371968046,-55.56,-55.80776,0,0.2477637,0.2731935,0,-0.005818593,0.1056929
85942,2023-01-20 10:54:11.540039,372068093,-55.56,-55.79978,0,0.2397803,0.2599371,0,-0.0004083995,-0.09758568
85976,2023-01-20 10:54:11.640074,372168131,-55.56,-55.79336,0,0.2333594,0.2724521,0,-0.008584918,-0.1929092
86009,2023-01-20 10:54:11.739986,372268056,-55.56,-55.78921,0,0.2292139,0.2299408,0,0.07761285,0.1327906
86041,2023-01-20 10:54:11.839982,372368065,-55.56,-55.7841,0,0.2241064,0.2498957,0,-0.004534568,0.1228199
86073,2023-01-20 10:54:11.939998,372468094,-55.56,-55.77899,0,0.2189941,0.2300365,0,-0.05731456,0.1748304
86108,2023-01-20 10:54:12.039945,372568045,-55.56,-55.77553,0,0.2155273,0.2039591,0,-0.1413538,0.0567112
86141,2023-01-20 10:54:12.140008,372668098,-55.56,-55.77596,0,0.215957,0.1867079,0,-0.0552624,-0.05705547
86173,2023-01-20 10:54:12.240029,372768110,-55.56,-55.77986,0,0.2198584,0.2126858,0,0.02700406,-0.1455441
86204,2023-01-20 10:54:12.340008,372868082,-55.56,-55.78478,0,0.2247803,0.2431234,0,0.0572405,-0.1579485
86238,2023-01-20 10:54:12.440036,372968110,-55.56,-55.79245,0,0.232456,0.2151997,0,0.1488319,-0.01734734
86269,2023-01-20 10:54:12.539969,373068053,-55.56,-55.8009,0,0.2409033,0.2274866,0,0.1807149,0.3482676
86303,2023-01-20 10:54:12.640025,373168109,-55.56,-55.80758,0,0.2475781,0.2006063,0,0.1605083,0.07553768
86336,2023-01-20 10:54:12.740017,373268085,-55.56,-55.81381,0,0.2538086,0.1800148,0,0.1518732,0.08547401
86368,2023-01-20 10:54:12.840070,373368140,-55.56,-55.82093,0,0.2609326,0.1782952,0,0.1755684,0.260767
86400,2023-01-20 10:54:12.940000,373468099,-55.56,-55.82583,0,0.2658301,0.2043266,0,0.1794123,-0.04153824
86435,2023-01-20 10:54:13.039940,373568057,-55.56,-55.82684,0,0.2668408,0.2101649,0,0.1785031,0.1308146
86468,2023-01-20 10:54:13.139983,373668101,-55.56,-55.82407,0,0.2640723,0.2620194,0,0.1012419,0.2863703
86500,2023-01-20 10:54:13.239945,373768052,-55.56,-55.81877,0,0.2587744,0.2782069,0,-0.008075428,0.4811954
86531,2023-01-20 10:54:13.339993,373868071,-55.56,-55.81071,0,0.2507129,0.2346793,0,-0.09482653,0.1900654
86564,2023-01-20 10:54:13.439996,373968057,-55.56,-55.80305,0,0.2430566,0.2530005,0,-0.144882,0.2412577
86595,2023-01-20 10:54:13.540044,374068104,-55.56,-55.79444,0,0.2344385,0.235092,0,-0.1429353,-0.09547997
86629,2023-01-20 10:54:13.640046,374168111,-55.56,-55.78623,0,0.2262305,0.2519625,0,-0.09768968,-0.06571865
86662,2023-01-20 10:54:13.739974,374268051,-55.56,-55.77644,0,0.2164453,0.2380255,0,-0.1340982,-0.201026
86694,2023-01-20 10:54:13.839974,374368064,-55.56,-55.76837,0,0.2083691,0.212754,0,-0.1356673,0.1801128
86728,2023-01-20 10:54:13.939975,374468076,-55.56,-55.76232,0,0.2023193,0.2194192,0,-0.1214359,-0.2269268
86764,2023-01-20 10:54:14.039948,374568048,-55.56,-55.76025,0,0.200249,0.1946437,0,0.01034934,-0.2732906
86797,2023-01-20 10:54:14.140053,374668134,-55.56,-55.75975,0,0.199751,0.1645275,0,0.1052397,0.2782011
86829,2023-01-20 10:54:14.239980,374768047,-55.56,-55.75885,0,0.1988477,0.1119815,0,0.1757078,0.2435541
86860,2023-01-20 10:54:14.340017,374868076,-55.56,-55.75646,0,0.19646,0.1176984,0,0.1707255,0.1396589
86893,2023-01-20 10:54:14.439996,374968061,-55.56,-55.75444,0,0.1944434,0.1462551,0,0.1764521,0.08704853
86924,2023-01-20 10:54:14.539993,375068082,-55.56,-55.75203,0,0.1920312,0.179511,0,0.1571471,-0.03442097
86959,2023-01-20 10:54:14.640000,375168093,-55.56,-55.74919,0,0.1891894,0.1591998,0,0.1033594,-0.1310368
86992,2023-01-20 10:54:14.740007,375268075,-55.56,-55.74608,0,0.186084,0.1922438,0,0.05949916,0.09114552
87024,2023-01-20 10:54:14.840076,375368144,-55.56,-55.74028,0,0.1802783,0.203692,0,-0.06073401,0.2592859
87056,2023-01-20 10:54:14.939960,375468064,-55.56,-55.73362,0,0.173623,0.2143071,0,-0.1774471,0.1137266
87091,2023-01-20 10:54:15.039916,375568041,-55.56,-55.73075,0,0.1707568,0.1904256,0,-0.1496211,-0.2608347
87124,2023-01-20 10:54:15.139981,375668103,-55.56,-55.73251,0,0.1725098,0.1635552,0,-0.01438582,-0.08640957
87156,2023-01-20 10:54:15.239942,375768046,-55.56,-55.73633,0,0.1763281,0.1654838,0,0.04530621,0.02757549
87187,2023-01-20 10:54:15.340026,375868090,-55.56,-55.73869,0,0.1786963,0.1702692,0,0.01629122,-0.01014805
87220,2023-01-20 10:54:15.440057,375968101,-55.56,-55.74067,0,0.1806738,0.1867157,0,0.01021719,-0.06293106
87251,2023-01-20 10:54:15.540003,376068058,-55.56,-55.74223,0,0.1822363,0.186091,0,0.04831658,-0.3407478
87285,2023-01-20 10:54:15.640028,376168087,-55.56,-55.74434,0,0.1843457,0.200699,0,0.09563451,-0.04087925
87318,2023-01-20 10:54:15.740009,376268062,-55.56,-55.74546,0,0.185459,0.1932845,0,0.1200248,0.08708096
87350,2023-01-20 10:54:15.840031,376368095,-55.56,-55.74449,0,0.1844922,0.2125674,0,0.03724013,0.181551
87382,2023-01-20 10:54:15.939991,376468092,-55.56,-55.74281,0,0.1828076,0.1669926,0,0.05374149,-0.07139111
87417,2023-01-20 10:54:16.039946,376568057,-55.56,-55.74321,0,0.1832129,0.1427763,0,0.1100631,0.02975845
87451,2023-01-20 10:54:16.140059,376668139,-55.56,-55.74439,0,0.1843945,0.1526112,0,0.1074102,0.08001995
87483,2023-01-20 10:54:16.239977,376768039,-55.56,-55.74498,0,0.1849805,0.1421305,0,0.08449612,-0.02216721
87514,2023-01-20 10:54:16.340017,376868081,-55.56,-55.74494,0,0.1849414,0.1238796,0,0.1088536,-0.2407608
87547,2023-01-20 10:54:16.439981,376968045,-55.56,-55.74596,0,0.1859619,0.1428752,0,0.1948616,0.07541752
87578,2023-01-20 10:54:16.539996,377068056,-55.56,-55.74491,0,0.1849072,0.1373617,0,0.1387842,0.203968
87612,2023-01-20 10:54:16.640060,377168120,-55.56,-55.74006,0,0.1800586,0.1627603,0,-0.008154954,0.5348473
87645,2023-01-20 10:54:16.740053,377268117,-55.56,-55.73061,0,0.1706152,0.2371023,0,-0.1628101,0.1217852
87678,2023-01-20 10:54:16.839971,377368048,-55.56,-55.72099,0,0.1609961,0.1897011,0,-0.2123999,0.02711678
87710,2023-01-20 10:54:16.939994,377468095,-55.56,-55.71164,0,0.1516455,0.1879508,0,-0.2438027,0.1051073
87745,2023-01-20 10:54:17.039936,377568045,-55.56,-55.7046,0,0.1445996,0.2040762,0,-0.3247834,-0.002469063
87778,2023-01-20 10:54:17.139992,377668083,-55.56,-55.70039,0,0.1403955,0.1999386,0,-0.2340765,-0.488575
87810,2023-01-20 10:54:17.239980,377768057,-55.56,-55.7009,0,0.1409033,0.1762327,0,-0.06982179,0.03820515
87841,2023-01-20 10:54:17.340014,377868083,-55.56,-55.70072,0,0.1407226,0.1729017,0,-0.08191442,0.1784487
87874,2023-01-20 10:54:17.440036,377968098,-55.56,-55.70041,0,0.140415,0.1536864,0,-0.057202,0.02092171
87905,2023-01-20 10:54:17.540003,378068059,-55.56,-55.69902,0,0.1390186,0.1356103,0,-0.01799115,-0.2807446
87939,2023-01-20 10:54:17.636472,378168084,-55.56,-55.70133,0,0.141333,0.1481555,0,0.1515119,-0.2452793
87972,2023-01-20 10:54:17.727558,378268056,-55.56,-55.70408,0,0.144082,0.1451162,0,0.1682225,0.03229809
88004,2023-01-20 10:54:17.820506,378368083,-55.56,-55.70772,0,0.1477246,0.1325696,0,0.1814581,0.05320644
88036,2023-01-20 10:54:17.920443,378468073,-55.56,-55.71189,0,0.1518897,0.1638533,0,0.1632427,0.1280918
88071,2023-01-20 10:54:18.020420,378568093,-55.56,-55.71633,0,0.156333,0.1763309,0,0.1117512,-0.1259718
88104,2023-01-20 10:54:18.120405,378668081,-55.56,-55.72219,0,0.1621875,0.1480691,0,0.2053013,0.02778435
88136,2023-01-20 10:54:18.220372,378768047,-55.56,-55.72674,0,0.1667432,0.152346,0,0.2122242,0.0317049
88167,2023-01-20 10:54:18.320422,378868076,-55.56,-55.72614,0,0.1661377,0.1871601,0,0.1329358,0.1403551
88200,2023-01-20 10:54:18.420403,378968042,-55.56,-55.72168,0,0.1616846,0.1856373,0,-0.001506143,-0.05265236
88231,2023-01-20 10:54:18.520409,379068057,-55.56,-55.71663,0,0.1566309,0.1678809,0,-0.005954301,-0.2910347
88265,2023-01-20 10:54:18.620453,379168105,-55.56,-55.71494,0,0.1549365,0.1683461,0,-0.01694059,0.2030134
88298,2023-01-20 10:54:18.720473,379268108,-55.56,-55.71108,0,0.151084,0.1802438,0,-0.1111081,0.1297464
88330,2023-01-20 10:54:18.820443,379368074,-55.56,-55.71156,0,0.1515576,0.1158223,0,-0.03541281,-0.2482595
88365,2023-01-20 10:54:18.920393,379468069,-55.56,-55.71501,0,0.1550098,0.1227075,0,0.05586496,-0.04465103
88400,2023-01-20 10:54:19.020352,379568075,-55.56,-55.71865,0,0.1586572,0.1293212,0,0.1182896,-0.3010731
88433,2023-01-20 10:54:19.120311,379668090,-55.56,-55.71902,0,0.1590185,0.1365118,0,0.08826428,0.4018936
88465,2023-01-20 10:54:19.220245,379768060,-55.56,-55.71943,0,0.1594287,0.1241085,0,0.08138032,-0.3510351
88496,2023-01-20 10:54:19.320347,379868117,-55.56,-55.72219,0,0.1621973,0.1120545,0,0.2169431,-0.2490053
88529,2023-01-20 10:54:19.420302,379968042,-55.56,-55.72395,0,0.1639551,0.08580812,0,0.2355642,0.1787996
88560,2023-01-20 10:54:19.520310,380068073,-55.56,-55.72165,0,0.1616553,0.07949238,0,0.1930561,0.1377573
88594,2023-01-20 10:54:19.620316,380168094,-55.56,-55.71898,0,0.1589795,0.09016348,0,0.1657578,0.1823816
88627,2023-01-20 10:54:19.720289,380268051,-55.56,-55.71535,0,0.1553564,0.1506564,0,0.1696565,0.02709579
88659,2023-01-20 10:54:19.820340,380368086,-55.56,-55.71116,0,0.1511621,0.1528929,0,0.1177255,-0.2882099
88691,2023-01-20 10:54:19.920350,380468075,-55.56,-55.70587,0,0.1458691,0.1319162,0,0.08476232,-0.08708477
88726,2023-01-20 10:54:20.020394,380568117,-55.56,-55.70404,0,0.144043,0.1010883,0,0.1376454,-0.123992
88759,2023-01-20 10:54:20.120308,380668106,-55.56,-55.70507,0,0.1450684,0.06658255,0,0.172282,0.01706219
88791,2023-01-20 10:54:20.220196,380768043,-55.56,-55.7075,0,0.1475,0.1249768,0,0.1601035,0.5913219
88822,2023-01-20 10:54:20.320273,380868067,-55.56,-55.70746,0,0.1474609,0.1721189,0,0.02572244,0.137557
88855,2023-01-20 10:54:20.420298,380968058,-55.56,-55.70693,0,0.1469287,0.1881465,0,-0.06270824,-0.06131172
88886,2023-01-20 10:54:20.520252,381068052,-55.56,-55.70716,0,0.1471631,0.1584861,0,-0.05279205,-0.1961679
88919,2023-01-20 10:54:20.620313,381168139,-55.56,-55.7083,0,0.1483008,0.1495543,0,0.002172896,-0.2259064
88952,2023-01-20 10:54:20.720258,381268056,-55.56,-55.70917,0,0.1491699,0.114231,0,0.02275012,-0.04000568
88984,2023-01-20 10:54:20.820280,381368064,-55.56,-55.71014,0,0.1501367,0.1295836,0,0.01563274,0.1190786
