LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
197468,2023-01-20 10:59:49.333153,710570917,225.7218,225.8064,-3.500008,-3.584617,-3.411382,0,-0.7088114,-0.6717789
197503,2023-01-20 10:59:49.433204,710670975,225.3717,225.4597,-3.500008,-3.587977,-3.420904,0,-0.7220274,-0.692497
197534,2023-01-20 10:59:49.533151,710770905,225.0216,225.116,-3.500008,-3.594344,-3.425386,0,-0.7186386,-0.7051978
197567,2023-01-20 10:59:49.633198,710870958,224.6716,224.7649,-3.500008,-3.593387,-3.413948,0,-0.6901841,-0.7136025
197597,2023-01-20 10:59:49.733122,710970934,224.3215,224.4093,-3.500008,-3.587801,-3.451737,0,-0.5849245,-0.6846952
197633,2023-01-20 10:59:49.833040,711070899,223.9714,224.0562,-3.500008,-3.584754,-3.506414,0,-0.5384988,-0.6498771
197665,2023-01-20 10:59:49.933059,711170954,223.6213,223.6966,-3.500008,-3.575301,-3.489021,0,-0.5300511,-0.6122897
197698,2023-01-20 10:59:50.036672,711270923,223.2713,223.3393,-3.500008,-3.568055,-3.517435,0,-0.4889716,-0.5753385
197729,2023-01-20 10:59:50.147833,711370967,222.9212,222.9844,-3.500008,-3.563211,-3.536333,0,-0.4797017,-0.544599
197763,2023-01-20 10:59:50.248204,711470938,222.5711,222.6241,-3.500008,-3.552957,-3.530194,0,-0.4233874,-0.5184008
197795,2023-01-20 10:59:50.339095,711570911,222.221,222.2575,-3.500008,-3.536434,-3.54154,0,-0.3605593,-0.4580824
197830,2023-01-20 10:59:50.433019,711670920,221.871,221.8945,-3.500008,-3.523543,-3.536692,0,-0.3917639,-0.4225824
197861,2023-01-20 10:59:50.533019,711770916,221.5209,221.5385,-3.500008,-3.517586,-3.521039,0,-0.4648857,-0.4253107
197894,2023-01-20 10:59:50.633023,711870932,221.1708,221.1807,-3.500008,-3.509891,-3.492821,0,-0.4498122,-0.4364963
197924,2023-01-20 10:59:50.732990,711970943,220.8207,220.8243,-3.500008,-3.503543,-3.509483,0,-0.4202853,-0.4476222
197959,2023-01-20 10:59:50.832939,712070921,220.4707,220.4725,-3.500008,-3.501824,-3.51653,0,-0.4825426,-0.4566839
197992,2023-01-20 10:59:50.932991,712170969,220.1206,220.1174,-3.500008,-3.496863,-3.501896,0,-0.4440035,-0.4624047
198025,2023-01-20 10:59:51.032920,712270893,219.7705,219.7648,-3.500008,-3.494344,-3.492756,0,-0.417155,-0.4648593
198056,2023-01-20 10:59:51.132972,712370939,219.4204,219.4176,-3.500008,-3.497234,-3.508901,0,-0.403307,-0.4569458
198090,2023-01-20 10:59:51.232979,712470940,219.0703,219.0662,-3.500008,-3.495828,-3.502199,0,-0.4199998,-0.4261644
198122,2023-01-20 10:59:51.332948,712570905,218.7203,218.7156,-3.500008,-3.49532,-3.491002,0,-0.4263411,-0.4401734
198157,2023-01-20 10:59:51.433041,712670997,218.3702,218.3689,-3.500008,-3.498719,-3.521319,0,-0.4920746,-0.4764646
198188,2023-01-20 10:59:51.532936,712770899,218.0201,218.0187,-3.500008,-3.498602,-3.492037,0,-0.495652,-0.5028272
198221,2023-01-20 10:59:51.632946,712870916,217.6701,217.6696,-3.500008,-3.499598,-3.522956,0,-0.4814796,-0.523816
198251,2023-01-20 10:59:51.732946,712970920,217.32,217.3248,-3.500008,-3.504852,-3.480378,0,-0.484332,-0.514554
198286,2023-01-20 10:59:51.832939,713070922,216.9699,216.9737,-3.500008,-3.503836,-3.49444,0,-0.4044703,-0.4847085
198318,2023-01-20 10:59:51.932979,713170981,216.6198,216.6199,-3.500008,-3.500047,-3.520689,0,-0.3787271,-0.4318168
198352,2023-01-20 10:59:52.032932,713270939,216.2698,216.2697,-3.500008,-3.49991,-3.51423,0,-0.3203112,-0.3735183
198383,2023-01-20 10:59:52.132959,713370946,215.9197,215.9167,-3.500008,-3.497039,-3.530082,0,-0.3022052,-0.3392036
198417,2023-01-20 10:59:52.232974,713470944,215.5696,215.5623,-3.500008,-3.492684,-3.586909,0,-0.2374928,-0.2979427
198449,2023-01-20 10:59:52.332961,713570924,215.2195,215.2108,-3.500008,-3.491258,-3.585733,0,-0.2341526,-0.2706935
198484,2023-01-20 10:59:52.432974,713670935,214.8694,214.8576,-3.500008,-3.488153,-3.530892,0,-0.2764271,-0.2508633
198515,2023-01-20 10:59:52.532932,713770901,214.5194,214.5081,-3.500008,-3.488758,-3.56669,0,-0.2543996,-0.2574675
198548,2023-01-20 10:59:52.632980,713870959,214.1693,214.1598,-3.500008,-3.490555,-3.595732,0,-0.2392933,-0.2550111
198578,2023-01-20 10:59:52.732944,713970939,213.8192,213.8057,-3.500008,-3.486453,-3.56637,0,-0.2072672,-0.2409896
198613,2023-01-20 10:59:52.832900,714070906,213.4691,213.4502,-3.500008,-3.481063,-3.583319,0,-0.1358061,-0.2003428
198645,2023-01-20 10:59:52.932955,714170963,213.1191,213.0977,-3.500008,-3.478699,-3.586461,0,-0.1240599,-0.1642644
198678,2023-01-20 10:59:53.032902,714270904,212.769,212.7427,-3.500008,-3.473738,-3.605816,0,-0.07891974,-0.1352643
198709,2023-01-20 10:59:53.132945,714370928,212.4189,212.3902,-3.500008,-3.471258,-3.598196,0,-0.1175901,-0.117621
198743,2023-01-20 10:59:53.232979,714470954,212.0688,212.0334,-3.500008,-3.464598,-3.597562,0,-0.04530532,-0.1133789
198776,2023-01-20 10:59:53.332919,714570908,211.7188,211.6743,-3.500008,-3.455594,-3.613835,0,0.04617991,-0.06059369
198811,2023-01-20 10:59:53.432995,714670986,211.3687,211.3109,-3.500008,-3.442176,-3.618588,0,0.1194793,0.005020688
198842,2023-01-20 10:59:53.532979,714770947,211.0186,210.9469,-3.500008,-3.428328,-3.606627,0,0.1084529,0.06087782
198875,2023-01-20 10:59:53.632979,714870935,210.6685,210.5908,-3.500008,-3.422293,-3.602895,0,0.1038576,0.07878041
198905,2023-01-20 10:59:53.732952,714970921,210.3185,210.2362,-3.500008,-3.417762,-3.610004,0,0.09275369,0.07821386
198940,2023-01-20 10:59:53.832960,715070943,209.9684,209.8813,-3.500008,-3.412957,-3.59563,0,0.08901948,0.07841795
198974,2023-01-20 10:59:53.932962,715170962,209.6183,209.5302,-3.500008,-3.411883,-3.561249,0,0.09761112,0.08315432
199007,2023-01-20 10:59:54.032942,715270946,209.2682,209.1764,-3.500008,-3.408152,-3.577123,0,0.1425043,0.1159334
199039,2023-01-20 10:59:54.132969,715370949,208.9182,208.8242,-3.500008,-3.406063,-3.601162,0,0.1739094,0.1331424
199073,2023-01-20 10:59:54.232956,715470919,208.5681,208.4748,-3.500008,-3.406707,-3.582895,0,0.1483247,0.1397938
199105,2023-01-20 10:59:54.332942,715570901,208.218,208.122,-3.500008,-3.404051,-3.553377,0,0.1300407,0.1327893
199140,2023-01-20 10:59:54.433001,715670959,207.868,207.7724,-3.500008,-3.4045,-3.522234,0,0.06637011,0.1222777
199171,2023-01-20 10:59:54.532934,715770899,207.5179,207.4316,-3.500008,-3.413777,-3.517543,0,-0.005985622,0.07110517
199204,2023-01-20 10:59:54.632969,715870938,207.1678,207.0898,-3.500008,-3.422059,-3.513463,0,-0.03712355,0.02208207
199234,2023-01-20 10:59:54.733008,715970974,206.8177,206.7512,-3.500008,-3.433465,-3.488891,0,-0.09728914,-0.03199345
199269,2023-01-20 10:59:54.832933,716070904,206.4676,206.4131,-3.500008,-3.445496,-3.50782,0,-0.1124813,-0.07949168
199301,2023-01-20 10:59:54.932961,716170952,206.1176,206.069,-3.500008,-3.451453,-3.473486,0,-0.07365961,-0.09581618
199334,2023-01-20 10:59:55.032927,716270925,205.7675,205.7236,-3.500008,-3.456063,-3.484082,0,-0.06677935,-0.08665554
199365,2023-01-20 10:59:55.132954,716370933,205.4174,205.3812,-3.500008,-3.463758,-3.476008,0,-0.09667663,-0.08885871
199399,2023-01-20 10:59:55.232970,716470943,205.0673,205.0329,-3.500008,-3.465535,-3.474101,0,-0.08167309,-0.09982505
199431,2023-01-20 10:59:55.332985,716570975,204.7173,204.6822,-3.500008,-3.46491,-3.484575,0,-0.03564762,-0.08076213
199466,2023-01-20 10:59:55.432939,716670934,204.3672,204.336,-3.500008,-3.468797,-3.481602,0,-0.0759824,-0.0729229
199497,2023-01-20 10:59:55.532931,716770905,204.0171,203.9866,-3.500008,-3.46952,-3.490012,0,-0.04885101,-0.07413018
199530,2023-01-20 10:59:55.632979,716870942,203.667,203.6406,-3.500008,-3.473543,-3.499389,0,-0.05333786,-0.0675787
199559,2023-01-20 10:59:55.732938,716970911,203.317,203.3027,-3.500008,-3.48575,-3.486083,0,-0.1641243,-0.09914976
199594,2023-01-20 10:59:55.832925,717070917,202.9669,202.9597,-3.500008,-3.492859,-3.48819,0,-0.1548944,-0.1301289
199626,2023-01-20 10:59:55.932946,717170978,202.6168,202.616,-3.500008,-3.499227,-3.492176,0,-0.1532511,-0.1498071
199660,2023-01-20 10:59:56.032915,717270957,202.2667,202.2759,-3.500008,-3.509187,-3.476801,0,-0.1903103,-0.1613894
199691,2023-01-20 10:59:56.132943,717370935,201.9166,201.9331,-3.500008,-3.516473,-3.472147,0,-0.2201798,-0.1903035
199725,2023-01-20 10:59:56.232983,717470941,201.5666,201.591,-3.500008,-3.524441,-3.474484,0,-0.2875065,-0.2231951
199758,2023-01-20 10:59:56.332940,717570900,201.2165,201.2537,-3.500008,-3.537254,-3.459245,0,-0.3096305,-0.2553775
199793,2023-01-20 10:59:56.432978,717670938,200.8664,200.9092,-3.500008,-3.542801,-3.456254,0,-0.298829,-0.2880813
199824,2023-01-20 10:59:56.532967,717770923,200.5164,200.5603,-3.500008,-3.543934,-3.468049,0,-0.2480867,-0.2795899
199857,2023-01-20 10:59:56.633013,717870967,200.1663,200.2101,-3.500008,-3.543855,-3.491067,0,-0.1805223,-0.2478485
199887,2023-01-20 10:59:56.732956,717970913,199.8162,199.8505,-3.500008,-3.534285,-3.480099,0,-0.09630234,-0.1857125
199922,2023-01-20 10:59:56.832951,718070917,199.4661,199.4907,-3.500008,-3.524578,-3.539706,0,-0.052431,-0.1283146
199954,2023-01-20 10:59:56.932967,718170953,199.116,199.1314,-3.500008,-3.515399,-3.542832,0,-0.04831798,-0.09584844
199987,2023-01-20 10:59:57.032922,718270915,198.766,198.7779,-3.500008,-3.511902,-3.483935,0,-0.1117325,-0.08871909
200018,2023-01-20 10:59:57.132974,718370948,198.4159,198.4233,-3.500008,-3.50743,-3.539958,0,-0.09719002,-0.09507237
200052,2023-01-20 10:59:57.232963,718470922,198.0658,198.0721,-3.500008,-3.506258,-3.47622,0,-0.1851356,-0.1154159
200084,2023-01-20 10:59:57.333015,718570966,197.7157,197.7271,-3.500008,-3.511336,-3.492564,0,-0.2221838,-0.1575379
200119,2023-01-20 10:59:57.433017,718670966,197.3657,197.3787,-3.500008,-3.513074,-3.510216,0,-0.1879254,-0.1783593
200199,2023-01-20 10:59:57.532943,718770900,197.0156,197.031,-3.500008,-3.515438,-3.48933,0,-0.2341384,-0.2022233
200232,2023-01-20 10:59:57.632959,718870926,196.6655,196.6883,-3.500008,-3.52282,-3.48591,0,-0.2755395,-0.2424206
200262,2023-01-20 10:59:57.732933,718970916,196.3154,196.3436,-3.500008,-3.528133,-3.484594,0,-0.2808833,-0.2700455
200297,2023-01-20 10:59:57.832906,719070908,195.9654,195.995,-3.500008,-3.529656,-3.486786,0,-0.2292075,-0.2657638
200329,2023-01-20 10:59:57.932990,719171020,195.6153,195.6462,-3.500008,-3.530906,-3.478248,0,-0.2158941,-0.2465719
200362,2023-01-20 10:59:58.032883,719270914,195.2652,195.2937,-3.500008,-3.528484,-3.480559,0,-0.1801704,-0.219324
200393,2023-01-20 10:59:58.132943,719370921,194.9151,194.9408,-3.500008,-3.525692,-3.501824,0,-0.1598826,-0.1916327
200427,2023-01-20 10:59:58.229964,719470921,194.5651,194.5934,-3.500008,-3.528289,-3.539934,0,-0.1512835,-0.1850029
200459,2023-01-20 10:59:58.320813,719570914,194.215,194.2448,-3.500008,-3.529813,-3.52392,0,-0.1943842,-0.1956361
200495,2023-01-20 10:59:58.413786,719671857,193.8649,193.8943,-3.500008,-3.529441,-3.538993,0,-0.2014332,-0.2010691
200526,2023-01-20 10:59:58.512830,719770908,193.5148,193.5426,-3.500008,-3.527762,-3.518826,0,-0.196525,-0.1952274
200559,2023-01-20 10:59:58.613780,719871865,193.1648,193.1887,-3.500008,-3.523973,-3.492682,0,-0.1914208,-0.1799121
200589,2023-01-20 10:59:58.712804,719970900,192.8147,192.8405,-3.500008,-3.525867,-3.477084,0,-0.2251879,-0.193723
200624,2023-01-20 10:59:58.813718,720071827,192.4646,192.4938,-3.500008,-3.529187,-3.531993,0,-0.2546818,-0.2205873
200658,2023-01-20 10:59:58.912841,720170976,192.1145,192.1352,-3.500008,-3.520652,-3.511911,0,-0.1267616,-0.2010152
200691,2023-01-20 10:59:59.013676,720271828,191.7645,191.7778,-3.500008,-3.513309,-3.526806,0,-0.08920821,-0.1530151
200722,2023-01-20 10:59:59.112847,720370955,191.4144,191.4279,-3.500008,-3.513524,-3.51274,0,-0.1254968,-0.1259474
200756,2023-01-20 10:59:59.213809,720471881,191.0643,191.0741,-3.500008,-3.509754,-3.511949,0,-0.1051468,-0.107417
200788,2023-01-20 10:59:59.312832,720570922,190.7142,190.7209,-3.500008,-3.506668,-3.532402,0,-0.0578889,-0.08475143
200823,2023-01-20 10:59:59.413767,720671872,190.3642,190.3713,-3.500008,-3.507156,-3.560764,0,-0.07008585,-0.07131823
200854,2023-01-20 10:59:59.513203,720771296,190.0141,190.0222,-3.500008,-3.508133,-3.54821,0,-0.0954043,-0.06522791
200887,2023-01-20 10:59:59.613768,720871862,189.664,189.6716,-3.500008,-3.507625,-3.535267,0,-0.09583357,-0.06279077
200917,2023-01-20 10:59:59.712750,720970925,189.3142,189.3259,-3.500008,-3.511727,-3.540893,0,-0.1341422,-0.06839864
200952,2023-01-20 10:59:59.813590,721071841,188.9644,188.9748,-3.500008,-3.510418,-3.522102,0,-0.1244269,-0.0786825
200984,2023-01-20 10:59:59.912710,721171001,188.6146,188.6222,-3.500008,-3.507664,-3.532013,0,-0.09099978,-0.0847192
201017,2023-01-20 11:00:00.013516,721271838,188.2648,188.2728,-3.500008,-3.508016,-3.53187,0,-0.06751292,-0.07974491
201048,2023-01-20 11:00:00.112631,721370933,187.915,187.9204,-3.500008,-3.505496,-3.564449,0,-0.0460744,-0.0759021
201082,2023-01-20 11:00:00.213571,721471852,187.5652,187.5679,-3.500008,-3.502801,-3.553858,0,-0.0165719,-0.0533513
201114,2023-01-20 11:00:00.312668,721570926,187.2153,187.2227,-3.500008,-3.507332,-3.556349,0,-0.01756797,-0.0348662
201149,2023-01-20 11:00:00.413655,721671884,186.8655,186.8711,-3.500008,-3.505535,-3.548644,0,-0.03883492,-0.03584796
201180,2023-01-20 11:00:00.513175,721771337,186.5157,186.5149,-3.500008,-3.499129,-3.54763,0,0.0004264617,-0.01387869
201214,2023-01-20 11:00:00.613752,721871868,186.1659,186.1626,-3.500008,-3.496707,-3.56232,0,0.03106121,0.004830215
201244,2023-01-20 11:00:00.712706,721970914,185.8161,185.8092,-3.500008,-3.493133,-3.548773,0,-0.04618837,-0.000805984
201279,2023-01-20 11:00:00.813525,722071819,185.4663,185.4573,-3.500008,-3.490945,-3.537501,0,-0.05365247,-0.01542758
201311,2023-01-20 11:00:00.912603,722170929,185.1165,185.1134,-3.500008,-3.496844,-3.526527,0,-0.1568883,-0.05463151
201344,2023-01-20 11:00:01.013493,722271845,184.7667,184.7707,-3.500008,-3.504051,-3.509946,0,-0.1554202,-0.1015175
201376,2023-01-20 11:00:01.112603,722370932,184.4169,184.4181,-3.500008,-3.501199,-3.5017,0,-0.1373507,-0.1057651
201410,2023-01-20 11:00:01.213568,722471881,184.0671,184.0659,-3.500008,-3.498895,-3.474425,0,-0.1314398,-0.1056164
201442,2023-01-20 11:00:01.312597,722570936,183.7173,183.7168,-3.500008,-3.499539,-3.491616,0,-0.1639934,-0.1227988
201477,2023-01-20 11:00:01.413503,722671864,183.3675,183.3633,-3.500008,-3.495848,-3.492769,0,-0.1521656,-0.1332926
201508,2023-01-20 11:00:01.512931,722771280,183.0177,182.9999,-3.500008,-3.482274,-3.500464,0,-0.04666557,-0.1039176
201541,2023-01-20 11:00:01.613547,722871887,182.6678,182.6441,-3.500008,-3.476316,-3.470744,0,-0.0459175,-0.07138889
201571,2023-01-20 11:00:01.712564,722970910,182.318,182.2919,-3.500008,-3.473855,-3.499473,0,-0.05134624,-0.05854844
201606,2023-01-20 11:00:01.813515,723071870,181.9682,181.9404,-3.500008,-3.472156,-3.482626,0,-0.1014705,-0.05923494
201638,2023-01-20 11:00:01.912575,723170949,181.6184,181.5927,-3.500008,-3.474285,-3.475559,0,-0.1221465,-0.08099592
201671,2023-01-20 11:00:02.013414,723271799,181.2686,181.2424,-3.500008,-3.473758,-3.491584,0,-0.1337082,-0.09927734
201702,2023-01-20 11:00:02.112582,723370930,180.9188,180.8902,-3.500008,-3.471434,-3.441503,0,-0.1606719,-0.1036774
201736,2023-01-20 11:00:02.213541,723471854,180.569,180.5445,-3.500008,-3.475535,-3.465599,0,-0.2086858,-0.1388701
201768,2023-01-20 11:00:02.312630,723570930,180.2192,180.2,-3.500008,-3.480789,-3.418505,0,-0.3360524,-0.2060891
201803,2023-01-20 11:00:02.413580,723671872,179.8694,179.857,-3.500008,-3.487664,-3.413264,0,-0.3894323,-0.2838099
201834,2023-01-20 11:00:02.512954,723771266,179.5196,179.5148,-3.500008,-3.495281,-3.391336,0,-0.3880652,-0.3387073
201867,2023-01-20 11:00:02.613550,723871878,179.1698,179.1723,-3.500008,-3.502508,-3.413641,0,-0.383798,-0.3700311
201897,2023-01-20 11:00:02.712573,723970894,178.82,178.8348,-3.500008,-3.514832,-3.420163,0,-0.3933454,-0.3866076
201933,2023-01-20 11:00:02.813516,724071834,178.4702,178.4995,-3.500008,-3.529344,-3.397574,0,-0.4422864,-0.4028528
201965,2023-01-20 11:00:02.912609,724170947,178.1203,178.1607,-3.500008,-3.540399,-3.405879,0,-0.4116217,-0.4110771
201998,2023-01-20 11:00:03.013474,724271827,177.7705,177.8197,-3.500008,-3.549188,-3.430966,0,-0.4084107,-0.4108887
202029,2023-01-20 11:00:03.112695,724371026,177.4207,177.4788,-3.500008,-3.558113,-3.455028,0,-0.415998,-0.4144393
202063,2023-01-20 11:00:03.213552,724471864,177.0709,177.1352,-3.500008,-3.564324,-3.421104,0,-0.4506895,-0.4194417
202096,2023-01-20 11:00:03.312608,724570916,176.7211,176.8006,-3.500008,-3.579539,-3.451011,0,-0.5199278,-0.4570989
202131,2023-01-20 11:00:03.413569,724671874,176.3713,176.4653,-3.500008,-3.593992,-3.485029,0,-0.5205489,-0.4905561
202162,2023-01-20 11:00:03.512948,724771255,176.0215,176.1187,-3.500008,-3.597195,-3.46708,0,-0.4725579,-0.5051098
202195,2023-01-20 11:00:03.613583,724871891,175.6717,175.7712,-3.500008,-3.599519,-3.466341,0,-0.4936197,-0.490008
202225,2023-01-20 11:00:03.712611,724970921,175.3219,175.4303,-3.500008,-3.608406,-3.487941,0,-0.5157089,-0.4934197
202260,2023-01-20 11:00:03.813547,725071865,174.9721,175.0839,-3.500008,-3.611883,-3.497952,0,-0.5010507,-0.5124379
202294,2023-01-20 11:00:03.912578,725170938,174.6222,174.735,-3.500008,-3.612801,-3.484532,0,-0.4944221,-0.5128183
202327,2023-01-20 11:00:04.013432,725271823,174.2724,174.3886,-3.500008,-3.616199,-3.511617,0,-0.5113214,-0.5089377
202358,2023-01-20 11:00:04.112584,725370930,173.9226,174.0398,-3.500008,-3.617215,-3.537674,0,-0.4923287,-0.5104574
202392,2023-01-20 11:00:04.213557,725471862,173.5728,173.6889,-3.500008,-3.616063,-3.551891,0,-0.4528162,-0.506599
202424,2023-01-20 11:00:04.312617,725570918,173.223,173.3363,-3.500008,-3.613348,-3.521838,0,-0.4821614,-0.4878407
202459,2023-01-20 11:00:04.413601,725671903,172.8732,172.9803,-3.500008,-3.607098,-3.491668,0,-0.4875589,-0.4819812
202490,2023-01-20 11:00:04.512774,725771108,172.5234,172.6239,-3.500008,-3.600516,-3.506333,0,-0.4785055,-0.4761331
202523,2023-01-20 11:00:04.613515,725871871,172.1736,172.2728,-3.500008,-3.599207,-3.535601,0,-0.4871215,-0.4902292
202553,2023-01-20 11:00:04.712581,725970903,171.8238,171.9184,-3.500008,-3.594617,-3.53485,0,-0.5317687,-0.511037
202588,2023-01-20 11:00:04.813522,726071816,171.474,171.5642,-3.500008,-3.590184,-3.508391,0,-0.5177195,-0.5155751
202621,2023-01-20 11:00:04.912638,726170956,171.1242,171.2097,-3.500008,-3.585555,-3.513416,0,-0.4708293,-0.5119177
202654,2023-01-20 11:00:05.013500,726271837,170.7744,170.8585,-3.500008,-3.584168,-3.53983,0,-0.4189292,-0.5003482
202685,2023-01-20 11:00:05.112653,726370984,170.4245,170.5039,-3.500008,-3.579344,-3.53517,0,-0.3817633,-0.4681894
202719,2023-01-20 11:00:05.213536,726471858,170.0747,170.1476,-3.500008,-3.572918,-3.558914,0,-0.3177976,-0.4130456
202751,2023-01-20 11:00:05.312617,726570920,169.7249,169.7949,-3.500008,-3.570027,-3.583988,0,-0.2997291,-0.3673956
202786,2023-01-20 11:00:05.413579,726671867,169.3751,169.4359,-3.500008,-3.560809,-3.597834,0,-0.2274838,-0.3143621
202817,2023-01-20 11:00:05.512774,726771071,169.0253,169.0699,-3.500008,-3.544559,-3.637191,0,-0.1071226,-0.2416623
202850,2023-01-20 11:00:05.613568,726871873,168.6755,168.7082,-3.500008,-3.532684,-3.613206,0,-0.1815426,-0.2056474
202880,2023-01-20 11:00:05.712645,726970950,168.3257,168.3443,-3.500008,-3.518641,-3.584109,0,-0.2271612,-0.1991763
202915,2023-01-20 11:00:05.813522,727071831,167.9759,167.9835,-3.500008,-3.507566,-3.597515,0,-0.2291056,-0.2204774
202947,2023-01-20 11:00:05.912605,727170939,167.6261,167.6323,-3.500008,-3.506199,-3.555763,0,-0.3022487,-0.2444649
202980,2023-01-20 11:00:06.013466,727271820,167.2763,167.2773,-3.500008,-3.501043,-3.533637,0,-0.2453942,-0.2412069
203011,2023-01-20 11:00:06.112608,727370936,166.9265,166.9238,-3.500008,-3.497332,-3.557791,0,-0.2031672,-0.2347661
203046,2023-01-20 11:00:06.213589,727471894,166.5766,166.5725,-3.500008,-3.495867,-3.556234,0,-0.2032173,-0.2205449
203078,2023-01-20 11:00:06.312609,727570907,166.2268,166.2149,-3.500008,-3.488035,-3.589449,0,-0.1616858,-0.1958178
203113,2023-01-20 11:00:06.413602,727671899,165.877,165.8577,-3.500008,-3.480711,-3.560874,0,-0.1743321,-0.1743304
203144,2023-01-20 11:00:06.512782,727771120,165.5272,165.503,-3.500008,-3.475789,-3.52609,0,-0.1628664,-0.1589471
203177,2023-01-20 11:00:06.613491,727871861,165.1774,165.1455,-3.500008,-3.468113,-3.575599,0,-0.1034515,-0.1456833
203207,2023-01-20 11:00:06.712607,727970939,164.8276,164.787,-3.500008,-3.459402,-3.547933,0,-0.1158277,-0.1260234
203242,2023-01-20 11:00:06.813544,728071848,164.4778,164.4334,-3.500008,-3.455574,-3.549192,0,-0.1193096,-0.1152711
203274,2023-01-20 11:00:06.912615,728170953,164.128,164.0793,-3.500008,-3.451316,-3.54493,0,-0.1176775,-0.1126091
203308,2023-01-20 11:00:07.013478,728271848,163.7782,163.7252,-3.500008,-3.447029,-3.526206,0,-0.06023122,-0.09906869
203339,2023-01-20 11:00:07.112595,728370976,163.4284,163.3748,-3.500008,-3.446404,-3.539372,0,-0.04594198,-0.0714893
203373,2023-01-20 11:00:07.213476,728471859,163.0786,163.0186,-3.500008,-3.440076,-3.587737,0,0.06682482,-0.0328139
