LineNo,UTC_Approx,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
35402,2023-01-20 10:51:38.259349,218466996,0,67.08019,0.4123477,67.0827,67.24888,68.56642,66.40988,66.97042,0.9003338,0.0310547,0.0001023716,0.0002340922,0.06827512
35431,2023-01-20 10:51:38.359352,218567000,0,67.09605,0.4132223,67.09855,67.26473,68.58219,66.42575,66.98627,0.9003338,0.0310547,0.0001023716,0.0002340922,0.06827512
35461,2023-01-20 10:51:38.459352,218667002,0,66.74049,0.4134392,66.74298,66.90862,68.22337,66.07192,66.63094,0.9003553,0.03109212,0.0001035459,0.0002328985,0.06821624
35490,2023-01-20 10:51:38.559350,218767001,0,66.3783,0.4142942,66.3808,66.5464,67.86279,65.7094,66.26863,0.9003553,0.03109212,0.0001035459,0.0002328985,0.06821624
35521,2023-01-20 10:51:38.659364,218867003,0,65.64031,0.4140826,65.64418,65.79941,67.35049,64.93948,65.51631,0.9003768,0.03113275,0.0001047702,0.0002316189,0.06815413
35548,2023-01-20 10:51:38.759387,218967003,0,65.1415,0.4149534,65.14536,65.30064,66.84925,64.44122,65.01768,0.9003768,0.03113275,0.0001047702,0.0002316189,0.06815413
35581,2023-01-20 10:51:38.859366,219066999,0,64.7194,0.414211,64.72319,64.87724,66.41288,64.02477,64.59658,0.9004048,0.03119024,0.000106466,0.0002298473,0.06806882
35608,2023-01-20 10:51:38.959320,219166996,0,64.30273,0.4150817,64.30651,64.46062,65.99414,63.60857,64.18008,0.9004048,0.03119024,0.000106466,0.0002298473,0.06806882
35641,2023-01-20 10:51:39.059324,219266999,0,64.25689,0.4139593,64.26061,64.41328,65.93419,63.56869,64.13522,0.9004487,0.03127068,0.000109042,0.000227343,0.06794425
35668,2023-01-20 10:51:39.159384,219367028,0,64.31609,0.4148144,64.31981,64.47247,65.99368,63.62782,64.1944,0.9004487,0.03127068,0.000109042,0.000227343,0.06794425
35698,2023-01-20 10:51:39.259361,219466995,0,64.64563,0.4134988,64.64931,64.80064,66.31233,63.96238,64.52471,0.9004922,0.03133277,0.0001112958,0.0002253135,0.06783834
35727,2023-01-20 10:51:39.359354,219566995,0,64.9318,0.4143709,64.93549,65.08679,66.59993,64.24823,64.81078,0.9004922,0.03133277,0.0001112958,0.0002253135,0.06783834
35761,2023-01-20 10:51:39.459324,219666999,0,65.30966,0.4130459,65.3133,65.46293,66.9639,64.63243,65.18962,0.9005308,0.0314082,0.0001137358,0.0002230312,0.06772422
35793,2023-01-20 10:51:39.559267,219766995,0,65.53099,0.4139189,65.53464,65.68423,67.1863,64.85352,65.41087,0.9005308,0.0314082,0.0001137358,0.0002230312,0.06772422
35827,2023-01-20 10:51:39.659220,219866998,0,66.22638,0.4127215,66.22861,66.38642,67.63751,65.58942,66.12196,0.9005591,0.03143679,0.0001149718,0.0002220015,0.06766711
35857,2023-01-20 10:51:39.759180,219967004,0,66.01685,0.4135831,66.02049,66.16886,67.66336,65.34368,65.89738,0.9005591,0.03143679,0.0001149718,0.0002220015,0.06766711
35891,2023-01-20 10:51:39.859156,220066999,0,66.2856,0.4124896,66.28917,66.43626,67.92098,65.61736,66.16688,0.9006132,0.03152756,0.000118292,0.0002192299,0.06752163
35921,2023-01-20 10:51:39.959152,220166995,0,66.30575,0.4133638,66.30933,66.45642,67.94121,65.6375,66.18703,0.9006132,0.03152756,0.000118292,0.0002192299,0.06752163
35956,2023-01-20 10:51:40.059160,220266998,0,66.37403,0.4131559,66.37759,66.5237,68.00016,65.70982,66.25599,0.9006125,0.03153747,0.0001183993,0.0002189792,0.06751269
35986,2023-01-20 10:51:40.159173,220367002,0,66.47608,0.4140288,66.47964,66.62576,68.10268,65.81177,66.358,0.9006125,0.03153747,0.0001183993,0.0002189792,0.06751269
36019,2023-01-20 10:51:40.259175,220467010,0,66.66883,0.4138199,66.67237,66.81763,68.28777,66.00787,66.55129,0.9006259,0.03156099,0.0001192024,0.0002182578,0.06747563
36051,2023-01-20 10:51:40.359171,220567024,0,66.83184,0.4146754,66.83538,66.98063,68.45152,66.17073,66.71425,0.9006259,0.03156099,0.0001192024,0.0002182578,0.06747563
36084,2023-01-20 10:51:40.459174,220667002,0,66.84601,0.4145045,66.84808,67.00213,68.21558,66.22605,66.74456,0.9006599,0.03161319,0.0001212332,0.0002166529,0.06738908
36116,2023-01-20 10:51:40.559222,220766995,0,66.75333,0.4153745,66.75541,66.90945,68.12334,66.13329,66.65186,0.9006599,0.03161319,0.0001212332,0.0002166529,0.06738908
36150,2023-01-20 10:51:40.659250,220867007,0,66.6181,0.4154112,66.62016,66.77373,67.98385,65.99988,66.51691,0.9006935,0.03165593,0.0001230975,0.0002152861,0.06731212
36181,2023-01-20 10:51:40.759234,220967002,0,66.37278,0.4162794,66.37485,66.5284,67.7397,65.7543,66.27151,0.9006935,0.03165593,0.0001230975,0.0002152861,0.06731212
36215,2023-01-20 10:51:40.859185,221066995,0,65.7787,0.416613,65.78074,65.93394,67.14529,65.16084,65.67742,0.9007421,0.03172186,0.0001259924,0.0002132423,0.0671967
36245,2023-01-20 10:51:40.959134,221167009,0,64.31128,0.4174629,64.31336,64.46639,65.68509,63.69183,64.20948,0.9007421,0.03172186,0.0001259924,0.0002132423,0.0671967
36280,2023-01-20 10:51:41.059120,221266999,0,62.77316,0.4179277,62.77527,62.92782,64.15178,62.15321,62.67099,0.9007722,0.03176291,0.00012781,0.0002119785,0.0671251
36310,2023-01-20 10:51:41.159179,221367018,0,61.32759,0.4187908,61.32974,61.48211,62.71389,60.706,61.22487,0.9007722,0.03176291,0.00012781,0.0002119785,0.0671251
36343,2023-01-20 10:51:41.259183,221467004,0,60.26229,0.419416,60.26448,60.41647,61.65174,59.64055,60.15936,0.9007666,0.0317546,0.0001274099,0.0002122188,0.06713916
36375,2023-01-20 10:51:41.359182,221566999,0,59.65377,0.420276,59.65598,59.80789,61.04663,59.03131,59.5506,0.9007666,0.0317546,0.0001274099,0.0002122188,0.06713916
36408,2023-01-20 10:51:41.459177,221667002,0,59.3082,0.4209803,59.31042,59.46216,60.70171,58.68583,59.20498,0.9007598,0.03174509,0.0001269671,0.000212504,0.06715564
36440,2023-01-20 10:51:41.559164,221767004,0,59.2205,0.4218199,59.22272,59.37447,60.6145,58.59803,59.11725,0.9007598,0.03174509,0.0001269671,0.000212504,0.06715564
36474,2023-01-20 10:51:41.659162,221867002,0,59.29085,0.4226142,59.29306,59.44475,60.68386,58.6687,59.18766,0.9007623,0.03174846,0.0001271139,0.0002123982,0.06714968
36504,2023-01-20 10:51:41.759173,221967002,0,59.555,0.4234676,59.55721,59.70895,60.94655,58.93318,59.45193,0.9007623,0.03174846,0.0001271139,0.0002123982,0.06714968
36538,2023-01-20 10:51:41.859183,222067009,0,59.88625,0.424224,59.88845,60.04009,61.27483,59.26534,59.78339,0.900766,0.03175379,0.0001273345,0.0002122343,0.06714062
36568,2023-01-20 10:51:41.959176,222167003,0,60.23125,0.425074,60.23343,60.38512,61.61791,59.61073,60.12851,0.900766,0.03175379,0.0001273345,0.0002122343,0.06714062
36603,2023-01-20 10:51:42.059196,222267000,0,60.49172,0.4257398,60.4939,60.64544,61.87536,59.87225,60.38922,0.9007637,0.03174862,0.0001271169,0.0002123734,0.06714834
36633,2023-01-20 10:51:42.159243,222367006,0,60.64441,0.4265869,60.64658,60.79814,62.0272,60.02513,60.54196,0.9007637,0.03174862,0.0001271169,0.0002123734,0.06714834
36666,2023-01-20 10:51:42.259215,222466995,0,60.75306,0.4271215,60.75523,60.90649,62.13233,60.1352,60.65088,0.9007552,0.03173758,0.0001265754,0.0002127067,0.067168
36699,2023-01-20 10:51:42.359178,222567015,0,60.9039,0.4279658,60.90607,61.05736,62.28238,60.28623,60.80178,0.9007552,0.03173758,0.0001265754,0.0002127067,0.067168
36732,2023-01-20 10:51:42.459189,222667015,0,61.08516,0.4282528,61.08731,61.23819,62.45826,60.46958,60.98344,0.9007487,0.03172956,0.0001261538,0.0002129472,0.06718263
36764,2023-01-20 10:51:42.559228,222766995,0,61.26453,0.4290782,61.26667,61.41757,62.63663,60.64916,61.16288,0.9007487,0.03172956,0.0001261538,0.0002129472,0.06718263
36798,2023-01-20 10:51:42.659242,222867002,0,61.34501,0.4290917,61.34715,61.49732,62.70916,60.73296,61.24395,0.9007278,0.03170402,0.0001248744,0.0002137357,0.06722955
36828,2023-01-20 10:51:42.759212,222967001,0,61.35974,0.4299322,61.36188,61.51205,62.72381,60.74771,61.25869,0.9007278,0.03170402,0.0001248744,0.0002137357,0.06722955
36862,2023-01-20 10:51:42.859171,223067001,0,61.17532,0.4296483,61.17746,61.32659,62.52963,60.56761,61.07499,0.9006941,0.03166458,0.0001228977,0.000214978,0.0673035
36892,2023-01-20 10:51:42.959120,223167000,0,61.15903,0.4304878,61.16116,61.3103,62.51341,60.5513,61.0587,0.9006941,0.03166458,0.0001228977,0.000214978,0.0673035
36927,2023-01-20 10:51:43.059119,223266999,0,61.10364,0.4297008,61.10577,61.25359,62.44427,60.50171,61.00434,0.9006597,0.0316219,0.0001208278,0.0002163001,0.0673813
36957,2023-01-20 10:51:43.159155,223367001,0,61.08578,0.4305247,61.08791,61.23573,62.4265,60.48384,60.98648,0.9006597,0.0316219,0.0001208278,0.0002163001,0.0673813
36990,2023-01-20 10:51:43.259191,223466998,0,60.9865,0.4294278,60.98861,61.13473,62.30949,60.39202,60.8885,0.9006234,0.03158545,0.0001188638,0.000217498,0.06745481
37023,2023-01-20 10:51:43.359233,223566999,0,60.9397,0.4302676,60.94181,61.08793,62.26294,60.34518,60.84168,0.9006234,0.03158545,0.0001188638,0.000217498,0.06745481
37056,2023-01-20 10:51:43.459220,223667003,0,60.74773,0.4289014,60.74982,60.89417,62.05303,60.16085,60.65103,0.900583,0.03153843,0.0001165751,0.0002189913,0.06754307
37088,2023-01-20 10:51:43.559154,223766995,0,60.56567,0.4297423,60.56778,60.71211,61.87196,59.97861,60.46892,0.900583,0.03153843,0.0001165751,0.0002189913,0.06754307
37122,2023-01-20 10:51:43.659172,223867003,0,60.37188,0.4286063,60.37395,60.51647,61.65947,59.79275,60.2765,0.9005386,0.0314961,0.000114352,0.0002204274,0.06763045
37152,2023-01-20 10:51:43.759225,223966998,0,60.236,0.4294309,60.23809,60.3806,61.52435,59.65673,60.14058,0.9005386,0.0314961,0.000114352,0.0002204274,0.06763045
37186,2023-01-20 10:51:43.859218,224066995,0,60.13583,0.4283236,60.13789,60.27865,61.40553,59.56437,60.04179,0.9004996,0.03146042,0.0001124545,0.0002216585,0.06770584
37218,2023-01-20 10:51:43.959174,224166999,0,60.12059,0.4291656,60.12265,60.2634,61.39037,59.54911,60.02654,0.9004996,0.03146042,0.0001124545,0.0002216585,0.06770584
37254,2023-01-20 10:51:44.059185,224266999,0,60.02821,0.4280789,60.03025,60.16935,61.28031,59.46412,59.93546,0.9004753,0.0314432,0.0001113515,0.000222297,0.0677479
37284,2023-01-20 10:51:44.159234,224366998,0,60.00423,0.4289214,60.00626,60.14536,61.25644,59.44011,59.91146,0.9004753,0.0314432,0.0001113515,0.000222297,0.0677479
37317,2023-01-20 10:51:44.259227,224467000,0,59.90761,0.4280933,59.90963,60.04709,61.14227,59.35086,59.81615,0.9004248,0.03139663,0.0001090291,0.0002239282,0.06784546
37350,2023-01-20 10:51:44.359195,224567018,0,59.96413,0.4289203,59.96615,60.10361,61.19848,59.40744,59.8727,0.9004248,0.03139663,0.0001090291,0.0002239282,0.06784546
37384,2023-01-20 10:51:44.459193,224667004,0,60.08523,0.4283346,60.08721,60.22337,61.30419,59.53473,59.99492,0.9004064,0.03138776,0.0001083072,0.0002243183,0.06787328
37416,2023-01-20 10:51:44.559251,224767008,0,60.22303,0.4291765,60.22501,60.36118,61.44123,59.67268,60.13276,0.9004064,0.03138776,0.0001083072,0.0002243183,0.06787328
37451,2023-01-20 10:51:44.659280,224867003,0,60.19693,0.4288141,60.19888,60.33393,61.40275,59.65169,60.10757,0.9003876,0.03137723,0.000107569,0.0002247561,0.06790294
37479,2023-01-20 10:51:44.759306,224967008,0,60.16776,0.4296551,60.16972,60.30476,61.37371,59.62249,60.07839,0.9003876,0.03137723,0.000107569,0.0002247561,0.06790294
37509,2023-01-20 10:51:44.859312,225066996,0,60.53868,0.4295777,60.54062,60.67475,61.7314,59.99839,60.45029,0.9003553,0.03134935,0.0001061845,0.0002257669,0.0679635
37537,2023-01-20 10:51:44.959334,225167001,0,61.02666,0.4304005,61.02858,61.16286,62.2175,60.48658,60.93839,0.9003553,0.03134935,0.0001061845,0.0002257669,0.0679635
37572,2023-01-20 10:51:45.059301,225266995,0,60.78947,0.4309104,60.79248,60.91828,62.15618,60.22594,60.69024,0.9003271,0.03131181,0.0001047661,0.0002269824,0.0680293
37602,2023-01-20 10:51:45.159249,225367000,0,60.88861,0.4317474,60.89161,61.01739,62.25583,60.32497,60.78934,0.9003271,0.03131181,0.0001047661,0.0002269824,0.0680293
37635,2023-01-20 10:51:45.253810,225466999,0,61.15313,0.4322925,61.15504,61.28894,62.33794,60.6153,61.06533,0.9003124,0.03128486,0.0001038983,0.0002278009,0.06807103
37668,2023-01-20 10:51:45.344676,225567008,0,61.22476,0.4331268,61.22668,61.36057,62.40906,60.68708,61.137,0.9003124,0.03128486,0.0001038983,0.0002278009,0.06807103
37701,2023-01-20 10:51:45.439101,225666995,0,60.99767,0.433181,60.9996,61.13342,62.18285,60.4599,60.90986,0.9003034,0.03123423,0.0001027144,0.0002291341,0.06813041
37733,2023-01-20 10:51:45.539118,225766999,0,60.89867,0.433997,60.90061,61.03441,62.08437,60.3608,60.81083,0.9003034,0.03123423,0.0001027144,0.0002291341,0.06813041
37767,2023-01-20 10:51:45.639134,225867011,0,60.59983,0.4335316,60.60178,60.73529,61.78495,60.06263,60.51203,0.9003114,0.03120981,0.0001024059,0.0002296351,0.06814681
37797,2023-01-20 10:51:45.739111,225966998,0,60.35653,0.4343636,60.35849,60.49196,61.54298,59.81905,60.26863,0.9003114,0.03120981,0.0001024059,0.0002296351,0.06814681
37829,2023-01-20 10:51:45.839086,226066998,0,60.12508,0.4330165,60.12704,60.25978,61.3061,59.59028,60.03759,0.9003265,0.03119246,0.0001023624,0.0002298674,0.06814875
37860,2023-01-20 10:51:45.939053,226167013,0,59.94745,0.4338495,59.94941,60.08212,61.12944,59.41244,59.85988,0.9003265,0.03119246,0.0001023624,0.0002298674,0.06814875
37896,2023-01-20 10:51:46.039056,226267048,0,59.77593,0.4316111,59.77788,59.90985,60.95172,59.24379,59.68882,0.9003693,0.03118448,0.0001031026,0.0002295532,0.06811361
37926,2023-01-20 10:51:46.138996,226366994,0,59.55017,0.4324467,59.55213,59.68407,60.72723,59.01776,59.46296,0.9003693,0.03118448,0.0001031026,0.0002295532,0.06811361
37959,2023-01-20 10:51:46.239030,226467024,0,59.28276,0.4288403,59.28469,59.41523,60.44717,58.756,59.19648,0.9004225,0.03118468,0.0001041853,0.0002289011,0.06805972
37991,2023-01-20 10:51:46.339022,226566995,0,58.22724,0.4296837,58.23012,58.3532,59.54834,57.67995,58.13131,0.9004225,0.03118468,0.0001041853,0.0002289011,0.06805972
38024,2023-01-20 10:51:46.443400,226666995,0,57.91279,0.4260825,57.91558,58.03725,59.21639,57.37225,57.81808,0.9005175,0.031257,0.0001077079,0.0002260271,0.06789178
38056,2023-01-20 10:51:46.554600,226767008,0,57.39755,0.4269134,57.40033,57.52208,58.69814,56.85764,57.30306,0.9005175,0.031257,0.0001077079,0.0002260271,0.06789178
38090,2023-01-20 10:51:46.653746,226867002,0,57.42263,0.4232849,57.42534,57.54575,58.70897,56.88849,57.32911,0.9006329,0.03135407,0.0001146308,0.0002223456,0.06767609
38120,2023-01-20 10:51:46.744588,226966998,0,57.40097,0.4241369,57.40367,57.5241,58.68721,56.86684,57.30746,0.9006329,0.03135407,0.0001146308,0.0002223456,0.06767609
38153,2023-01-20 10:51:46.838996,227067016,0,57.81917,0.4205375,57.82182,57.94072,59.09167,57.2911,57.72662,0.9007345,0.03144023,0.0001190163,0.0002191412,0.06748696
38184,2023-01-20 10:51:46.938908,227166998,0,58.09319,0.4213951,58.09586,58.2147,59.3673,57.56479,58.00053,0.9007345,0.03144023,0.0001190163,0.0002191412,0.06748696
38220,2023-01-20 10:51:47.038904,227267022,0,58.58357,0.4181134,58.58526,58.70995,59.69006,58.08139,58.50136,0.9008216,0.03150908,0.0001227774,0.0002165424,0.06733001
38250,2023-01-20 10:51:47.138945,227367028,0,58.62615,0.4189588,58.62784,58.75253,59.73243,58.124,58.54396,0.9008216,0.03150908,0.0001227774,0.0002165424,0.06733001
38283,2023-01-20 10:51:47.238932,227466999,0,58.8506,0.4164626,58.85222,58.97589,59.9441,58.35342,58.7693,0.9009211,0.03160422,0.0001277179,0.0002132424,0.06713367
38315,2023-01-20 10:51:47.338930,227567011,0,58.77041,0.4173286,58.77204,58.8957,59.8644,58.27313,58.68908,0.9009211,0.03160422,0.0001277179,0.0002132424,0.06713367
38348,2023-01-20 10:51:47.438912,227667005,0,58.88403,0.4154086,58.8856,59.00849,59.96887,58.39034,58.80333,0.9010071,0.03168328,0.0001320934,0.0002105019,0.06696704
38380,2023-01-20 10:51:47.538897,227766999,0,58.79659,0.4162767,58.79817,58.92104,59.88192,58.3028,58.71585,0.9010071,0.03168328,0.0001320934,0.0002105019,0.06696704
38414,2023-01-20 10:51:47.638898,227866996,0,58.92673,0.4150312,58.92827,59.05061,60.0054,58.43552,58.84646,0.9010724,0.03173985,0.0001354411,0.0002085191,0.06684377
38444,2023-01-20 10:51:47.738934,227967007,0,58.84741,0.4158842,58.84895,58.97128,59.92653,58.35608,58.76711,0.9010724,0.03173985,0.0001354411,0.0002085191,0.06684377
38477,2023-01-20 10:51:47.838936,228067004,0,58.86514,0.4152036,58.86666,58.98862,59.94028,58.37544,58.78512,0.901118,0.03177461,0.0001377101,0.0002072495,0.06676234
38508,2023-01-20 10:51:47.938898,228166995,0,58.8856,0.4160722,58.88713,59.00909,59.96066,58.39592,58.80559,0.901118,0.03177461,0.0001377101,0.0002072495,0.06676234
38544,2023-01-20 10:51:48.038921,228267036,0,59.11498,0.4159349,59.11648,59.23837,60.18764,58.62597,59.03511,0.9011611,0.03181016,0.000139995,0.0002060039,0.06668273
38574,2023-01-20 10:51:48.138889,228367007,0,59.22311,0.4168019,59.22461,59.34653,60.29517,58.73424,59.14329,0.9011611,0.03181016,0.000139995,0.0002060039,0.06668273
38607,2023-01-20 10:51:48.238890,228466998,0,59.47254,0.4170061,59.47402,59.59584,60.54189,58.9845,59.39291,0.9011753,0.03181196,0.0001404726,0.0002058116,0.06666649
38639,2023-01-20 10:51:48.338926,228567004,0,59.63128,0.417855,59.63276,59.75462,60.69975,59.14345,59.55173,0.9011753,0.03181196,0.0001404726,0.0002058116,0.06666649
38672,2023-01-20 10:51:48.438931,228666998,0,59.76631,0.4183,59.76777,59.88974,60.83495,59.27821,59.68673,0.901202,0.03183172,0.0001418781,0.0002050972,0.06661928
38704,2023-01-20 10:51:48.538912,228766999,0,59.80681,0.4191621,59.80828,59.93026,60.87523,59.31876,59.72725,0.901202,0.03183172,0.0001418781,0.0002050972,0.06661928
38738,2023-01-20 10:51:48.638906,228867007,0,59.80229,0.4196917,59.80376,59.92574,60.87082,59.31419,59.72271,0.9012106,0.03182935,0.0001420877,0.0002050602,0.06661295
38768,2023-01-20 10:51:48.738895,228967002,0,59.68985,0.420551,59.69132,59.81329,60.75904,59.20162,59.61024,0.9012106,0.03182935,0.0001420877,0.0002050602,0.06661295
38801,2023-01-20 10:51:48.838887,229066998,0,59.58524,0.4211999,59.58672,59.70875,60.65581,59.09652,59.50553,0.90122,0.03182901,0.0001423932,0.0002049711,0.06660362
38834,2023-01-20 10:51:48.938892,229167004,0,59.44144,0.422039,59.44292,59.56494,60.51281,58.95255,59.36166,0.90122,0.03182901,0.0001423932,0.0002049711,0.06660362
38870,2023-01-20 10:51:49.038921,229267024,0,59.29953,0.4227136,59.30101,59.42311,60.37267,58.81003,59.21962,0.9012265,0.03182209,0.0001424249,0.0002050577,0.06660389
38900,2023-01-20 10:51:49.138922,229367002,0,59.25586,0.4235668,59.25735,59.37946,60.32928,58.76632,59.17596,0.9012265,0.03182209,0.0001424249,0.0002050577,0.06660389
38933,2023-01-20 10:51:49.238952,229467023,0,59.2358,0.4242277,59.23729,59.35944,60.30978,58.74603,59.15585,0.9012283,0.03180909,0.0001421265,0.0002053281,0.06661522
38965,2023-01-20 10:51:49.338910,229566995,0,59.28822,0.4250778,59.2897,59.41187,60.36189,58.79851,59.20828,0.9012283,0.03180909,0.0001421265,0.0002053281,0.06661522
38998,2023-01-20 10:51:49.438903,229666999,0,59.28045,0.4257714,59.28193,59.40423,60.3553,58.79022,59.20044,0.9012346,0.03180191,0.0001421449,0.000205424,0.06661589
39031,2023-01-20 10:51:49.538904,229767008,0,59.26094,0.426603,59.26243,59.38474,60.33593,58.7707,59.18093,0.9012346,0.03180191,0.0001421449,0.000205424,0.06661589
39065,2023-01-20 10:51:49.638896,229866998,0,59.29402,0.4272505,59.29551,59.4179,60.36961,58.80346,59.21396,0.9012405,0.03179546,0.0001421656,0.0002055071,0.0666163
39096,2023-01-20 10:51:49.738921,229967008,0,59.15067,0.4280947,59.15217,59.27454,60.22707,58.65995,59.07056,0.9012405,0.03179546,0.0001421656,0.0002055071,0.0666163
39129,2023-01-20 10:51:49.838918,230067005,0,58.97152,0.428712,58.97302,59.09544,60.04958,58.4803,58.89129,0.9012462,0.03178882,0.0001421704,0.0002055967,0.06661717
39160,2023-01-20 10:51:49.938885,230166996,0,58.77309,0.4295533,58.7746,58.89699,59.85229,58.28162,58.69278,0.9012462,0.03178882,0.0001421704,0.0002055967,0.06661717
39195,2023-01-20 10:51:50.038913,230267029,0,58.70239,0.4300879,58.70391,58.82642,59.78332,58.21029,58.62196,0.9012573,0.03178144,0.0001423249,0.000205649,0.06661338
39225,2023-01-20 10:51:50.138917,230367008,0,58.76448,0.4309098,58.766,58.88853,59.84509,58.27245,58.68408,0.9012573,0.03178144,0.0001423249,0.000205649,0.06661338
39258,2023-01-20 10:51:50.238928,230467000,0,58.8974,0.4314716,58.8989,59.02153,59.97788,58.40523,58.817,0.9012687,0.03178415,0.0001427709,0.0002054718,0.06659892
39291,2023-01-20 10:51:50.338934,230566995,0,59.0666,0.4323075,59.06811,59.19077,60.14614,58.57464,58.98627,0.9012687,0.03178415,0.0001427709,0.0002054718,0.06659892
