LineNo,UTC_Approx,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
57979,2023-01-20 10:52:46.920105,287267943,39.8024522,32.3814376,789.11,54.86632,55.50632
58011,2023-01-20 10:52:47.020112,287367981,39.8024469,32.3814334,789.11,54.86734,55.50734
58042,2023-01-20 10:52:47.120098,287467929,39.8024416,32.3814293,789.12,54.87095,55.51095
58077,2023-01-20 10:52:47.220155,287567952,39.8024363,32.3814251,789.12,54.87511,55.51511
58110,2023-01-20 10:52:47.320179,287667964,39.8024311,32.381421,789.12,54.87944,55.51944
58142,2023-01-20 10:52:47.420159,287767932,39.8024259,32.3814169,789.13,54.88403,55.52403
58173,2023-01-20 10:52:47.520188,287867949,39.8024207,32.3814127,789.14,54.89059,55.53059
58206,2023-01-20 10:52:47.620221,287967973,39.8024155,32.3814086,789.14,54.89736,55.53736
58238,2023-01-20 10:52:47.720182,288067931,39.8024102,32.3814045,789.15,54.90497,55.54497
58272,2023-01-20 10:52:47.820202,288167962,39.8024048,32.3814003,789.16,54.91122,55.55122
58305,2023-01-20 10:52:47.920115,288267942,39.8023994,32.3813961,789.16,54.91588,55.55588
58337,2023-01-20 10:52:48.020067,288367946,39.802394,32.3813921,789.16,54.91825,55.55825
58368,2023-01-20 10:52:48.120056,288467929,39.8023886,32.3813879,789.16,54.91917,55.55917
58403,2023-01-20 10:52:48.220080,288567948,39.8023831,32.3813838,789.17,54.92016,55.56016
58436,2023-01-20 10:52:48.320135,288667997,39.8023778,32.3813797,789.17,54.922,55.562
58469,2023-01-20 10:52:48.420156,288768003,39.8023723,32.3813756,789.17,54.9228,55.5628
58500,2023-01-20 10:52:48.520132,288867925,39.8023667,32.3813715,789.17,54.92286,55.56286
58533,2023-01-20 10:52:48.620162,288967923,39.8023612,32.3813674,789.17,54.92251,55.56251
58565,2023-01-20 10:52:48.720116,289067929,39.8023556,32.3813634,789.17,54.92132,55.56132
58599,2023-01-20 10:52:48.820102,289167958,39.80235,32.3813593,789.16,54.91993,55.55993
58634,2023-01-20 10:52:48.920147,289268010,39.8023445,32.3813553,789.16,54.91722,55.55722
58666,2023-01-20 10:52:49.020090,289367954,39.8023389,32.3813513,789.16,54.91417,55.55416
58697,2023-01-20 10:52:49.120077,289467920,39.8023334,32.3813473,789.16,54.91063,55.55062
58732,2023-01-20 10:52:49.220117,289567939,39.8023279,32.3813433,789.15,54.90818,55.54818
58765,2023-01-20 10:52:49.320166,289667965,39.8023223,32.3813394,789.15,54.90469,55.54469
58797,2023-01-20 10:52:49.420153,289767938,39.8023167,32.3813354,789.15,54.90224,55.54224
58828,2023-01-20 10:52:49.520143,289867947,39.8023112,32.3813314,789.15,54.90021,55.54021
58861,2023-01-20 10:52:49.620157,289967970,39.8023057,32.3813274,789.14,54.89953,55.53953
58893,2023-01-20 10:52:49.720152,290067929,39.8023002,32.3813233,789.14,54.89972,55.53971
58927,2023-01-20 10:52:49.820194,290167955,39.8022947,32.3813193,789.15,54.90055,55.54055
58960,2023-01-20 10:52:49.920136,290267959,39.8022893,32.3813152,789.15,54.90039,55.54039
58992,2023-01-20 10:52:50.020085,290367952,39.8022838,32.3813112,789.15,54.90131,55.54131
59023,2023-01-20 10:52:50.120086,290467930,39.8022785,32.3813072,789.15,54.90317,55.54317
59058,2023-01-20 10:52:50.220156,290567985,39.8022731,32.3813031,789.15,54.90548,55.54548
59092,2023-01-20 10:52:50.320127,290667971,39.8022678,32.3812991,789.15,54.90716,55.54716
59124,2023-01-20 10:52:50.420069,290767922,39.8022625,32.3812951,789.15,54.90861,55.54861
59155,2023-01-20 10:52:50.520289,290868125,39.8022571,32.381291,789.16,54.91008,55.55008
59238,2023-01-20 10:52:50.620106,290967929,39.8022517,32.3812869,789.16,54.91217,55.55217
59270,2023-01-20 10:52:50.720101,291067931,39.8022464,32.3812827,789.16,54.91501,55.55501
59304,2023-01-20 10:52:50.820118,291167956,39.802241,32.3812786,789.16,54.9173,55.5573
59337,2023-01-20 10:52:50.920124,291267973,39.8022357,32.3812745,789.16,54.9182,55.5582
59369,2023-01-20 10:52:51.020150,291367996,39.8022305,32.3812704,789.16,54.91796,55.55796
59400,2023-01-20 10:52:51.120135,291467923,39.8022251,32.3812663,789.16,54.91739,55.55739
59435,2023-01-20 10:52:51.220223,291567973,39.8022198,32.3812622,789.16,54.91724,55.55724
59468,2023-01-20 10:52:51.320163,291667957,39.8022145,32.3812581,789.16,54.91793,55.55793
59500,2023-01-20 10:52:51.420139,291767967,39.802209,32.3812541,789.16,54.91899,55.55899
59531,2023-01-20 10:52:51.520422,291868244,39.8022036,32.38125,789.17,54.92084,55.56084
59564,2023-01-20 10:52:51.618304,291967926,39.8021982,32.3812459,789.17,54.92304,55.56304
59596,2023-01-20 10:52:51.709318,292067922,39.8021928,32.3812419,789.17,54.92564,55.56564
59630,2023-01-20 10:52:51.800531,292168083,39.8021873,32.3812379,789.17,54.92867,55.56866
59663,2023-01-20 10:52:51.900343,292267924,39.802182,32.3812339,789.18,54.93257,55.57257
59695,2023-01-20 10:52:52.000512,292368122,39.8021766,32.3812298,789.18,54.93569,55.57569
59726,2023-01-20 10:52:52.100307,292467933,39.8021713,32.3812259,789.18,54.93844,55.57844
59761,2023-01-20 10:52:52.200499,292568141,39.8021659,32.3812219,789.19,54.9402,55.5802
59794,2023-01-20 10:52:52.300333,292667954,39.8021607,32.3812178,789.19,54.9441,55.5841
59826,2023-01-20 10:52:52.400479,292768079,39.8021553,32.3812138,789.19,54.94757,55.58757
59857,2023-01-20 10:52:52.500599,292868212,39.80215,32.3812097,789.2,54.9529,55.5929
59890,2023-01-20 10:52:52.600502,292968127,39.8021445,32.3812056,789.2,54.95694,55.59694
59922,2023-01-20 10:52:52.700275,293067932,39.802139,32.3812014,789.21,54.96072,55.60072
59957,2023-01-20 10:52:52.800546,293168235,39.8021335,32.3811973,789.21,54.96329,55.60329
59990,2023-01-20 10:52:52.900240,293267925,39.8021281,32.3811932,789.21,54.96584,55.60583
60022,2023-01-20 10:52:53.000538,293368218,39.8021226,32.381189,789.21,54.96764,55.60764
60053,2023-01-20 10:52:53.100263,293467932,39.8021172,32.3811849,789.22,54.9714,55.6114
60088,2023-01-20 10:52:53.200552,293568211,39.8021116,32.3811808,789.22,54.97408,55.61408
60121,2023-01-20 10:52:53.300283,293667956,39.8021061,32.3811766,789.22,54.97679,55.61679
60153,2023-01-20 10:52:53.400528,293768214,39.8021007,32.3811726,789.22,54.97707,55.61707
60184,2023-01-20 10:52:53.500566,293868263,39.8020953,32.3811685,789.22,54.97762,55.61761
60217,2023-01-20 10:52:53.600530,293968239,39.8020899,32.3811644,789.22,54.97672,55.61671
60249,2023-01-20 10:52:53.700214,294067924,39.8020847,32.3811603,789.22,54.97664,55.61664
60283,2023-01-20 10:52:53.800564,294168274,39.8020793,32.3811562,789.22,54.97678,55.61678
60318,2023-01-20 10:52:53.900138,294267928,39.8020741,32.381152,789.22,54.97677,55.61677
60350,2023-01-20 10:52:54.000470,294368340,39.8020688,32.3811479,789.22,54.97571,55.61571
60381,2023-01-20 10:52:54.100106,294467971,39.8020633,32.3811438,789.22,54.97528,55.61528
60417,2023-01-20 10:52:54.200468,294568328,39.8020578,32.3811396,789.22,54.97433,55.61433
60450,2023-01-20 10:52:54.300152,294667953,39.8020523,32.3811354,789.22,54.97515,55.61515
60482,2023-01-20 10:52:54.400527,294768270,39.8020467,32.3811312,789.22,54.97466,55.61465
60512,2023-01-20 10:52:54.500470,294868216,39.8020411,32.3811271,789.22,54.97284,55.61284
60545,2023-01-20 10:52:54.600537,294968286,39.8020355,32.3811229,789.22,54.97026,55.61026
60577,2023-01-20 10:52:54.700137,295067934,39.80203,32.3811188,789.21,54.96698,55.60698
60611,2023-01-20 10:52:54.800492,295168337,39.8020245,32.3811146,789.21,54.96357,55.60357
60645,2023-01-20 10:52:54.900066,295267922,39.8020189,32.3811105,789.21,54.96006,55.60006
60677,2023-01-20 10:52:55.000476,295368343,39.8020133,32.3811064,789.2,54.95554,55.59554
60708,2023-01-20 10:52:55.100074,295467923,39.8020077,32.3811023,789.2,54.95111,55.59111
60743,2023-01-20 10:52:55.200485,295568317,39.8020022,32.3810982,789.19,54.94833,55.58833
60777,2023-01-20 10:52:55.300124,295667966,39.8019967,32.3810941,789.19,54.94757,55.58757
60809,2023-01-20 10:52:55.400473,295768325,39.8019912,32.38109,789.19,54.94703,55.58702
60840,2023-01-20 10:52:55.500417,295868229,39.8019857,32.3810859,789.19,54.94654,55.58654
60873,2023-01-20 10:52:55.600507,295968280,39.8019802,32.3810817,789.19,54.94498,55.58498
60905,2023-01-20 10:52:55.700164,296067921,39.8019746,32.3810776,789.19,54.94466,55.58466
60939,2023-01-20 10:52:55.800545,296168286,39.8019691,32.3810735,789.19,54.94343,55.58343
60972,2023-01-20 10:52:55.900118,296267926,39.8019637,32.3810694,789.19,54.9422,55.5822
61004,2023-01-20 10:52:56.000476,296368351,39.8019583,32.3810653,789.18,54.93882,55.57882
61035,2023-01-20 10:52:56.100123,296467971,39.8019528,32.3810612,789.18,54.93649,55.57648
61070,2023-01-20 10:52:56.200480,296568301,39.8019473,32.3810572,789.18,54.93421,55.57421
61103,2023-01-20 10:52:56.300173,296667953,39.8019418,32.3810533,789.17,54.92992,55.56992
61135,2023-01-20 10:52:56.400532,296768271,39.8019363,32.3810494,789.17,54.92437,55.56437
61166,2023-01-20 10:52:56.500381,296868126,39.8019309,32.3810454,789.17,54.9241,55.5641
61199,2023-01-20 10:52:56.600538,296968289,39.8019254,32.3810414,789.17,54.92316,55.56316
61231,2023-01-20 10:52:56.700161,297067961,39.8019201,32.3810374,789.17,54.92427,55.56427
61265,2023-01-20 10:52:56.800489,297168338,39.8019146,32.3810334,789.17,54.92352,55.56352
61298,2023-01-20 10:52:56.900072,297267934,39.8019092,32.3810294,789.17,54.92319,55.56319
61331,2023-01-20 10:52:57.000529,297368404,39.8019038,32.3810254,789.16,54.91954,55.55954
61362,2023-01-20 10:52:57.100083,297467910,39.8018983,32.3810213,789.16,54.91855,55.55855
61397,2023-01-20 10:52:57.200512,297568292,39.8018929,32.3810172,789.16,54.91837,55.55837
61430,2023-01-20 10:52:57.300162,297667973,39.8018875,32.3810131,789.16,54.91944,55.55944
61462,2023-01-20 10:52:57.400475,297768318,39.8018821,32.381009,789.16,54.91925,55.55925
61493,2023-01-20 10:52:57.500139,297867948,39.8018767,32.3810049,789.16,54.91892,55.55892
61526,2023-01-20 10:52:57.600502,297968278,39.8018714,32.3810008,789.16,54.91935,55.55935
61558,2023-01-20 10:52:57.700171,298067926,39.8018659,32.3809968,789.17,54.92086,55.56086
61592,2023-01-20 10:52:57.800560,298168295,39.8018605,32.3809927,789.17,54.92354,55.56354
61625,2023-01-20 10:52:57.900125,298267927,39.8018552,32.3809887,789.17,54.92701,55.56701
61657,2023-01-20 10:52:58.000472,298368342,39.8018498,32.3809846,789.18,54.93068,55.57068
61688,2023-01-20 10:52:58.100123,298467970,39.8018444,32.3809805,789.18,54.9366,55.5766
61723,2023-01-20 10:52:58.200462,298568286,39.8018391,32.3809764,789.19,54.94339,55.58339
61756,2023-01-20 10:52:58.300166,298667952,39.8018337,32.3809723,789.2,54.95048,55.59048
61788,2023-01-20 10:52:58.400518,298768267,39.8018283,32.3809682,789.2,54.95717,55.59717
61819,2023-01-20 10:52:58.500196,298867944,39.8018231,32.3809641,789.21,54.96677,55.60677
61852,2023-01-20 10:52:58.600530,298968278,39.8018178,32.38096,789.22,54.97489,55.61489
61884,2023-01-20 10:52:58.700228,299067970,39.8018126,32.3809558,789.23,54.987,55.627
61918,2023-01-20 10:52:58.800555,299168291,39.8018073,32.3809516,789.24,54.99607,55.63607
61953,2023-01-20 10:52:58.900128,299267931,39.8018019,32.3809476,789.25,55.00713,55.64713
61985,2023-01-20 10:52:59.000467,299368337,39.8017965,32.3809435,789.26,55.01618,55.65618
62016,2023-01-20 10:52:59.100082,299467929,39.8017912,32.3809394,789.27,55.02803,55.66803
62052,2023-01-20 10:52:59.200462,299568286,39.8017858,32.3809353,789.28,55.03657,55.67657
62085,2023-01-20 10:52:59.300114,299667954,39.8017805,32.3809312,789.29,55.0477,55.68769
62117,2023-01-20 10:52:59.400471,299768327,39.8017751,32.3809271,789.3,55.0552,55.6952
62148,2023-01-20 10:52:59.500143,299867937,39.8017697,32.380923,789.31,55.0636,55.7036
62181,2023-01-20 10:52:59.600534,299968267,39.8017642,32.3809188,789.31,55.06865,55.70865
62213,2023-01-20 10:52:59.700185,300067927,39.8017587,32.3809147,789.32,55.07647,55.71647
62247,2023-01-20 10:52:59.800538,300168288,39.801753,32.3809106,789.33,55.08131,55.72131
62280,2023-01-20 10:52:59.900097,300267931,39.8017473,32.3809064,789.33,55.08665,55.72665
62312,2023-01-20 10:53:00.000484,300368402,39.8017417,32.3809022,789.33,55.08939,55.72939
62343,2023-01-20 10:53:00.100054,300467931,39.8017359,32.380898,789.34,55.09132,55.73132
62378,2023-01-20 10:53:00.200487,300568324,39.8017302,32.3808938,789.34,55.09116,55.73116
62411,2023-01-20 10:53:00.300166,300667954,39.8017246,32.3808897,789.34,55.09356,55.73356
62444,2023-01-20 10:53:00.400534,300768273,39.8017189,32.3808856,789.34,55.09361,55.73361
62475,2023-01-20 10:53:00.500217,300867952,39.8017132,32.3808815,789.34,55.09443,55.73443
62508,2023-01-20 10:53:00.600527,300968258,39.8017076,32.3808775,789.34,55.09195,55.73195
62540,2023-01-20 10:53:00.700212,301067967,39.801702,32.3808734,789.33,55.08986,55.72986
62574,2023-01-20 10:53:00.800541,301168319,39.8016965,32.3808692,789.33,55.08593,55.72593
62607,2023-01-20 10:53:00.900106,301267926,39.8016909,32.3808653,789.33,55.08498,55.72498
62639,2023-01-20 10:53:01.000462,301368324,39.8016853,32.3808612,789.33,55.08229,55.72229
62670,2023-01-20 10:53:01.100106,301467928,39.8016798,32.3808572,789.33,55.08182,55.72182
62705,2023-01-20 10:53:01.200477,301568258,39.8016743,32.3808531,789.33,55.08094,55.72094
62739,2023-01-20 10:53:01.300299,301668064,39.8016688,32.380849,789.33,55.08228,55.72227
62771,2023-01-20 10:53:01.400503,301768253,39.8016634,32.3808449,789.33,55.08121,55.72121
62802,2023-01-20 10:53:01.500198,301867943,39.801658,32.3808408,789.33,55.0808,55.7208
62835,2023-01-20 10:53:01.600540,301968280,39.8016527,32.3808368,789.32,55.07806,55.71806
62867,2023-01-20 10:53:01.700182,302067927,39.8016473,32.3808327,789.32,55.07689,55.71689
62901,2023-01-20 10:53:01.800570,302168321,39.8016418,32.3808286,789.32,55.07477,55.71477
62934,2023-01-20 10:53:01.900099,302267931,39.8016365,32.3808245,789.32,55.075,55.715
62966,2023-01-20 10:53:02.000438,302368394,39.8016311,32.3808203,789.32,55.07535,55.71535
62997,2023-01-20 10:53:02.091065,302467936,39.8016257,32.3808162,789.32,55.07641,55.71641
63030,2023-01-20 10:53:02.182400,302568255,39.8016204,32.380812,789.32,55.0771,55.7171
63065,2023-01-20 10:53:02.280369,302667951,39.8016152,32.3808078,789.33,55.08123,55.72123
63095,2023-01-20 10:53:02.380651,302768226,39.80161,32.3808036,789.33,55.08564,55.72564
63128,2023-01-20 10:53:02.480323,302867946,39.8016048,32.3807995,789.34,55.09311,55.73311
63159,2023-01-20 10:53:02.580460,302968144,39.8015996,32.3807954,789.34,55.09927,55.73927
63193,2023-01-20 10:53:02.680261,303067927,39.8015943,32.3807913,789.35,55.1063,55.7463
63225,2023-01-20 10:53:02.780631,303168258,39.801589,32.3807872,789.36,55.11115,55.75114
63260,2023-01-20 10:53:02.880272,303267927,39.8015836,32.3807831,789.36,55.1147,55.7547
63290,2023-01-20 10:53:02.980462,303368160,39.8015782,32.380779,789.36,55.1158,55.7558
63323,2023-01-20 10:53:03.080259,303467941,39.8015729,32.380775,789.36,55.11729,55.75729
63356,2023-01-20 10:53:03.180520,303568173,39.8015675,32.380771,789.36,55.11677,55.75677
63391,2023-01-20 10:53:03.280329,303668012,39.801562,32.3807669,789.36,55.118,55.758
63421,2023-01-20 10:53:03.380350,303768079,39.8015565,32.3807628,789.36,55.11761,55.75761
63455,2023-01-20 10:53:03.480218,303867930,39.801551,32.3807588,789.36,55.11745,55.75745
63486,2023-01-20 10:53:03.580415,303968094,39.8015455,32.3807547,789.36,55.11623,55.75623
63520,2023-01-20 10:53:03.680234,304067931,39.80154,32.3807508,789.36,55.11461,55.75461
63552,2023-01-20 10:53:03.780351,304168079,39.8015345,32.3807469,789.36,55.11068,55.75068
63588,2023-01-20 10:53:03.880169,304267973,39.801529,32.3807428,789.35,55.10739,55.74739
63619,2023-01-20 10:53:03.980140,304368032,39.8015235,32.3807388,789.35,55.1041,55.7441
63652,2023-01-20 10:53:04.080088,304467930,39.801518,32.3807347,789.35,55.10294,55.74294
63686,2023-01-20 10:53:04.180234,304567992,39.8015125,32.3807306,789.35,55.10263,55.74263
63721,2023-01-20 10:53:04.280210,304667955,39.8015071,32.3807266,789.35,55.10602,55.74602
63751,2023-01-20 10:53:04.380180,304767930,39.8015017,32.3807225,789.35,55.10767,55.74767
63784,2023-01-20 10:53:04.480201,304867946,39.8014962,32.3807185,789.35,55.10855,55.74855
63815,2023-01-20 10:53:04.580338,304968076,39.8014908,32.3807145,789.35,55.10709,55.74709
63849,2023-01-20 10:53:04.680198,305067939,39.8014853,32.3807105,789.35,55.10398,55.74398
63881,2023-01-20 10:53:04.780205,305167952,39.8014798,32.3807065,789.34,55.0994,55.7394
63915,2023-01-20 10:53:04.880128,305267925,39.8014743,32.3807025,789.34,55.09533,55.73532
63946,2023-01-20 10:53:04.980085,305367942,39.8014687,32.3806985,789.34,55.09114,55.73114
63979,2023-01-20 10:53:05.080082,305467931,39.8014632,32.3806945,789.33,55.08581,55.72581
64012,2023-01-20 10:53:05.180189,305568012,39.8014578,32.3806905,789.33,55.08141,55.72141
64047,2023-01-20 10:53:05.280166,305667954,39.8014524,32.3806864,789.32,55.07929,55.71929
64078,2023-01-20 10:53:05.380186,305767936,39.8014469,32.3806824,789.32,55.07762,55.71762
64111,2023-01-20 10:53:05.480198,305867942,39.8014415,32.3806784,789.32,55.07851,55.71851
64142,2023-01-20 10:53:05.580179,305967925,39.801436,32.3806743,789.32,55.07774,55.71774
64177,2023-01-20 10:53:05.680134,306067913,39.8014305,32.3806703,789.32,55.07737,55.71737
64209,2023-01-20 10:53:05.780139,306167959,39.801425,32.3806662,789.32,55.07235,55.71235
64243,2023-01-20 10:53:05.880107,306267970,39.8014196,32.3806622,789.31,55.06643,55.70643
64274,2023-01-20 10:53:05.980037,306367944,39.8014141,32.3806581,789.31,55.06184,55.70184
64307,2023-01-20 10:53:06.080080,306467927,39.8014087,32.3806541,789.3,55.05888,55.69888
64340,2023-01-20 10:53:06.180182,306567942,39.8014033,32.38065,789.3,55.05782,55.69782
64375,2023-01-20 10:53:06.280198,306667957,39.8013977,32.3806459,789.3,55.05984,55.69984
64405,2023-01-20 10:53:06.380152,306767931,39.8013921,32.3806418,789.31,55.06122,55.70122
64438,2023-01-20 10:53:06.480191,306867991,39.8013867,32.3806376,789.31,55.06289,55.70288
64469,2023-01-20 10:53:06.580104,306967926,39.8013813,32.3806335,789.31,55.06378,55.70378
64503,2023-01-20 10:53:06.680093,307067923,39.8013759,32.3806293,789.31,55.06221,55.70221
64535,2023-01-20 10:53:06.780127,307167963,39.8013704,32.3806251,789.3,55.05944,55.69944
64569,2023-01-20 10:53:06.880075,307267926,39.801365,32.3806209,789.3,55.05443,55.69443
64600,2023-01-20 10:53:06.980078,307367947,39.8013596,32.3806168,789.3,55.05175,55.69175
64633,2023-01-20 10:53:07.080106,307467931,39.8013541,32.3806126,789.3,55.05246,55.69246
64666,2023-01-20 10:53:07.180219,307567985,39.8013486,32.3806085,789.3,55.05532,55.69532
64700,2023-01-20 10:53:07.280206,307667951,39.8013431,32.3806043,789.3,55.05751,55.69751
64730,2023-01-20 10:53:07.380193,307767926,39.8013376,32.3806001,789.3,55.05666,55.69666
64763,2023-01-20 10:53:07.480205,307867942,39.8013321,32.3805959,789.3,55.05192,55.69192
64843,2023-01-20 10:53:07.580188,307967932,39.8013267,32.3805918,789.29,55.04584,55.68584
64877,2023-01-20 10:53:07.680154,308067931,39.8013212,32.3805876,789.28,55.0379,55.6779
64910,2023-01-20 10:53:07.780180,308167996,39.8013156,32.3805835,789.28,55.03099,55.67099
64944,2023-01-20 10:53:07.880094,308267937,39.8013101,32.3805794,789.27,55.02739,55.66739
64975,2023-01-20 10:53:07.980073,308367940,39.8013045,32.3805753,789.27,55.02624,55.66624
65008,2023-01-20 10:53:08.080074,308467924,39.8012989,32.3805713,789.27,55.02667,55.66667
65042,2023-01-20 10:53:08.180109,308567931,39.8012934,32.3805673,789.28,55.03046,55.67046
65078,2023-01-20 10:53:08.280157,308667957,39.8012878,32.3805632,789.28,55.03869,55.67869
65108,2023-01-20 10:53:08.380161,308767941,39.8012822,32.3805591,789.29,55.0484,55.6884
65141,2023-01-20 10:53:08.480186,308867991,39.8012768,32.380555,789.3,55.05688,55.69688
65172,2023-01-20 10:53:08.580084,308967925,39.8012712,32.3805508,789.31,55.06476,55.70476
