LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
4327,2023-01-20 10:50:02.924779,122927673,0,-0.05911537,-0.01768284,0.01620551,-0.02076926,-0.1882792,-9.608819,0,0,26.97824,1,1,7975,996
4355,2023-01-20 10:50:02.964496,122967400,0,-0.03740491,-0.07468129,-0.009978782,0.1035455,-0.1520457,-9.476961,0,0,26.98012,1,1,7975,996
4359,2023-01-20 10:50:03.004010,123006923,0,-0.03654793,-0.05195699,-0.009728822,0.09450542,-0.2856083,-9.67362,0,0,26.9813,1,1,7975,996
4360,2023-01-20 10:50:03.044035,123046949,0,0.00791207,0.02549516,-0.05658428,-0.03996774,-0.2387652,-9.685084,0,0,26.9828,1,1,7975,996
4388,2023-01-20 10:50:03.084037,123086952,0,0.09954531,0.06554491,-0.0638959,-0.1175679,-0.02866249,-9.761246,0,0,26.98422,1,1,7975,996
4390,2023-01-20 10:50:03.124756,123127671,0,0.1776514,0.09810904,-0.04734545,-0.09458625,0.006618449,-9.85628,0,0,26.98562,1,1,7975,996
4420,2023-01-20 10:50:03.164592,123167508,0,0.2030075,0.1762912,-0.06051644,-0.1657575,-0.06286404,-9.814711,0,0,26.98737,1,1,7975,996
4424,2023-01-20 10:50:03.204009,123206926,0,0.1675362,0.153644,-0.05887131,-0.1422667,-0.02955541,-9.706204,0,0,26.98882,1,1,7975,996
4425,2023-01-20 10:50:03.244021,123246936,0,0.07747383,0.10149,-0.02319426,-0.05752969,-0.1497369,-9.77872,0,0,26.98969,1,1,7975,996
4453,2023-01-20 10:50:03.284009,123286921,0,0.06498256,0.1347319,-0.01744422,-0.08310986,-0.123736,-9.65681,0,0,26.99068,1,1,7975,996
4455,2023-01-20 10:50:03.324800,123327710,0,0.1132762,0.05331855,0.01946334,-0.1168875,-0.01582059,-9.826275,0,0,26.99135,1,1,7975,996
4483,2023-01-20 10:50:03.364509,123367417,0,0.1035098,0.06740962,0.04736403,-0.1155685,-0.1251374,-10.20905,0,0,26.99261,1,1,7975,996
4487,2023-01-20 10:50:03.404020,123406925,0,0.07941648,0.1103099,0.04132623,-0.2678757,-0.1773203,-10.15951,0,0,26.9944,1,1,7975,996
4488,2023-01-20 10:50:03.444041,123446941,0,0.06959121,0.09914266,0.04327227,-0.2385428,-0.08437479,-10.08298,0,0,26.99697,1,1,7975,996
4516,2023-01-20 10:50:03.484085,123486980,0,0.04801142,0.1038384,0.06655593,-0.1614792,-0.1169868,-10.1797,0,0,26.99973,1,1,7975,996
4518,2023-01-20 10:50:03.524773,123527662,0,0.06087503,0.1129055,0.07690708,-0.2048131,-0.1095202,-9.9379,0,0,27.00277,1,1,7975,996
4548,2023-01-20 10:50:03.564504,123567388,0,0.0712589,0.02806499,0.1080103,-0.09861817,-0.04968469,-10.06547,0,0,27.00583,1,1,7975,996
4553,2023-01-20 10:50:03.604061,123606940,0,0.05557315,-0.07672293,0.1260434,-0.01352569,-0.1760586,-10.18549,0,0,27.00875,1,1,7975,996
4554,2023-01-20 10:50:03.644103,123646984,0,0.06545635,-0.07259551,0.1060058,-0.06124566,-0.05202101,-10.06773,0,0,27.01089,1,1,7975,996
4584,2023-01-20 10:50:03.684055,123686937,0,0.0478696,-0.01481088,0.09001465,-0.1324121,-0.03013648,-10.40511,0,0,27.01303,1,1,7975,996
4586,2023-01-20 10:50:03.724760,123727643,0,-0.04400797,0.1910858,0.08625598,-0.2131878,-0.1650339,-10.86792,0,0,27.01496,1,1,7975,996
4614,2023-01-20 10:50:03.764549,123767434,0,-0.06239315,0.1567738,0.08889005,-0.0797178,-0.2071674,-10.70193,0,0,27.01696,1,1,7975,996
4618,2023-01-20 10:50:03.804102,123806975,0,0.029,-0.07877798,0.05705325,0.1075016,-0.04864942,-10.57495,0,0,27.01921,1,1,7975,996
4620,2023-01-20 10:50:03.844194,123846943,0,-0.09866979,-0.03182588,0.03667784,-0.04231869,-0.1503429,-10.89753,0,0,27.0214,1,1,7975,996
4650,2023-01-20 10:50:03.884296,123886920,0,-0.1619268,-0.01167552,0.08480328,0.041792,-0.2306054,-10.88482,0,0,27.02368,1,1,7975,996
4652,2023-01-20 10:50:03.924874,123927372,0,-0.1408837,-0.1320644,0.04213849,0.09207194,-0.2266481,-10.67957,0,0,27.02552,1,1,7975,996
4680,2023-01-20 10:50:03.965070,123967443,0,-0.155141,-0.06027818,0.0009346797,0.00143516,-0.2347012,-10.80889,0,0,27.02756,1,1,7975,996
4683,2023-01-20 10:50:04.004672,124006934,0,-0.2041865,0.05996789,0.01824337,-0.06502895,-0.2148271,-10.80214,0,0,27.02996,1,1,7975,996
4685,2023-01-20 10:50:04.044689,124046924,0,-0.2240336,-0.1260189,-0.03910326,0.1685037,-0.2313795,-10.75949,0,0,27.0326,1,1,7975,996
4713,2023-01-20 10:50:04.085074,124087282,0,-0.4171936,0.003248065,-0.09013742,-0.002950871,-0.454511,-10.8703,0,0,27.0355,1,1,7975,996
4715,2023-01-20 10:50:04.125181,124127362,0,-0.3322421,0.2096728,-0.0773043,-0.2482645,-0.1937064,-10.48818,0,0,27.03909,1,1,7975,996
4745,2023-01-20 10:50:04.165282,124167435,0,-0.2403266,0.04423277,-0.09316106,-0.004149621,-0.02888986,-10.18032,0,0,27.04355,1,1,7975,996
4748,2023-01-20 10:50:04.204794,124206924,0,-0.2659201,0.004193652,-0.1002873,0.06882347,-0.1606866,-10.20322,0,0,27.04746,1,1,7975,996
4750,2023-01-20 10:50:04.244804,124246936,0,-0.2832389,0.05790041,-0.1148195,-0.04981932,-0.1575409,-10.05208,0,0,27.051,1,1,7975,996
4778,2023-01-20 10:50:04.285126,124287260,0,-0.242508,-0.006151466,-0.1014881,-0.02330001,-0.128208,-10.0922,0,0,27.05504,1,1,7975,996
4780,2023-01-20 10:50:04.325232,124327367,0,-0.2261209,-0.06953817,-0.08792938,-0.05030468,-0.2178642,-10.01873,0,0,27.05991,1,1,7975,996
4808,2023-01-20 10:50:04.365288,124367425,0,-0.07355846,-0.07908234,-0.06976567,-0.1677447,-0.008971783,-9.698824,0,0,27.06483,1,1,7975,996
4811,2023-01-20 10:50:04.404834,124406975,0,-0.08192021,-0.09977378,-0.05018469,-0.08735697,-0.02624426,-9.64707,0,0,27.06854,1,1,7975,996
4813,2023-01-20 10:50:04.444786,124446943,0,-0.1123292,-0.08558148,-0.05189024,-0.02501798,-0.1180143,-9.572855,0,0,27.07183,1,1,7975,996
4841,2023-01-20 10:50:04.485085,124487258,0,0.07670032,-0.1303128,-0.06396262,0.05842496,0.1193975,-9.477718,0,0,27.07483,1,1,7975,996
4843,2023-01-20 10:50:04.525204,124527393,0,0.09137584,-0.09326742,-0.06159856,0.1188015,-0.0427722,-9.706398,0,0,27.07726,1,1,7975,996
4874,2023-01-20 10:50:04.565201,124567406,0,0.1163369,0.01040317,-0.07243875,-0.01783967,-0.1096679,-9.625528,0,0,27.08038,1,1,7975,996
4878,2023-01-20 10:50:04.604732,124606949,0,0.1917688,0.07698913,-0.06747129,0.0810321,-0.09296686,-9.650728,0,0,27.08414,1,1,7975,996
4880,2023-01-20 10:50:04.644734,124646934,0,0.2051893,0.05166018,-0.06490847,0.2544664,-0.1383229,-9.736034,0,0,27.08826,1,1,7975,996
4910,2023-01-20 10:50:04.685084,124687267,0,0.1713846,0.04100236,-0.08484497,0.2950402,-0.1994129,-9.797594,0,0,27.0924,1,1,7975,996
4912,2023-01-20 10:50:04.725212,124727378,0,0.1349297,-0.01244036,-0.1210867,0.3097462,-0.1667681,-9.750902,0,0,27.09627,1,1,7975,996
4940,2023-01-20 10:50:04.765277,124767426,0,0.1145505,-0.08735578,-0.1438332,0.3296029,-0.1266242,-9.808969,0,0,27.09997,1,1,7975,996
4943,2023-01-20 10:50:04.804803,124806939,0,0.1180052,-0.095036,-0.151459,0.2951812,-0.08463428,-9.982087,0,0,27.10407,1,1,7975,996
4946,2023-01-20 10:50:04.845132,124847287,0,0.08659946,-0.09478863,-0.1448959,0.2691329,-0.09802698,-10.06192,0,0,27.10768,1,1,7975,996
4974,2023-01-20 10:50:04.884731,124886905,0,-0.01823264,-0.07123709,-0.08788149,0.2853329,-0.1811413,-10.0307,0,0,27.11138,1,1,7975,996
4976,2023-01-20 10:50:04.925193,124927386,0,-0.1312213,-0.02410799,-0.03893435,0.2315334,-0.2670906,-10.01472,0,0,27.11526,1,1,7975,996
5004,2023-01-20 10:50:04.965193,124967405,0,-0.1792509,-0.02581418,0.02472874,0.2361353,-0.1966822,-10.13859,0,0,27.11899,1,1,7975,996
5007,2023-01-20 10:50:05.004708,125006935,0,-0.1715352,-0.07530923,0.08379144,0.2445666,-0.1625817,-10.07643,0,0,27.12281,1,1,7975,996
5009,2023-01-20 10:50:05.045080,125047287,0,-0.1144673,-0.05846927,0.1164058,0.1080544,-0.0995876,-9.932516,0,0,27.12695,1,1,7975,996
5037,2023-01-20 10:50:05.084743,125086931,0,-0.08000408,-0.05264989,0.1386929,0.08434042,-0.0534819,-9.742622,0,0,27.13114,1,1,7975,996
5039,2023-01-20 10:50:05.125198,125127366,0,-0.06733542,-0.07251477,0.1678697,0.1611191,-0.04589642,-9.85533,0,0,27.13488,1,1,7975,996
5069,2023-01-20 10:50:05.165277,125167426,0,-0.1312292,-0.05541477,0.1797279,0.1771589,-0.1889267,-9.974488,0,0,27.13956,1,1,7975,996
5072,2023-01-20 10:50:05.204815,125206947,0,-0.1053605,-0.01916177,0.1688943,0.1455744,-0.1951967,-9.777075,0,0,27.14394,1,1,7975,996
5074,2023-01-20 10:50:05.245129,125247263,0,-0.01439301,-0.06725086,0.1707245,0.2047156,-0.07189774,-9.858078,0,0,27.1475,1,1,7975,996
5102,2023-01-20 10:50:05.284782,125286918,0,0.04992776,-0.176685,0.1649847,0.3278821,-0.07648402,-9.923452,0,0,27.15138,1,1,7975,996
5104,2023-01-20 10:50:05.325227,125327365,0,0.03000771,-0.07594579,0.1109417,0.1497824,-0.1927414,-9.948071,0,0,27.15569,1,1,7975,996
5132,2023-01-20 10:50:05.365632,125367772,0,0.02806992,0.01959919,0.06394312,0.05602283,-0.1724566,-9.920655,0,0,27.15939,1,1,7975,996
5135,2023-01-20 10:50:05.406356,125408497,0,0.06978024,0.01863975,0.06638201,0.1614679,-0.1253621,-10.01677,0,0,27.16264,1,1,7975,996
5137,2023-01-20 10:50:05.444787,125446923,0,0.08154887,0.09562191,0.04211964,0.1014284,-0.2109439,-9.838684,0,0,27.16572,1,1,7975,996
5165,2023-01-20 10:50:05.484786,125486916,0,0.1380167,0.05660285,-0.007736581,0.1037615,-0.06334465,-9.568568,0,0,27.16905,1,1,7975,996
5167,2023-01-20 10:50:05.525239,125527364,0,0.08105566,-0.01527475,-0.04198772,0.1497182,-0.07237229,-9.57468,0,0,27.17267,1,1,7975,996
5197,2023-01-20 10:50:05.565291,125567410,0,0.08956449,0.004543229,-0.08246687,0.06487068,-0.06527866,-9.416805,0,0,27.17671,1,1,7975,996
5202,2023-01-20 10:50:05.606388,125608502,0,0.06674107,-0.1236393,-0.1015182,0.1682862,-0.02153727,-9.555307,0,0,27.17998,1,1,7975,996
5204,2023-01-20 10:50:05.644834,125646947,0,-0.00267758,-0.1697348,-0.1168395,0.1319394,-0.1038015,-9.568553,0,0,27.1829,1,1,7975,996
5234,2023-01-20 10:50:05.684813,125686925,0,0.03089112,-0.2321532,-0.1187628,0.1869115,0.004756287,-9.451861,0,0,27.18627,1,1,7975,996
5236,2023-01-20 10:50:05.725262,125727373,0,0.02414127,-0.3107511,-0.1215153,0.4026757,-0.007938473,-9.544349,0,0,27.1897,1,1,7975,996
5264,2023-01-20 10:50:05.765597,125767707,0,0.02831501,-0.2919348,-0.1352298,0.4867153,-0.08539475,-9.517078,0,0,27.19259,1,1,7975,996
5267,2023-01-20 10:50:05.804353,125806896,0,0.05270331,-0.2435291,-0.1417503,0.3951944,-0.08075716,-9.363804,0,0,27.19534,1,1,7975,996
5270,2023-01-20 10:50:05.840758,125846935,0,0.09941385,-0.1658201,-0.1521464,0.2326469,0.01667258,-9.480911,0,0,27.19851,1,1,7975,996
5298,2023-01-20 10:50:05.877124,125886930,0,0.1707043,-0.04334129,-0.1665445,0.1529878,0.01056447,-9.435365,0,0,27.20182,1,1,7975,996
5299,2023-01-20 10:50:05.913888,125927363,0,0.2112524,0.0456782,-0.1754002,0.1496522,-0.03178715,-9.48906,0,0,27.20546,1,1,7975,996
5328,2023-01-20 10:50:05.950546,125967680,0,0.08202562,0.0425622,-0.1888687,0.2205689,-0.1401971,-9.390981,0,0,27.20921,1,1,7975,996
5329,2023-01-20 10:50:05.986214,126006908,0,0.01143591,0.02829662,-0.1910592,0.3775643,-0.1091326,-9.385416,0,0,27.21245,1,1,7975,996
5333,2023-01-20 10:50:06.024891,126046952,0,-0.03770863,-0.1068663,-0.2000814,0.4541549,-0.03787838,-9.591902,0,0,27.21572,1,1,7975,996
5361,2023-01-20 10:50:06.064945,126086991,0,-0.02122241,-0.127019,-0.2057926,0.471603,-0.1112729,-9.730073,0,0,27.21939,1,1,7975,996
5362,2023-01-20 10:50:06.105568,126127600,0,-0.07262053,-0.1103982,-0.1986949,0.5062692,-0.1738846,-9.538344,0,0,27.22365,1,1,7975,996
5393,2023-01-20 10:50:06.145411,126167429,0,-0.00394348,-0.02348597,-0.1831236,0.3812766,-0.04346405,-9.361991,0,0,27.22797,1,1,7975,996
5394,2023-01-20 10:50:06.184935,126206938,0,0.02600428,-0.05932198,-0.1661046,0.3472337,-0.04360766,-9.377481,0,0,27.23246,1,1,7975,996
5398,2023-01-20 10:50:06.224639,126246945,0,-0.04672318,-0.08421278,-0.1458176,0.4861478,-0.06935403,-9.44627,0,0,27.23706,1,1,7975,996
5426,2023-01-20 10:50:06.264117,126286917,0,-0.09753169,-0.03736721,-0.1029839,0.4282661,-0.02192588,-9.53396,0,0,27.24181,1,1,7975,996
5429,2023-01-20 10:50:06.303951,126327249,0,-0.1085133,-0.0192486,-0.02983052,0.2857298,0.08280797,-9.307481,0,0,27.24628,1,1,7975,996
5458,2023-01-20 10:50:06.343884,126367681,0,-0.08806757,0.0400941,0.04278102,0.1622053,0.04151233,-9.524463,0,0,27.25043,1,1,7975,996
5459,2023-01-20 10:50:06.382682,126406964,0,-0.1410511,-0.01321322,0.09902762,0.4891176,0.05917615,-9.439083,0,0,27.25365,1,1,7975,996
5463,2023-01-20 10:50:06.422433,126446935,0,-0.1349094,0.05458143,0.1190149,0.2976834,0.1571366,-9.433464,0,0,27.25645,1,1,7975,996
5491,2023-01-20 10:50:06.462417,126486923,0,-0.119391,0.05869245,0.1338864,0.1591376,0.02762106,-9.243491,0,0,27.25947,1,1,7975,996
5492,2023-01-20 10:50:06.502776,126527287,0,-0.2501526,-0.07778262,0.1641277,0.2840908,-0.04113938,-8.968894,0,0,27.26274,1,1,7975,996
5523,2023-01-20 10:50:06.542893,126567409,0,-0.1654019,-0.1094218,0.1544494,0.2816879,0.1906611,-9.103452,0,0,27.26602,1,1,7975,996
5524,2023-01-20 10:50:06.582381,126606902,0,-0.05941653,-0.1663962,0.127926,0.3168193,0.09680903,-9.557393,0,0,27.26917,1,1,7975,996
5529,2023-01-20 10:50:06.622387,126646925,0,0.04349006,-0.1642744,0.1088962,0.3498007,0.09330071,-9.703343,0,0,27.27317,1,1,7975,996
5559,2023-01-20 10:50:06.662359,126686922,0,0.0154233,-0.08916498,0.07911979,0.2668274,-0.004821299,-9.664443,0,0,27.27738,1,1,7975,996
5560,2023-01-20 10:50:06.702659,126727248,0,0.07996133,-0.03347146,0.01220093,0.1783694,-0.02719695,-9.628641,0,0,27.28201,1,1,7975,996
5589,2023-01-20 10:50:06.742801,126767416,0,0.2023502,-0.05664053,-0.02408265,0.4519998,0.06845756,-9.465871,0,0,27.28661,1,1,7975,996
5590,2023-01-20 10:50:06.782301,126806942,0,0.1572107,-0.08204874,-0.04851314,0.5394744,0.02109936,-9.443232,0,0,27.29037,1,1,7975,996
5595,2023-01-20 10:50:06.822263,126846935,0,0.07038262,-0.02185279,-0.09017964,0.4482462,-0.3102792,-9.45638,0,0,27.29301,1,1,7975,996
5623,2023-01-20 10:50:06.862515,126887223,0,0.1919801,0.1414153,-0.1208291,0.3134741,-0.1905611,-9.071886,0,0,27.29537,1,1,7975,996
5624,2023-01-20 10:50:06.902233,126926977,0,0.4073413,0.1811206,-0.1628151,0.2942091,0.004712314,-8.972301,0,0,27.29752,1,1,7975,996
5653,2023-01-20 10:50:06.942641,126967421,0,0.3253708,0.08545563,-0.1818856,0.4701817,-0.07535054,-9.023811,0,0,27.30022,1,1,7975,996
5654,2023-01-20 10:50:06.982082,127006897,0,0.1002478,0.02639521,-0.176735,0.4158126,-0.07721877,-8.974336,0,0,27.30236,1,1,7975,996
5658,2023-01-20 10:50:07.022112,127046947,0,0.05524676,-0.03052888,-0.1630977,0.2395797,-0.06266721,-9.406315,0,0,27.30413,1,1,7975,996
5686,2023-01-20 10:50:07.062437,127087279,0,0.05053089,-0.08937038,-0.1089127,0.4622515,-0.07475153,-9.339212,0,0,27.30602,1,1,7975,996
5687,2023-01-20 10:50:07.102082,127126931,0,-0.08650914,-0.1321312,-0.08666856,0.5371302,-0.08834784,-9.434691,0,0,27.30863,1,1,7975,996
5718,2023-01-20 10:50:07.142559,127167416,0,-0.1804814,-0.07570289,-0.078573,0.4824603,-0.2255996,-9.473901,0,0,27.31157,1,1,7975,996
5719,2023-01-20 10:50:07.182086,127206950,0,-0.1865635,-0.08730304,-0.02806347,0.4710912,-0.2395681,-9.245261,0,0,27.31425,1,1,7975,996
5723,2023-01-20 10:50:07.222086,127246939,0,-0.1033798,-0.1085199,0.001730212,0.374774,-0.1704311,-9.386652,0,0,27.31717,1,1,7975,996
5751,2023-01-20 10:50:07.262414,127287241,0,-0.1588251,-0.1497077,0.0321664,0.5786759,-0.1793266,-9.178199,0,0,27.31995,1,1,7975,996
5752,2023-01-20 10:50:07.302117,127326920,0,-0.133573,0.006160132,0.02210636,0.3522164,-0.09220086,-9.37029,0,0,27.32291,1,1,7975,996
5781,2023-01-20 10:50:07.342909,127367686,0,-0.1643406,0.05389529,0.0216952,0.2976842,-0.2293285,-9.650008,0,0,27.32592,1,1,7975,996
5782,2023-01-20 10:50:07.382173,127406925,0,-0.08789803,0.1413148,0.02903776,0.2041095,-0.0675316,-9.608448,0,0,27.32892,1,1,7975,996
5786,2023-01-20 10:50:07.422182,127446942,0,-0.0101935,0.1464044,0.0190744,0.1299681,-0.09954127,-9.658608,0,0,27.33186,1,1,7975,996
5814,2023-01-20 10:50:07.462477,127487272,0,0.1293922,0.1117297,0.03392393,0.188864,-0.01212088,-9.391461,0,0,27.33487,1,1,7975,996
5815,2023-01-20 10:50:07.502075,127526904,0,0.1223267,0.122928,0.0271323,0.2266713,-0.04591031,-9.424762,0,0,27.3381,1,1,7975,996
5846,2023-01-20 10:50:07.542533,127567397,0,0.04255876,0.1224989,0.008424434,0.2179942,-0.09797587,-9.395791,0,0,27.34146,1,1,7975,996
5847,2023-01-20 10:50:07.582069,127606968,0,-0.001302863,0.1063388,0.004360396,0.2080894,-0.1055983,-9.33306,0,0,27.34478,1,1,7975,996
5852,2023-01-20 10:50:07.624499,127646931,0,-0.002706495,0.09990099,0.00933737,0.20237,-0.04544238,-9.337089,0,0,27.34781,1,1,7975,996
5882,2023-01-20 10:50:07.669334,127687224,0,0.09281901,0.04568127,-0.004113841,0.1699727,0.02755585,-9.529213,0,0,27.35024,1,1,7975,996
5883,2023-01-20 10:50:07.713513,127726927,0,0.113335,-0.01915629,0.003716557,0.3603897,-0.08201355,-9.668307,0,0,27.35275,1,1,7975,996
5912,2023-01-20 10:50:07.758553,127767404,0,0.1711305,-0.06736788,0.0269251,0.3788497,0.05223937,-9.538034,0,0,27.35524,1,1,7975,996
5915,2023-01-20 10:50:07.802060,127806921,0,0.1216894,-0.05300583,0.01838938,0.3899787,-0.02006109,-9.62212,0,0,27.35741,1,1,7975,996
5918,2023-01-20 10:50:07.838383,127846930,0,0.01521038,-0.09854532,0.008204929,0.3775555,-0.1714399,-9.881144,0,0,27.35973,1,1,7975,996
5946,2023-01-20 10:50:07.875007,127887271,0,-0.03525571,-0.1741385,0.02342747,0.369423,-0.220474,-9.944615,0,0,27.36139,1,1,7975,996
5948,2023-01-20 10:50:07.911001,127926917,0,-0.01796549,-0.1901683,0.03726517,0.4177928,-0.107475,-9.901061,0,0,27.36271,1,1,7975,996
5978,2023-01-20 10:50:07.947776,127967424,0,-0.054734,-0.1277029,0.04819814,0.3964914,-0.103753,-9.888323,0,0,27.36364,1,1,7975,996
5979,2023-01-20 10:50:07.983706,128007000,0,-0.08366718,-0.1145354,0.03956119,0.4058461,-0.1925889,-10.20773,0,0,27.36495,1,1,7975,996
5983,2023-01-20 10:50:08.021999,128046951,0,-0.02626584,-0.09693963,0.04047916,0.4302976,-0.2159841,-10.16252,0,0,27.36685,1,1,7975,996
6011,2023-01-20 10:50:08.062298,128087257,0,0.04542738,-0.03551484,0.06360275,0.3057985,-0.08921867,-10.07444,0,0,27.36995,1,1,7975,996
6012,2023-01-20 10:50:08.101949,128126916,0,0.07153238,0.0878576,0.06114987,0.2153044,-0.05938878,-10.03671,0,0,27.374,1,1,7975,996
6043,2023-01-20 10:50:08.142507,128167481,0,0.1144005,0.1462136,0.04394271,0.2097987,-0.06941149,-10.02272,0,0,27.37842,1,1,7975,996
6044,2023-01-20 10:50:08.182016,128206998,0,0.09690852,0.1548008,0.06237511,0.2240699,-0.1656624,-9.881536,0,0,27.38333,1,1,7975,996
6048,2023-01-20 10:50:08.221951,128246927,0,0.1111307,0.2222098,0.09969763,0.1983178,-0.1347047,-9.797893,0,0,27.38878,1,1,7975,996
6076,2023-01-20 10:50:08.262285,128287244,0,0.1459276,0.2816731,0.1332927,0.2601819,-0.04919169,-9.932975,0,0,27.39365,1,1,7975,996
6077,2023-01-20 10:50:08.301967,128326909,0,0.1353487,0.3106391,0.1564308,0.2766398,-0.02817148,-9.976277,0,0,27.39844,1,1,7975,996
6106,2023-01-20 10:50:08.342777,128367702,0,0.06985756,0.224122,0.1638972,0.3187754,-0.1061748,-9.981854,0,0,27.4032,1,1,7975,996
6107,2023-01-20 10:50:08.382061,128406969,0,0.03804931,0.1803388,0.1646743,0.3769143,-0.1713695,-10.00946,0,0,27.40741,1,1,7975,996
6110,2023-01-20 10:50:08.422079,128446981,0,0.02049608,0.06838632,0.1545571,0.3635373,-0.1943114,-9.962534,0,0,27.41083,1,1,7975,996
6139,2023-01-20 10:50:08.462327,128487232,0,-0.006863825,-0.02322394,0.1390112,0.3221956,-0.2160936,-9.880863,0,0,27.41404,1,1,7975,996
6140,2023-01-20 10:50:08.502012,128526920,0,-0.04162279,-0.1073,0.1124577,0.304043,-0.234383,-9.759205,0,0,27.41679,1,1,7975,996
6171,2023-01-20 10:50:08.542494,128567404,0,-0.06687148,-0.1470503,0.08536064,0.2549194,-0.2123976,-9.87018,0,0,27.41903,1,1,7975,996
6172,2023-01-20 10:50:08.582083,128606996,0,-0.0654557,-0.1873333,0.06673657,0.2490206,-0.1690703,-9.935344,0,0,27.42134,1,1,7975,996
6176,2023-01-20 10:50:08.622015,128646931,0,-0.06186094,-0.1439011,0.04813205,0.1623091,-0.161921,-10.0902,0,0,27.42356,1,1,7975,996
6207,2023-01-20 10:50:08.662316,128687235,0,-0.1040182,-0.1057997,0.02671574,0.2759392,-0.2347066,-9.979085,0,0,27.42598,1,1,7975,996
6208,2023-01-20 10:50:08.702040,128726963,0,-0.1783948,-0.1859222,0.01194719,0.3640279,-0.301144,-9.967884,0,0,27.42877,1,1,7975,996
6237,2023-01-20 10:50:08.742496,128767422,0,-0.1691341,-0.1694536,-0.01702587,0.3348408,-0.2451697,-9.990973,0,0,27.43163,1,1,7975,996
6238,2023-01-20 10:50:08.782069,128806999,0,-0.1441355,-0.1459181,-0.04438046,0.3051806,-0.1951584,-9.825455,0,0,27.43395,1,1,7975,996
6242,2023-01-20 10:50:08.822317,128847226,0,-0.04804093,-0.1004086,-0.05830026,0.263114,-0.13227,-9.859949,0,0,27.43646,1,1,7975,996
6273,2023-01-20 10:50:08.862079,128886949,0,-0.08467618,-0.0441021,-0.0705509,0.2478387,-0.1283111,-9.943623,0,0,27.43896,1,1,7975,996
6275,2023-01-20 10:50:08.902128,128926959,0,-0.1127089,0.008626346,-0.07733238,0.2276087,-0.148085,-10.00579,0,0,27.44116,1,1,7975,996
6304,2023-01-20 10:50:08.942603,128967394,0,-0.1282256,0.0617286,-0.0793998,0.1320133,-0.1356679,-10.11302,0,0,27.4436,1,1,7975,996
6305,2023-01-20 10:50:08.982298,129007050,0,-0.1281908,0.09330394,-0.08814315,0.1288982,-0.05422758,-10.13238,0,0,27.44714,1,1,7975,996
6308,2023-01-20 10:50:09.022539,129047265,0,-0.08724958,0.07137571,-0.06214459,0.2017764,-0.04031057,-9.975535,0,0,27.45155,1,1,7975,996
6337,2023-01-20 10:50:09.062214,129086925,0,-0.09735975,0.03788844,-0.02648933,0.2711478,-0.1500575,-9.902431,0,0,27.45588,1,1,7975,996
6338,2023-01-20 10:50:09.102239,129126935,0,-0.09495582,0.04109333,0.005722823,0.3111095,-0.1836736,-9.798981,0,0,27.45951,1,1,7975,996
6369,2023-01-20 10:50:09.142745,129167425,0,-0.08616702,0.0658547,0.04587544,0.2733026,-0.1603573,-9.66768,0,0,27.46248,1,1,7975,996
6370,2023-01-20 10:50:09.182334,129206999,0,-0.09602646,0.1428514,0.07155804,0.1456775,-0.1754315,-9.69061,0,0,27.46463,1,1,7975,996
6373,2023-01-20 10:50:09.222543,129247242,0,-0.106395,0.1808932,0.06398223,0.0623261,-0.2222117,-9.904638,0,0,27.46712,1,1,7975,996
6402,2023-01-20 10:50:09.262150,129286920,0,-0.06474192,0.1842297,0.05874514,-0.01423684,-0.2624457,-10.06744,0,0,27.46953,1,1,7975,996
6403,2023-01-20 10:50:09.302100,129326942,0,-0.008017506,0.157852,0.07747085,-0.08345129,-0.1933796,-10.06162,0,0,27.47261,1,1,7975,996
6432,2023-01-20 10:50:09.342766,129367681,0,-0.0007579968,0.2794781,0.08833252,-0.1301108,-0.2155562,-9.916518,0,0,27.47526,1,1,7975,996
6433,2023-01-20 10:50:09.384788,129409778,0,0.06387118,0.2836842,0.1248997,-0.003119367,-0.2016155,-9.511795,0,0,27.4775,1,1,7975,996
