LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
148711,2023-01-20 10:57:21.652067,562569873,-0.84,12.13,219.32,788.9,39.8001494,32.3788938,-0.3353269,-0.0970402,-0.04243133,0.9361296
148746,2023-01-20 10:57:21.752098,562669840,-0.72,11.61,219.63,788.95,39.8001464,32.3788914,-0.3379207,-0.09304616,-0.04024768,0.9356987
148778,2023-01-20 10:57:21.852026,562769748,-0.65,10.76,219.88,789.03,39.8001447,32.37889,-0.3401143,-0.08619422,-0.0373596,0.93568
148809,2023-01-20 10:57:21.952035,562869777,-0.75,9.87,220.08,789.08,39.8001422,32.3788879,-0.3419995,-0.0785985,-0.03568184,0.9357272
148842,2023-01-20 10:57:22.052056,562969825,-1,8.72,220.12,788.97,39.8001408,32.378886,-0.3426471,-0.0684672,-0.03427951,0.9363387
148873,2023-01-20 10:57:22.151970,563069773,-1.26,7.28,220.02,789.09,39.8001386,32.3788839,-0.3421727,-0.05596673,-0.03209127,0.9374197
148908,2023-01-20 10:57:22.252074,563169869,-1.65,5.9,219.76,789.19,39.8001359,32.3788827,-0.3403469,-0.04348489,-0.03108138,0.9387795
148939,2023-01-20 10:57:22.352121,563269871,-1.82,4.72,219.44,789.25,39.8001337,32.3788808,-0.3377923,-0.03342281,-0.02889162,0.9401833
148971,2023-01-20 10:57:22.452107,563369828,-2,3.74,219.18,789.28,39.8001313,32.3788792,-0.3356381,-0.02488966,-0.02739919,0.9412634
149005,2023-01-20 10:57:22.552037,563469743,-2.09,3.01,218.95,789.41,39.8001291,32.3788774,-0.3337458,-0.01871203,-0.02598814,0.9421189
149039,2023-01-20 10:57:22.652027,563569736,-2.06,2.75,218.8,789.45,39.800127,32.3788759,-0.3324594,-0.01671862,-0.02500458,0.9426377
149073,2023-01-20 10:57:22.752087,563669815,-2.08,2.79,218.84,789.37,39.8001249,32.3788743,-0.3328462,-0.01699884,-0.02523887,0.94249
149105,2023-01-20 10:57:22.852004,563769745,-2.44,2.81,219.14,789.42,39.8001218,32.378873,-0.3353451,-0.01598384,-0.02835603,0.9415329
149136,2023-01-20 10:57:22.952116,563869864,-2.61,3.19,219.5,789.45,39.8001194,32.3788715,-0.338342,-0.0184979,-0.03083572,0.9403359
149169,2023-01-20 10:57:23.052122,563969861,-2.39,3.3,219.71,789.47,39.8001165,32.3788691,-0.34002,-0.02003765,-0.02949083,0.9397421
149200,2023-01-20 10:57:23.152019,564069736,-2.09,3.65,219.74,789.57,39.8001141,32.3788672,-0.3402365,-0.02379201,-0.02800066,0.9396217
149235,2023-01-20 10:57:23.252121,564169836,-1.71,4.15,219.68,789.62,39.8001125,32.3788651,-0.3396958,-0.02901226,-0.0263852,0.9397174
149266,2023-01-20 10:57:23.352095,564269828,-1.7,4.54,219.49,789.79,39.8001104,32.3788632,-0.3381112,-0.03228711,-0.02742588,0.9401522
149298,2023-01-20 10:57:23.452094,564369830,-2.02,4.86,219.24,789.68,39.8001088,32.3788618,-0.3361866,-0.03407492,-0.03086772,0.9406725
149329,2023-01-20 10:57:23.552008,564469733,-2.33,4.85,218.92,789.74,39.8001068,32.3788601,-0.3336488,-0.03312078,-0.03326009,0.9415281
149365,2023-01-20 10:57:23.652148,564569857,-2.41,4.74,218.64,789.8,39.8001048,32.3788585,-0.3313606,-0.03210493,-0.03358168,0.9423596
149399,2023-01-20 10:57:23.752142,564669831,-2.57,4.48,218.59,789.85,39.8001028,32.3788568,-0.3309692,-0.02951976,-0.03409763,0.9425631
149431,2023-01-20 10:57:23.847494,564769818,-2.59,4.26,218.7,789.87,39.8001011,32.3788547,-0.3318472,-0.0276124,-0.03371356,0.9423261
149464,2023-01-20 10:57:23.938546,564869774,-2.86,3.81,218.9,789.91,39.8000992,32.378853,-0.3335261,-0.02307308,-0.03467898,0.9418202
149496,2023-01-20 10:57:24.032623,564969835,-3.03,3.71,219.13,789.97,39.8000979,32.3788517,-0.3354166,-0.02169392,-0.0358129,0.941139
149527,2023-01-20 10:57:24.132646,565069777,-3.3,3.58,219.32,789.98,39.8000961,32.37885,-0.337052,-0.01973079,-0.03767168,0.9405251
149562,2023-01-20 10:57:24.232803,565169885,-3.34,3.35,219.51,790,39.8000937,32.3788483,-0.3385384,-0.01764853,-0.03731686,0.9400467
149593,2023-01-20 10:57:24.332760,565269857,-3.4,3.1,219.56,789.97,39.8000918,32.3788466,-0.3389593,-0.01544869,-0.03714563,0.9399405
149625,2023-01-20 10:57:24.436240,565369838,-3.37,3.01,219.54,790.01,39.8000893,32.3788451,-0.3388132,-0.01479601,-0.03664548,0.9400232
149656,2023-01-20 10:57:24.546865,565469751,-3.23,3.04,219.57,789.96,39.8000873,32.3788436,-0.3389671,-0.01540099,-0.03553802,0.9400006
149690,2023-01-20 10:57:24.647409,565569749,-2.67,3.51,219.62,790.09,39.8000856,32.3788417,-0.3393751,-0.02095661,-0.0323293,0.9398618
149724,2023-01-20 10:57:24.738651,565669841,-1.92,3.96,219.69,790.04,39.8000839,32.3788401,-0.339811,-0.02682867,-0.02756205,0.9397069
149756,2023-01-20 10:57:24.832628,565769800,-1.17,4.52,219.95,790.01,39.8000822,32.3788392,-0.341798,-0.03357836,-0.02309205,0.9388895
149787,2023-01-20 10:57:24.932591,565869856,-0.32,5.14,220.44,790.13,39.8000804,32.3788377,-0.3454369,-0.04114662,-0.01814049,0.9373639
149820,2023-01-20 10:57:25.032520,565969832,0.5,5.56,221.13,789.98,39.8000777,32.3788364,-0.3506862,-0.04698997,-0.01292718,0.9352241
149851,2023-01-20 10:57:25.132482,566069744,1.56,5.97,222.08,790.08,39.8000757,32.3788348,-0.3579294,-0.05348874,-0.005990618,0.9321961
149935,2023-01-20 10:57:25.232599,566169835,2.64,6.38,223.35,790.14,39.8000741,32.3788339,-0.3675101,-0.06022218,0.000842478,0.9280673
149966,2023-01-20 10:57:25.332563,566269825,3.72,6.71,225.07,790.05,39.8000723,32.3788325,-0.3806903,-0.06645712,0.007525641,0.9222807
149998,2023-01-20 10:57:25.432564,566369835,4.95,6.94,227.1,790.08,39.800071,32.3788309,-0.3961258,-0.07266565,0.01536563,0.9151874
150029,2023-01-20 10:57:25.532593,566469840,6.26,7.03,229.45,790.21,39.8000694,32.3788294,-0.4138801,-0.07845139,0.0238979,0.9066297
150063,2023-01-20 10:57:25.632623,566569854,7.67,7.3,232.26,790.28,39.800068,32.3788282,-0.4347848,-0.08645653,0.03194188,0.8958052
150097,2023-01-20 10:57:25.732608,566669839,9.09,7.25,235.57,790.34,39.8000666,32.3788268,-0.4593574,-0.0926789,0.04057603,0.882471
150129,2023-01-20 10:57:25.832509,566769749,10.59,7.01,239.54,790.42,39.8000664,32.3788242,-0.4886363,-0.09865814,0.04974514,0.8654631
150160,2023-01-20 10:57:25.932558,566869826,12.34,6.17,244.17,790.54,39.8000653,32.3788222,0.5224672,0.1023996,-0.06250298,-0.8441775
150193,2023-01-20 10:57:26.032538,566969829,13.73,5.38,249.39,790.53,39.8000646,32.3788205,0.5599317,0.1063365,-0.07161973,-0.8185595
150227,2023-01-20 10:57:26.132496,567069801,14.72,4.16,255.13,790.35,39.8000637,32.3788185,0.6006324,0.1066277,-0.07953349,-0.7883818
150262,2023-01-20 10:57:26.232559,567169872,15.48,2.4,261.2,790.12,39.8000635,32.3788158,0.6426041,0.1034441,-0.08869269,-0.7539846
150293,2023-01-20 10:57:26.332512,567269822,16.28,-0.25,267.6,790.18,39.8000629,32.3788136,0.6854471,0.09642123,-0.1037622,-0.7142118
150325,2023-01-20 10:57:26.432517,567369825,16.29,-3.05,274.42,790.55,39.8000631,32.3788111,0.7287845,0.08609273,-0.1156021,-0.6694007
150356,2023-01-20 10:57:26.532435,567469743,15.74,-5.78,281.39,790.86,39.8000629,32.3788087,0.7699531,0.07416751,-0.1253094,-0.621264
150390,2023-01-20 10:57:26.632432,567569741,14.52,-8.28,288.06,791.04,39.8000631,32.3788061,0.806137,0.05995317,-0.1320005,-0.5736938
150424,2023-01-20 10:57:26.732517,567669830,12.98,-10.56,294.09,791.11,39.8000631,32.3788036,0.8358924,0.04476447,-0.1379955,-0.5293743
150456,2023-01-20 10:57:26.832431,567769754,11.47,-12.68,299.01,791.05,39.8000648,32.3787999,0.8577557,0.02983065,-0.1451219,-0.4922447
150487,2023-01-20 10:57:26.932496,567869843,10.55,-14.17,302.85,791.01,39.8000655,32.378797,0.8732508,0.02142765,-0.1515275,-0.4626159
150520,2023-01-20 10:57:27.032482,567969829,9.61,-15.22,305.5,790.81,39.8000672,32.3787936,0.8832045,0.01345797,-0.1553677,-0.4423003
150551,2023-01-20 10:57:27.132447,568069743,8.69,-15.95,307.18,790.71,39.8000682,32.3787905,0.8891134,0.005667914,-0.1573638,-0.4297464
150586,2023-01-20 10:57:27.232559,568169828,7.74,-16.21,308.25,790.63,39.8000695,32.3787867,0.8929154,-0.001224155,-0.1557851,-0.4224118
150617,2023-01-20 10:57:27.332489,568269778,6.99,-16.18,308.86,790.83,39.8000706,32.3787833,0.8951644,-0.006141757,-0.1527909,-0.4186861
150649,2023-01-20 10:57:27.432470,568369781,6.65,-16.14,308.94,790.91,39.8000732,32.3787798,0.8954566,-0.008530395,-0.1512427,-0.4185813
150680,2023-01-20 10:57:27.532495,568469830,6.52,-16.37,308.71,790.72,39.8000747,32.3787764,0.8943781,-0.01073985,-0.1525578,-0.4203553
150714,2023-01-20 10:57:27.632405,568569750,6.07,-16.35,308.39,790.77,39.800077,32.3787723,0.8931801,-0.014603,-0.150726,-0.4234355
150748,2023-01-20 10:57:27.732506,568669832,5.48,-16.03,308.3,790.8,39.8000787,32.3787685,0.8930382,-0.0181217,-0.1460729,-0.4252259
150781,2023-01-20 10:57:27.832428,568769749,5.18,-15.78,308.42,790.86,39.8000813,32.3787636,0.8936799,-0.01936243,-0.1429726,-0.4248766
150812,2023-01-20 10:57:27.932477,568869824,4.86,-15.78,308.67,790.86,39.8000832,32.3787594,0.8945582,-0.02151958,-0.1418239,-0.4233067
150845,2023-01-20 10:57:28.032457,568969820,4.87,-15.43,309.03,790.96,39.8000859,32.3787547,0.8961884,-0.01970304,-0.1392483,-0.4207945
150876,2023-01-20 10:57:28.132373,569069734,4.59,-15.18,309.47,791.03,39.8000879,32.3787504,0.8979671,-0.02043901,-0.1363474,-0.4179076
150910,2023-01-20 10:57:28.232536,569169883,4.36,-15.27,309.76,790.95,39.800091,32.3787452,0.8989121,-0.02222941,-0.1362382,-0.4158148
150941,2023-01-20 10:57:28.332512,569269824,4.25,-14.91,309.94,790.93,39.8000933,32.3787405,0.8998581,-0.0215484,-0.1330943,-0.4148217
150973,2023-01-20 10:57:28.432486,569369777,4.1,-14.6,310.05,791.01,39.8000964,32.3787349,0.9004989,-0.02140216,-0.1301306,-0.4143787
151005,2023-01-20 10:57:28.532426,569469727,3.95,-14,310.05,791.07,39.8000988,32.37873,0.900987,-0.02036406,-0.1248799,-0.4149852
151040,2023-01-20 10:57:28.632470,569569778,3.92,-13.06,309.98,791.18,39.8001023,32.3787243,0.9014922,-0.01723878,-0.1174201,-0.4162058
151075,2023-01-20 10:57:28.732537,569669846,3.83,-12.41,309.84,791.06,39.8001049,32.3787192,0.9014612,-0.0157012,-0.1119945,-0.4178259
151107,2023-01-20 10:57:28.832527,569769845,3.65,-11.85,309.66,791.05,39.8001084,32.3787135,0.901162,-0.01518682,-0.1069434,-0.4198088
151140,2023-01-20 10:57:28.932481,569869823,3.22,-10.97,309.45,791.08,39.8001113,32.3787082,0.9009326,-0.01544243,-0.09840103,-0.4223733
151173,2023-01-20 10:57:29.032469,569969819,3.04,-10.08,309.19,791.09,39.8001148,32.3787023,0.9005072,-0.01381414,-0.09068655,-0.4250553
151204,2023-01-20 10:57:29.132414,570069740,2.85,-9.25,308.96,791.08,39.8001177,32.3786968,0.9000953,-0.01230462,-0.08347555,-0.4274444
151239,2023-01-20 10:57:29.232525,570169835,2.56,-8.22,308.62,791.11,39.8001214,32.3786909,0.8993185,-0.01098473,-0.07431346,-0.4307937
151270,2023-01-20 10:57:29.332467,570269779,2.51,-7.45,308.24,791.11,39.8001243,32.3786853,0.8982372,-0.008668698,-0.06799962,-0.4341322
151302,2023-01-20 10:57:29.432463,570369777,2.14,-6.64,307.96,791,39.800128,32.3786791,0.8974738,-0.008610537,-0.06027737,-0.4368445
151333,2023-01-20 10:57:29.532531,570469847,2.05,-5.87,307.62,791.08,39.800131,32.3786733,0.896457,-0.006583564,-0.05388642,-0.439793
151367,2023-01-20 10:57:29.632513,570569832,1.97,-5.04,307.44,791.15,39.8001341,32.3786673,0.8960199,-0.00401711,-0.04709703,-0.4414908
151401,2023-01-20 10:57:29.732510,570669834,1.82,-4.51,307.18,790.97,39.800137,32.3786614,0.8951322,-0.003318633,-0.04237493,-0.4437697
151434,2023-01-20 10:57:29.832483,570769818,1.43,-4.01,306.77,790.79,39.80014,32.3786557,0.8936373,-0.004520007,-0.0369521,-0.4472433
151465,2023-01-20 10:57:29.932477,570869832,1.46,-3.44,306.16,790.84,39.8001428,32.3786498,0.8913853,-0.002219032,-0.03259634,-0.4520673
151498,2023-01-20 10:57:30.032465,570969833,1.17,-3.26,305.46,790.75,39.8001458,32.3786441,0.8885956,-0.003975976,-0.03002961,-0.4576901
151529,2023-01-20 10:57:30.132494,571069860,1.36,-2.57,304.8,791,39.8001486,32.3786383,0.8860837,0.0001905881,-0.02540855,-0.4628283
151563,2023-01-20 10:57:30.232492,571169848,1.38,-1.92,304.17,791.03,39.8001515,32.3786327,0.8835719,0.002813563,-0.02051403,-0.4678375
151594,2023-01-20 10:57:30.332442,571269775,1.23,-1.11,303.8,791.04,39.8001544,32.378627,0.8821191,0.004962001,-0.01367812,-0.4708016
151626,2023-01-20 10:57:30.432501,571369818,1.4,-0.29,303.55,790.93,39.8001568,32.3786211,0.8810534,0.009570623,-0.008018903,-0.4728518
151658,2023-01-20 10:57:30.532427,571469746,1.46,0.4,303.43,791,39.8001595,32.3786154,0.8805531,0.01292811,-0.002975878,-0.4737618
151692,2023-01-20 10:57:30.632476,571569804,1.53,1.05,303.29,790.68,39.8001622,32.3786102,0.8798932,0.01612985,0.001744555,-0.4748946
151726,2023-01-20 10:57:30.732489,571669840,1.3,1.86,303.26,790.73,39.800165,32.3786045,0.8796852,0.01773293,0.00890021,-0.4751424
151758,2023-01-20 10:57:30.832486,571769853,1.44,2.49,303.28,790.84,39.8001667,32.3785993,0.8795943,0.02140781,0.0131626,-0.4750602
151789,2023-01-20 10:57:30.932459,571869827,1.64,3.19,303.32,790.91,39.8001692,32.3785937,0.8795447,0.02584402,0.01777879,-0.4747811
151822,2023-01-20 10:57:31.032462,571969822,1.95,3.42,303.37,791.11,39.8001713,32.3785887,0.8796305,0.02919774,0.01821809,-0.474411
151853,2023-01-20 10:57:31.132403,572069737,2.29,3.88,303.47,791.09,39.8001737,32.3785832,0.879778,0.03369422,0.02035214,-0.4737521
151889,2023-01-20 10:57:31.232532,572169850,2.6,4.4,303.65,791.05,39.8001757,32.3785788,0.8802633,0.03812141,0.02313803,-0.4723855
151920,2023-01-20 10:57:31.332479,572269800,2.8,4.91,303.95,790.79,39.8001779,32.3785738,0.8812069,0.0417236,0.02631087,-0.4701502
151952,2023-01-20 10:57:31.432536,572369858,3.07,5.36,304.03,790.83,39.8001798,32.3785693,0.8812465,0.04558583,0.02871108,-0.4695765
151983,2023-01-20 10:57:31.532432,572469750,3.46,5.82,303.94,791.22,39.8001818,32.3785646,0.8804484,0.05053291,0.03068152,-0.470442
152017,2023-01-20 10:57:31.632429,572569743,3.99,6.4,303.8,791.05,39.800184,32.3785604,0.8793224,0.05696462,0.03282604,-0.4716669
152051,2023-01-20 10:57:31.732519,572669828,4.45,6.57,303.79,791.17,39.800186,32.3785559,0.8789476,0.06117001,0.03224834,-0.4718785
152084,2023-01-20 10:57:31.832458,572769774,5.15,7.49,303.96,791.27,39.8001872,32.3785525,0.8786572,0.07029808,0.03656802,-0.4708317
152115,2023-01-20 10:57:31.932474,572869822,5.57,8.15,304.26,791.33,39.8001889,32.3785484,0.8791375,0.07610384,0.04013377,-0.4687373
152148,2023-01-20 10:57:32.032462,572969822,6.08,8.92,304.97,791.1,39.8001906,32.3785457,0.881075,0.08282802,0.04441997,-0.4635442
152179,2023-01-20 10:57:32.132521,573069849,6.96,9.22,306.04,791.31,39.8001923,32.3785422,0.8844471,0.09040739,0.04405123,-0.4556745
152213,2023-01-20 10:57:32.232544,573169848,7.67,9.27,307.36,791.26,39.8001939,32.3785399,0.8890226,0.09552851,0.04271883,-0.4457446
152244,2023-01-20 10:57:32.332476,573269774,8.26,9.11,309.04,791.15,39.8001956,32.378537,0.8951173,0.09893358,0.04065854,-0.4328094
152276,2023-01-20 10:57:32.432480,573369778,9.42,8.58,311.5,791.21,39.8001976,32.3785346,0.9036196,0.1053741,0.03439211,-0.4137452
152308,2023-01-20 10:57:32.532466,573469775,10.81,7.52,314.71,791.08,39.8001995,32.3785319,0.9144651,0.1119371,0.02407333,-0.3881289
152342,2023-01-20 10:57:32.632422,573569746,12.12,6.16,318.22,791.16,39.8002004,32.3785306,0.9257005,0.1175494,0.01234925,-0.3593162
152376,2023-01-20 10:57:32.732525,573669869,13.31,4.59,322.17,790.98,39.8002019,32.3785284,0.9373803,0.1224808,9.894648E-05,-0.3260623
152408,2023-01-20 10:57:32.832422,573769778,14.2,2.54,326.65,790.94,39.8002032,32.3785279,0.9495916,0.1247477,-0.01438185,-0.2872403
152439,2023-01-20 10:57:32.932445,573869799,15.06,0.38,331.79,790.61,39.8002046,32.3785264,0.9613841,0.1279492,-0.02875683,-0.2419561
152472,2023-01-20 10:57:33.032470,573969817,15.53,-2.1,337.43,790.57,39.8002059,32.3785263,0.9720007,0.1289244,-0.04428764,-0.1913941
152506,2023-01-20 10:57:33.132422,574069752,15.62,-4.59,343.71,790.34,39.8002073,32.3785254,0.9807208,0.12883,-0.05851221,-0.1347811
152540,2023-01-20 10:57:33.232511,574169833,15.43,-7.13,350.56,790.57,39.80021,32.3785259,0.9863586,0.1285395,-0.07246222,-0.07296291
152571,2023-01-20 10:57:33.332443,574269779,14.52,-9.77,357.92,790.56,39.800212,32.3785256,0.9883973,0.1244296,-0.08681635,-0.007140787
152603,2023-01-20 10:57:33.432516,574369857,12.99,-10.96,5.47,790.54,39.8002118,32.3785255,0.9873816,0.1170649,-0.08948007,0.05802441
152634,2023-01-20 10:57:33.532394,574469718,10.92,-10.9,12.27,790.43,39.8002131,32.3785252,0.9843147,0.1042851,-0.08389574,0.1149378
152669,2023-01-20 10:57:33.632414,574569721,8.96,-10.46,17.71,790.49,39.8002149,32.378528,0.97985,0.09087304,-0.07784662,0.1599251
152702,2023-01-20 10:57:33.732531,574669820,7.43,-10.63,21.79,790.11,39.8002165,32.3785289,0.9745342,0.08090851,-0.0786117,0.1937965
152736,2023-01-20 10:57:33.829606,574769823,5.9,-10.18,24.76,789.94,39.8002176,32.3785306,0.9705965,0.06912195,-0.07558554,0.2178336
152769,2023-01-20 10:57:33.920510,574869752,4.21,-9.83,26.79,789.85,39.8002191,32.3785319,0.9678168,0.05544695,-0.07484494,0.2337829
152802,2023-01-20 10:57:34.012715,574969853,2.38,-9.46,28.06,789.78,39.8002192,32.3785327,0.9662091,0.04013712,-0.07500907,0.243316
152833,2023-01-20 10:57:34.112578,575069744,1.07,-8.92,28.85,789.69,39.8002203,32.3785339,0.9653042,0.02846306,-0.07304867,0.2490812
152867,2023-01-20 10:57:34.212641,575169827,-0.29,-8.82,29.37,789.59,39.8002225,32.3785355,0.9645019,0.01704224,-0.07509612,0.2525991
152898,2023-01-20 10:57:34.312661,575269821,-1.44,-9.1,29.65,789.5,39.8002241,32.378537,0.9638236,0.008189245,-0.07995725,0.2541337
152930,2023-01-20 10:57:34.412682,575369819,-2.6,-9.23,29.75,789.53,39.8002251,32.378539,0.9635543,-0.001208279,-0.08358654,0.2541161
152961,2023-01-20 10:57:34.512597,575469741,-3.32,-8.95,29.64,789.52,39.8002266,32.3785406,0.9639493,-0.008027663,-0.08281206,0.2527441
152995,2023-01-20 10:57:34.612627,575569774,-3.85,-8.67,29.56,789.65,39.8002285,32.3785424,0.9642196,-0.01316933,-0.08165485,0.2518722
153029,2023-01-20 10:57:34.712751,575669878,-4.81,-8.8,29.31,789.7,39.8002303,32.3785441,0.9645557,-0.02113156,-0.08483762,0.2489748
153062,2023-01-20 10:57:34.814029,575769752,-5.32,-8.8,29.12,789.78,39.8002323,32.3785458,0.96486,-0.02558463,-0.08586629,0.2470176
153093,2023-01-20 10:57:34.925067,575869820,-5.36,-8.6,28.93,789.78,39.8002342,32.3785474,0.965371,-0.02642718,-0.0842488,0.2454847
153126,2023-01-20 10:57:35.029527,575969819,-5,-8.53,28.71,789.83,39.800236,32.3785488,0.9659622,-0.02378519,-0.08284043,0.2439031
153157,2023-01-20 10:57:35.120429,576069777,-4.5,-8.46,28.45,789.8,39.8002378,32.3785501,0.9666432,-0.01983987,-0.08108835,0.2421405
153191,2023-01-20 10:57:35.212550,576169828,-3.89,-8.61,28.3,789.66,39.8002392,32.3785511,0.9669754,-0.01455165,-0.08105104,0.2412003
153222,2023-01-20 10:57:35.312557,576269855,-3.08,-9.03,28.1,789.49,39.8002411,32.3785525,0.9672117,-0.006945607,-0.08292725,0.2399505
153254,2023-01-20 10:57:35.412515,576369827,-2.49,-9.01,27.87,789.54,39.8002435,32.3785538,0.9677271,-0.002130313,-0.0814935,0.2384505
153285,2023-01-20 10:57:35.512465,576469744,-2.34,-8.86,27.58,789.37,39.8002456,32.3785552,0.968417,-0.001359102,-0.07993793,0.2361709
153319,2023-01-20 10:57:35.612469,576569721,-2.07,-8.87,27.37,789.53,39.8002482,32.3785564,0.9688567,0.0007335262,-0.07942729,0.2345367
153353,2023-01-20 10:57:35.712569,576669829,-1.6,-8.95,27.2,789.5,39.8002506,32.3785577,0.9691358,0.004747986,-0.07914795,0.2334283
153386,2023-01-20 10:57:35.812475,576769748,-1.35,-8.96,27.11,789.59,39.8002531,32.3785588,0.9693133,0.006878986,-0.07876101,0.2327687
153417,2023-01-20 10:57:35.912551,576869872,-0.67,-8.79,26.96,789.68,39.8002554,32.3785601,0.9696738,0.01211592,-0.07591565,0.2319976
153450,2023-01-20 10:57:36.012500,576969863,-0.15,-8.67,26.73,789.58,39.8002579,32.3785614,0.9701355,0.01618771,-0.07392044,0.2304582
153481,2023-01-20 10:57:36.112375,577069744,-0.02,-8.51,26.56,789.94,39.8002604,32.3785627,0.9705703,0.01681123,-0.07232124,0.2290857
153515,2023-01-20 10:57:36.212452,577169824,0.15,-8.01,26.47,789.74,39.8002636,32.3785637,0.9710272,0.01732965,-0.06770592,0.2285209
153546,2023-01-20 10:57:36.312420,577269775,0.25,-7.49,26.47,789.66,39.8002663,32.3785649,0.9713125,0.01710197,-0.06311483,0.2286395
153578,2023-01-20 10:57:36.412488,577369829,0.32,-7.14,26.49,789.45,39.8002684,32.3785662,0.9714515,0.01706371,-0.05996138,0.2289006
153609,2023-01-20 10:57:36.512411,577469750,0.88,-6.94,26.33,789.64,39.8002709,32.3785676,0.9717878,0.02131635,-0.05721455,0.2278168
153643,2023-01-20 10:57:36.612506,577569847,0.82,-7.21,26.15,789.58,39.8002743,32.3785691,0.9719962,0.02125358,-0.05966334,0.2263002
153677,2023-01-20 10:57:36.712471,577669835,0.97,-7.14,26.11,789.59,39.8002771,32.3785707,0.9720964,0.02233053,-0.05876955,0.2260002
153715,2023-01-20 10:57:36.812365,577769750,1.27,-7.03,26.13,789.67,39.8002793,32.3785719,0.9720514,0.02471311,-0.05728242,0.2263273
153746,2023-01-20 10:57:36.912385,577869775,1.6,-7.02,26.16,789.57,39.8002818,32.3785735,0.9719213,0.02747312,-0.05653329,0.2267556
153779,2023-01-20 10:57:37.012427,577969816,1.59,-7.47,26.07,789.66,39.8002845,32.3785751,0.9718533,0.0282397,-0.06033538,0.2259722
153810,2023-01-20 10:57:37.112384,578069741,1.15,-8.59,25.9,789.58,39.800287,32.3785768,0.9715994,0.02654664,-0.07079165,0.2242283
153844,2023-01-20 10:57:37.212495,578169824,0.94,-9.97,25.65,789.5,39.800289,32.3785782,0.9711443,0.02731289,-0.08294687,0.221929
