LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
295473,2023-01-20 11:04:46.932156,1008770532,10.44028,-0.2476936,0.0923659,-28.66808,-12.78455,0.1197102,-4.051485,4.200322,-0.007593866,-5.355108,5.814838,0.3874663
295506,2023-01-20 11:04:47.032200,1008870572,9.367348,0.4408996,0.09618421,-21.65403,-12.9407,0.1207423,-4.174367,0.5203898,-0.00064978,-22.86839,27.74153,0.3677709
295536,2023-01-20 11:04:47.132257,1008970602,9.307369,2.284878,0.08121492,-16.34183,-8.125279,0.1132787,-3.268945,-1.718612,0.00590607,-43.2449,-20.27521,0.3551934
295570,2023-01-20 11:04:47.232224,1009070552,7.618713,4.81008,0.02553564,-14.00296,1.644024,0.07433076,-1.51758,-4.239953,0.01650104,-44.59864,-32.79171,0.3568766
295600,2023-01-20 11:04:47.332244,1009170570,8.363736,5.104061,0.02946935,-14.0005,-0.3321466,0.06702823,0.2815892,-3.305626,0.02296838,-42.08079,-18.56327,0.3612662
295635,2023-01-20 11:04:47.429317,1009270557,9.61295,5.52033,0.0318995,-13.04165,-1.179752,0.080763,1.728431,-2.501518,0.0269097,-43.69953,4.556561,0.3549789
295665,2023-01-20 11:04:47.520284,1009370568,12.22201,1.75917,0.05786986,-14.10003,-6.555825,0.09722178,3.325967,-3.006158,0.03210624,-42.24138,-41.13874,0.3553337
295699,2023-01-20 11:04:47.612377,1009470582,11.67006,6.591738,0.06815783,-6.402972,-5.392591,0.1105838,5.208235,-4.851577,0.03901061,-45.35686,16.3866,0.34771
295731,2023-01-20 11:04:47.712388,1009570558,10.06574,8.44221,0.05308969,1.615459,-1.390171,0.1377018,7.146538,-3.394767,0.04638847,-54.22821,-8.631992,0.3387466
295764,2023-01-20 11:04:47.812437,1009670582,6.962442,5.148201,0.04427243,4.879513,6.161643,0.08892588,9.236637,-4.876072,0.05438128,-60.54079,-14.12544,0.3309357
295797,2023-01-20 11:04:47.912344,1009770540,-0.7428234,4.877075,0.02516524,9.583222,13.59377,0.03594866,10.83544,-4.123909,0.05930243,-61.38448,-30.371,0.3293056
295830,2023-01-20 11:04:48.012345,1009870580,-0.6478795,-5.596566,0.09426485,8.041343,7.608624,0.1203794,12.2387,-2.978759,0.06264815,-58.29298,-23.00434,0.3285064
295860,2023-01-20 11:04:48.112413,1009970603,-4.981097,-2.262143,0.05206959,2.922249,4.431541,0.1214526,14.30041,-3.42658,0.07198545,-51.40964,-41.45126,0.3317
295894,2023-01-20 11:04:48.212437,1010070586,-3.743553,-0.1283692,-0.00644071,3.666276,3.297321,0.07590929,15.74215,-2.633611,0.07443107,-45.70944,-20.97244,0.3292322
295924,2023-01-20 11:04:48.312427,1010170571,-1.301599,-6.341075,0.05376013,2.41699,0.09000666,0.1061927,16.04585,2.82894,0.07170752,-47.05891,-16.34951,0.3263185
295959,2023-01-20 11:04:48.412489,1010270632,3.244973,-3.839751,0.09025808,6.770702,-2.009193,0.1619214,14.34694,7.197479,0.05959878,-49.26676,-13.04626,0.3193235
295989,2023-01-20 11:04:48.512395,1010370571,3.874556,3.834428,0.0258082,5.929124,8.754862,0.08606415,11.48744,6.848342,0.04605602,-45.77588,-31.28443,0.3195136
296022,2023-01-20 11:04:48.612371,1010470582,6.895336,-6.384478,0.09473417,2.688504,4.963599,0.1046827,8.388698,8.538064,0.03431491,-36.0391,-33.27198,0.3253368
296054,2023-01-20 11:04:48.712274,1010570538,3.644762,10.04187,0.04396755,2.45723,6.075903,0.09243897,4.690506,7.306743,0.02075094,-27.33512,-34.73196,0.3297916
296086,2023-01-20 11:04:48.812254,1010670567,-0.8539296,-0.9969903,0.08757491,-1.324523,5.858087,0.08041513,2.362588,2.767544,0.01721016,-11.84241,-42.2884,0.3386113
296121,2023-01-20 11:04:48.912217,1010770557,3.706242,0.5748323,0.03924046,1.096464,-4.331824,0.1223627,1.842563,-0.9128863,0.02156415,-2.856097,3.055954,0.3420416
296154,2023-01-20 11:04:49.012230,1010870587,0.3552008,1.486272,0.05214991,3.658687,-6.973073,0.1412201,3.310146,-4.967135,0.03420802,-7.111462,9.058857,0.3330998
296184,2023-01-20 11:04:49.112316,1010970613,1.599721,3.700583,0.03535624,7.871719,5.451137,0.07802156,4.950175,-4.208071,0.04233858,-12.98493,-22.29233,0.3271863
296218,2023-01-20 11:04:49.212333,1011070582,-0.5656523,-2.079889,0.07225489,7.922618,-0.3366911,0.1486317,6.212553,-1.37665,0.04654575,-3.545984,-21.7062,0.3389746
296248,2023-01-20 11:04:49.312287,1011170564,0.1581321,2.696731,0.02110463,5.049137,3.195287,0.1082142,6.957955,0.2205967,0.04635845,-2.870594,9.232235,0.3353416
296283,2023-01-20 11:04:49.412313,1011270614,-3.096572,-4.520241,0.08797342,6.42741,-0.2558846,0.1245343,7.255376,-0.536214,0.04516133,-7.185977,16.77227,0.3295627
296313,2023-01-20 11:04:49.512261,1011370551,-4.47472,3.958161,0.01586837,9.132691,9.071892,0.08103751,7.054545,-1.497501,0.04352726,-8.643511,-24.31164,0.3293966
296346,2023-01-20 11:04:49.612278,1011470557,-6.037075,-8.439654,0.08199023,7.583781,2.500503,0.1411977,6.545872,2.615275,0.04153368,-2.054639,-24.11642,0.3377731
296378,2023-01-20 11:04:49.712267,1011570549,-3.755452,-0.3310018,0.01528192,5.118978,5.468136,0.1011287,5.903405,1.152871,0.03784075,-0.1667193,2.527237,0.3395803
296411,2023-01-20 11:04:49.812291,1011670581,-2.484049,-9.365581,0.09778729,1.571333,-0.461186,0.1281325,6.494887,-2.984549,0.04322217,-0.9166892,12.39309,0.3360808
296444,2023-01-20 11:04:49.912208,1011770545,0.7693086,-7.775245,0.08215695,-2.064534,-2.48922,0.1236208,7.08796,0.8755332,0.04670421,-0.9160327,-16.11071,0.3379007
296477,2023-01-20 11:04:50.012229,1011870607,3.920087,9.174745,0.005410511,-2.656858,0.815062,0.08087905,6.828471,1.149352,0.04347021,10.10134,-43.27002,0.3479547
296507,2023-01-20 11:04:50.112192,1011970559,0.09269756,2.861639,0.06659417,-5.610085,8.610711,0.02447066,6.001854,1.425783,0.03860356,15.40595,4.509163,0.3508506
296541,2023-01-20 11:04:50.212196,1012070553,1.501244,-0.9492163,0.04487002,-7.12823,-5.946951,0.1296605,5.415567,0.1035585,0.03744087,21.28874,-3.562164,0.3563513
296571,2023-01-20 11:04:50.312196,1012170556,0.1334654,-0.8440365,0.07304911,-7.280683,1.767876,0.1020758,6.562976,-1.495603,0.04626857,21.64879,-9.000874,0.3580871
296606,2023-01-20 11:04:50.412246,1012270607,-4.948408,-1.667247,0.08212121,-8.626785,-5.244362,0.08935137,7.455777,-1.436869,0.04992709,24.42282,10.51226,0.3626568
296636,2023-01-20 11:04:50.512183,1012370542,-2.829157,-11.16087,0.09956107,-5.753467,-5.469293,0.1385463,7.099517,3.595078,0.04556085,11.31514,35.26583,0.3541992
296669,2023-01-20 11:04:50.612205,1012470563,2.19432,-6.906977,0.09614203,-6.83643,-7.649315,0.1339596,5.891547,4.136721,0.03830601,0.5626882,5.947208,0.3478462
296701,2023-01-20 11:04:50.712168,1012570544,4.048273,-2.530599,0.1103024,-7.504234,-11.8911,0.1440402,5.552946,-0.8045147,0.03924336,-2.018815,9.87854,0.3472058
296734,2023-01-20 11:04:50.812170,1012670564,3.880271,3.314996,0.04703508,-6.218049,-11.70282,0.1416218,6.335568,-1.565969,0.04554081,-0.8675281,-13.4819,0.347175
296767,2023-01-20 11:04:50.912149,1012770556,5.833714,8.80692,0.02291166,-4.02614,3.594158,0.03926579,8.200572,-5.814001,0.05580094,8.027886,-26.62249,0.3536874
296800,2023-01-20 11:04:51.012177,1012870591,2.623122,1.592457,0.05737703,-1.757609,3.209324,0.05650716,9.589036,-3.313006,0.06105904,21.30685,-7.877731,0.3636847
296830,2023-01-20 11:04:51.112176,1012970558,1.540224,10.86368,-0.005690668,-2.229352,3.951905,0.08375894,10.29787,-0.5132918,0.06167417,29.02465,-2.373219,0.3676548
296865,2023-01-20 11:04:51.212225,1013070577,2.616518,3.829043,0.03206831,-4.639518,7.755364,0.02893374,9.766065,0.564606,0.05584255,24.87973,26.39809,0.3649521
296895,2023-01-20 11:04:51.312222,1013170569,-0.2441204,0.9943029,0.07588375,1.207163,-3.27327,0.1238294,9.524457,0.6034088,0.05525854,14.52967,18.82782,0.358277
296930,2023-01-20 11:04:51.412285,1013270628,-4.004953,5.635119,0.01949734,-5.920788,-0.1877127,0.1065892,10.0451,-2.161614,0.05932532,7.306139,1.922226,0.3555612
296960,2023-01-20 11:04:51.512219,1013370565,-4.3089,1.36891,0.03480444,-10.17454,-1.442423,0.08112925,12.13322,-5.562324,0.07116344,-4.35,21.70286,0.3488047
296994,2023-01-20 11:04:51.612215,1013470567,-9.988102,-5.383822,0.07012769,-11.27304,-15.47947,0.1637035,14.15724,-1.418804,0.07908263,-15.52611,17.05465,0.3404414
297026,2023-01-20 11:04:51.712213,1013570588,-9.562337,-2.143165,0.04229256,-9.756054,-11.69431,0.1209432,15.09288,-1.238626,0.0794317,-19.61642,-0.494194,0.338626
297059,2023-01-20 11:04:51.812166,1013670564,-8.03007,-2.097304,0.02720907,-6.921938,1.16786,0.02430893,15.1465,0.5439947,0.07650049,-22.07432,-7.121944,0.3366963
297092,2023-01-20 11:04:51.912143,1013770560,-4.28182,5.514986,-0.005237866,-4.912871,-0.4675125,0.06477495,14.47645,2.417672,0.07154738,-22.26206,-13.7064,0.3354405
297125,2023-01-20 11:04:52.012158,1013870587,-13.3158,8.02507,-0.04032201,-3.389235,-2.775847,0.08564411,12.39479,5.51368,0.06131576,-9.100822,-53.88937,0.3461384
297155,2023-01-20 11:04:52.112223,1013970610,-12.76295,-11.32444,0.05955362,1.960731,-2.101866,0.1174599,9.152561,8.846309,0.04664288,1.566839,-8.342075,0.3557766
297189,2023-01-20 11:04:52.212231,1014070581,-8.92182,-10.27637,0.04901207,-1.595618,2.368562,0.1051143,5.217929,9.650223,0.03058856,8.004747,-27.87609,0.356526
297219,2023-01-20 11:04:52.312228,1014170577,-8.111442,-3.252402,0.02930395,-7.17127,1.381878,0.07655501,2.299192,4.599692,0.02354334,15.30015,-10.58149,0.3654323
297254,2023-01-20 11:04:52.412257,1014270606,-8.07906,-3.499167,0.02494146,-7.875697,1.404116,0.02846276,0.9318534,0.8202581,0.02387398,12.47248,22.91918,0.3600501
297284,2023-01-20 11:04:52.512198,1014370549,-7.368722,-0.86408,-0.004321184,-9.82238,0.3616582,0.03262775,0.3367175,-0.9290851,0.02602829,7.248758,-11.39355,0.3567388
297317,2023-01-20 11:04:52.612217,1014470572,-4.845085,-2.848247,0.02598822,-7.657756,-0.5214705,0.0463025,0.1598174,1.626085,0.02723745,13.64367,-21.21391,0.3677194
297350,2023-01-20 11:04:52.712226,1014570601,-3.270943,-7.441907,0.07209542,-7.807922,0.8859404,0.0494417,-1.12413,3.625244,0.0208529,10.2692,1.616096,0.3674873
297383,2023-01-20 11:04:52.812183,1014670578,-2.388356,0.9479095,0.02161754,-7.755152,-2.876823,0.08048678,-2.489239,2.442026,0.01567855,9.625704,8.603191,0.3680354
297416,2023-01-20 11:04:52.912154,1014770561,-4.271235,-1.754652,0.03464996,-10.35535,-4.221135,0.07493601,-3.379063,1.995629,0.01383525,0.1739246,5.298996,0.3647234
297449,2023-01-20 11:04:53.012176,1014870590,-0.913976,-5.07909,0.08178288,-7.762175,-8.162912,0.1051697,-3.567061,0.5218264,0.01531218,-8.385386,8.497524,0.3611482
297479,2023-01-20 11:04:53.112179,1014970563,1.316557,-2.327349,0.06590465,-6.043159,-7.967547,0.1220023,-3.462424,0.1434364,0.01748013,-16.32618,17.7248,0.3590569
297513,2023-01-20 11:04:53.212221,1015070578,4.180587,-0.3162912,0.05684713,-6.132901,-0.2541595,0.0759649,-2.575569,-3.042791,0.02261229,-25.57004,-15.34967,0.3504963
297543,2023-01-20 11:04:53.312218,1015170571,5.144683,2.348864,0.06554297,-5.169364,-0.8763161,0.06999823,-0.6498368,-5.723562,0.03253777,-22.2205,-21.7844,0.3588314
297578,2023-01-20 11:04:53.412237,1015270586,1.074161,9.982431,0.007952368,-5.024054,4.67278,0.0252033,1.803989,-6.303504,0.04352847,-13.0421,-24.20635,0.363866
297608,2023-01-20 11:04:53.512220,1015370567,-1.583665,9.173707,-0.0004711524,-8.051162,3.937546,0.01206665,3.97384,-4.672635,0.05019658,-11.97678,-29.07829,0.3628672
297641,2023-01-20 11:04:53.612230,1015470579,-6.011806,0.1314592,0.02806608,-6.604639,0.4942861,0.03490241,4.410702,1.180002,0.04690029,-7.276566,-30.48944,0.3665019
297673,2023-01-20 11:04:53.712230,1015570606,-8.858047,-1.035666,0.009404786,-10.12537,-3.008963,0.05305434,3.054329,4.702982,0.03543835,-7.833097,2.519608,0.3667768
297706,2023-01-20 11:04:53.812177,1015670578,-7.310341,-4.661707,0.01875692,-8.38372,-0.5121408,0.02541326,0.2126181,6.192464,0.02007537,-12.85108,-6.125355,0.359776
297741,2023-01-20 11:04:53.912143,1015770550,-5.929401,-4.53628,0.02019487,-11.03941,-3.128176,0.02843852,-2.996313,5.686067,0.006783331,-17.86093,-25.665,0.35879
297774,2023-01-20 11:04:54.012214,1015870622,-1.685554,-5.431074,0.0376651,-8.313997,1.336414,0.02029954,-5.513508,3.478907,-0.0001654699,-18.68406,7.794762,0.357787
297804,2023-01-20 11:04:54.112155,1015970530,1.237947,-4.91381,0.05452115,-5.425101,-5.515871,0.08370289,-7.143722,3.981566,-0.001767607,-24.05821,0.4453659,0.3548337
297838,2023-01-20 11:04:54.212239,1016070586,7.864636,-3.188871,0.07795437,-4.372768,0.8741809,0.06143086,-7.266826,-0.72206,0.002495473,-29.54888,-37.21457,0.3488447
297868,2023-01-20 11:04:54.312217,1016170570,6.730648,4.82649,0.05690072,-9.526485,-2.633348,0.0596673,-5.49292,-5.821074,0.01498756,-32.53853,-4.058361,0.3495632
297903,2023-01-20 11:04:54.412225,1016270583,2.422962,6.436859,0.03052711,-8.375246,0.6442488,0.02610925,-2.244893,-8.34381,0.03189347,-37.03173,1.090908,0.3425584
297933,2023-01-20 11:04:54.512208,1016370564,-3.107287,9.187292,-0.02288247,-6.903471,-2.203101,0.0380163,1.409657,-6.970779,0.04659173,-42.80171,-28.475,0.3389097
297966,2023-01-20 11:04:54.612227,1016470585,-7.112697,8.961883,-0.02442062,-2.514304,5.121789,0.002140339,4.36563,-6.240781,0.05538436,-45.50066,0.7932663,0.3323145
297998,2023-01-20 11:04:54.712240,1016570618,-11.15384,2.613551,0.001482989,-5.597291,-0.6386635,0.05870187,5.572648,1.413865,0.05294128,-54.7715,-13.85241,0.3246232
298031,2023-01-20 11:04:54.812179,1016670577,-9.781745,-10.6719,0.06145128,-1.897841,-0.4412517,0.05708249,4.293024,5.145462,0.04074354,-48.3791,-40.23829,0.3278546
298064,2023-01-20 11:04:54.912132,1016770550,-10.37815,-1.184878,-0.02760367,-3.279935,5.466682,-0.005553901,2.139805,4.080873,0.02856374,-41.93738,-38.83791,0.3308324
298097,2023-01-20 11:04:55.012218,1016870648,-5.087288,-14.55561,0.101348,-3.390337,2.839828,0.04397051,0.01388688,4.665627,0.02029248,-32.45341,-22.57366,0.3329592
298127,2023-01-20 11:04:55.112171,1016970556,0.7917466,-4.115362,0.03378855,-5.17223,1.853764,0.0567978,-2.336478,7.879817,0.0112017,-40.65017,10.82335,0.3214223
298161,2023-01-20 11:04:55.212212,1017070558,-2.264467,7.573037,-0.006534771,-3.959906,3.484787,0.0009189062,-5.73409,7.120323,-0.002756178,-42.48455,-25.49658,0.3169597
298191,2023-01-20 11:04:55.312214,1017170563,-0.3757885,1.206532,0.02358579,-6.372016,2.934605,0.03867713,-9.816471,9.937323,-0.01930444,-38.78563,-21.99287,0.3190288
298226,2023-01-20 11:04:55.412210,1017270561,-1.847213,-1.896898,0.02400297,-5.788912,-4.294251,0.05828284,-13.79799,8.638754,-0.03215436,-25.84707,-37.59947,0.3234313
298256,2023-01-20 11:04:55.512198,1017370545,-0.1843764,3.601271,0.00247622,-5.385873,-2.696063,0.02843901,-16.6436,4.951444,-0.03919963,-15.93458,-31.97451,0.3304456
298289,2023-01-20 11:04:55.612247,1017470591,-0.7250002,-1.031526,0.03860916,-0.9107092,0.4692586,0.01184768,-18.78188,3.275889,-0.04278921,-2.019816,-7.300568,0.337005
298321,2023-01-20 11:04:55.712209,1017570556,-0.438522,-1.681211,0.02979831,-2.039952,-5.541166,0.0794823,-19.82107,1.80361,-0.0430057,-2.343234,-14.28986,0.3318713
298354,2023-01-20 11:04:55.812215,1017670570,-0.8972153,1.359213,0.01864261,-1.060866,-2.431443,0.05178353,-19.3578,-3.838147,-0.0355289,5.627112,-31.96058,0.3381041
298388,2023-01-20 11:04:55.912172,1017770564,-3.364034,11.11181,-0.03292017,-6.473727,1.342676,0.01825519,-17.026,-4.911528,-0.02278192,10.98054,4.515648,0.341973
298421,2023-01-20 11:04:56.012217,1017870637,-2.628417,-0.2120372,0.01275352,-2.374799,-5.318162,0.06033281,-14.91103,-3.534138,-0.01497103,13.30447,-1.267624,0.3415854
298451,2023-01-20 11:04:56.112165,1017970546,-6.812751,-2.328125,0.02959954,-0.8423114,-6.380538,0.0763754,-12.96186,-3.379781,-0.008891759,5.412773,14.15548,0.3378438
298485,2023-01-20 11:04:56.212216,1018070562,-7.315927,-1.143487,0.003820149,1.883489,5.654976,0.005177509,-11.64731,-3.009073,-0.007628934,-3.442033,14.42661,0.3305783
298516,2023-01-20 11:04:56.312210,1018170551,-9.790804,-0.02690918,0.004410148,-2.106941,6.728991,0.01673958,-10.74534,-1.617223,-0.006632678,-8.786594,-5.001259,0.3318479
298551,2023-01-20 11:04:56.411117,1018270560,-9.065658,-7.518462,0.04179277,-7.462016,6.858644,0.01515867,-9.944834,-2.918937,-0.004420405,-10.56072,2.373028,0.3298432
298581,2023-01-20 11:04:56.502062,1018370555,-6.733665,4.187253,-0.04464151,-6.793152,2.493706,2.462883E-05,-8.834116,-2.907351,-0.001044616,-10.85082,-9.49297,0.3290753
298612,2023-01-20 11:04:56.593001,1018470544,-7.609025,-4.398915,0.03553263,-5.065497,-2.440246,0.03416999,-7.283923,-4.324244,0.005748816,-1.715673,-17.55075,0.3348528
298647,2023-01-20 11:04:56.702570,1018570610,-9.926975,3.691805,-0.05905607,-8.874155,-1.43853,0.00618834,-5.102325,-5.379292,0.01372175,4.143988,-5.509472,0.3376927
298681,2023-01-20 11:04:56.812237,1018670592,-11.41299,-2.116229,0.01828297,-5.57295,-7.257054,0.06679063,-2.174418,-6.587463,0.02679265,8.358352,1.625443,0.3389477
298714,2023-01-20 11:04:56.912173,1018770560,-18.89497,9.32548,-0.1017132,-3.638023,-4.038213,0.01197007,-0.1955261,-0.752028,0.02953314,15.27955,2.308941,0.3464577
298747,2023-01-20 11:04:57.012221,1018870633,-16.86665,-11.2391,0.01593032,-3.292127,0.8379641,0.0328681,-2.145797,8.271638,0.01095397,17.88241,0.2110481,0.346146
298777,2023-01-20 11:04:57.112175,1018970556,-17.34351,-2.237782,-0.05147031,-2.272448,3.132356,0.005791771,-7.584786,12.92099,-0.01938895,16.40009,13.13238,0.3483087
298810,2023-01-20 11:04:57.212233,1019070588,-7.307362,-15.07046,0.03484777,-1.65928,-1.723707,0.042357,-13.76791,13.74918,-0.0456032,10.28892,2.721596,0.3429626
298841,2023-01-20 11:04:57.312253,1019170624,-4.673818,0.1109586,-0.01635317,3.069328,-1.630745,0.06022822,-18.74789,8.908689,-0.05911069,4.035992,-5.513477,0.3421906
298876,2023-01-20 11:04:57.412198,1019270581,0.3739358,-0.7413936,-0.02063741,4.041112,-3.198166,0.05423978,-21.31819,3.888065,-0.06080243,0.1171431,-16.15582,0.3414871
298906,2023-01-20 11:04:57.512204,1019370570,0.07160898,0.4294773,-0.005212701,0.78076,0.6744729,0.03639786,-21.7543,0.5509902,-0.05486531,-2.497204,-0.1223564,0.3434671
298939,2023-01-20 11:04:57.611114,1019470565,1.02873,1.659765,-0.009882759,-2.054641,4.778122,-0.005500156,-21.52188,-1.261922,-0.05070901,-5.33127,-16.56027,0.3406843
298971,2023-01-20 11:04:57.702082,1019570540,-3.171227,14.01538,-0.06819498,-3.650305,2.462306,0.003326304,-21.76252,3.204489,-0.05188951,-4.139886,-25.52004,0.3453563
299002,2023-01-20 11:04:57.793099,1019670568,-7.182079,9.624877,-0.09131127,-7.558571,0.2862562,0.01256008,-24.02179,6.627688,-0.06609412,2.8043,-16.52899,0.3508041
299037,2023-01-20 11:04:57.892368,1019770557,-5.359919,-2.293889,-0.01920477,-7.187464,-0.9112868,0.001941673,-27.61758,9.63495,-0.08377926,-6.544392,18.1962,0.3419636
299068,2023-01-20 11:04:57.992385,1019870614,-4.032948,1.005137,-0.04243014,-3.272349,-6.408286,0.01794459,-31.1251,9.489728,-0.09948146,-10.45265,-3.192329,0.339658
299100,2023-01-20 11:04:58.092411,1019970568,-1.015222,-4.089525,-0.006777874,1.835238,3.423802,-0.001783846,-33.98315,6.98097,-0.1101903,-8.118838,-12.95261,0.3443832
299131,2023-01-20 11:04:58.192476,1020070551,1.526636,-0.3214153,-0.0228598,-1.944398,-1.351494,0.06163001,-35.60471,3.324118,-0.1113438,-2.777896,-7.240105,0.3472461
299164,2023-01-20 11:04:58.292512,1020170616,3.028926,0.8087071,0.009712337,-2.250431,0.7978771,0.0008791108,-35.35892,-2.564691,-0.1021186,-4.676672,12.58173,0.3460806
299197,2023-01-20 11:04:58.392399,1020270541,1.729405,0.586176,0.01592455,-1.62395,-1.441086,0.01757225,-33.37615,-7.675689,-0.08655297,-7.654175,8.633518,0.3401715
299229,2023-01-20 11:04:58.492412,1020370551,-1.750149,11.4064,-0.05906544,-0.4044233,-7.040411,0.07054871,-30.31386,-8.432486,-0.07190117,-5.477742,-17.91668,0.3408221
299260,2023-01-20 11:04:58.592731,1020470865,-5.187839,3.502528,-0.02899518,-0.3274592,-2.962474,0.03615122,-27.00589,-7.386604,-0.0609242,2.069023,-21.19789,0.3455001
299294,2023-01-20 11:04:58.692419,1020570560,-6.774426,-2.889701,-0.01716723,-2.503134,5.844831,-0.002805939,-25.27379,-0.5949176,-0.06253666,10.89001,14.11858,0.3501711
299325,2023-01-20 11:04:58.792401,1020670550,-8.034354,0.7031785,-0.04116005,0.6280827,-10.74285,0.05139758,-25.3195,0.6604638,-0.06993587,16.45756,-18.74838,0.351408
299362,2023-01-20 11:04:58.892375,1020770572,2.187751,4.125695,-0.05138106,3.461561,3.517027,0.008150883,-25.96562,2.060584,-0.07695906,25.13003,5.511475,0.3577027
299393,2023-01-20 11:04:58.992315,1020870564,-1.322146,6.435704,-0.02653887,1.602134,5.088288,0.007388777,-27.03119,2.082208,-0.08275775,27.04763,28.16553,0.3582512
299425,2023-01-20 11:04:59.092308,1020970551,-0.8076625,-4.308876,0.00834513,0.7186922,7.869731,-0.01270125,-28.24608,2.406642,-0.08858255,21.83681,23.53497,0.3517993
299456,2023-01-20 11:04:59.192334,1021070567,-3.098694,5.53635,-0.05706516,-3.48699,-1.922755,0.04418353,-29.40717,2.742425,-0.0939517,16.66947,-2.317524,0.3510951
299489,2023-01-20 11:04:59.292347,1021170593,-4.457864,-3.807584,0.00425267,-9.208744,0.5847912,-0.02607105,-30.56578,2.976464,-0.09896065,12.55794,17.85946,0.3500521
