LineNo,UTC_Approx,TimeUS,Active,NumPts,MaxPts,Action,N,E,D
30991,2023-01-20 10:51:24.401551,204569330,1,59,300,2,72.28206,312.2075,-45.69815
30992,2023-01-20 10:51:24.401564,204569343,1,59,300,2,72.10444,315.3411,-46.0744
31191,2023-01-20 10:51:25.059983,205227838,1,12,300,0,71.13013,320.1583,-46.29217
31609,2023-01-20 10:51:26.369854,206557486,1,13,300,0,71.16014,322.5674,-46.73792
31933,2023-01-20 10:51:27.367239,207554933,1,14,300,0,72.14773,325.3871,-47.14838
32162,2023-01-20 10:51:28.032127,208219972,1,15,300,0,73.06212,328.2558,-47.51027
32386,2023-01-20 10:51:28.697197,208884980,1,16,300,0,74.00878,331.8275,-47.98418
32489,2023-01-20 10:51:29.029635,209217475,1,17,300,0,74.5651,333.7846,-48.23456
32586,2023-01-20 10:51:29.362200,209549960,1,18,300,0,75.21212,335.8368,-48.49501
32715,2023-01-20 10:51:29.694683,209882472,1,19,300,0,75.91177,337.9241,-48.73294
32816,2023-01-20 10:51:30.027588,210215440,1,20,300,0,76.64398,340.0373,-48.95626
32911,2023-01-20 10:51:30.359732,210547493,1,21,300,0,77.3949,342.1653,-49.14994
33041,2023-01-20 10:51:30.692190,210879969,1,22,300,0,78.14956,344.3003,-49.32969
33142,2023-01-20 10:51:31.024646,211212475,1,23,300,0,78.85186,346.4327,-49.50668
33232,2023-01-20 10:51:31.357245,211544893,1,24,300,0,79.4711,348.602,-49.68192
33350,2023-01-20 10:51:31.689987,211877642,1,25,300,0,80.00383,350.6791,-49.82028
33527,2023-01-20 10:51:32.354731,212542372,1,26,300,0,80.79501,354.2846,-49.99339
33735,2023-01-20 10:51:33.019711,213207396,1,27,300,0,81.27557,357.2477,-50.03871
33939,2023-01-20 10:51:33.684704,213872432,1,28,300,0,81.12988,359.6852,-49.88773
34140,2023-01-20 10:51:34.349740,214537509,1,29,300,0,80.7066,361.6424,-49.59806
34595,2023-01-20 10:51:35.662357,215869944,1,30,300,0,80.57837,363.7927,-49.90087
34919,2023-01-20 10:51:36.662204,216869957,1,31,300,0,81.46667,366.1887,-50.31347
35104,2023-01-20 10:51:37.329749,217537406,1,32,300,0,82.35938,368.7075,-50.7192
35324,2023-01-20 10:51:37.997115,218204970,1,33,300,0,83.18718,371.1315,-51.02494
35627,2023-01-20 10:51:38.997141,219204834,1,34,300,0,83.52541,373.4936,-51.06713
36169,2023-01-20 10:51:40.662210,220869968,1,35,300,0,82.76749,375.4826,-50.74898
36687,2023-01-20 10:51:42.329690,222537510,1,36,300,0,83.39787,377.451,-51.1281
37011,2023-01-20 10:51:43.329708,223537486,1,37,300,0,84.71161,380.0638,-51.59302
37240,2023-01-20 10:51:43.997204,224205047,1,38,300,0,85.96518,382.5904,-52.07566
37467,2023-01-20 10:51:44.662189,224869911,1,39,300,0,87.3597,385.5679,-52.54007
37656,2023-01-20 10:51:45.317911,225537550,1,40,300,0,88.58076,388.5881,-52.83687
37883,2023-01-20 10:51:45.977098,226205077,1,41,300,0,89.3798,390.968,-52.88894
38207,2023-01-20 10:51:46.976877,227204993,1,42,300,0,90.31631,393.2491,-52.9684
38531,2023-01-20 10:51:47.976881,228204988,1,43,300,0,91.47884,395.1653,-53.47019
38856,2023-01-20 10:51:48.976889,229205001,1,44,300,0,92.79019,397.6551,-54.14313
39084,2023-01-20 10:51:49.641888,229869990,1,45,300,0,93.75616,399.5491,-54.5754
39279,2023-01-20 10:51:50.309435,230537499,1,46,300,0,94.76475,401.4708,-54.91573
39603,2023-01-20 10:51:51.309391,231537490,1,47,300,0,95.70805,403.8454,-55.2154
40255,2023-01-20 10:51:53.309385,233537486,1,48,300,0,93.09757,403.6678,-55.36776
40581,2023-01-20 10:51:54.299520,234537501,1,49,300,0,90.92242,402.3032,-55.36826
40907,2023-01-20 10:51:55.289876,235537513,1,50,300,0,89.08524,400.8888,-55.46745
41236,2023-01-20 10:51:56.289728,236537500,1,51,300,0,86.89364,399.4644,-55.56898
41463,2023-01-20 10:51:56.957305,237205058,1,52,300,0,84.7693,398.3278,-55.55283
41689,2023-01-20 10:51:57.622195,237870008,1,53,300,0,81.98365,396.8263,-55.52965
41885,2023-01-20 10:51:58.289751,238537549,1,54,300,0,78.62694,394.953,-55.55421
42013,2023-01-20 10:51:58.622132,238869961,1,55,300,0,76.81316,393.9116,-55.589
42115,2023-01-20 10:51:58.957168,239205015,1,56,300,0,74.93823,392.8398,-55.6291
42214,2023-01-20 10:51:59.289693,239537499,1,57,300,0,73.01346,391.7426,-55.65597
42343,2023-01-20 10:51:59.622199,239870008,1,58,300,0,71.08878,390.6234,-55.69192
42442,2023-01-20 10:51:59.957139,240205003,1,59,300,0,69.14989,389.4568,-55.73512
42541,2023-01-20 10:52:00.289776,240537540,1,60,300,0,67.17702,388.3036,-55.7775
42669,2023-01-20 10:52:00.622133,240869951,1,61,300,0,65.15588,387.1544,-55.81575
42671,2023-01-20 10:52:00.628470,240876286,1,61,300,2,71.13013,320.1583,-46.29217
42672,2023-01-20 10:52:00.628507,240876323,1,61,300,2,72.14773,325.3871,-47.14838
42673,2023-01-20 10:52:00.628521,240876337,1,61,300,2,73.06212,328.2558,-47.51027
42674,2023-01-20 10:52:00.628538,240876354,1,61,300,2,74.00878,331.8275,-47.98418
42675,2023-01-20 10:52:00.628555,240876370,1,61,300,2,74.5651,333.7846,-48.23456
42676,2023-01-20 10:52:00.628567,240876383,1,61,300,2,75.21212,335.8368,-48.49501
42677,2023-01-20 10:52:00.628581,240876396,1,61,300,2,75.91177,337.9241,-48.73294
42678,2023-01-20 10:52:00.628594,240876410,1,61,300,2,76.64398,340.0373,-48.95626
42679,2023-01-20 10:52:00.628608,240876423,1,61,300,2,77.3949,342.1653,-49.14994
42680,2023-01-20 10:52:00.628620,240876436,1,61,300,2,78.14956,344.3003,-49.32969
42681,2023-01-20 10:52:00.628633,240876449,1,61,300,2,78.85186,346.4327,-49.50668
42682,2023-01-20 10:52:00.628648,240876463,1,61,300,2,79.4711,348.602,-49.68192
42683,2023-01-20 10:52:00.628660,240876476,1,61,300,2,80.00383,350.6791,-49.82028
42684,2023-01-20 10:52:00.628674,240876489,1,61,300,2,81.27557,357.2477,-50.03871
42685,2023-01-20 10:52:00.628688,240876503,1,61,300,2,81.12988,359.6852,-49.88773
42686,2023-01-20 10:52:00.628700,240876516,1,61,300,2,80.7066,361.6424,-49.59806
42687,2023-01-20 10:52:00.628716,240876532,1,61,300,2,81.46667,366.1887,-50.31347
42688,2023-01-20 10:52:00.628730,240876545,1,61,300,2,82.35938,368.7075,-50.7192
42689,2023-01-20 10:52:00.628744,240876559,1,61,300,2,83.52541,373.4936,-51.06713
42690,2023-01-20 10:52:00.628757,240876572,1,61,300,2,83.39787,377.451,-51.1281
42691,2023-01-20 10:52:00.628771,240876586,1,61,300,2,84.71161,380.0638,-51.59302
42692,2023-01-20 10:52:00.628783,240876599,1,61,300,2,85.96518,382.5904,-52.07566
42693,2023-01-20 10:52:00.628797,240876612,1,61,300,2,87.3597,385.5679,-52.54007
42694,2023-01-20 10:52:00.628814,240876629,1,61,300,2,88.58076,388.5881,-52.83687
42695,2023-01-20 10:52:00.628828,240876643,1,61,300,2,89.3798,390.968,-52.88894
42696,2023-01-20 10:52:00.628841,240876656,1,61,300,2,90.31631,393.2491,-52.9684
42697,2023-01-20 10:52:00.628854,240876669,1,61,300,2,91.47884,395.1653,-53.47019
42698,2023-01-20 10:52:00.628867,240876682,1,61,300,2,92.79019,397.6551,-54.14313
42699,2023-01-20 10:52:00.628881,240876696,1,61,300,2,93.75616,399.5491,-54.5754
42700,2023-01-20 10:52:00.628897,240876712,1,61,300,2,94.76475,401.4708,-54.91573
42701,2023-01-20 10:52:00.628910,240876725,1,61,300,2,90.92242,402.3032,-55.36826
42702,2023-01-20 10:52:00.628924,240876739,1,61,300,2,89.08524,400.8888,-55.46745
42703,2023-01-20 10:52:00.628957,240876772,1,61,300,2,86.89364,399.4644,-55.56898
42704,2023-01-20 10:52:00.629007,240876822,1,61,300,2,84.7693,398.3278,-55.55283
42705,2023-01-20 10:52:00.629020,240876835,1,61,300,2,81.98365,396.8263,-55.52965
42706,2023-01-20 10:52:00.630285,240878100,1,61,300,2,78.62694,394.953,-55.55421
42707,2023-01-20 10:52:00.630299,240878114,1,61,300,2,76.81316,393.9116,-55.589
42708,2023-01-20 10:52:00.630312,240878127,1,61,300,2,74.93823,392.8398,-55.6291
42709,2023-01-20 10:52:00.630326,240878141,1,61,300,2,73.01346,391.7426,-55.65597
42710,2023-01-20 10:52:00.630389,240878204,1,61,300,2,71.08878,390.6234,-55.69192
42711,2023-01-20 10:52:00.630403,240878218,1,61,300,2,69.14989,389.4568,-55.73512
42712,2023-01-20 10:52:00.630416,240878231,1,61,300,2,67.17702,388.3036,-55.7775
42810,2023-01-20 10:52:00.957179,241205012,1,20,300,0,63.12471,385.9815,-55.84869
42910,2023-01-20 10:52:01.289690,241537512,1,21,300,0,61.10715,384.842,-55.86597
43038,2023-01-20 10:52:01.622160,241869977,1,22,300,0,59.11493,383.6987,-55.87196
43137,2023-01-20 10:52:01.957143,242205017,1,23,300,0,57.09956,382.5324,-55.87034
43235,2023-01-20 10:52:02.289727,242537514,1,24,300,0,55.09446,381.3808,-55.87154
43364,2023-01-20 10:52:02.622123,242869982,1,25,300,0,53.071,380.2238,-55.87061
43463,2023-01-20 10:52:02.957149,243204993,1,26,300,0,51.01988,379.0672,-55.86247
43562,2023-01-20 10:52:03.289695,243537517,1,27,300,0,49.01709,377.9092,-55.85115
43691,2023-01-20 10:52:03.622218,243869966,1,28,300,0,47.03138,376.7538,-55.83678
43792,2023-01-20 10:52:03.957152,244205003,1,29,300,0,45.02474,375.6065,-55.81916
43890,2023-01-20 10:52:04.281687,244537514,1,30,300,0,43.03865,374.4613,-55.80198
44021,2023-01-20 10:52:04.602718,244870009,1,31,300,0,41.06934,373.3078,-55.78322
44120,2023-01-20 10:52:04.942978,245205006,1,32,300,0,39.06981,372.1607,-55.76537
44218,2023-01-20 10:52:05.269790,245537509,1,33,300,0,37.09214,371.0151,-55.75114
44348,2023-01-20 10:52:05.602316,245869996,1,34,300,0,35.1348,369.8737,-55.73519
44447,2023-01-20 10:52:05.937188,246205007,1,35,300,0,33.18829,368.7039,-55.72584
44545,2023-01-20 10:52:06.269743,246537501,1,36,300,0,31.22178,367.5583,-55.72568
44675,2023-01-20 10:52:06.602142,246870004,1,37,300,0,29.26459,366.383,-55.73755
44775,2023-01-20 10:52:06.937167,247205000,1,38,300,0,27.31416,365.1739,-55.75146
44873,2023-01-20 10:52:07.269759,247537518,1,39,300,0,25.32426,364.0016,-55.75068
45001,2023-01-20 10:52:07.602226,247870010,1,40,300,0,23.34044,362.8419,-55.75111
45102,2023-01-20 10:52:07.937135,248205003,1,41,300,0,21.31103,361.6451,-55.7495
45200,2023-01-20 10:52:08.269765,248537507,1,42,300,0,19.30076,360.4821,-55.74623
45328,2023-01-20 10:52:08.602149,248870011,1,43,300,0,17.28797,359.3382,-55.74478
45430,2023-01-20 10:52:08.937164,249204994,1,44,300,0,15.28725,358.1969,-55.73993
45528,2023-01-20 10:52:09.269766,249537516,1,45,300,0,13.31693,357.0563,-55.73572
45656,2023-01-20 10:52:09.602182,249870007,1,46,300,0,11.28862,355.8854,-55.72876
45757,2023-01-20 10:52:09.937239,250205064,1,47,300,0,9.22233,354.7126,-55.7167
45856,2023-01-20 10:52:10.269767,250537510,1,48,300,0,7.179895,353.5329,-55.70528
45984,2023-01-20 10:52:10.602125,250869996,1,49,300,0,5.175572,352.3692,-55.69754
46083,2023-01-20 10:52:10.937173,251205004,1,50,300,0,3.183017,351.2224,-55.6911
46182,2023-01-20 10:52:11.269660,251537486,1,51,300,0,1.198809,350.0879,-55.68526
46310,2023-01-20 10:52:11.602158,251869988,1,52,300,0,-0.8084054,348.9313,-55.67944
46409,2023-01-20 10:52:11.937215,252205048,1,53,300,0,-2.835153,347.7479,-55.66934
46509,2023-01-20 10:52:12.269767,252537505,1,54,300,0,-4.895212,346.566,-55.65661
46637,2023-01-20 10:52:12.602206,252870030,1,55,300,0,-6.949574,345.3922,-55.64639
46736,2023-01-20 10:52:12.937158,253204990,1,56,300,0,-8.979748,344.2082,-55.64007
46835,2023-01-20 10:52:13.269745,253537555,1,57,300,0,-11.02874,343.0235,-55.624
46963,2023-01-20 10:52:13.602225,253869983,1,58,300,0,-13.0737,341.8426,-55.61044
47064,2023-01-20 10:52:13.937157,254205003,1,59,300,0,-15.13979,340.6656,-55.59563
47164,2023-01-20 10:52:14.255445,254537505,1,60,300,0,-17.19122,339.5157,-55.56892
47293,2023-01-20 10:52:14.602018,254870052,1,61,300,0,-19.28459,338.359,-55.536
47393,2023-01-20 10:52:14.917335,255205003,1,62,300,0,-21.34379,337.1976,-55.50274
47491,2023-01-20 10:52:15.263499,255537555,1,63,300,0,-23.33968,336.0425,-55.47918
47618,2023-01-20 10:52:15.582386,255870053,1,64,300,0,-25.36267,334.8581,-55.4626
47719,2023-01-20 10:52:15.917298,256205004,1,65,300,0,-27.35934,333.6833,-55.4461
47818,2023-01-20 10:52:16.249775,256537497,1,66,300,0,-29.3449,332.5293,-55.43184
47945,2023-01-20 10:52:16.582229,256870046,1,67,300,0,-31.36359,331.3633,-55.4183
48046,2023-01-20 10:52:16.917196,257205009,1,68,300,0,-33.40464,330.1932,-55.40382
48144,2023-01-20 10:52:17.249688,257537515,1,69,300,0,-35.40634,329.0254,-55.39965
48145,2023-01-20 10:52:17.252762,257540588,1,69,300,2,63.12471,385.9815,-55.84869
48146,2023-01-20 10:52:17.252775,257540601,1,69,300,2,61.10715,384.842,-55.86597
48147,2023-01-20 10:52:17.252792,257540618,1,69,300,2,59.11493,383.6987,-55.87196
48148,2023-01-20 10:52:17.252808,257540634,1,69,300,2,57.09956,382.5324,-55.87034
48149,2023-01-20 10:52:17.252821,257540647,1,69,300,2,55.09446,381.3808,-55.87154
48150,2023-01-20 10:52:17.252834,257540660,1,69,300,2,53.071,380.2238,-55.87061
48151,2023-01-20 10:52:17.252848,257540674,1,69,300,2,51.01988,379.0672,-55.86247
48152,2023-01-20 10:52:17.252861,257540687,1,69,300,2,49.01709,377.9092,-55.85115
48153,2023-01-20 10:52:17.252874,257540700,1,69,300,2,47.03138,376.7538,-55.83678
48154,2023-01-20 10:52:17.252894,257540720,1,69,300,2,45.02474,375.6065,-55.81916
48155,2023-01-20 10:52:17.252908,257540734,1,69,300,2,43.03865,374.4613,-55.80198
48156,2023-01-20 10:52:17.252921,257540747,1,69,300,2,41.06934,373.3078,-55.78322
48157,2023-01-20 10:52:17.252998,257540824,1,69,300,2,39.06981,372.1607,-55.76537
48158,2023-01-20 10:52:17.253011,257540837,1,69,300,2,37.09214,371.0151,-55.75114
48159,2023-01-20 10:52:17.253025,257540851,1,69,300,2,35.1348,369.8737,-55.73519
48160,2023-01-20 10:52:17.253038,257540864,1,69,300,2,33.18829,368.7039,-55.72584
48161,2023-01-20 10:52:17.253051,257540877,1,69,300,2,31.22178,367.5583,-55.72568
48162,2023-01-20 10:52:17.253067,257540893,1,69,300,2,29.26459,366.383,-55.73755
48163,2023-01-20 10:52:17.253081,257540907,1,69,300,2,27.31416,365.1739,-55.75146
48164,2023-01-20 10:52:17.253094,257540920,1,69,300,2,25.32426,364.0016,-55.75068
48165,2023-01-20 10:52:17.253107,257540933,1,69,300,2,23.34044,362.8419,-55.75111
48166,2023-01-20 10:52:17.253121,257540947,1,69,300,2,21.31103,361.6451,-55.7495
48167,2023-01-20 10:52:17.253134,257540960,1,69,300,2,19.30076,360.4821,-55.74623
48168,2023-01-20 10:52:17.253150,257540976,1,69,300,2,17.28797,359.3382,-55.74478
48169,2023-01-20 10:52:17.253163,257540989,1,69,300,2,15.28725,358.1969,-55.73993
48170,2023-01-20 10:52:17.253176,257541002,1,69,300,2,13.31693,357.0563,-55.73572
48171,2023-01-20 10:52:17.253190,257541016,1,69,300,2,11.28862,355.8854,-55.72876
48172,2023-01-20 10:52:17.253203,257541029,1,69,300,2,9.22233,354.7126,-55.7167
48173,2023-01-20 10:52:17.253216,257541042,1,69,300,2,7.179895,353.5329,-55.70528
48174,2023-01-20 10:52:17.253230,257541056,1,69,300,2,5.175572,352.3692,-55.69754
48175,2023-01-20 10:52:17.253246,257541072,1,69,300,2,3.183017,351.2224,-55.6911
48176,2023-01-20 10:52:17.253287,257541113,1,69,300,2,1.198809,350.0879,-55.68526
48177,2023-01-20 10:52:17.253300,257541126,1,69,300,2,-0.8084054,348.9313,-55.67944
48178,2023-01-20 10:52:17.253313,257541139,1,69,300,2,-2.835153,347.7479,-55.66934
48179,2023-01-20 10:52:17.253329,257541155,1,69,300,2,-4.895212,346.566,-55.65661
48180,2023-01-20 10:52:17.253401,257541227,1,69,300,2,-6.949574,345.3922,-55.64639
48181,2023-01-20 10:52:17.253417,257541243,1,69,300,2,-8.979748,344.2082,-55.64007
48182,2023-01-20 10:52:17.253430,257541256,1,69,300,2,-11.02874,343.0235,-55.624
48183,2023-01-20 10:52:17.253444,257541270,1,69,300,2,-13.0737,341.8426,-55.61044
48184,2023-01-20 10:52:17.253457,257541283,1,69,300,2,-15.13979,340.6656,-55.59563
48185,2023-01-20 10:52:17.253472,257541298,1,69,300,2,-17.19122,339.5157,-55.56892
48186,2023-01-20 10:52:17.253488,257541314,1,69,300,2,-19.28459,338.359,-55.536
48187,2023-01-20 10:52:17.253504,257541330,1,69,300,2,-21.34379,337.1976,-55.50274
48188,2023-01-20 10:52:17.253517,257541343,1,69,300,2,-23.33968,336.0425,-55.47918
48189,2023-01-20 10:52:17.253550,257541376,1,69,300,2,-25.36267,334.8581,-55.4626
48190,2023-01-20 10:52:17.253574,257541400,1,69,300,2,-27.35934,333.6833,-55.4461
48191,2023-01-20 10:52:17.253590,257541416,1,69,300,2,-29.3449,332.5293,-55.43184
48192,2023-01-20 10:52:17.253603,257541429,1,69,300,2,-31.36359,331.3633,-55.4183
48193,2023-01-20 10:52:17.253617,257541443,1,69,300,2,-33.40464,330.1932,-55.40382
48320,2023-01-20 10:52:17.582221,257870035,1,21,300,0,-37.42962,327.8592,-55.39546
48421,2023-01-20 10:52:17.917146,258205000,1,22,300,0,-39.51007,326.6957,-55.3855
48519,2023-01-20 10:52:18.249758,258537516,1,23,300,0,-41.5415,325.5202,-55.38383
48647,2023-01-20 10:52:18.582221,258869971,1,24,300,0,-43.52431,324.3512,-55.38557
48750,2023-01-20 10:52:18.917197,259205005,1,25,300,0,-45.49974,323.197,-55.38443
48848,2023-01-20 10:52:19.249762,259537512,1,26,300,0,-47.54318,322.0551,-55.37765
48974,2023-01-20 10:52:19.582173,259869990,1,27,300,0,-49.58104,320.9233,-55.37438
49077,2023-01-20 10:52:19.917151,260205004,1,28,300,0,-51.60009,319.7744,-55.36739
49175,2023-01-20 10:52:20.249712,260537505,1,29,300,0,-53.58207,318.6185,-55.36357
49302,2023-01-20 10:52:20.582134,260869966,1,30,300,0,-55.60045,317.4414,-55.36819
49404,2023-01-20 10:52:20.917196,261205019,1,31,300,0,-57.63959,316.245,-55.36967
49502,2023-01-20 10:52:21.249752,261537495,1,32,300,0,-59.64902,315.0817,-55.36632
49628,2023-01-20 10:52:21.582147,261869971,1,33,300,0,-61.7082,313.9137,-55.36684
49730,2023-01-20 10:52:21.917194,262205014,1,34,300,0,-63.77148,312.7326,-55.37525
49828,2023-01-20 10:52:22.249748,262537503,1,35,300,0,-65.79021,311.5692,-55.37197
49954,2023-01-20 10:52:22.582134,262869955,1,36,300,0,-67.84332,310.3906,-55.36438
50057,2023-01-20 10:52:22.917200,263205008,1,37,300,0,-69.92083,309.1824,-55.36301
50155,2023-01-20 10:52:23.245257,263537486,1,38,300,0,-71.9494,307.9917,-55.3701
50281,2023-01-20 10:52:23.562390,263869975,1,39,300,0,-73.9921,306.8148,-55.37037
50384,2023-01-20 10:52:23.897334,264204993,1,40,300,0,-76.03123,305.6305,-55.36774
50483,2023-01-20 10:52:24.229800,264537483,1,41,300,0,-78.00991,304.4508,-55.36502
50610,2023-01-20 10:52:24.562283,264869962,1,42,300,0,-79.98808,303.2775,-55.36254
50712,2023-01-20 10:52:24.897250,265205054,1,43,300,0,-81.98025,302.1096,-55.36776
50812,2023-01-20 10:52:25.229791,265537489,1,44,300,0,-83.94538,300.96,-55.37063
50938,2023-01-20 10:52:25.562295,265869963,1,45,300,0,-85.97845,299.7792,-55.37716
51039,2023-01-20 10:52:25.897123,266204984,1,46,300,0,-88.05405,298.6012,-55.38758
51138,2023-01-20 10:52:26.229721,266537506,1,47,300,0,-90.071,297.4278,-55.38615
51264,2023-01-20 10:52:26.562136,266869960,1,48,300,0,-92.06872,296.2644,-55.39439
51365,2023-01-20 10:52:26.897194,267205037,1,49,300,0,-94.06556,295.0858,-55.40527
51464,2023-01-20 10:52:27.229761,267537510,1,50,300,0,-96.05476,293.9015,-55.40903
51591,2023-01-20 10:52:27.562165,267870006,1,51,300,0,-98.05428,292.7381,-55.40529
51692,2023-01-20 10:52:27.897177,268204988,1,52,300,0,-100.1105,291.586,-55.40259
51790,2023-01-20 10:52:28.229753,268537539,1,53,300,0,-102.1939,290.4482,-55.41776
51917,2023-01-20 10:52:28.562129,268869954,1,54,300,0,-104.2668,289.2865,-55.43738
52020,2023-01-20 10:52:28.897157,269205002,1,55,300,0,-106.2935,288.1229,-55.45391
52119,2023-01-20 10:52:29.229748,269537498,1,56,300,0,-108.2792,286.958,-55.45097
52246,2023-01-20 10:52:29.562156,269869998,1,57,300,0,-110.3006,285.8002,-55.43255
52347,2023-01-20 10:52:29.897190,270205003,1,58,300,0,-112.3397,284.6419,-55.42043
52446,2023-01-20 10:52:30.229714,270537548,1,59,300,0,-114.3509,283.513,-55.40952
52572,2023-01-20 10:52:30.562176,270869976,1,60,300,0,-116.3885,282.3763,-55.40284
52674,2023-01-20 10:52:30.897184,271205024,1,61,300,0,-118.4476,281.2049,-55.39639
52773,2023-01-20 10:52:31.229787,271537520,1,62,300,0,-120.4906,280.0493,-55.39297
52899,2023-01-20 10:52:31.562115,271869972,1,63,300,0,-122.5457,278.88,-55.39106
53001,2023-01-20 10:52:31.897207,272205026,1,64,300,0,-124.6011,277.7085,-55.39039
53099,2023-01-20 10:52:32.229665,272537498,1,65,300,0,-126.6516,276.5402,-55.38432
53225,2023-01-20 10:52:32.562172,272869965,1,66,300,0,-128.7097,275.375,-55.38202
53327,2023-01-20 10:52:32.897131,273205016,1,67,300,0,-130.7359,274.2188,-55.38401
53425,2023-01-20 10:52:33.229730,273537503,1,68,300,0,-132.7387,273.063,-55.38248
53552,2023-01-20 10:52:33.547339,273869957,1,69,300,0,-134.7023,271.9005,-55.38345
53655,2023-01-20 10:52:33.877021,274204999,1,70,300,0,-136.6355,270.7375,-55.38871
53657,2023-01-20 10:52:33.879849,274207828,1,70,300,2,-37.42962,327.8592,-55.39546
53658,2023-01-20 10:52:33.879862,274207841,1,70,300,2,-39.51007,326.6957,-55.3855
53659,2023-01-20 10:52:33.879875,274207854,1,70,300,2,-41.5415,325.5202,-55.38383
53660,2023-01-20 10:52:33.879889,274207868,1,70,300,2,-43.52431,324.3512,-55.38557
53661,2023-01-20 10:52:33.879902,274207881,1,70,300,2,-45.49974,323.197,-55.38443
53662,2023-01-20 10:52:33.879915,274207894,1,70,300,2,-47.54318,322.0551,-55.37765
53663,2023-01-20 10:52:33.879929,274207908,1,70,300,2,-49.58104,320.9233,-55.37438
53664,2023-01-20 10:52:33.879942,274207921,1,70,300,2,-51.60009,319.7744,-55.36739
53665,2023-01-20 10:52:33.879955,274207934,1,70,300,2,-53.58207,318.6185,-55.36357
53666,2023-01-20 10:52:33.879969,274207948,1,70,300,2,-55.60045,317.4414,-55.36819
53667,2023-01-20 10:52:33.879982,274207961,1,70,300,2,-57.63959,316.245,-55.36967
53668,2023-01-20 10:52:33.879995,274207974,1,70,300,2,-59.64902,315.0817,-55.36632
53669,2023-01-20 10:52:33.880009,274207988,1,70,300,2,-61.7082,313.9137,-55.36684
53670,2023-01-20 10:52:33.880022,274208001,1,70,300,2,-63.77148,312.7326,-55.37525
53671,2023-01-20 10:52:33.880035,274208014,1,70,300,2,-65.79021,311.5692,-55.37197
53672,2023-01-20 10:52:33.880049,274208028,1,70,300,2,-67.84332,310.3906,-55.36438
53673,2023-01-20 10:52:33.880062,274208041,1,70,300,2,-69.92083,309.1824,-55.36301
53674,2023-01-20 10:52:33.880075,274208054,1,70,300,2,-71.9494,307.9917,-55.3701
53675,2023-01-20 10:52:33.880089,274208068,1,70,300,2,-73.9921,306.8148,-55.37037
53676,2023-01-20 10:52:33.880106,274208085,1,70,300,2,-76.03123,305.6305,-55.36774
