LineNo,UTC_Approx,TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
4317,2023-01-20 11:08:54.022849,168297253,5.725486,5.717385,-0.03255569,-0.02445449,-0.06285911,0.03266066,0.1416971,0.1588648
4348,2023-01-20 11:08:54.122777,168397194,5.722054,5.715265,-0.02862213,-0.02183319,-0.07455717,0.02871442,0.07415687,0.1268219
4383,2023-01-20 11:08:54.222758,168497179,5.719374,5.718787,-0.02516384,-0.02457668,-0.02124523,0.02524497,-0.01425986,0.07889857
4413,2023-01-20 11:08:54.322832,168597229,5.717017,5.734167,-0.02212336,-0.03927302,-0.0294492,0.02219469,-0.05964641,0.01539574
4448,2023-01-20 11:08:54.422827,168697214,5.714945,5.746282,-0.01945025,-0.05078752,-0.05066163,0.01951296,-0.03149978,-0.0046119
4478,2023-01-20 11:08:54.522780,168797204,5.713124,5.758011,-0.01710012,-0.0619872,-0.04397202,0.01715525,0.03562531,0.01398699
4511,2023-01-20 11:08:54.622779,168897228,5.711522,5.758964,-0.01503392,-0.06247594,-0.0929178,0.01508239,0.2108313,0.07607935
4541,2023-01-20 11:08:54.722750,168997183,5.710114,5.745829,-0.01321735,-0.04893208,-0.1277375,0.01325997,0.3404579,0.1725674
4576,2023-01-20 11:08:54.822768,169097186,5.708876,5.726862,-0.01162026,-0.02960731,-0.1792796,0.01165772,0.6158267,0.3104858
4608,2023-01-20 11:08:54.922921,169197328,5.707788,5.6975,-0.01021612,7.196903E-05,-0.2237597,0.01024905,0.7816648,0.48083
4641,2023-01-20 11:08:55.022801,169297197,5.706831,5.664717,-0.008981619,0.03313264,-0.2105215,0.009010579,0.8224087,0.6212972
4671,2023-01-20 11:08:55.122811,169397197,5.705989,5.625389,-0.007896267,0.07270432,-0.2430289,0.007921726,0.9655405,0.7516724
4706,2023-01-20 11:08:55.222808,169497187,5.705249,5.594642,-0.006942043,0.1036653,-0.2478603,0.006964426,0.9461079,0.8365836
4736,2023-01-20 11:08:55.322797,169597182,5.704599,5.581458,-0.006103109,0.1170384,-0.207873,0.006122786,0.7480251,0.7980902
4771,2023-01-20 11:08:55.422829,169697224,5.704028,5.568659,-0.005365528,0.1300025,-0.1612537,0.005382827,0.7133449,0.7445224
4803,2023-01-20 11:08:55.522774,169797197,5.703525,5.55455,-0.004717064,0.1442575,-0.1421201,0.004732273,0.7487677,0.7434398
4836,2023-01-20 11:08:55.622759,169897196,5.703084,5.54118,-0.004146953,0.1577561,-0.1321179,0.004160324,0.7722082,0.7646972
4866,2023-01-20 11:08:55.722844,169997252,5.702694,5.528074,-0.003645721,0.1709752,-0.07456943,0.003657475,0.7162816,0.7679124
4901,2023-01-20 11:08:55.822791,170097178,5.702353,5.51611,-0.003205046,0.1830376,-0.04996794,0.003215379,0.6204256,0.7253073
4933,2023-01-20 11:08:55.922849,170197239,5.702051,5.500892,-0.002817611,0.1983408,-0.0006514129,0.002826696,0.5978712,0.6865574
4966,2023-01-20 11:08:56.022822,170297213,5.701788,5.490473,-0.002476986,0.2088383,0.02344284,0.002484972,0.608495,0.6516637
4996,2023-01-20 11:08:56.122794,170397178,5.701556,5.480204,-0.002177512,0.219175,0.07533243,0.002184533,0.608304,0.6391293
5031,2023-01-20 11:08:56.222809,170497188,5.701353,5.478251,-0.00191422,0.2211876,0.0784255,0.001920392,0.5690044,0.6301199
5061,2023-01-20 11:08:56.322827,170597208,5.701174,5.486305,-0.001682739,0.213186,0.08767156,0.001688164,0.505679,0.579562
5096,2023-01-20 11:08:56.422834,170697224,5.701016,5.489195,-0.001479224,0.2103421,0.1306641,0.001483993,0.4991405,0.5305662
5126,2023-01-20 11:08:56.522891,170797313,5.700876,5.475665,-0.001300292,0.2239109,0.1072765,0.001304485,0.7006106,0.5855245
5159,2023-01-20 11:08:56.622771,170897210,5.700754,5.468858,-0.00114298,0.2307528,0.1048492,0.001146665,0.6913163,0.6280351
5189,2023-01-20 11:08:56.722800,170997205,5.700649,5.466739,-0.001004674,0.2329052,0.125901,0.001007913,0.609781,0.6425263
5224,2023-01-20 11:08:56.822834,171097215,5.700551,5.471808,-0.0008830779,0.2278596,0.159813,0.0008859251,0.4396478,0.5728188
5256,2023-01-20 11:08:56.922862,171197251,5.700472,5.483277,-0.0007761725,0.2164186,0.1915294,0.000778675,0.3288904,0.4777396
5289,2023-01-20 11:08:57.022801,171297194,5.700398,5.491125,-0.0006821831,0.2085915,0.1953731,0.0006843826,0.3018102,0.3866598
5320,2023-01-20 11:08:57.122797,171397182,5.700329,5.484218,-0.0005995486,0.2155119,0.2161845,0.0006014816,0.3703896,0.3658389
5355,2023-01-20 11:08:57.222805,171497183,5.70028,5.476818,-0.0005268968,0.222935,0.2420852,0.0005285956,0.363827,0.3566934
5385,2023-01-20 11:08:57.322851,171597228,5.700231,5.452629,-0.0004630226,0.2471389,0.2532611,0.0004645155,0.4966982,0.4171246
5420,2023-01-20 11:08:57.422831,171697214,5.700182,5.435672,-0.0004068654,0.2641036,0.2665041,0.0004081773,0.4767907,0.4447263
5450,2023-01-20 11:08:57.522765,171797184,5.700139,5.41184,-0.0003574931,0.2879408,0.2456163,0.0003586457,0.5548334,0.4927369
5483,2023-01-20 11:08:57.622754,171897194,5.700114,5.397886,-0.0003140857,0.3019137,0.2766912,0.0003150984,0.5663074,0.5229593
5513,2023-01-20 11:08:57.722787,171997194,5.700045,5.383053,-0.001828824,0.3151633,0.2648454,-0.110573,0.5356919,0.5469913
5548,2023-01-20 11:08:57.822852,172097234,5.699599,5.372338,-0.007309372,0.3199514,0.2565577,-0.07885839,0.5677835,0.57571
5580,2023-01-20 11:08:57.922847,172197234,5.69848,5.352983,-0.01609827,0.3293985,0.2273754,-0.4132337,0.3979128,0.5907275
5615,2023-01-20 11:08:58.022828,172297218,5.695785,5.342051,-0.04094904,0.3127851,0.1776206,-0.7489831,0.1306097,0.5009804
5645,2023-01-20 11:08:58.122834,172397221,5.68938,5.332441,-0.09021097,0.2667275,0.1280481,-0.9898573,-0.1242974,0.2727882
5680,2023-01-20 11:08:58.223098,172497483,5.676786,5.324923,-0.163715,0.1881484,0.01331788,-1.280619,-0.3833087,0.01472831
5710,2023-01-20 11:08:58.322815,172597201,5.655638,5.316957,-0.260302,0.07837959,-0.08555035,-1.402173,-0.5177749,-0.2258422
5745,2023-01-20 11:08:58.422837,172697231,5.623963,5.301252,-0.3717901,-0.04907959,-0.2040145,-1.255912,-0.4137508,-0.3660841
5775,2023-01-20 11:08:58.522780,172797209,5.581014,5.279062,-0.4838457,-0.1818944,-0.3420345,-1.294208,-0.4416688,-0.4082615
5808,2023-01-20 11:08:58.622773,172897221,5.526945,5.243684,-0.5944,-0.3111389,-0.4559429,-1.218916,-0.3220686,-0.4116801
5838,2023-01-20 11:08:58.722788,172997199,5.462015,5.196698,-0.7010087,-0.4356919,-0.6054094,-1.192678,-0.2146976,-0.3742316
5873,2023-01-20 11:08:58.822819,173097206,5.386672,5.138227,-0.8018821,-0.5534372,-0.7139763,-1.096571,-0.09401153,-0.2620252
5905,2023-01-20 11:08:58.922905,173197308,5.30171,5.070827,-0.8934295,-0.6625476,-0.8618413,-0.9573573,0.09579048,-0.1377229
5939,2023-01-20 11:08:59.020743,173297235,5.208247,4.997706,-0.9703725,-0.7598317,-0.9473554,-0.5366281,0.5035442,0.1004735
5970,2023-01-20 11:08:59.111651,173397247,5.108371,4.935638,-1.021005,-0.8482718,-1.019223,-0.3347669,0.5332272,0.2925647
6005,2023-01-20 11:08:59.203035,173497479,5.004571,4.860343,-1.053183,-0.9089547,-1.036633,-0.576587,0.2469638,0.2765992
6035,2023-01-20 11:08:59.302760,173597201,4.897693,4.817588,-1.084353,-1.004248,-1.029411,-0.8664075,-0.4690499,0.04626646
6070,2023-01-20 11:08:59.403211,173697328,4.787207,4.759988,-1.127191,-1.099972,-1.073065,-1.119491,-0.7682532,-0.3292347
6099,2023-01-20 11:08:59.514182,173797196,4.671556,4.717262,-1.186566,-1.232272,-1.12041,-1.146387,-1.051442,-0.6702481
6132,2023-01-20 11:08:59.620709,173897209,4.549418,4.657239,-1.255548,-1.363369,-1.171111,-1.009399,-0.931968,-0.8863952
6162,2023-01-20 11:08:59.711592,173997186,4.420394,4.589793,-1.322005,-1.491404,-1.296623,-0.9968666,-0.9506629,-0.9277481
6198,2023-01-20 11:08:59.802767,174097208,4.285057,4.497307,-1.381416,-1.593666,-1.361667,-0.7487409,-0.5669766,-0.8330361
6230,2023-01-20 11:08:59.902758,174197229,4.144367,4.376974,-1.429928,-1.662535,-1.513632,-0.7519398,-0.2935387,-0.6661154
6263,2023-01-20 11:09:00.002704,174297206,3.999236,4.240634,-1.47006,-1.711458,-1.592782,-0.574448,-0.03788586,-0.4414405
6293,2023-01-20 11:09:00.102671,174397246,3.850726,4.109317,-1.496649,-1.75524,-1.642901,-0.3796809,0.04670566,-0.2534804
6328,2023-01-20 11:09:00.202840,174497485,3.70042,3.965655,-1.505795,-1.77103,-1.669181,0.0003670649,0.4054571,-0.06955978
6358,2023-01-20 11:09:00.302587,174597181,3.550372,3.822477,-1.492344,-1.764449,-1.673877,0,0.4352435,0.1065445
6393,2023-01-20 11:09:00.402690,174697235,3.402451,3.670923,-1.465226,-1.733698,-1.66202,0,0.4752409,0.2330683
6425,2023-01-20 11:09:00.502581,174797181,3.257615,3.496561,-1.431642,-1.670587,-1.685386,0,0.8037835,0.3617032
6458,2023-01-20 11:09:00.602550,174897202,3.1163,3.323457,-1.395302,-1.602459,-1.642809,0,0.8751927,0.5160754
6488,2023-01-20 11:09:00.702571,174997191,2.978676,3.133726,-1.358055,-1.513105,-1.643818,0,1.111053,0.667033
6524,2023-01-20 11:09:00.802624,175097213,2.84478,2.950225,-1.320861,-1.426305,-1.585979,0,1.159031,0.8179532
6556,2023-01-20 11:09:00.902731,175197344,2.714581,2.747034,-1.284056,-1.316509,-1.58652,0.03162027,1.541909,1.027756
6589,2023-01-20 11:09:01.002578,175297212,2.588092,2.553739,-1.246503,-1.21215,-1.568555,0.04963588,1.692072,1.288208
6619,2023-01-20 11:09:01.102657,175397215,2.465402,2.34913,-1.208109,-1.091838,-1.528929,0.07069535,1.993728,1.542531
6654,2023-01-20 11:09:01.203034,175497521,2.346598,2.161483,-1.168862,-0.9837464,-1.493577,0.06874514,2.032888,1.766625
6684,2023-01-20 11:09:01.302639,175597194,2.231707,1.971416,-1.130291,-0.8699996,-1.394156,-0.01147733,2.026538,1.906914
6719,2023-01-20 11:09:01.402615,175697237,2.120487,1.800207,-1.095394,-0.7751134,-1.327696,0.05316953,2.033766,1.989598
6749,2023-01-20 11:09:01.502536,175797185,2.012673,1.625669,-1.061968,-0.6749635,-1.259588,0.03516322,2.121225,2.036208
6782,2023-01-20 11:09:01.602568,175897243,1.908116,1.473435,-1.030298,-0.5956173,-1.152894,0.01918012,2.004297,2.061283
6813,2023-01-20 11:09:01.702549,175997219,1.806616,1.302356,-1.000798,-0.4965373,-1.04274,0.001425063,2.112508,2.082191
6848,2023-01-20 11:09:01.802532,176097196,1.707962,1.156444,-0.9732759,-0.4217578,-0.9731357,-0.004931251,2.024682,2.086817
6880,2023-01-20 11:09:01.902585,176197245,1.611977,1.015408,-0.9472429,-0.3506738,-0.8969638,-0.004040082,2.038145,2.054614
6913,2023-01-20 11:09:02.002552,176297208,1.51855,0.8974258,-0.922015,-0.3008907,-0.7519124,0,1.883455,1.988785
6943,2023-01-20 11:09:02.102581,176397225,1.427624,0.7870502,-0.8972208,-0.2566469,-0.6774924,-0.008905171,1.798988,1.913698
6978,2023-01-20 11:09:02.202919,176497551,1.339154,0.6972278,-0.8728322,-0.2309063,-0.6158808,0,1.741533,1.836966
7008,2023-01-20 11:09:02.302569,176597197,1.253109,0.6054103,-0.8487247,-0.2010261,-0.5263156,0,1.687962,1.769222
7043,2023-01-20 11:09:02.402601,176697227,1.169453,0.5326663,-0.8250847,-0.1882985,-0.4409942,0,1.501256,1.675564
7073,2023-01-20 11:09:02.502520,176797195,1.088131,0.4598309,-0.8020585,-0.1737586,-0.356014,0,1.347313,1.541754
7106,2023-01-20 11:09:02.602469,176897191,1.009072,0.4055411,-0.7797583,-0.1762278,-0.2672934,0,1.140283,1.39299
7136,2023-01-20 11:09:02.702505,176997182,0.9322178,0.3781966,-0.7579498,-0.2039286,-0.1712504,0,0.794689,1.176006
7171,2023-01-20 11:09:02.802588,177097221,0.8575173,0.3619949,-0.7366831,-0.2411607,-0.09340921,0,0.5984185,0.9478292
7203,2023-01-20 11:09:02.902721,177197359,0.7848542,0.3594455,-0.7185236,-0.2931147,-0.06803104,-0.3172866,0.1127049,0.6497476
7236,2023-01-20 11:09:03.002576,177297218,0.7132483,0.3592094,-0.7168902,-0.3628513,-0.07685483,-0.4684493,-0.05589008,0.3058557
7266,2023-01-20 11:09:03.102556,177397210,0.6410147,0.3627512,-0.7289895,-0.4507261,-0.1037803,-0.436816,-0.1707105,0.07890528
7301,2023-01-20 11:09:03.202739,177497404,0.5672703,0.3613994,-0.7455258,-0.539655,-0.1419071,-0.4211054,-0.1771436,-0.02724547
7331,2023-01-20 11:09:03.302526,177597196,0.4918334,0.3573862,-0.7625428,-0.6280955,-0.2279965,-0.317803,-0.05736919,-0.06677521
7366,2023-01-20 11:09:03.402559,177697233,0.414847,0.3445577,-0.7761858,-0.7058964,-0.3120624,-0.2540183,0.04493629,-0.05226051
7396,2023-01-20 11:09:03.502546,177797219,0.3367631,0.3419234,-0.7840299,-0.7891902,-0.3617221,-0.1749634,-0.02727489,-0.02216811
7429,2023-01-20 11:09:03.602517,177897189,0.2582652,0.3270724,-0.7846047,-0.8534119,-0.4053243,-0.07150666,0.0342634,-0.01405154
7460,2023-01-20 11:09:03.702547,177997206,0.1800951,0.2969226,-0.7780544,-0.8948819,-0.4292866,0,0.1159524,0.003086719
7495,2023-01-20 11:09:03.802549,178097196,0.1029007,0.2594747,-0.7651952,-0.9217693,-0.4692255,0,0.1395875,0.06432383
7527,2023-01-20 11:09:03.902575,178197235,0.02722661,0.209335,-0.7482674,-0.9303759,-0.5142693,0,0.2021594,0.1166938
7560,2023-01-20 11:09:04.002538,178297210,-0.04664997,0.1565935,-0.7295546,-0.932798,-0.5507613,0,0.2568163,0.1751938
7591,2023-01-20 11:09:04.102518,178397199,-0.1186164,0.105042,-0.7102141,-0.9338725,-0.5867506,0,0.2814636,0.2244811
7626,2023-01-20 11:09:04.202720,178497408,-0.1886432,0.0489634,-0.6908287,-0.9284353,-0.6322441,0,0.3926269,0.2823258
7656,2023-01-20 11:09:04.302531,178597196,-0.2567423,-0.01319107,-0.6716884,-0.9152396,-0.6549898,0,0.444218,0.3455414
7691,2023-01-20 11:09:04.402591,178697233,-0.3229463,-0.07821684,-0.6529329,-0.8976623,-0.6763737,0,0.4692353,0.3959286
7721,2023-01-20 11:09:04.502573,178797231,-0.3872976,-0.1220408,-0.6346278,-0.8998845,-0.6989003,0,0.3214419,0.3847724
7754,2023-01-20 11:09:04.602528,178897201,-0.4498426,-0.1714917,-0.6167976,-0.8951485,-0.6773663,0,0.3234177,0.3525676
7784,2023-01-20 11:09:04.702548,178997197,-0.5106292,-0.2300964,-0.599422,-0.879955,-0.7022695,0.01093248,0.4611162,0.3731145
7819,2023-01-20 11:09:04.802573,179097199,-0.5688685,-0.2926135,-0.55927,-0.835525,-0.7223016,0.4482338,1.076599,0.5745607
7851,2023-01-20 11:09:04.902574,179197236,-0.6213603,-0.3625144,-0.4927058,-0.7515517,-0.6770266,0.4942944,1.325571,0.9184389
7884,2023-01-20 11:09:05.002517,179297214,-0.6675165,-0.4308711,-0.4332063,-0.6698517,-0.6722178,0.401562,1.327944,1.126481
7914,2023-01-20 11:09:05.102515,179397189,-0.7089853,-0.5042412,-0.4070581,-0.6118022,-0.6418611,-0.5871914,0.2850761,0.9477659
7949,2023-01-20 11:09:05.202588,179497240,-0.7505039,-0.5737204,-0.4279934,-0.6047769,-0.6471717,-0.8909627,-0.1212798,0.4949419
7979,2023-01-20 11:09:05.302567,179597205,-0.7955374,-0.6493824,-0.4748498,-0.6210048,-0.6502954,-0.9075094,-0.1472781,0.1664812
8015,2023-01-20 11:09:05.402617,179697242,-0.8460797,-0.7262307,-0.5363963,-0.6562452,-0.7184122,-1.052333,-0.1820609,0.0113311
8047,2023-01-20 11:09:05.502521,179797202,-0.9033762,-0.8337654,-0.6088839,-0.6784946,-0.814423,-0.9724256,0.191353,0.009516428
8080,2023-01-20 11:09:05.602489,179897224,-0.9681018,-0.9414124,-0.683827,-0.7105164,-0.8714653,-0.9971255,0.2446253,0.1084687
8110,2023-01-20 11:09:05.702579,179997253,-1.040353,-1.045748,-0.7592616,-0.7538666,-0.9473301,-0.9803604,0.2316266,0.1578085
8145,2023-01-20 11:09:05.802587,180097203,-1.120095,-1.151881,-0.833397,-0.8016117,-1.007876,-0.9694433,0.2441692,0.1666277
8177,2023-01-20 11:09:05.902574,180197230,-1.20714,-1.270921,-0.905211,-0.8414297,-1.060019,-0.9389271,0.3022586,0.1821904
8210,2023-01-20 11:09:06.002511,180297206,-1.301149,-1.390568,-0.9720967,-0.8826771,-1.10641,-0.8011827,0.4160303,0.2327057
8240,2023-01-20 11:09:06.102553,180397239,-1.401369,-1.496239,-1.028674,-0.9338039,-1.152656,-0.6424018,0.4739695,0.3020308
8275,2023-01-20 11:09:06.202546,180497223,-1.506485,-1.606689,-1.069321,-0.9691173,-1.164643,-0.1800653,0.9279094,0.4394172
8305,2023-01-20 11:09:06.302515,180597194,-1.61435,-1.735927,-1.08289,-0.9613125,-1.156668,-0.07038868,1.156021,0.7202687
8340,2023-01-20 11:09:06.402547,180697229,-1.722431,-1.860686,-1.076779,-0.9385247,-1.143979,-0.02749996,1.288216,0.9204237
8370,2023-01-20 11:09:06.502523,180797197,-1.829309,-1.975409,-1.059178,-0.9130781,-1.112235,0.1174896,1.392009,1.069091
8403,2023-01-20 11:09:06.602526,180897192,-1.933834,-2.087658,-1.030868,-0.8770439,-1.080629,0.07683606,1.38667,1.125893
8433,2023-01-20 11:09:06.702519,180997189,-2.035237,-2.190602,-0.9974322,-0.8420672,-1.047804,0.08698025,1.380202,1.153561
8468,2023-01-20 11:09:06.802559,181097233,-2.133098,-2.293,-0.9593202,-0.7994186,-1.009303,0.3650174,1.679785,1.242365
8500,2023-01-20 11:09:06.902653,181197314,-2.226595,-2.393937,-0.9100149,-0.7426726,-0.9679144,0.4006327,1.824953,1.403376
8533,2023-01-20 11:09:07.002540,181297189,-2.314686,-2.490594,-0.8523762,-0.6764677,-0.8924909,0.3899493,1.822045,1.545136
8563,2023-01-20 11:09:07.102561,181397208,-2.396815,-2.592408,-0.7913992,-0.5958062,-0.7750167,0.340778,1.661858,1.625479
8598,2023-01-20 11:09:07.202720,181497364,-2.47289,-2.683076,-0.7326372,-0.522451,-0.7165251,0.2428216,1.493897,1.582865
8628,2023-01-20 11:09:07.302568,181597210,-2.543432,-2.767957,-0.6802447,-0.45572,-0.5985923,0.3175871,1.465852,1.518555
8664,2023-01-20 11:09:07.402606,181697247,-2.608819,-2.837476,-0.6285445,-0.3998876,-0.4465276,0.3279493,1.245484,1.464274
8694,2023-01-20 11:09:07.502601,181797254,-2.669039,-2.894584,-0.5777893,-0.3522443,-0.3758546,0.1781654,0.9297211,1.312472
8727,2023-01-20 11:09:07.602540,181897204,-2.72452,-2.935058,-0.5344448,-0.3239068,-0.2254403,0.1086838,0.6203985,1.073977
8757,2023-01-20 11:09:07.702557,181997201,-2.776123,-2.96489,-0.4997372,-0.3109708,-0.1425897,0.06363925,0.4177389,0.8550859
8792,2023-01-20 11:09:07.802628,182097252,-2.824608,-2.983863,-0.4714577,-0.3122023,-0.105802,0.07562242,0.3926714,0.6852968
8824,2023-01-20 11:09:07.902606,182197242,-2.87061,-2.994527,-0.4512112,-0.3272937,-0.0407407,-0.2495141,-0.04269794,0.4561853
8857,2023-01-20 11:09:08.002556,182297204,-2.915329,-3.002711,-0.4454819,-0.3580994,-0.06774683,-0.2416805,-0.03593439,0.240153
8887,2023-01-20 11:09:08.102568,182397234,-2.960007,-3.026557,-0.449113,-0.3825627,-0.08878086,-0.2497583,0.09803024,0.1385766
8922,2023-01-20 11:09:08.202533,182497216,-3.005301,-3.051869,-0.4569106,-0.4103432,-0.1334421,-0.2022224,0.2547663,0.1700183
8952,2023-01-20 11:09:08.302542,182597202,-3.051414,-3.086957,-0.4648495,-0.4293063,-0.2053651,-0.1454306,0.3636329,0.2276756
8987,2023-01-20 11:09:08.402685,182697324,-3.098185,-3.12296,-0.4698733,-0.4450985,-0.2051702,-0.05368384,0.4392377,0.3037564
9017,2023-01-20 11:09:08.502525,182797195,-3.145158,-3.157197,-0.4680884,-0.4560496,-0.2573657,0.09058401,0.5323944,0.3763061
9050,2023-01-20 11:09:08.602498,182897198,-3.191435,-3.189493,-0.4559019,-0.4578437,-0.2185149,0.1849558,0.4803993,0.4453673
9080,2023-01-20 11:09:08.702530,182997198,-3.235978,-3.215199,-0.4341215,-0.4549006,-0.2018503,0.2175577,0.3967607,0.451042
9115,2023-01-20 11:09:08.802562,183097198,-3.278037,-3.23782,-0.4076746,-0.4478915,-0.1617237,0.1210753,0.2154842,0.3700013
9149,2023-01-20 11:09:08.902603,183197252,-3.317529,-3.252518,-0.3832687,-0.44828,-0.1552841,0.07170914,0.2024362,0.2840195
9182,2023-01-20 11:09:09.002326,183297215,-3.354738,-3.267769,-0.3619097,-0.4488778,-0.1554109,0.05202539,0.1636497,0.236209
9212,2023-01-20 11:09:09.093373,183397164,-3.389967,-3.279118,-0.3436455,-0.4544948,-0.172065,0.01277414,0.1969765,0.2223655
9245,2023-01-20 11:09:09.184527,183497229,-3.423573,-3.295648,-0.3297191,-0.4576439,-0.2408834,-0.0602643,0.2328869,0.2277959
9278,2023-01-20 11:09:09.282982,183597208,-3.456046,-3.311036,-0.3206677,-0.4656781,-0.2514224,-0.06733588,0.2085737,0.213772
9311,2023-01-20 11:09:09.383014,183697253,-3.487815,-3.331665,-0.3154691,-0.4716193,-0.2448674,-0.09762258,0.1821955,0.2060822
9343,2023-01-20 11:09:09.482974,183797211,-3.519225,-3.351397,-0.3128766,-0.4807043,-0.3127257,-0.03886848,0.2813934,0.2181615
9374,2023-01-20 11:09:09.582971,183897204,-3.550338,-3.376694,-0.3090953,-0.4827391,-0.3460903,0.004419717,0.4108622,0.2659492
9407,2023-01-20 11:09:09.682968,183997184,-3.580933,-3.402278,-0.3022303,-0.4808854,-0.3709423,0.105306,0.5420494,0.3557598
9441,2023-01-20 11:09:09.783000,184097196,-3.610585,-3.431898,-0.2901629,-0.4688494,-0.3864389,0.1383831,0.5844433,0.4379999
9475,2023-01-20 11:09:09.883028,184197240,-3.638775,-3.463056,-0.2737066,-0.4494262,-0.3998493,0.1171227,0.6079419,0.4806294
9506,2023-01-20 11:09:09.982996,184297232,-3.66526,-3.496569,-0.2563902,-0.4250807,-0.368742,0.1109432,0.6307424,0.5198612
9538,2023-01-20 11:09:10.082993,184397237,-3.689998,-3.52901,-0.2387142,-0.399703,-0.3303899,0.1264734,0.5861011,0.5446789
9570,2023-01-20 11:09:10.182975,184497223,-3.712947,-3.561462,-0.2207648,-0.3722498,-0.2964122,0.1165946,0.5119407,0.5451473
9603,2023-01-20 11:09:10.282956,184597205,-3.734118,-3.589519,-0.2031514,-0.3477507,-0.2994685,0.1174314,0.4875589,0.5156788
9636,2023-01-20 11:09:10.383063,184697313,-3.753545,-3.614793,-0.1858187,-0.3245708,-0.2699859,0.1339909,0.4360731,0.4713314
9668,2023-01-20 11:09:10.482888,184797230,-3.771216,-3.635672,-0.1677675,-0.3033119,-0.2308497,0.1772916,0.458743,0.4450136
9701,2023-01-20 11:09:10.582952,184897405,-3.786974,-3.654856,-0.1475181,-0.279636,-0.1807535,0.2001104,0.5015559,0.460546
9733,2023-01-20 11:09:10.682773,184997190,-3.800617,-3.669054,-0.1256977,-0.2572608,-0.171839,0.2016667,0.4691197,0.4748022
9766,2023-01-20 11:09:10.783018,185097368,-3.812029,-3.682082,-0.1029714,-0.2329177,-0.1409762,0.2141104,0.5014934,0.4839872
9800,2023-01-20 11:09:10.882991,185197349,-3.821141,-3.704218,-0.07985657,-0.1967798,-0.1162137,0.2100461,0.5943143,0.5116211
9831,2023-01-20 11:09:10.982999,185297379,-3.827951,-3.723998,-0.05699887,-0.1609512,-0.1050535,0.2052529,0.6066317,0.5629131
9864,2023-01-20 11:09:11.082817,185397207,-3.832516,-3.748197,-0.03503798,-0.1193568,-0.06843812,0.2056651,0.598731,0.5946996
9896,2023-01-20 11:09:11.182997,185497395,-3.834926,-3.767316,-0.01380544,-0.08141592,-0.02974364,0.2007956,0.6057498,0.6188917
9929,2023-01-20 11:09:11.282789,185597200,-3.835244,-3.794508,0.006875866,-0.03385991,-0.01571011,0.2118787,0.6895121,0.6428972
9962,2023-01-20 11:09:11.383008,185697433,-3.833515,-3.814229,0.02711197,0.007826082,0.00493775,0.2127199,0.6610608,0.6566634
9993,2023-01-20 11:09:11.482766,185797190,-3.829783,-3.827779,0.04697605,0.04497105,0.04084738,0.2141984,0.6385055,0.6451379
10024,2023-01-20 11:09:11.582950,185897370,-3.824061,-3.833531,0.06710996,0.07657926,0.0967958,0.2366033,0.5722803,0.6375768
10056,2023-01-20 11:09:11.682827,185997230,-3.816292,-3.840242,0.08782633,0.1117759,0.1504925,0.2523284,0.6505108,0.6384608
10089,2023-01-20 11:09:11.782972,186097354,-3.80644,-3.840765,0.1086623,0.142987,0.1518825,0.2339883,0.6727254,0.6559271
10123,2023-01-20 11:09:11.882861,186197245,-3.794533,-3.84444,0.1288322,0.1787392,0.194866,0.2388106,0.6902905,0.6710589
10154,2023-01-20 11:09:11.982971,186297360,-3.780646,-3.841411,0.1482125,0.2089775,0.2266843,0.221666,0.6671782,0.6786644
10186,2023-01-20 11:09:12.082777,186397192,-3.764888,-3.841016,0.1662677,0.2423959,0.219666,0.2043238,0.7489388,0.6910838
10218,2023-01-20 11:09:12.182992,186497437,-3.747399,-3.834511,0.1828838,0.2699959,0.2458275,0.2089728,0.7300544,0.7067362
10251,2023-01-20 11:09:12.282757,186597180,-3.728315,-3.831348,0.1981114,0.3011442,0.2455575,0.1867005,0.7554139,0.7140558
10285,2023-01-20 11:09:12.383029,186697418,-3.707814,-3.822055,0.211097,0.3253371,0.2679807,0.1380984,0.701413,0.7132334
10317,2023-01-20 11:09:12.482849,186797252,-3.686159,-3.813179,0.221378,0.3483989,0.2815234,0.1267367,0.709986,0.702539
10348,2023-01-20 11:09:12.582930,186897357,-3.663601,-3.797972,0.2290959,0.3634667,0.3159493,0.08427946,0.6094576,0.6728985
10380,2023-01-20 11:09:12.682794,186997199,-3.640423,-3.789886,0.2338982,0.383361,0.32641,0.0523811,0.6437998,0.650707
10413,2023-01-20 11:09:12.782971,187097345,-3.616935,-3.776626,0.2350278,0.3947184,0.3404912,0,0.5941792,0.6259102
10447,2023-01-20 11:09:12.882867,187197241,-3.593544,-3.763806,0.2324154,0.4026775,0.315854,0,0.6753296,0.6290011
10478,2023-01-20 11:09:12.982815,187297196,-3.570524,-3.747272,0.2279208,0.4046689,0.3174916,0,0.6829164,0.6453473
10510,2023-01-20 11:09:13.082808,187397196,-3.548002,-3.744269,0.2225505,0.4188179,0.2856069,0,0.8581099,0.6991786
10542,2023-01-20 11:09:13.182838,187497233,-3.526038,-3.738259,0.2168193,0.4290397,0.2875313,0,0.8857067,0.7818
10575,2023-01-20 11:09:13.282793,187597179,-3.504655,-3.741284,0.2109883,0.4476173,0.2669188,0,1.001383,0.8632299
10608,2023-01-20 11:09:13.382952,187697326,-3.483854,-3.739739,0.2051878,0.4610725,0.2698648,0,0.9797865,0.922498
