LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
4355,2023-01-20 11:08:54.179779,168454203,0,-0.005402568,0.01004442,0.04825143,0.1542818,0.1929255,-11.6574,0,0,30.04197,1,1,7973,996
4363,2023-01-20 11:08:54.220145,168494567,0,-0.1842322,-0.03046178,-0.002298384,0.169324,0.05379869,-11.32387,0,0,30.04204,1,1,7973,996
4388,2023-01-20 11:08:54.259746,168534158,0,-0.03555708,-0.09522762,-0.04281894,0.2707626,0.2962199,-10.93644,0,0,30.04193,1,1,7973,996
4390,2023-01-20 11:08:54.299772,168574174,0,-0.01281511,-0.2789303,-0.06383917,0.3808606,0.1288697,-10.66491,0,0,30.04219,1,1,7973,996
4418,2023-01-20 11:08:54.339805,168614198,0,0.02897047,-0.2469762,-0.1023547,0.2274764,0.1925212,-10.37023,0,0,30.04241,1,1,7973,996
4419,2023-01-20 11:08:54.379790,168654173,0,0.1633251,-0.09402183,-0.1572059,0.06445627,0.2681758,-9.94339,0,0,30.04177,1,1,7973,996
4426,2023-01-20 11:08:54.420192,168694577,0,0.1496882,-0.01384051,-0.1897529,0.03584338,0.2108823,-9.855503,0,0,30.04099,1,1,7973,996
4453,2023-01-20 11:08:54.459757,168734157,0,-0.01947877,-0.05908535,-0.1654926,0.1546788,0.2790408,-9.737042,0,0,30.0406,1,1,7973,996
4455,2023-01-20 11:08:54.499743,168774158,0,-0.166372,-0.1738979,-0.1316595,0.3812343,0.2319363,-9.508901,0,0,30.0404,1,1,7973,996
4483,2023-01-20 11:08:54.539719,168814149,0,-0.008845395,-0.1312682,-0.05547677,0.3423282,0.3960082,-9.061595,0,0,30.04149,1,1,7973,996
4484,2023-01-20 11:08:54.579741,168854186,0,-0.03130548,-0.09894926,0.002607397,0.391568,0.4869172,-9.037861,0,0,30.04262,1,1,7973,996
4491,2023-01-20 11:08:54.620139,168894589,0,-0.1251825,0.03019118,0.02241949,0.208738,0.4497703,-9.519341,0,0,30.0424,1,1,7973,996
4516,2023-01-20 11:08:54.659734,168934177,0,-0.1071414,0.08207099,0.08691689,0.05748277,0.5234408,-9.81643,0,0,30.04233,1,1,7973,996
4518,2023-01-20 11:08:54.699717,168974154,0,-0.1924431,0.1843074,0.1033722,0.07429235,0.4957584,-9.935801,0,0,30.04222,1,1,7973,996
4546,2023-01-20 11:08:54.739766,169014196,0,-0.2264476,0.2956867,0.08587223,0.1485122,0.5258979,-10.11404,0,0,30.04269,1,1,7973,996
4547,2023-01-20 11:08:54.779752,169054176,0,-0.2241558,0.2025602,0.09305688,0.432395,0.5701567,-9.777184,0,0,30.0437,1,1,7973,996
4556,2023-01-20 11:08:54.820311,169094729,0,-0.2304489,0.05090653,0.142137,0.6383857,0.4279495,-9.593777,0,0,30.04474,1,1,7973,996
4581,2023-01-20 11:08:54.859749,169134162,0,-0.2430651,-0.002969695,0.1920373,0.548372,0.2556928,-9.426939,0,0,30.04657,1,1,7973,996
4583,2023-01-20 11:08:54.899756,169174165,0,-0.1401799,0.126333,0.1949482,0.466913,0.268846,-9.249981,0,0,30.04868,1,1,7973,996
4613,2023-01-20 11:08:54.939779,169214184,0,0.03359959,0.1474478,0.146247,0.4585501,0.4653081,-9.246511,0,0,30.05077,1,1,7973,996
4614,2023-01-20 11:08:54.979783,169254183,0,0.01011158,0.08775808,0.1641262,0.4367119,0.4165671,-9.46564,0,0,30.05211,1,1,7973,996
4621,2023-01-20 11:08:55.020219,169294615,0,-0.0615242,0.03841443,0.1681465,0.6512362,0.2854195,-9.40474,0,0,30.05203,1,1,7973,996
4646,2023-01-20 11:08:55.059751,169334143,0,0.001784793,0.09787529,0.169605,0.6550374,0.3710598,-9.395478,0,0,30.05203,1,1,7973,996
4648,2023-01-20 11:08:55.099827,169374215,0,0.09692521,0.1456577,0.1419953,0.5501382,0.4366059,-9.448453,0,0,30.05328,1,1,7973,996
4676,2023-01-20 11:08:55.139788,169414172,0,0.02814339,0.1307691,0.1312176,0.5481417,0.3057268,-9.509458,0,0,30.05524,1,1,7973,996
4678,2023-01-20 11:08:55.179786,169454166,0,-0.000812452,0.005396011,0.1049681,0.6135759,0.223849,-9.571012,0,0,30.05692,1,1,7973,996
4686,2023-01-20 11:08:55.220207,169494586,0,0.01664875,0.1429041,0.07894963,0.451186,0.2731375,-9.729609,0,0,30.05867,1,1,7973,996
4711,2023-01-20 11:08:55.259811,169534192,0,-0.03997792,0.2627289,0.05391169,0.3371182,0.2259218,-9.683956,0,0,30.0607,1,1,7973,996
4713,2023-01-20 11:08:55.299785,169574168,0,-0.08674292,0.2354779,0.03351567,0.4440905,0.2631923,-9.555283,0,0,30.06302,1,1,7973,996
4741,2023-01-20 11:08:55.339779,169614165,0,-0.1206884,0.09733339,0.001590393,0.5519167,0.1099011,-9.437287,0,0,30.06446,1,1,7973,996
4742,2023-01-20 11:08:55.379792,169654180,0,-0.0279632,-0.1863437,-0.04618907,0.6067036,0.2684088,-9.470938,0,0,30.06565,1,1,7973,996
4749,2023-01-20 11:08:55.420228,169694623,0,0.1005258,-0.3225588,-0.1306265,0.6054852,0.4172035,-9.897705,0,0,30.0671,1,1,7973,996
4776,2023-01-20 11:08:55.459753,169734158,0,0.1062421,-0.2419534,-0.2161844,0.4546941,0.3139035,-10.09196,0,0,30.06887,1,1,7973,996
4780,2023-01-20 11:08:55.500043,169774460,0,0.0814463,-0.1271204,-0.2754547,0.4080922,0.2400737,-10.06584,0,0,30.07051,1,1,7973,996
4808,2023-01-20 11:08:55.539742,169814170,0,0.1621907,-0.06562713,-0.3013315,0.4025921,0.2671693,-9.836964,0,0,30.0716,1,1,7973,996
4809,2023-01-20 11:08:55.579782,169854220,0,0.219584,0.03694749,-0.3218042,0.3167001,0.2999684,-9.685925,0,0,30.07186,1,1,7973,996
4816,2023-01-20 11:08:55.620152,169894590,0,0.249575,0.1136134,-0.3154228,0.292176,0.2407089,-9.562421,0,0,30.07118,1,1,7973,996
4841,2023-01-20 11:08:55.659715,169934142,0,0.2579959,0.1692578,-0.282348,0.2683204,0.2674704,-9.55885,0,0,30.07015,1,1,7973,996
4843,2023-01-20 11:08:55.699756,169974171,0,0.2570803,0.1407614,-0.2130677,0.3457801,0.2712406,-9.59888,0,0,30.06914,1,1,7973,996
4871,2023-01-20 11:08:55.739807,170014211,0,0.1483001,-0.02388583,-0.1821683,0.4562734,0.1386524,-9.773005,0,0,30.06854,1,1,7973,996
4872,2023-01-20 11:08:55.779771,170054163,0,0.1545006,-0.08211467,-0.1539822,0.3141379,0.1965851,-9.978206,0,0,30.06833,1,1,7973,996
4881,2023-01-20 11:08:55.820331,170094718,0,0.2649294,-0.03877383,-0.165981,0.2705184,0.3384283,-10.03668,0,0,30.0688,1,1,7973,996
4906,2023-01-20 11:08:55.859756,170134144,0,0.2272474,-0.05390169,-0.1846737,0.2360261,0.205543,-10.04339,0,0,30.06889,1,1,7973,996
4908,2023-01-20 11:08:55.899851,170174240,0,0.1275321,-0.05758975,-0.1786592,0.249744,0.1529882,-10.02554,0,0,30.06944,1,1,7973,996
4938,2023-01-20 11:08:55.939792,170214182,0,-0.005447826,-0.1021638,-0.1616802,0.3406223,0.04614912,-10.0119,0,0,30.06998,1,1,7973,996
4939,2023-01-20 11:08:55.979792,170254183,0,-0.1344117,-0.1374682,-0.1759435,0.3746029,-0.03839086,-9.703098,0,0,30.07068,1,1,7973,996
4946,2023-01-20 11:08:56.020216,170294607,0,-0.06341298,0.06808112,-0.197716,0.1762585,0.2026281,-9.501766,0,0,30.07191,1,1,7973,996
4971,2023-01-20 11:08:56.059785,170334173,0,0.02859759,0.1144255,-0.1883098,0.1185665,0.202872,-9.355084,0,0,30.07371,1,1,7973,996
4973,2023-01-20 11:08:56.099786,170374171,0,0.106853,0.05569243,-0.154491,0.3104605,0.267989,-9.411281,0,0,30.07518,1,1,7973,996
5001,2023-01-20 11:08:56.139788,170414171,0,0.1448531,-0.04489239,-0.08659189,0.529835,0.2323928,-9.654931,0,0,30.07609,1,1,7973,996
5003,2023-01-20 11:08:56.179790,170454170,0,0.06795307,-0.2060014,0.02288186,0.4701394,0.1644819,-9.658872,0,0,30.07664,1,1,7973,996
5011,2023-01-20 11:08:56.220242,170494621,0,-0.0310413,-0.1618877,0.10412,0.2943129,0.08729697,-9.700935,0,0,30.07745,1,1,7973,996
5036,2023-01-20 11:08:56.259780,170534160,0,-0.05492002,-0.0111015,0.1396505,0.2347399,0.08009122,-9.874128,0,0,30.07837,1,1,7973,996
5038,2023-01-20 11:08:56.299789,170574170,0,-0.03894417,0.01145149,0.1808068,0.2841016,0.08982213,-9.865387,0,0,30.07928,1,1,7973,996
5066,2023-01-20 11:08:56.339787,170614169,0,-0.02520331,-0.05753708,0.2312757,0.3027634,0.1213622,-9.966683,0,0,30.08122,1,1,7974,996
5067,2023-01-20 11:08:56.379822,170654205,0,-0.01868721,-0.07312419,0.2670773,0.4036889,0.08701188,-10.04465,0,0,30.08236,1,1,7974,996
5074,2023-01-20 11:08:56.420202,170694591,0,-0.1156632,-0.161183,0.27658,0.5344852,0.02588108,-10.23471,0,0,30.08322,1,1,7974,996
5101,2023-01-20 11:08:56.459760,170734162,0,-0.1500606,-0.177287,0.2619151,0.5213259,-0.02214013,-10.25939,0,0,30.08346,1,1,7974,996
5102,2023-01-20 11:08:56.499766,170774181,0,-0.1444179,-0.0239571,0.2336216,0.2977983,-0.01100078,-10.34288,0,0,30.08439,1,1,7974,996
5131,2023-01-20 11:08:56.539775,170814203,0,-0.04156749,0.1496272,0.2185203,0.2047482,0.04951888,-10.34151,0,0,30.08549,1,1,7974,996
5132,2023-01-20 11:08:56.579732,170854173,0,0.03930171,0.2387277,0.1833235,0.2731028,0.1136276,-10.26128,0,0,30.08681,1,1,7974,996
5139,2023-01-20 11:08:56.620133,170894573,0,0.0964333,0.1922881,0.1218263,0.435035,0.106526,-10.22884,0,0,30.08823,1,1,7974,996
5164,2023-01-20 11:08:56.659726,170934153,0,0.09130631,0.2069002,0.0695961,0.3494913,0.004109646,-10.12618,0,0,30.08979,1,1,7974,996
5165,2023-01-20 11:08:56.699794,170974207,0,0.1225098,0.2204731,0.006610614,0.3375502,-0.1051017,-10.0424,0,0,30.09166,1,1,7974,996
5194,2023-01-20 11:08:56.739779,171014179,0,0.07832619,0.1809356,-0.01686672,0.3171517,-0.1625425,-10.0414,0,0,30.09291,1,1,7974,996
5195,2023-01-20 11:08:56.779766,171054152,0,0.0996019,0.09167581,-0.02357037,0.3374625,-0.05965155,-10.05882,0,0,30.09419,1,1,7974,996
5204,2023-01-20 11:08:56.820328,171094709,0,0.08029527,-0.04855205,-0.04272205,0.4215666,-0.0394195,-10.09222,0,0,30.09603,1,1,7974,996
5229,2023-01-20 11:08:56.859823,171134207,0,0.1369147,-0.09199015,-0.06710184,0.3992731,0.06505539,-10.0704,0,0,30.09739,1,1,7974,996
5230,2023-01-20 11:08:56.899810,171174197,0,0.1329494,-0.02899247,-0.08301402,0.3250338,0.02739908,-10.04932,0,0,30.09899,1,1,7974,996
5261,2023-01-20 11:08:56.939766,171214156,0,0.01552254,-0.03922644,-0.08718957,0.4093674,-0.09871127,-10.12299,0,0,30.10077,1,1,7974,996
5262,2023-01-20 11:08:56.979779,171254172,0,-0.06271203,-0.1114348,-0.08756281,0.4344391,-0.1714898,-10.13168,0,0,30.10246,1,1,7974,996
5269,2023-01-20 11:08:57.020252,171294645,0,-0.04375321,-0.1733703,-0.06043434,0.2357884,-0.1925844,-10.05386,0,0,30.10481,1,1,7974,996
5294,2023-01-20 11:08:57.059786,171334176,0,0.04564711,-0.04572478,-0.04182237,0.04702821,-0.2030437,-9.844585,0,0,30.10807,1,1,7974,996
5296,2023-01-20 11:08:57.099764,171374151,0,0.173549,0.09902495,-0.01736807,0.02201184,-0.0941595,-9.790133,0,0,30.1116,1,1,7974,996
5325,2023-01-20 11:08:57.139778,171414162,0,0.2134789,0.1033989,0.004517406,0.1615594,-0.1269492,-9.57613,0,0,30.11459,1,1,7974,996
5327,2023-01-20 11:08:57.179834,171454215,0,0.05246318,0.00564257,0.01790285,0.2825265,-0.2696026,-9.473324,0,0,30.1167,1,1,7974,996
5335,2023-01-20 11:08:57.220206,171494585,0,0.04912566,-0.01684892,0.03257399,0.2964343,-0.1509117,-9.458282,0,0,30.11879,1,1,7974,996
5360,2023-01-20 11:08:57.259780,171534158,0,0.09877545,0.06698861,-0.0008291774,0.3306043,-0.1067579,-9.500032,0,0,30.12117,1,1,7974,996
5361,2023-01-20 11:08:57.299768,171574145,0,0.1341895,0.2202799,0.003830345,0.2567855,-0.07705995,-9.659769,0,0,30.12353,1,1,7974,996
5390,2023-01-20 11:08:57.339842,171614218,0,0.1122451,0.2168696,0.007048011,0.395923,-0.1430465,-9.873956,0,0,30.12646,1,1,7973,996
5391,2023-01-20 11:08:57.379793,171654168,0,0.1127049,-0.05256305,0.0155329,0.5823922,-0.1524123,-10.01334,0,0,30.12986,1,1,7973,996
5398,2023-01-20 11:08:57.420209,171694591,0,0.2380001,-0.1617774,0.01795596,0.5113913,-0.04237466,-9.941686,0,0,30.13356,1,1,7973,996
5425,2023-01-20 11:08:57.459754,171734150,0,0.1668312,-0.245047,0.005738938,0.3983874,-0.1117237,-10.21904,0,0,30.13805,1,1,7973,996
5426,2023-01-20 11:08:57.499756,171774167,0,-0.02433947,-0.1408291,0.04149567,0.172343,-0.2904299,-10.45874,0,0,30.1427,1,1,7973,996
5455,2023-01-20 11:08:57.539742,171814167,0,0.02416074,0.03833316,0.08877975,0.1063917,-0.1346518,-10.42795,0,0,30.14731,1,1,7973,996
5456,2023-01-20 11:08:57.579739,171854179,0,0.01951006,0.03430574,0.1197896,0.2557867,-0.1608155,-10.43393,0,0,30.1517,1,1,7973,996
5463,2023-01-20 11:08:57.620145,171894585,0,-0.1184583,0.008218809,0.1183551,0.3754388,-0.3225621,-10.5496,0,0,30.15496,1,1,7973,996
5488,2023-01-20 11:08:57.659762,171934189,0,-0.08922096,-0.1168164,0.1325943,0.406952,-0.1927445,-10.42641,0,0,30.15737,1,1,7973,996
5489,2023-01-20 11:08:57.699738,171974152,0,0.003526646,-0.001790298,0.09211025,0.3530497,-0.2052835,-10.39057,0,0,30.15945,1,1,7973,996
5518,2023-01-20 11:08:57.739763,172014164,0,0.0282773,-0.1226771,0.1061077,0.5188017,-0.2428094,-10.36685,0,0,30.16173,1,1,7973,996
5519,2023-01-20 11:08:57.779782,172054170,0,0.01185051,-0.2388573,0.1531851,0.4865244,-0.3180518,-10.25784,0,0,30.16442,1,1,7973,996
5528,2023-01-20 11:08:57.820340,172094722,0,-0.1631439,-0.1086329,0.1778039,0.3206934,-0.590117,-10.44261,0,0,30.16745,1,1,7973,996
5553,2023-01-20 11:08:57.859763,172134147,0,-0.137475,-0.122285,0.1937264,0.4166806,-0.4852378,-10.42285,0,0,30.17013,1,1,7973,996
5554,2023-01-20 11:08:57.899795,172174181,0,-0.1053196,0.04812365,0.1571114,0.36287,-0.4954305,-10.36587,0,0,30.17219,1,1,7973,996
5585,2023-01-20 11:08:57.939796,172214184,0,0.0806777,0.1754899,0.1329132,0.5263827,-0.3025717,-10.02157,0,0,30.17472,1,1,7973,996
5588,2023-01-20 11:08:57.979843,172254233,0,0.2612824,-0.05364465,0.04068103,0.7409697,-0.3012408,-9.720764,0,0,30.17731,1,1,7973,996
5595,2023-01-20 11:08:58.020174,172294564,0,0.3661101,-0.3024977,-0.009947425,0.8046636,-0.2110169,-9.595727,0,0,30.18005,1,1,7973,996
5620,2023-01-20 11:08:58.059762,172334151,0,0.3265193,-0.4550225,-0.04564917,0.8177238,-0.2743165,-9.708244,0,0,30.18229,1,1,7973,996
5621,2023-01-20 11:08:58.099779,172374167,0,0.3393003,-0.4831277,-0.05938875,0.6775181,-0.2305805,-9.721012,0,0,30.18447,1,1,7973,996
5650,2023-01-20 11:08:58.139833,172414220,0,0.2984218,-0.4506017,-0.07173026,0.663049,-0.2618024,-9.82734,0,0,30.18672,1,1,7973,996
5652,2023-01-20 11:08:58.179786,172454172,0,0.1710914,-0.2947192,-0.08073202,0.6225529,-0.3107616,-9.707957,0,0,30.18906,1,1,7973,996
5660,2023-01-20 11:08:58.220161,172494546,0,0.007105018,-0.2670818,-0.08548563,0.6123782,-0.299157,-9.491386,0,0,30.19187,1,1,7973,996
5685,2023-01-20 11:08:58.259777,172534162,0,-0.2764614,-0.3370948,-0.06053697,0.6826466,-0.4296147,-9.376411,0,0,30.19437,1,1,7973,996
5686,2023-01-20 11:08:58.299790,172574175,0,-0.2765353,-0.3002425,-0.09791671,0.6759635,-0.4571373,-9.106948,0,0,30.19718,1,1,7973,996
5715,2023-01-20 11:08:58.339783,172614169,0,-0.02868389,-0.1758487,-0.1435438,0.6182473,-0.1728995,-8.95365,0,0,30.1998,1,1,7973,996
5716,2023-01-20 11:08:58.379774,172654160,0,-0.140738,-0.1025871,-0.1830631,0.4912608,-0.3220127,-9.009576,0,0,30.20217,1,1,7973,996
5723,2023-01-20 11:08:58.420190,172694583,0,-0.1869659,-0.09569694,-0.20041,0.5591846,-0.3486136,-8.971426,0,0,30.20422,1,1,7973,996
5750,2023-01-20 11:08:58.459766,172734173,0,-0.02613614,0.05532648,-0.2511288,0.605319,-0.2041402,-8.864351,0,0,30.20607,1,1,7973,996
5751,2023-01-20 11:08:58.499756,172774177,0,0.04195642,0.02527555,-0.2636928,0.6208743,-0.2470368,-8.875907,0,0,30.20768,1,1,7973,996
5780,2023-01-20 11:08:58.539720,172814155,0,-0.04511543,-0.08040655,-0.2514685,0.6386982,-0.1702687,-8.952844,0,0,30.20958,1,1,7973,996
5781,2023-01-20 11:08:58.579769,172854218,0,-0.1632832,-0.1593709,-0.2263263,0.657407,-0.3987082,-9.009521,0,0,30.21148,1,1,7973,996
5788,2023-01-20 11:08:58.620098,172894547,0,-0.1367691,-0.009312284,-0.1973872,0.625916,-0.2391496,-8.911433,0,0,30.21369,1,1,7973,996
5813,2023-01-20 11:08:58.659718,172934152,0,-0.1052662,0.1010489,-0.1310338,0.6008862,-0.3055543,-8.843002,0,0,30.21629,1,1,7973,996
5814,2023-01-20 11:08:58.699757,172974177,0,-0.1171476,0.1065282,-0.1056836,0.7682183,-0.2503943,-8.934158,0,0,30.2191,1,1,7973,996
5843,2023-01-20 11:08:58.739756,173014161,0,-0.1487995,0.06458954,-0.05746274,0.7332627,-0.3264228,-9.084014,0,0,30.22231,1,1,7973,996
5844,2023-01-20 11:08:58.779785,173054175,0,-0.1650547,0.06839505,-0.01700075,0.6907638,-0.2456573,-9.645716,0,0,30.22596,1,1,7973,996
5853,2023-01-20 11:08:58.820286,173094672,0,-0.1453864,0.0678267,0.003662446,0.7371128,-0.3355697,-10.09315,0,0,30.22919,1,1,7973,996
5878,2023-01-20 11:08:58.859821,173134214,0,-0.08069066,0.02687396,0.03727583,0.7902803,-0.2126739,-9.999176,0,0,30.23277,1,1,7973,996
5879,2023-01-20 11:08:58.899795,173174194,0,-0.1429817,0.04174564,0.04226756,0.6734152,-0.3240548,-10.04329,0,0,30.23552,1,1,7973,996
5910,2023-01-20 11:08:58.939752,173214157,0,-0.2189131,0.1083261,0.07062456,0.5983495,-0.3769538,-10.05842,0,0,30.23821,1,1,7973,996
5911,2023-01-20 11:08:58.979785,173254197,0,-0.2804081,0.190265,0.0886801,0.664781,-0.2712552,-9.815785,0,0,30.24137,1,1,7973,996
5918,2023-01-20 11:08:59.018341,173294593,0,-0.3458721,0.3293181,0.08359754,0.5583746,-0.2658617,-9.666045,0,0,30.24434,1,1,7973,996
5944,2023-01-20 11:08:59.054310,173334164,0,-0.2975416,0.3834654,0.107648,0.629865,-0.2273111,-9.458514,0,0,30.24688,1,1,7973,996
5946,2023-01-20 11:08:59.090665,173374160,0,-0.3019148,0.3552364,0.127862,0.6540316,-0.1469182,-9.026617,0,0,30.24899,1,1,7973,996
5975,2023-01-20 11:08:59.127065,173414205,0,-0.2159266,0.2862912,0.1167347,0.6282679,0.0009173499,-9.068117,0,0,30.25112,1,1,7973,996
5977,2023-01-20 11:08:59.163399,173454177,0,-0.2555675,0.1515404,0.125817,0.5329804,-0.005567048,-9.212278,0,0,30.25328,1,1,7973,996
5984,2023-01-20 11:08:59.200209,173494653,0,-0.4230498,-0.08310466,0.1378905,0.6394814,-0.07257322,-9.324794,0,0,30.25478,1,1,7973,996
6010,2023-01-20 11:08:59.239708,173534151,0,-0.4537624,-0.1710477,0.1360739,0.6470692,-0.01224811,-9.420169,0,0,30.25549,1,1,7973,996
6011,2023-01-20 11:08:59.279775,173574217,0,-0.3180379,-0.08819705,0.1030876,0.6052612,0.03691811,-9.535766,0,0,30.257,1,1,7973,996
6040,2023-01-20 11:08:59.319725,173614165,0,-0.1854265,-0.164127,0.02625461,0.7069618,-0.05037493,-9.477275,0,0,30.25893,1,1,7973,996
6041,2023-01-20 11:08:59.359729,173654168,0,-0.04202628,-0.3442938,-0.03451663,0.6455866,0.01738032,-9.385063,0,0,30.26122,1,1,7973,996
6047,2023-01-20 11:08:59.400231,173694646,0,-0.1391942,-0.5515242,-0.03367142,0.573384,0.06466886,-9.542681,0,0,30.26233,1,1,7973,996
6075,2023-01-20 11:08:59.444156,173734176,0,-0.08954578,-0.557084,-0.06189374,0.631661,0.07591601,-9.667365,0,0,30.26365,1,1,7973,996
6076,2023-01-20 11:08:59.488602,173774175,0,-0.03614946,-0.4052258,-0.09339196,0.5226816,0.0845067,-9.748534,0,0,30.26541,1,1,7973,996
6105,2023-01-20 11:08:59.533043,173814170,0,-0.1264937,-0.3515425,-0.1319565,0.5237582,0.03021145,-9.774387,0,0,30.26706,1,1,7973,996
6106,2023-01-20 11:08:59.577556,173854230,0,-0.2622955,-0.3347212,-0.1328589,0.5235163,0.01971378,-9.739492,0,0,30.268,1,1,7973,996
6112,2023-01-20 11:08:59.618383,173894651,0,-0.3046331,-0.224561,-0.1548527,0.539131,-0.03040885,-9.73732,0,0,30.26897,1,1,7973,996
6138,2023-01-20 11:08:59.654304,173934166,0,-0.1937607,-0.02649366,-0.1844485,0.4393122,0.03746075,-9.696256,0,0,30.26991,1,1,7973,996
6139,2023-01-20 11:08:59.690650,173974149,0,-0.2618607,0.1117885,-0.1785163,0.1903761,-0.04557474,-9.827501,0,0,30.27141,1,1,7973,996
6168,2023-01-20 11:08:59.727025,174014163,0,-0.3760095,-0.04252307,-0.1485093,0.4495543,-0.07237014,-9.873349,0,0,30.27374,1,1,7973,996
6169,2023-01-20 11:08:59.763400,174054178,0,-0.3324852,-0.1384661,-0.1278087,0.5746754,0.04990895,-9.873017,0,0,30.27659,1,1,7973,996
6177,2023-01-20 11:08:59.800357,174094797,0,-0.2119108,0.04571673,-0.1187957,0.4223682,0.1090094,-9.833101,0,0,30.27922,1,1,7973,996
6204,2023-01-20 11:08:59.839748,174134200,0,-0.03720318,0.2764011,-0.122812,0.3389443,0.2097623,-9.863691,0,0,30.2817,1,1,7973,996
6205,2023-01-20 11:08:59.879709,174174173,0,0.06072909,0.3062732,-0.1061186,0.4555843,0.215975,-9.812731,0,0,30.28437,1,1,7973,996
6236,2023-01-20 11:08:59.919698,174214174,0,0.02707783,0.3145474,-0.08551844,0.4502931,0.01400544,-9.765938,0,0,30.28623,1,1,7973,996
6237,2023-01-20 11:08:59.959694,174254182,0,0.06569418,0.3348158,-0.06851977,0.399512,0.1303443,-9.653152,0,0,30.28709,1,1,7973,996
6243,2023-01-20 11:09:00.000235,174294735,0,0.1439812,0.3293157,-0.05544643,0.4148814,0.2106986,-9.692936,0,0,30.28785,1,1,7973,996
6269,2023-01-20 11:09:00.039645,174334174,0,0.07870355,0.2997552,-0.02862385,0.4652035,0.06912984,-9.732066,0,0,30.28872,1,1,7973,996
6270,2023-01-20 11:09:00.079618,174374177,0,0.05910071,0.3462813,-0.006322762,0.4678036,-0.02910413,-9.719632,0,0,30.28953,1,1,7973,996
6298,2023-01-20 11:09:00.119571,174414159,0,0.004164228,0.3209919,-0.0195281,0.4342784,-0.007658856,-9.803582,0,0,30.29054,1,1,7973,996
6301,2023-01-20 11:09:00.159555,174454172,0,0.03086763,0.2695122,-0.01381351,0.3598834,0.1685563,-9.812566,0,0,30.29201,1,1,7973,996
6308,2023-01-20 11:09:00.200586,174495233,0,0.06114716,0.228511,-0.01509187,0.2974792,0.1947516,-9.838063,0,0,30.29394,1,1,7973,996
6334,2023-01-20 11:09:00.239520,174534147,0,0.09047341,0.2487194,-0.01220077,0.3152384,0.1824887,-9.752133,0,0,30.29538,1,1,7973,996
6335,2023-01-20 11:09:00.279603,174574209,0,0.1410626,0.2217121,-0.004675477,0.4955494,0.2218175,-9.567914,0,0,30.29632,1,1,7973,996
6363,2023-01-20 11:09:00.319591,174614176,0,0.1048409,0.2060563,-0.01054052,0.4433361,0.1232228,-9.528588,0,0,30.29725,1,1,7973,996
6365,2023-01-20 11:09:00.359605,174654170,0,-0.03554146,0.1647454,-0.0262106,0.2341285,0.1115978,-9.536724,0,0,30.29873,1,1,7973,996
6371,2023-01-20 11:09:00.400205,174694749,0,-0.05255949,0.06781214,-0.04965664,0.3169273,0.1663521,-9.535504,0,0,30.30089,1,1,7973,996
6399,2023-01-20 11:09:00.439615,174734180,0,0.07467829,0.1233644,-0.04442961,0.3302114,0.2778179,-9.700071,0,0,30.30337,1,1,7973,996
6400,2023-01-20 11:09:00.479614,174774201,0,0.04819396,0.2313427,-0.07105439,0.2671376,0.1505051,-9.89067,0,0,30.30545,1,1,7973,996
6430,2023-01-20 11:09:00.519557,174814166,0,-0.1198864,0.3146726,-0.07061463,0.1356758,0.02360839,-10.03953,0,0,30.30776,1,1,7973,996
6432,2023-01-20 11:09:00.559550,174854181,0,-0.1944184,0.2676696,-0.07710653,0.2649386,0.03342244,-10.06298,0,0,30.30994,1,1,7973,996
6438,2023-01-20 11:09:00.600224,174894877,0,-0.1218817,0.2001347,-0.09355321,0.4549664,0.1970285,-10.07369,0,0,30.3121,1,1,7973,996
6464,2023-01-20 11:09:00.639526,174934166,0,0.04466536,0.2123412,-0.08857255,0.4213093,0.2709235,-10.2869,0,0,30.31431,1,1,7973,996
