LineNo,UTC_Approx,TimeUS,C15,C16,C17,C18
16777,2023-01-20 11:09:32.142812,206497173,0,0,0,0
16811,2023-01-20 11:09:32.242789,206597152,0,0,0,0
16845,2023-01-20 11:09:32.342799,206697168,0,0,0,0
16877,2023-01-20 11:09:32.443105,206797486,0,0,0,0
16908,2023-01-20 11:09:32.542740,206897142,0,0,0,0
16941,2023-01-20 11:09:32.642721,206997135,0,0,0,0
16974,2023-01-20 11:09:32.742735,207097152,0,0,0,0
17008,2023-01-20 11:09:32.842777,207197183,0,0,0,0
17040,2023-01-20 11:09:32.942784,207297160,0,0,0,0
17072,2023-01-20 11:09:33.042789,207397148,0,0,0,0
17103,2023-01-20 11:09:33.142844,207497202,0,0,0,0
17137,2023-01-20 11:09:33.242770,207597141,0,0,0,0
17171,2023-01-20 11:09:33.342778,207697181,0,0,0,0
17203,2023-01-20 11:09:33.443033,207797454,0,0,0,0
17234,2023-01-20 11:09:33.542713,207897132,0,0,0,0
17267,2023-01-20 11:09:33.642740,207997149,0,0,0,0
17300,2023-01-20 11:09:33.742821,208097207,0,0,0,0
17334,2023-01-20 11:09:33.842855,208197225,0,0,0,0
17366,2023-01-20 11:09:33.942818,208297181,0,0,0,0
17398,2023-01-20 11:09:34.042810,208397168,0,0,0,0
17429,2023-01-20 11:09:34.142811,208497166,0,0,0,0
17463,2023-01-20 11:09:34.242795,208597150,0,0,0,0
17497,2023-01-20 11:09:34.342824,208697180,0,0,0,0
17529,2023-01-20 11:09:34.443091,208797458,0,0,0,0
17560,2023-01-20 11:09:34.542756,208897147,0,0,0,0
17594,2023-01-20 11:09:34.642765,208997162,0,0,0,0
17627,2023-01-20 11:09:34.742757,209097135,0,0,0,0
17661,2023-01-20 11:09:34.842811,209197176,0,0,0,0
17693,2023-01-20 11:09:34.942796,209297157,0,0,0,0
17725,2023-01-20 11:09:35.042829,209397187,0,0,0,0
17756,2023-01-20 11:09:35.142867,209497226,0,0,0,0
17790,2023-01-20 11:09:35.242768,209597141,0,0,0,0
17824,2023-01-20 11:09:35.342787,209697190,0,0,0,0
17856,2023-01-20 11:09:35.443019,209797431,0,0,0,0
17889,2023-01-20 11:09:35.542755,209897150,0,0,0,0
17922,2023-01-20 11:09:35.642781,209997163,0,0,0,0
17955,2023-01-20 11:09:35.742830,210097203,0,0,0,0
17989,2023-01-20 11:09:35.842801,210197176,0,0,0,0
18021,2023-01-20 11:09:35.942767,210297157,0,0,0,0
18053,2023-01-20 11:09:36.042745,210397134,0,0,0,0
18084,2023-01-20 11:09:36.142796,210497162,0,0,0,0
18118,2023-01-20 11:09:36.242787,210597140,0,0,0,0
18152,2023-01-20 11:09:36.342876,210697229,0,0,0,0
18184,2023-01-20 11:09:36.438993,210797212,0,0,0,0
18215,2023-01-20 11:09:36.529926,210897161,0,0,0,0
18248,2023-01-20 11:09:36.622957,210997138,0,0,0,0
18281,2023-01-20 11:09:36.722966,211097144,0,0,0,0
18315,2023-01-20 11:09:36.823019,211197191,0,0,0,0
18347,2023-01-20 11:09:36.923024,211297182,0,0,0,0
18379,2023-01-20 11:09:37.023034,211397185,0,0,0,0
18410,2023-01-20 11:09:37.123014,211497181,0,0,0,0
18444,2023-01-20 11:09:37.222944,211597132,0,0,0,0
18478,2023-01-20 11:09:37.322967,211697187,0,0,0,0
18510,2023-01-20 11:09:37.425500,211797215,0,0,0,0
18541,2023-01-20 11:09:37.536448,211897154,0,0,0,0
18574,2023-01-20 11:09:37.638857,211997133,0,0,0,0
18607,2023-01-20 11:09:37.729858,212097211,0,0,0,0
18641,2023-01-20 11:09:37.822848,212197194,0,0,0,0
18673,2023-01-20 11:09:37.922832,212297160,0,0,0,0
18705,2023-01-20 11:09:38.022825,212397142,0,0,0,0
18736,2023-01-20 11:09:38.122852,212497180,0,0,0,0
18770,2023-01-20 11:09:38.222808,212597149,0,0,0,0
18804,2023-01-20 11:09:38.322877,212697234,0,0,0,0
18836,2023-01-20 11:09:38.422781,212797154,0,0,0,0
18867,2023-01-20 11:09:38.522749,212897138,0,0,0,0
18900,2023-01-20 11:09:38.622746,212997144,0,0,0,0
18933,2023-01-20 11:09:38.722761,213097147,0,0,0,0
18967,2023-01-20 11:09:38.822793,213197166,0,0,0,0
18999,2023-01-20 11:09:38.922815,213297177,0,0,0,0
19031,2023-01-20 11:09:39.022827,213397181,0,0,0,0
19062,2023-01-20 11:09:39.122794,213497153,0,0,0,0
19096,2023-01-20 11:09:39.222778,213597145,0,0,0,0
19130,2023-01-20 11:09:39.322791,213697182,0,0,0,0
19162,2023-01-20 11:09:39.422758,213797167,0,0,0,0
19193,2023-01-20 11:09:39.522756,213897161,0,0,0,0
19226,2023-01-20 11:09:39.622783,213997182,0,0,0,0
19261,2023-01-20 11:09:39.722758,214097145,0,0,0,0
19297,2023-01-20 11:09:39.822798,214197173,0,0,0,0
19329,2023-01-20 11:09:39.922804,214297167,0,0,0,0
19361,2023-01-20 11:09:40.022795,214397150,0,0,0,0
19392,2023-01-20 11:09:40.122838,214497197,0,0,0,0
19426,2023-01-20 11:09:40.222799,214597161,0,0,0,0
19460,2023-01-20 11:09:40.322862,214697227,0,0,0,0
19492,2023-01-20 11:09:40.422817,214797189,0,0,0,0
19525,2023-01-20 11:09:40.522758,214897150,0,0,0,0
19558,2023-01-20 11:09:40.622763,214997167,0,0,0,0
19591,2023-01-20 11:09:40.722748,215097135,0,0,0,0
19625,2023-01-20 11:09:40.822814,215197186,0,0,0,0
19657,2023-01-20 11:09:40.922876,215297236,0,0,0,0
19689,2023-01-20 11:09:41.022809,215397160,0,0,0,0
19720,2023-01-20 11:09:41.122831,215497184,0,0,0,0
19754,2023-01-20 11:09:41.222777,215597138,0,0,0,0
19788,2023-01-20 11:09:41.322778,215697171,0,0,0,0
19820,2023-01-20 11:09:41.422760,215797176,0,0,0,0
19851,2023-01-20 11:09:41.522746,215897154,0,0,0,0
19884,2023-01-20 11:09:41.622781,215997181,0,0,0,0
19917,2023-01-20 11:09:41.722756,216097148,0,0,0,0
19951,2023-01-20 11:09:41.822788,216197175,0,0,0,0
19983,2023-01-20 11:09:41.922783,216297174,0,0,0,0
20015,2023-01-20 11:09:42.022744,216397134,0,0,0,0
20046,2023-01-20 11:09:42.122810,216497183,0,0,0,0
20080,2023-01-20 11:09:42.222821,216597183,0,0,0,0
20114,2023-01-20 11:09:42.322802,216697172,0,0,0,0
20146,2023-01-20 11:09:42.422794,216797174,0,0,0,0
20177,2023-01-20 11:09:42.522749,216897143,0,0,0,0
20210,2023-01-20 11:09:42.622734,216997137,0,0,0,0
20243,2023-01-20 11:09:42.722764,217097158,0,0,0,0
20277,2023-01-20 11:09:42.822790,217197173,0,0,0,0
20309,2023-01-20 11:09:42.922872,217297238,0,0,0,0
20341,2023-01-20 11:09:43.022794,217397147,0,0,0,0
20372,2023-01-20 11:09:43.122813,217497167,0,0,0,0
20406,2023-01-20 11:09:43.222786,217597144,0,0,0,0
20440,2023-01-20 11:09:43.322836,217697208,0,0,0,0
20471,2023-01-20 11:09:43.422801,217797185,0,0,0,0
20502,2023-01-20 11:09:43.522797,217897191,0,0,0,0
20535,2023-01-20 11:09:43.622748,217997148,0,0,0,0
20568,2023-01-20 11:09:43.722760,218097149,0,0,0,0
20602,2023-01-20 11:09:43.822783,218197165,0,0,0,0
20634,2023-01-20 11:09:43.922786,218297179,0,0,0,0
20666,2023-01-20 11:09:44.022746,218397142,0,0,0,0
20697,2023-01-20 11:09:44.122791,218497164,0,0,0,0
20731,2023-01-20 11:09:44.222830,218597188,0,0,0,0
20765,2023-01-20 11:09:44.322808,218697176,0,0,0,0
20797,2023-01-20 11:09:44.422773,218797158,0,0,0,0
20828,2023-01-20 11:09:44.522717,218897140,0,0,0,0
20861,2023-01-20 11:09:44.622697,218997140,0,0,0,0
20894,2023-01-20 11:09:44.722741,219097143,0,0,0,0
20929,2023-01-20 11:09:44.822871,219197239,0,0,0,0
20961,2023-01-20 11:09:44.922812,219297170,0,0,0,0
20993,2023-01-20 11:09:45.022797,219397148,0,0,0,0
21024,2023-01-20 11:09:45.122815,219497165,0,0,0,0
21058,2023-01-20 11:09:45.222785,219597137,0,0,0,0
21092,2023-01-20 11:09:45.322816,219697181,0,0,0,0
21124,2023-01-20 11:09:45.422810,219797183,0,0,0,0
21157,2023-01-20 11:09:45.522835,219897199,0,0,0,0
21190,2023-01-20 11:09:45.620705,219997138,0,0,0,0
21223,2023-01-20 11:09:45.711595,220097139,0,0,0,0
21257,2023-01-20 11:09:45.802770,220197177,0,0,0,0
21289,2023-01-20 11:09:45.902722,220297167,0,0,0,0
21321,2023-01-20 11:09:46.002689,220397170,0,0,0,0
21352,2023-01-20 11:09:46.102762,220497209,0,0,0,0
21386,2023-01-20 11:09:46.202740,220597154,0,0,0,0
21420,2023-01-20 11:09:46.302744,220697172,0,0,0,0
21452,2023-01-20 11:09:46.402726,220797168,0,0,0,0
21483,2023-01-20 11:09:46.502700,220897153,0,0,0,0
21516,2023-01-20 11:09:46.602702,220997165,0,0,0,0
21549,2023-01-20 11:09:46.702728,221097183,0,0,0,0
21583,2023-01-20 11:09:46.802782,221197230,0,0,0,0
21615,2023-01-20 11:09:46.902700,221297169,0,0,0,0
21647,2023-01-20 11:09:47.002680,221397170,0,0,0,0
21678,2023-01-20 11:09:47.102689,221497185,0,0,0,0
21712,2023-01-20 11:09:47.202654,221597157,0,0,0,0
21746,2023-01-20 11:09:47.302647,221697176,0,0,0,0
21778,2023-01-20 11:09:47.402667,221797222,0,0,0,0
21809,2023-01-20 11:09:47.502545,221897137,0,0,0,0
21891,2023-01-20 11:09:47.602517,221997146,0,0,0,0
21924,2023-01-20 11:09:47.702535,222097145,0,0,0,0
21958,2023-01-20 11:09:47.802583,222197173,0,0,0,0
21990,2023-01-20 11:09:47.902600,222297157,0,0,0,0
22022,2023-01-20 11:09:48.002631,222397156,0,0,0,0
22053,2023-01-20 11:09:48.102625,222497190,0,0,0,0
22087,2023-01-20 11:09:48.202543,222597147,0,0,0,0
22121,2023-01-20 11:09:48.302566,222697177,0,0,0,0
22153,2023-01-20 11:09:48.402545,222797164,0,0,0,0
22184,2023-01-20 11:09:48.502493,222897148,0,0,0,0
22217,2023-01-20 11:09:48.602469,222997158,0,0,0,0
22250,2023-01-20 11:09:48.702543,223097191,0,0,0,0
22284,2023-01-20 11:09:48.802556,223197164,0,0,0,0
22316,2023-01-20 11:09:48.902565,223297172,0,0,0,0
22348,2023-01-20 11:09:49.002537,223397143,0,0,0,0
22379,2023-01-20 11:09:49.102538,223497142,0,0,0,0
22412,2023-01-20 11:09:49.202555,223597157,0,0,0,0
22447,2023-01-20 11:09:49.302575,223697185,0,0,0,0
22479,2023-01-20 11:09:49.402588,223797205,0,0,0,0
22510,2023-01-20 11:09:49.502517,223897149,0,0,0,0
22543,2023-01-20 11:09:49.602521,223997168,0,0,0,0
22577,2023-01-20 11:09:49.702511,224097143,0,0,0,0
22611,2023-01-20 11:09:49.802572,224197189,0,0,0,0
22644,2023-01-20 11:09:49.902578,224297186,0,0,0,0
22676,2023-01-20 11:09:50.002590,224397190,0,0,0,0
22707,2023-01-20 11:09:50.102602,224497205,0,0,0,0
22740,2023-01-20 11:09:50.202545,224597152,0,0,0,0
22775,2023-01-20 11:09:50.302548,224697168,0,0,0,0
22807,2023-01-20 11:09:50.402528,224797161,0,0,0,0
22840,2023-01-20 11:09:50.502470,224897142,0,0,0,0
22873,2023-01-20 11:09:50.602479,224997189,0,0,0,0
22906,2023-01-20 11:09:50.702503,225097168,0,0,0,0
22940,2023-01-20 11:09:50.802565,225197186,0,0,0,0
22972,2023-01-20 11:09:50.902556,225297171,0,0,0,0
23004,2023-01-20 11:09:51.002529,225397139,0,0,0,0
23035,2023-01-20 11:09:51.102534,225497159,0,0,0,0
23068,2023-01-20 11:09:51.202510,225597150,0,0,0,0
23103,2023-01-20 11:09:51.302586,225697224,0,0,0,0
23135,2023-01-20 11:09:51.402550,225797187,0,0,0,0
23166,2023-01-20 11:09:51.502533,225897171,0,0,0,0
23199,2023-01-20 11:09:51.602525,225997163,0,0,0,0
23232,2023-01-20 11:09:51.702513,226097129,0,0,0,0
23266,2023-01-20 11:09:51.802598,226197192,0,0,0,0
23298,2023-01-20 11:09:51.902572,226297176,0,0,0,0
23330,2023-01-20 11:09:52.002588,226397202,0,0,0,0
23361,2023-01-20 11:09:52.102548,226497160,0,0,0,0
23394,2023-01-20 11:09:52.202536,226597147,0,0,0,0
23429,2023-01-20 11:09:52.302539,226697164,0,0,0,0
23461,2023-01-20 11:09:52.402547,226797185,0,0,0,0
23492,2023-01-20 11:09:52.502495,226897144,0,0,0,0
23525,2023-01-20 11:09:52.602536,226997194,0,0,0,0
23558,2023-01-20 11:09:52.702564,227097186,0,0,0,0
23592,2023-01-20 11:09:52.802603,227197190,0,0,0,0
23624,2023-01-20 11:09:52.902554,227297159,0,0,0,0
23656,2023-01-20 11:09:53.002524,227397148,0,0,0,0
23687,2023-01-20 11:09:53.102510,227497139,0,0,0,0
23720,2023-01-20 11:09:53.202535,227597168,0,0,0,0
23755,2023-01-20 11:09:53.302598,227697219,0,0,0,0
23787,2023-01-20 11:09:53.402565,227797174,0,0,0,0
23818,2023-01-20 11:09:53.502517,227897142,0,0,0,0
23851,2023-01-20 11:09:53.602511,227997151,0,0,0,0
23884,2023-01-20 11:09:53.702501,228097145,0,0,0,0
23918,2023-01-20 11:09:53.802530,228197177,0,0,0,0
23950,2023-01-20 11:09:53.902566,228297191,0,0,0,0
23982,2023-01-20 11:09:54.002556,228397159,0,0,0,0
24013,2023-01-20 11:09:54.102564,228497162,0,0,0,0
24045,2023-01-20 11:09:54.202583,228597176,0,0,0,0
24080,2023-01-20 11:09:54.302564,228697168,0,0,0,0
24112,2023-01-20 11:09:54.402557,228797171,0,0,0,0
24143,2023-01-20 11:09:54.502523,228897149,0,0,0,0
24176,2023-01-20 11:09:54.602559,228997196,0,0,0,0
24209,2023-01-20 11:09:54.702538,229097152,0,0,0,0
24243,2023-01-20 11:09:54.802594,229197185,0,0,0,0
24275,2023-01-20 11:09:54.902560,229297151,0,0,0,0
24308,2023-01-20 11:09:55.002561,229397154,0,0,0,0
24339,2023-01-20 11:09:55.102522,229497147,0,0,0,0
24372,2023-01-20 11:09:55.202498,229597154,0,0,0,0
24407,2023-01-20 11:09:55.302587,229697216,0,0,0,0
24439,2023-01-20 11:09:55.402563,229797166,0,0,0,0
24470,2023-01-20 11:09:55.502607,229897237,0,0,0,0
24505,2023-01-20 11:09:55.602490,229997148,0,0,0,0
24538,2023-01-20 11:09:55.702473,230097153,0,0,0,0
24572,2023-01-20 11:09:55.802252,230197174,0,0,0,0
24604,2023-01-20 11:09:55.893401,230297209,0,0,0,0
24634,2023-01-20 11:09:55.984453,230397138,0,0,0,0
24667,2023-01-20 11:09:56.082967,230497145,0,0,0,0
24698,2023-01-20 11:09:56.183006,230597156,0,0,0,0
24735,2023-01-20 11:09:56.283005,230697170,0,0,0,0
24765,2023-01-20 11:09:56.382974,230797162,0,0,0,0
24798,2023-01-20 11:09:56.482898,230897149,0,0,0,0
24829,2023-01-20 11:09:56.583025,230997348,0,0,0,0
24864,2023-01-20 11:09:56.682866,231097152,0,0,0,0
24896,2023-01-20 11:09:56.782944,231197170,0,0,0,0
24930,2023-01-20 11:09:56.882943,231297170,0,0,0,0
24960,2023-01-20 11:09:56.982983,231397224,0,0,0,0
24993,2023-01-20 11:09:57.082880,231497181,0,0,0,0
25024,2023-01-20 11:09:57.183007,231597378,0,0,0,0
25061,2023-01-20 11:09:57.282803,231697185,0,0,0,0
25091,2023-01-20 11:09:57.382954,231797336,0,0,0,0
25124,2023-01-20 11:09:57.482761,231897151,0,0,0,0
25155,2023-01-20 11:09:57.582853,231997252,0,0,0,0
25190,2023-01-20 11:09:57.682773,232097162,0,0,0,0
25222,2023-01-20 11:09:57.782956,232197330,0,0,0,0
25256,2023-01-20 11:09:57.882848,232297214,0,0,0,0
25286,2023-01-20 11:09:57.982966,232397327,0,0,0,0
25319,2023-01-20 11:09:58.082788,232497151,0,0,0,0
25350,2023-01-20 11:09:58.182889,232597255,0,0,0,0
25387,2023-01-20 11:09:58.282835,232697196,0,0,0,0
25417,2023-01-20 11:09:58.382971,232797324,0,0,0,0
25450,2023-01-20 11:09:58.482811,232897193,0,0,0,0
25481,2023-01-20 11:09:58.582894,232997313,0,0,0,0
25516,2023-01-20 11:09:58.682753,233097157,0,0,0,0
25548,2023-01-20 11:09:58.782968,233197345,0,0,0,0
25582,2023-01-20 11:09:58.882805,233297179,0,0,0,0
25612,2023-01-20 11:09:58.982846,233397222,0,0,0,0
25645,2023-01-20 11:09:59.082771,233497163,0,0,0,0
25676,2023-01-20 11:09:59.182941,233597353,0,0,0,0
25713,2023-01-20 11:09:59.282786,233697185,0,0,0,0
25743,2023-01-20 11:09:59.382811,233797191,0,0,0,0
25776,2023-01-20 11:09:59.482767,233897157,0,0,0,0
25807,2023-01-20 11:09:59.582761,233997166,0,0,0,0
25843,2023-01-20 11:09:59.682760,234097169,0,0,0,0
25875,2023-01-20 11:09:59.782813,234197222,0,0,0,0
25909,2023-01-20 11:09:59.882780,234297177,0,0,0,0
25939,2023-01-20 11:09:59.982770,234397153,0,0,0,0
25973,2023-01-20 11:10:00.082787,234497158,0,0,0,0
26003,2023-01-20 11:10:00.182796,234597157,0,0,0,0
26041,2023-01-20 11:10:00.282832,234697201,0,0,0,0
26071,2023-01-20 11:10:00.382790,234797172,0,0,0,0
26104,2023-01-20 11:10:00.482805,234897200,0,0,0,0
26137,2023-01-20 11:10:00.582792,234997201,0,0,0,0
26172,2023-01-20 11:10:00.682753,235097144,0,0,0,0
26204,2023-01-20 11:10:00.782815,235197181,0,0,0,0
26237,2023-01-20 11:10:00.882820,235297184,0,0,0,0
26267,2023-01-20 11:10:00.982776,235397142,0,0,0,0
26300,2023-01-20 11:10:01.082822,235497187,0,0,0,0
26330,2023-01-20 11:10:01.182797,235597161,0,0,0,0
26368,2023-01-20 11:10:01.282819,235697191,0,0,0,0
26398,2023-01-20 11:10:01.382787,235797169,0,0,0,0
26431,2023-01-20 11:10:01.482760,235897156,0,0,0,0
26461,2023-01-20 11:10:01.582753,235997165,0,0,0,0
26496,2023-01-20 11:10:01.682744,236097152,0,0,0,0
26528,2023-01-20 11:10:01.782841,236197241,0,0,0,0
26561,2023-01-20 11:10:01.882793,236297176,0,0,0,0
26591,2023-01-20 11:10:01.982772,236397136,0,0,0,0
26624,2023-01-20 11:10:02.082784,236497150,0,0,0,0
26654,2023-01-20 11:10:02.182779,236597152,0,0,0,0
26692,2023-01-20 11:10:02.282788,236697182,0,0,0,0
26722,2023-01-20 11:10:02.382794,236797212,0,0,0,0
26758,2023-01-20 11:10:02.482731,236897151,0,0,0,0
26788,2023-01-20 11:10:02.582733,236997151,0,0,0,0
26823,2023-01-20 11:10:02.682751,237097145,0,0,0,0
26855,2023-01-20 11:10:02.782795,237197160,0,0,0,0
26888,2023-01-20 11:10:02.882816,237297178,0,0,0,0
26918,2023-01-20 11:10:02.982774,237397139,0,0,0,0
26951,2023-01-20 11:10:03.082824,237497192,0,0,0,0
26981,2023-01-20 11:10:03.182782,237597153,0,0,0,0
27018,2023-01-20 11:10:03.282799,237697174,0,0,0,0
27048,2023-01-20 11:10:03.382788,237797166,0,0,0,0
27081,2023-01-20 11:10:03.482766,237897155,0,0,0,0
27111,2023-01-20 11:10:03.582739,237997141,0,0,0,0
27146,2023-01-20 11:10:03.682797,238097182,0,0,0,0
27178,2023-01-20 11:10:03.782816,238197177,0,0,0,0
27212,2023-01-20 11:10:03.882804,238297164,0,0,0,0
27242,2023-01-20 11:10:03.982776,238397139,0,0,0,0
27275,2023-01-20 11:10:04.082796,238497163,0,0,0,0
27305,2023-01-20 11:10:04.182800,238597171,0,0,0,0
27342,2023-01-20 11:10:04.282786,238697180,0,0,0,0
27372,2023-01-20 11:10:04.382819,238797239,0,0,0,0
27405,2023-01-20 11:10:04.482746,238897161,0,0,0,0
27435,2023-01-20 11:10:04.582804,238997207,0,0,0,0
27470,2023-01-20 11:10:04.682997,239097384,0,0,0,0
27502,2023-01-20 11:10:04.782817,239197187,0,0,0,0
27536,2023-01-20 11:10:04.882825,239297185,0,0,0,0
27566,2023-01-20 11:10:04.982846,239397197,0,0,0,0
27599,2023-01-20 11:10:05.075346,239497152,0,0,0,0
27630,2023-01-20 11:10:05.166365,239597180,0,0,0,0
27667,2023-01-20 11:10:05.263043,239697181,0,0,0,0
27697,2023-01-20 11:10:05.363045,239797172,0,0,0,0
27730,2023-01-20 11:10:05.469928,239897159,0,0,0,0
27762,2023-01-20 11:10:05.580896,239997188,0,0,0,0
27797,2023-01-20 11:10:05.675583,240097450,0,0,0,0
27829,2023-01-20 11:10:05.766359,240197183,0,0,0,0
27863,2023-01-20 11:10:05.863035,240297183,0,0,0,0
27893,2023-01-20 11:10:05.962999,240397152,0,0,0,0
27926,2023-01-20 11:10:06.069923,240497163,0,0,0,0
27956,2023-01-20 11:10:06.180918,240597182,0,0,0,0
27998,2023-01-20 11:10:06.275394,240697230,0,0,0,0
28028,2023-01-20 11:10:06.366400,240797240,0,0,0,0
28060,2023-01-20 11:10:06.462949,240897177,0,0,0,0
28090,2023-01-20 11:10:06.562820,240997149,0,0,0,0
28125,2023-01-20 11:10:06.663113,241097470,0,0,0,0
28157,2023-01-20 11:10:06.762859,241197202,0,0,0,0
28191,2023-01-20 11:10:06.862838,241297189,0,0,0,0
28221,2023-01-20 11:10:06.962834,241397206,0,0,0,0
28254,2023-01-20 11:10:07.062800,241497179,0,0,0,0
28284,2023-01-20 11:10:07.162796,241597174,0,0,0,0
28321,2023-01-20 11:10:07.262810,241697182,0,0,0,0
28351,2023-01-20 11:10:07.362828,241797190,0,0,0,0
28384,2023-01-20 11:10:07.462780,241897162,0,0,0,0
28415,2023-01-20 11:10:07.562776,241997197,0,0,0,0
28450,2023-01-20 11:10:07.663026,242097462,0,0,0,0
28482,2023-01-20 11:10:07.762757,242197194,0,0,0,0
28515,2023-01-20 11:10:07.862763,242297177,0,0,0,0
28545,2023-01-20 11:10:07.962790,242397165,0,0,0,0
28578,2023-01-20 11:10:08.062797,242497164,0,0,0,0
28609,2023-01-20 11:10:08.162801,242597178,0,0,0,0
28646,2023-01-20 11:10:08.262851,242697245,0,0,0,0
28676,2023-01-20 11:10:08.362787,242797200,0,0,0,0
28709,2023-01-20 11:10:08.462732,242897158,0,0,0,0
28739,2023-01-20 11:10:08.562721,242997156,0,0,0,0
28774,2023-01-20 11:10:08.663002,243097437,0,0,0,0
28806,2023-01-20 11:10:08.762754,243197185,0,0,0,0
28840,2023-01-20 11:10:08.862813,243297224,0,0,0,0
28870,2023-01-20 11:10:08.962828,243397209,0,0,0,0
28903,2023-01-20 11:10:09.062789,243497161,0,0,0,0
28934,2023-01-20 11:10:09.162778,243597154,0,0,0,0
28971,2023-01-20 11:10:09.262813,243697189,0,0,0,0
29001,2023-01-20 11:10:09.362805,243797179,0,0,0,0
29035,2023-01-20 11:10:09.462768,243897159,0,0,0,0
29114,2023-01-20 11:10:09.562794,243997214,0,0,0,0
29150,2023-01-20 11:10:09.662937,244097355,0,0,0,0
29184,2023-01-20 11:10:09.762785,244197182,0,0,0,0
29218,2023-01-20 11:10:09.862798,244297183,0,0,0,0
29248,2023-01-20 11:10:09.962804,244397182,0,0,0,0
29281,2023-01-20 11:10:10.062784,244497162,0,0,0,0
29312,2023-01-20 11:10:10.162771,244597153,0,0,0,0
29350,2023-01-20 11:10:10.262911,244697305,0,0,0,0
29380,2023-01-20 11:10:10.362767,244797179,0,0,0,0
29413,2023-01-20 11:10:10.462746,244897168,0,0,0,0
29446,2023-01-20 11:10:10.562747,244997175,0,0,0,0
29481,2023-01-20 11:10:10.662951,245097366,0,0,0,0
29513,2023-01-20 11:10:10.762808,245197200,0,0,0,0
29547,2023-01-20 11:10:10.862842,245297238,0,0,0,0
29577,2023-01-20 11:10:10.962750,245397167,0,0,0,0
29610,2023-01-20 11:10:11.062752,245497158,0,0,0,0
29641,2023-01-20 11:10:11.162803,245597178,0,0,0,0
29678,2023-01-20 11:10:11.262827,245697194,0,0,0,0
29708,2023-01-20 11:10:11.362902,245797273,0,0,0,0
29741,2023-01-20 11:10:11.462782,245897171,0,0,0,0
29772,2023-01-20 11:10:11.562819,245997233,0,0,0,0
29808,2023-01-20 11:10:11.662763,246097170,0,0,0,0
29840,2023-01-20 11:10:11.762823,246197203,0,0,0,0
29874,2023-01-20 11:10:11.862812,246297180,0,0,0,0
29904,2023-01-20 11:10:11.962792,246397157,0,0,0,0
29937,2023-01-20 11:10:12.062801,246497170,0,0,0,0
29968,2023-01-20 11:10:12.162825,246597201,0,0,0,0
30005,2023-01-20 11:10:12.262812,246697193,0,0,0,0
30035,2023-01-20 11:10:12.362796,246797181,0,0,0,0
30068,2023-01-20 11:10:12.462765,246897166,0,0,0,0
30099,2023-01-20 11:10:12.562762,246997188,0,0,0,0
30134,2023-01-20 11:10:12.662766,247097185,0,0,0,0
30166,2023-01-20 11:10:12.762790,247197183,0,0,0,0
30200,2023-01-20 11:10:12.862834,247297228,0,0,0,0
30230,2023-01-20 11:10:12.962753,247397164,0,0,0,0
30263,2023-01-20 11:10:13.062756,247497160,0,0,0,0
30294,2023-01-20 11:10:13.162772,247597153,0,0,0,0
30331,2023-01-20 11:10:13.262843,247697221,0,0,0,0
30361,2023-01-20 11:10:13.362811,247797196,0,0,0,0
30394,2023-01-20 11:10:13.462796,247897206,0,0,0,0
30425,2023-01-20 11:10:13.562735,247997181,0,0,0,0
30460,2023-01-20 11:10:13.662739,248097173,0,0,0,0
30492,2023-01-20 11:10:13.762789,248197184,0,0,0,0
30527,2023-01-20 11:10:13.862805,248297183,0,0,0,0
30557,2023-01-20 11:10:13.962783,248397158,0,0,0,0
30590,2023-01-20 11:10:14.062801,248497169,0,0,0,0
30621,2023-01-20 11:10:14.162850,248597208,0,0,0,0
30658,2023-01-20 11:10:14.262840,248697194,0,0,0,0
30688,2023-01-20 11:10:14.362826,248797180,0,0,0,0
30721,2023-01-20 11:10:14.462802,248897172,0,0,0,0
30752,2023-01-20 11:10:14.562771,248997167,0,0,0,0
30787,2023-01-20 11:10:14.662780,249097172,0,0,0,0
30819,2023-01-20 11:10:14.762865,249197237,0,0,0,0
30853,2023-01-20 11:10:14.862811,249297191,0,0,0,0
30883,2023-01-20 11:10:14.962749,249397153,0,0,0,0
30916,2023-01-20 11:10:15.062779,249497174,0,0,0,0
30947,2023-01-20 11:10:15.162798,249597163,0,0,0,0
30984,2023-01-20 11:10:15.262848,249697207,0,0,0,0
31015,2023-01-20 11:10:15.362849,249797216,0,0,0,0
31048,2023-01-20 11:10:15.462829,249897225,0,0,0,0
31081,2023-01-20 11:10:15.562747,249997184,0,0,0,0
31116,2023-01-20 11:10:15.657097,250097180,0,0,0,0
31148,2023-01-20 11:10:15.748118,250197178,0,0,0,0
31182,2023-01-20 11:10:15.842974,250297166,0,0,0,0
