LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
8371,2023-01-20 11:09:06.502538,180797212,-1.452475,-1.475921,0.02854254,0.05198874,-0.1703529,0.6380504,1.510348,1.258626
8404,2023-01-20 11:09:06.602540,180897206,-1.44742,-1.497959,0.07359667,0.124135,-0.09209631,0.6760036,1.48897,1.438672
8434,2023-01-20 11:09:06.702534,180997204,-1.437305,-1.506086,0.1287234,0.1975043,-0.009331638,0.742163,1.497149,1.550436
8469,2023-01-20 11:09:06.802574,181097248,-1.421335,-1.504912,0.1897216,0.2732984,0.1245809,0.7952432,1.408919,1.564744
8501,2023-01-20 11:09:06.902668,181197329,-1.399081,-1.491692,0.2540805,0.3466913,0.232396,0.7463849,1.299781,1.554595
8534,2023-01-20 11:09:07.002569,181297218,-1.370411,-1.468671,0.3169844,0.4152447,0.3339787,0.6799595,1.206387,1.479575
8564,2023-01-20 11:09:07.102576,181397222,-1.335716,-1.438398,0.3739851,0.4766677,0.3879692,0.4392084,1.001119,1.36238
8599,2023-01-20 11:09:07.202734,181497378,-1.295959,-1.400195,0.4173788,0.5216151,0.4827191,0.2939911,0.785237,1.156651
8629,2023-01-20 11:09:07.302583,181597225,-1.252612,-1.349202,0.4472952,0.5438849,0.5300317,0.3654976,0.711938,0.9534003
8665,2023-01-20 11:09:07.402669,181697310,-1.206548,-1.292524,0.4731692,0.5591451,0.5605221,0.3562292,0.6957796,0.8277484
8695,2023-01-20 11:09:07.502668,181797321,-1.158029,-1.233068,0.4955871,0.570626,0.5542931,0.1812184,0.6857669,0.7246534
8728,2023-01-20 11:09:07.602554,181897219,-1.107706,-1.176903,0.5088737,0.5780709,0.513778,0.1042957,0.8666269,0.711931
8758,2023-01-20 11:09:07.702571,181997215,-1.056532,-1.123481,0.5132976,0.5802469,0.4846857,0.05891378,0.9445357,0.7826408
8793,2023-01-20 11:09:07.802692,182097316,-1.005236,-1.076076,0.5120419,0.5828826,0.4276166,0.06948584,1.094839,0.8908188
8825,2023-01-20 11:09:07.902620,182197256,-0.9541196,-1.034278,0.511481,0.5916398,0.4022106,0.3887282,1.391246,1.075905
8858,2023-01-20 11:09:08.002571,182297219,-0.9025199,-0.9920036,0.5225808,0.6120644,0.4169653,0.51253,1.491707,1.266814
8888,2023-01-20 11:09:08.102582,182397248,-0.8492038,-0.9530627,0.54411,0.6479689,0.4550429,0.4176018,1.408761,1.362515
8923,2023-01-20 11:09:08.202547,182497230,-0.7936184,-0.9074802,0.5666261,0.6804878,0.4939242,0.3075199,1.200116,1.322088
8953,2023-01-20 11:09:08.302556,182597216,-0.7360051,-0.8511869,0.5839729,0.6991546,0.5150846,0.2177602,1.054386,1.21313
8988,2023-01-20 11:09:08.402700,182697339,-0.676996,-0.790404,0.5952276,0.7086356,0.5660571,0.2382997,1.027198,1.120474
9018,2023-01-20 11:09:08.502540,182797210,-0.6170154,-0.7266764,0.6037374,0.7133984,0.6003773,0.1737669,0.9791709,1.068335
9051,2023-01-20 11:09:08.602513,182897213,-0.5563587,-0.6617377,0.6088488,0.7142278,0.6230942,0.2071856,1.018617,1.050458
9081,2023-01-20 11:09:08.702545,182997213,-0.4952466,-0.5966773,0.6135632,0.7149939,0.590206,0.2423833,1.120918,1.081372
9116,2023-01-20 11:09:08.802576,183097212,-0.4335919,-0.5312822,0.6198041,0.7174944,0.5971082,0.3606223,1.245732,1.125282
9150,2023-01-20 11:09:08.902675,183197324,-0.3710222,-0.4654861,0.6330758,0.7275397,0.5976902,0.5220028,1.393666,1.238467
9183,2023-01-20 11:09:09.002338,183297229,-0.30661,-0.3966886,0.6559855,0.7460641,0.6498125,0.5935982,1.414147,1.314395
9213,2023-01-20 11:09:09.093386,183397178,-0.2394836,-0.3360528,0.6869547,0.7835239,0.6807964,0.6312,1.464995,1.372392
9246,2023-01-20 11:09:09.184547,183497251,-0.1689477,-0.2678328,0.7235531,0.8224382,0.7686534,0.632971,1.385755,1.402146
9279,2023-01-20 11:09:09.282996,183597222,-0.09460179,-0.185057,0.7625902,0.8530453,0.7971708,0.6271171,1.334773,1.380317
9312,2023-01-20 11:09:09.383078,183697317,-0.01633622,-0.09607625,0.8015439,0.8812839,0.8628348,0.6079327,1.220375,1.314994
9344,2023-01-20 11:09:09.482996,183797233,0.06575112,-0.002953708,0.8388605,0.9075654,0.8912573,0.5211329,1.138446,1.264307
9375,2023-01-20 11:09:09.582985,183897218,0.1513565,0.09399581,0.871311,0.9286717,0.943314,0.4285084,1.056372,1.193579
9408,2023-01-20 11:09:09.682982,183997198,0.2398201,0.1958996,0.8959206,0.9398412,0.9691583,0.3282326,0.9572079,1.110083
9442,2023-01-20 11:09:09.783023,184097219,0.3302763,0.29754,0.9110446,0.943781,0.9787414,0.1629631,0.7874614,1.00692
9476,2023-01-20 11:09:09.883041,184197254,0.4216711,0.4038581,0.9150471,0.9328601,0.9628637,0.1400763,0.7485562,0.905925
9507,2023-01-20 11:09:09.983011,184297247,0.5130199,0.5079183,0.9110585,0.9161603,0.9507534,0.1343281,0.7250459,0.8384073
9539,2023-01-20 11:09:10.083007,184397251,0.6037447,0.6210793,0.9033111,0.8859766,0.9535865,0.1530844,0.6405749,0.7786901
9571,2023-01-20 11:09:10.182989,184497237,0.6936147,0.7309331,0.8940972,0.8567788,0.9422569,0.1405161,0.6159153,0.7205176
9604,2023-01-20 11:09:10.282971,184597220,0.7825094,0.8417274,0.8839402,0.8247222,0.9100179,0.1398176,0.6200311,0.6870521
9637,2023-01-20 11:09:10.383077,184697327,0.8703631,0.9456508,0.8734283,0.7981407,0.8811797,0.156707,0.6659776,0.6716179
9669,2023-01-20 11:09:10.482903,184797245,0.9572039,1.046127,0.8639982,0.7750754,0.8753026,0.2027826,0.7036735,0.6878006
9702,2023-01-20 11:09:10.582970,184897423,1.043243,1.14127,0.8574415,0.759414,0.8322305,0.2252946,0.7468022,0.719882
9734,2023-01-20 11:09:10.682787,184997204,1.128752,1.232803,0.8531274,0.7490764,0.7834032,0.2239026,0.8287463,0.7600761
9767,2023-01-20 11:09:10.783032,185097382,1.213907,1.320026,0.8502687,0.7441491,0.7664829,0.2342036,0.9190257,0.8200734
9801,2023-01-20 11:09:10.883006,185197364,1.29883,1.402169,0.8483471,0.7450082,0.7651081,0.2275971,0.9514894,0.8800828
9832,2023-01-20 11:09:10.983016,185297396,1.383582,1.480393,0.8467014,0.7498899,0.7754481,0.2206198,0.9240379,0.9161273
9865,2023-01-20 11:09:11.082831,185397221,1.468153,1.562483,0.8446855,0.7503555,0.7304911,0.2202355,0.9113983,0.9193749
9897,2023-01-20 11:09:11.183015,185497413,1.552511,1.643398,0.8425349,0.7516477,0.7485406,0.2143647,0.8679835,0.898479
9930,2023-01-20 11:09:11.282804,185597214,1.636657,1.730382,0.8404789,0.7467538,0.7657992,0.2258921,0.8344882,0.8706298
9963,2023-01-20 11:09:11.383026,185697451,1.720606,1.81595,0.8385305,0.7431867,0.7506486,0.2251001,0.8263818,0.8487386
9994,2023-01-20 11:09:11.482781,185797205,1.804358,1.90686,0.8365694,0.7340668,0.773114,0.2236937,0.7434493,0.8054377
10025,2023-01-20 11:09:11.582968,185897388,1.887938,1.995001,0.8353073,0.7282441,0.7691415,0.2454666,0.7256658,0.7656299
10057,2023-01-20 11:09:11.682842,185997245,1.971458,2.08494,0.8353086,0.7218266,0.7562516,0.2641576,0.7084379,0.7279704
10090,2023-01-20 11:09:11.782985,186097368,2.055036,2.173199,0.8363406,0.7181784,0.8053682,0.2479606,0.6764988,0.6997373
10124,2023-01-20 11:09:11.882876,186197260,2.138731,2.25603,0.8375013,0.7202027,0.788428,0.2549262,0.7280392,0.6936482
10155,2023-01-20 11:09:11.982985,186297374,2.222542,2.338171,0.8385918,0.7229628,0.7955775,0.2386319,0.7325679,0.705088
10187,2023-01-20 11:09:12.082791,186397206,2.306428,2.418906,0.8389879,0.72651,0.8074581,0.2214805,0.7022282,0.7183106
10219,2023-01-20 11:09:12.183010,186497455,2.390309,2.498151,0.8385594,0.7307183,0.8172723,0.2285831,0.6928601,0.7234082
10252,2023-01-20 11:09:12.282771,186597194,2.474112,2.574512,0.8373003,0.7369009,0.7912149,0.2056148,0.7263297,0.7158105
10286,2023-01-20 11:09:12.383043,186697432,2.557706,2.650593,0.8342231,0.741336,0.8020026,0.1530996,0.6767859,0.7127169
10318,2023-01-20 11:09:12.482927,186797330,2.640865,2.719261,0.8287988,0.7504028,0.7680581,0.141823,0.747636,0.7201409
10349,2023-01-20 11:09:12.582944,186897371,2.723375,2.789455,0.8211352,0.7550551,0.7763745,0.09506475,0.7026351,0.7244807
10381,2023-01-20 11:09:12.682809,186997214,2.804977,2.855339,0.8107384,0.7603762,0.7378901,0.0592907,0.7232255,0.7248083
10414,2023-01-20 11:09:12.782989,187097363,2.88537,2.92175,0.7966296,0.7602493,0.7693703,0,0.6095523,0.695305
10448,2023-01-20 11:09:12.882882,187197256,2.964135,2.987726,0.7786989,0.7551079,0.7640448,0,0.5640485,0.6461236
10479,2023-01-20 11:09:12.982832,187297213,3.041008,3.056208,0.7590647,0.7438639,0.7450976,0,0.505282,0.5960593
10511,2023-01-20 11:09:13.082822,187397210,3.11588,3.123903,0.7388595,0.7308371,0.7573096,0,0.4708377,0.5424959
10543,2023-01-20 11:09:13.182852,187497247,3.188729,3.195156,0.7186493,0.7122226,0.7365035,0,0.423345,0.4861611
10576,2023-01-20 11:09:13.282808,187597194,3.259569,3.272453,0.6987155,0.6858316,0.7720146,0,0.2935414,0.4254374
10609,2023-01-20 11:09:13.382971,187697345,3.328437,3.34926,0.6791931,0.6583707,0.7490039,0,0.3191992,0.3694337
10641,2023-01-20 11:09:13.482808,187797204,3.395376,3.42885,0.660145,0.6266712,0.7275942,0,0.2771484,0.3229609
10672,2023-01-20 11:09:13.582777,187897202,3.460435,3.506037,0.6415949,0.5959937,0.6948341,0,0.3038965,0.2990173
10704,2023-01-20 11:09:13.682839,187997249,3.523666,3.574559,0.6235474,0.5726539,0.6871189,0,0.3263029,0.3034692
10737,2023-01-20 11:09:13.782815,188097201,3.584845,3.640269,0.5947605,0.539336,0.6345661,-0.3230655,0.04489986,0.2685058
10771,2023-01-20 11:09:13.882939,188197317,3.641093,3.699366,0.5288652,0.4705916,0.5610183,-0.5305704,-0.2077495,0.04492676
10802,2023-01-20 11:09:13.982843,188297217,3.690636,3.751494,0.4649721,0.4041136,0.5022086,-0.4664713,-0.1105516,-0.06511999
10834,2023-01-20 11:09:14.082823,188397205,3.734194,3.794034,0.4087971,0.3489564,0.3727803,-0.4101152,0.1555257,-0.03471041
10866,2023-01-20 11:09:14.182938,188497330,3.772489,3.828156,0.3594082,0.3037408,0.3312336,-0.360567,0.2750002,0.09248442
10900,2023-01-20 11:09:14.282835,188597221,3.806159,3.845572,0.3159857,0.276572,0.2373812,-0.3170046,0.5313466,0.2544697
10934,2023-01-20 11:09:14.382866,188697243,3.83576,3.857151,0.2778095,0.2564182,0.131409,-0.2787052,0.7028807,0.4246498
10966,2023-01-20 11:09:14.482802,188797202,3.861785,3.869307,0.2442455,0.2367242,0.09171052,-0.2450331,0.6961234,0.5515926
10997,2023-01-20 11:09:14.582782,188897211,3.884665,3.877893,0.2147366,0.2215088,0.04937229,-0.215429,0.7462409,0.6238381
11029,2023-01-20 11:09:14.682833,188997242,3.904782,3.882117,0.1887929,0.2114577,0.02425727,-0.1894016,0.7970074,0.6848143
11062,2023-01-20 11:09:14.782817,189097195,3.922468,3.884201,0.1659836,0.2042512,0.01469148,-0.1665188,0.809798,0.7375273
11096,2023-01-20 11:09:14.882916,189197306,3.938018,3.884099,0.1459302,0.1998492,0.01077531,-0.1464007,0.8478742,0.7705649
11127,2023-01-20 11:09:14.982840,189297250,3.951689,3.884336,0.1282994,0.1956523,-0.005939157,-0.128713,0.8406078,0.7806917
11159,2023-01-20 11:09:15.082793,189397198,3.963707,3.882262,0.1127987,0.1942437,-0.008250262,-0.1131624,0.8900685,0.814364
11191,2023-01-20 11:09:15.182833,189497228,3.974273,3.88039,0.09917078,0.1930541,0.01680753,-0.09949052,0.9119436,0.8527777
11224,2023-01-20 11:09:15.282817,189597195,3.983564,3.877943,0.08718927,0.1928103,-0.01445925,-0.0874704,0.9351344,0.8625209
11260,2023-01-20 11:09:15.382862,189697221,3.897254,3.876734,6.316093E-05,0.02058349,0.01752151,0.003229907,0.9324638,0.896638
11292,2023-01-20 11:09:15.482826,189797221,3.897309,3.876717,0.001537633,0.02212937,0.01629763,0.03303029,0.8995736,0.8768102
11325,2023-01-20 11:09:15.582790,189897232,3.897702,3.878991,0.007616706,0.02632764,0.04824848,0.09692025,0.91215,0.8676631
11357,2023-01-20 11:09:15.682768,189997181,3.898994,3.881355,0.02053028,0.03816974,0.07716279,0.1724371,0.9851283,0.8960953
11390,2023-01-20 11:09:15.782814,190097183,3.901846,3.886089,0.04053441,0.05629124,0.1121974,0.2475696,1.062246,0.9533414
11424,2023-01-20 11:09:15.882852,190197213,3.906918,3.893252,0.06757467,0.08124106,0.1065355,0.3224068,1.203016,1.044689
11455,2023-01-20 11:09:15.982847,190297208,3.914862,3.902566,0.1015923,0.1138884,0.1214483,0.3969991,1.338187,1.154431
11487,2023-01-20 11:09:16.082829,190397193,3.926336,3.913184,0.1425967,0.1557479,0.1688665,0.4714784,1.402211,1.261904
11519,2023-01-20 11:09:16.182878,190497245,3.942027,3.927588,0.1906716,0.20511,0.2038944,0.5460119,1.500266,1.363123
11552,2023-01-20 11:09:16.282812,190597179,3.962632,3.942238,0.2458864,0.2662804,0.2251791,0.6206685,1.652165,1.471314
11585,2023-01-20 11:09:16.382872,190697237,3.988847,3.962711,0.3082809,0.334417,0.2936439,0.6954535,1.685819,1.578987
11617,2023-01-20 11:09:16.482824,190797203,4.021384,3.98592,0.3779059,0.4133703,0.3673797,0.7703815,1.770663,1.701504
11648,2023-01-20 11:09:16.582777,190897174,4.06096,4.018489,0.45481,0.4972804,0.4381702,0.8454598,1.830191,1.85552
11680,2023-01-20 11:09:16.682817,190997205,4.108297,4.050235,0.5390334,0.5970955,0.5422958,0.9206861,2.016073,1.984762
11713,2023-01-20 11:09:16.782799,191097173,4.164123,4.094594,0.6306119,0.7001404,0.6374344,0.9960554,2.101503,2.132587
11747,2023-01-20 11:09:16.882951,191197318,4.229169,4.140676,0.7295764,0.8180695,0.7016845,1.07156,2.438071,2.283712
11778,2023-01-20 11:09:16.982844,191297206,4.30416,4.198146,0.8359398,0.9419535,0.7693937,1.147182,2.713464,2.494869
11810,2023-01-20 11:09:17.082811,191397175,4.389769,4.248464,0.9496478,1.090953,0.8275325,1.222865,3.093331,2.753196
11842,2023-01-20 11:09:17.182836,191497203,4.4866,4.313339,1.070572,1.243833,0.9052999,1.29852,3.347163,3.022557
11875,2023-01-20 11:09:17.282819,191597181,4.595214,4.375421,1.198566,1.418359,0.968759,1.374068,3.636805,3.265727
11908,2023-01-20 11:09:17.382857,191697213,4.716183,4.460783,1.333522,1.588922,1.110704,1.449466,3.700873,3.442594
11940,2023-01-20 11:09:17.482866,191797249,4.850111,4.546878,1.47539,1.778623,1.247796,1.524712,3.909244,3.583687
11971,2023-01-20 11:09:17.582813,191897229,4.997624,4.659507,1.62415,1.962267,1.405932,1.599816,4.041248,3.730228
12003,2023-01-20 11:09:17.682785,191997179,5.1593,4.769099,1.779739,2.16994,1.55533,1.674769,4.372618,3.916419
12036,2023-01-20 11:09:17.782818,192097179,5.335653,4.909056,1.942048,2.368645,1.724298,1.74954,4.47973,4.086697
12070,2023-01-20 11:09:17.882850,192197208,5.527194,5.045571,2.110984,2.592607,1.879359,1.824112,4.862746,4.195424
12101,2023-01-20 11:09:17.982847,192297209,5.734408,5.214365,2.286435,2.806478,2.038729,1.897768,5.111444,4.337835
12134,2023-01-20 11:09:18.082821,192397200,5.95777,5.383605,2.467705,3.04187,2.190095,1.954816,5.479095,4.515874
12166,2023-01-20 11:09:18.182925,192497324,6.197648,5.580194,2.652251,3.269705,2.393216,1.978395,5.45354,4.748595
12199,2023-01-20 11:09:18.275357,192597184,6.454195,5.788035,2.837322,3.503482,2.568121,1.980295,5.546265,4.92113
12232,2023-01-20 11:09:18.366433,192697234,6.72749,6.026676,3.021713,3.722527,2.786763,1.968791,5.514719,5.096126
12264,2023-01-20 11:09:18.463067,192797220,7.017438,6.271642,3.20336,3.949156,3.012621,1.925775,5.523906,5.187021
12295,2023-01-20 11:09:18.562958,192897182,7.323688,6.533881,3.379419,4.169225,3.217933,1.856851,5.42063,5.312189
12328,2023-01-20 11:09:18.662935,192997185,7.645704,6.81026,3.548598,4.384042,3.44201,1.783541,5.415545,5.307945
12361,2023-01-20 11:09:18.762983,193097232,7.982928,7.101412,3.710871,4.592387,3.685788,1.710274,5.30334,5.366015
12395,2023-01-20 11:09:18.863046,193197330,8.33481,7.415212,3.866296,4.785894,3.90061,1.637027,5.296703,5.326479
12426,2023-01-20 11:09:18.962871,193297210,8.700845,7.748525,4.014931,4.96725,4.099531,1.563773,5.24428,5.342227
12458,2023-01-20 11:09:19.062825,193397171,9.080521,8.095257,4.156819,5.142084,4.307525,1.49049,5.180976,5.288436
12490,2023-01-20 11:09:19.162882,193497204,9.473401,8.466146,4.292009,5.299264,4.492399,1.417146,5.131132,5.256533
12523,2023-01-20 11:09:19.262924,193597177,9.879026,8.852104,4.420528,5.447451,4.681341,1.343713,5.030171,5.170764
12558,2023-01-20 11:09:19.363089,193697244,10.29696,9.253667,4.542396,5.585687,4.907529,1.270166,4.688604,5.026652
12590,2023-01-20 11:09:19.463041,193797256,10.7268,9.685033,4.657627,5.699394,5.124565,1.196473,4.393901,4.767261
12621,2023-01-20 11:09:19.562846,193897214,11.16816,10.14099,4.766226,5.793394,5.305242,1.122601,4.165539,4.53839
12654,2023-01-20 11:09:19.662766,193997169,11.62056,10.61884,4.868165,5.869889,5.448596,1.048536,4.015924,4.281039
12688,2023-01-20 11:09:19.762810,194097179,12.0834,11.12343,4.963381,5.923354,5.58208,0.9742824,3.995367,4.143806
12722,2023-01-20 11:09:19.862842,194197205,12.55603,11.65676,5.051814,5.951085,5.673839,0.8998476,3.759129,4.003243
12753,2023-01-20 11:09:19.962838,194297211,13.03782,12.20635,5.133404,5.964871,5.767141,0.8252382,3.555589,3.806349
12786,2023-01-20 11:09:20.062847,194397216,13.52808,12.77432,5.208096,5.961862,5.831035,0.7504619,3.360847,3.620633
12818,2023-01-20 11:09:20.162901,194497258,14.02617,13.35123,5.275836,5.950776,5.88003,0.6755254,3.278721,3.452291
12850,2023-01-20 11:09:20.262820,194597179,14.5314,13.93612,5.336575,5.931852,5.918257,0.6004331,3.152447,3.318147
12884,2023-01-20 11:09:20.362840,194697209,15.04309,14.53448,5.390264,5.898877,5.900175,0.5251927,3.013288,3.211469
12916,2023-01-20 11:09:20.462811,194797198,15.56054,15.14142,5.436855,5.855973,5.942762,0.4498105,2.659557,3.011104
12949,2023-01-20 11:09:20.562775,194897185,16.08305,15.747,5.476308,5.812363,5.923411,0.374291,2.592912,2.815482
12982,2023-01-20 11:09:20.662786,194997191,16.60991,16.36551,5.50858,5.752975,5.944598,0.2986399,2.40456,2.67806
13015,2023-01-20 11:09:20.762838,195097221,17.1404,16.98606,5.533631,5.687975,5.92183,0.2228623,2.221405,2.499082
13049,2023-01-20 11:09:20.862845,195197222,17.67381,17.61087,5.551425,5.614363,5.892734,0.1469637,1.987981,2.31205
13080,2023-01-20 11:09:20.962840,195297219,18.2094,18.24507,5.561949,5.526282,5.870114,0.0724778,1.736202,2.085509
13113,2023-01-20 11:09:21.062798,195397177,18.74647,18.87663,5.56609,5.435929,5.809514,0.01899478,1.582392,1.880237
13144,2023-01-20 11:09:21.162844,195497221,19.28451,19.49633,5.56679,5.35497,5.773283,0.0007289589,1.554254,1.715776
13178,2023-01-20 11:09:21.262826,195597202,19.82329,20.12251,5.566798,5.267584,5.686162,0,1.450563,1.639537
13212,2023-01-20 11:09:21.362835,195697211,20.36278,20.74595,5.566798,5.183623,5.626518,0,1.379454,1.510786
13244,2023-01-20 11:09:21.462915,195797320,20.90294,21.36057,5.566798,5.109169,5.547884,0,1.386369,1.462304
13275,2023-01-20 11:09:21.562782,195897233,21.44375,21.9598,5.566798,5.050753,5.504752,0,1.407313,1.436139
13308,2023-01-20 11:09:21.662741,195997177,21.9852,22.55464,5.566798,4.997357,5.434527,0,1.430815,1.449681
13341,2023-01-20 11:09:21.762788,196097174,22.52723,23.13826,5.566798,4.95577,5.35625,0,1.553402,1.465138
13375,2023-01-20 11:09:21.862846,196197215,23.06984,23.70476,5.566798,4.931871,5.336899,0,1.564464,1.530594
13406,2023-01-20 11:09:21.962829,196297202,23.613,24.26582,5.566798,4.913976,5.255407,0,1.652105,1.570498
13439,2023-01-20 11:09:22.062847,196397234,24.15669,24.83099,5.566798,4.892496,5.226465,0,1.586461,1.622377
13470,2023-01-20 11:09:22.162803,196497211,24.70089,25.39179,5.566798,4.875899,5.198314,0,1.565943,1.596331
13504,2023-01-20 11:09:22.262764,196597168,25.24558,25.94613,5.566798,4.866251,5.143998,0,1.607782,1.584751
13538,2023-01-20 11:09:22.362820,196697204,25.79073,26.49025,5.566798,4.867284,5.105622,0,1.708918,1.593734
13570,2023-01-20 11:09:22.462813,196797205,26.33635,27.02918,5.566798,4.873966,5.107462,0,1.678054,1.641849
13601,2023-01-20 11:09:22.562792,196897209,26.88239,27.57219,5.566798,4.876998,5.090024,0,1.645945,1.6193
13634,2023-01-20 11:09:22.662758,196997169,27.42885,28.1178,5.566798,4.877852,5.079675,0,1.60043,1.610979
13667,2023-01-20 11:09:22.762844,197097231,27.97572,28.6576,5.566798,4.884908,5.065637,0,1.664829,1.602728
13701,2023-01-20 11:09:22.862832,197197208,28.52296,29.20131,5.566798,4.888448,5.035966,0,1.69108,1.61927
13732,2023-01-20 11:09:22.962818,197297191,29.07058,29.74268,5.566798,4.894703,5.051896,0,1.655098,1.607208
13765,2023-01-20 11:09:23.062836,197397206,29.61855,30.27508,5.566798,4.910272,5.034458,0,1.706284,1.637808
13796,2023-01-20 11:09:23.162850,197497217,30.16687,30.80915,5.566798,4.92452,5.056991,0,1.706629,1.658592
13830,2023-01-20 11:09:23.262822,197597194,30.71552,31.33646,5.566798,4.945851,5.053915,0,1.754922,1.687463
13864,2023-01-20 11:09:23.362949,197697330,31.26447,31.85299,5.566798,4.978287,5.055817,0,1.840141,1.741343
13896,2023-01-20 11:09:23.462874,197797266,31.81373,32.37225,5.566798,5.008287,5.04459,0,1.940213,1.813975
13927,2023-01-20 11:09:23.562793,197897198,32.36329,32.88966,5.566798,5.040426,5.035975,0,1.974962,1.874418
13960,2023-01-20 11:09:23.662767,197997163,32.91314,33.40748,5.566798,5.072462,5.071096,0,1.995213,1.934067
13993,2023-01-20 11:09:23.762812,198097185,33.46325,33.93384,5.566798,5.0962,5.046297,0,2.031344,1.954994
14027,2023-01-20 11:09:23.862835,198197203,34.0136,34.46418,5.566798,5.116222,5.10671,0,1.899832,1.968208
14058,2023-01-20 11:09:23.962830,198297205,34.5642,34.99313,5.566798,5.13786,5.115271,0,1.825779,1.918732
14091,2023-01-20 11:09:24.062841,198397230,35.11503,35.52564,5.566798,5.15619,5.156612,0,1.821106,1.868919
14122,2023-01-20 11:09:24.162812,198497221,35.66611,36.05708,5.566798,5.175831,5.176998,0,1.859811,1.83985
14156,2023-01-20 11:09:24.262774,198597173,36.21741,36.58284,5.566798,5.201371,5.202988,0,1.877943,1.862183
14190,2023-01-20 11:09:24.362834,198697207,36.76891,37.11416,5.566798,5.221544,5.24605,0,1.816795,1.852897
14223,2023-01-20 11:09:24.462838,198797219,37.32061,37.65663,5.566798,5.23078,5.223342,0,1.922628,1.845623
