LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
7845,2023-01-20 11:09:04.902448,179197110,-3.05,4.86,156.66,750.18,39.8043761,32.3787882,0.2008192,-0.04690506,-0.01749284,0.9783484
7878,2023-01-20 11:09:05.002393,179297091,-4.06,6.62,156.83,750.13,39.8043754,32.3787878,0.1982796,-0.06371596,-0.02306464,0.9778003
7908,2023-01-20 11:09:05.102388,179397062,-4.36,6.98,157.12,750.37,39.8043746,32.3787872,0.1955103,-0.0672439,-0.02519996,0.978069
7943,2023-01-20 11:09:05.202458,179497110,-3.21,3.88,157.57,750.62,39.8043742,32.3787864,0.193269,-0.03867343,-0.02092307,0.9801601
7973,2023-01-20 11:09:05.302429,179597067,-2.57,1.06,158.1,750.72,39.8043735,32.3787858,0.1896065,-0.01339053,-0.02033788,0.9815582
8009,2023-01-20 11:09:05.402475,179697100,-2.69,-0.46,158.84,750.73,39.804372,32.3787854,0.1835542,-0.0003164666,-0.02384174,0.9827203
8041,2023-01-20 11:09:05.502383,179797064,-2.83,-1.3,159.64,750.83,39.804371,32.3787849,0.1769121,0.006860182,-0.02632743,0.9838505
8074,2023-01-20 11:09:05.602366,179897101,-2.72,-0.78,159.95,750.85,39.8043707,32.3787844,0.1741513,0.002606876,-0.02461981,0.9844077
8104,2023-01-20 11:09:05.702456,179997130,-2.43,0.34,159.39,750.95,39.8043701,32.3787839,0.1787067,-0.006748246,-0.02036075,0.9836685
8139,2023-01-20 11:09:05.802459,180097075,-2.61,0.76,157.54,751.16,39.8043684,32.3787835,0.1944934,-0.01095108,-0.0210861,0.980616
8171,2023-01-20 11:09:05.902448,180197104,-2.67,0.61,154.08,751.27,39.8043674,32.378783,0.2240078,-0.01043245,-0.02150937,0.9742941
8204,2023-01-20 11:09:06.002384,180297079,-2.91,0.75,149.88,751.12,39.8043671,32.3787827,0.2595042,-0.01295698,-0.02283756,0.965385
8234,2023-01-20 11:09:06.102426,180397112,-3.68,1.47,145.56,751.14,39.8043664,32.3787824,0.2954163,-0.02177307,-0.02688015,0.9547422
8269,2023-01-20 11:09:06.202421,180497098,-4.16,2.06,141.25,751.05,39.804364,32.3787811,0.33078,-0.02901189,-0.02832194,0.9428365
8299,2023-01-20 11:09:06.302382,180597061,-4.63,3.24,137.12,751.13,39.8043627,32.3787802,0.3639251,-0.04110894,-0.02725672,0.9301213
8334,2023-01-20 11:09:06.402420,180697102,-5.97,3.81,133.48,751.18,39.8043624,32.3787806,0.3924749,-0.05111955,-0.03476643,0.9176826
8364,2023-01-20 11:09:06.502400,180797074,-7.43,4.02,130.14,751.21,39.8043615,32.3787804,0.418221,-0.05910903,-0.04399061,0.9053519
8397,2023-01-20 11:09:06.602403,180897069,-9,3.79,127,751.28,39.8043608,32.3787803,0.4421874,-0.06453941,-0.05550871,0.8928738
8427,2023-01-20 11:09:06.702392,180997062,-9.55,3.08,123.99,751.27,39.8043599,32.3787802,0.4657236,-0.06277956,-0.06088925,0.8805979
8462,2023-01-20 11:09:06.802409,181097083,-10.17,2.6,120.89,751.28,39.8043588,32.3787801,0.4894059,-0.06340273,-0.06597603,0.8672422
8494,2023-01-20 11:09:06.902452,181197113,-10.42,3.3,117.7,751.18,39.8043578,32.3787801,0.5126378,-0.07159031,-0.06286928,0.8533023
8527,2023-01-20 11:09:07.002413,181297062,-10.44,4.69,114.32,751.17,39.8043562,32.3787807,0.5364013,-0.08361614,-0.05432325,0.8380518
8557,2023-01-20 11:09:07.102419,181397065,-10.55,5.82,111,750.88,39.8043551,32.3787809,0.5593516,-0.09370365,-0.04709559,0.8222698
8592,2023-01-20 11:09:07.202541,181497185,-10.14,6.05,108.15,750.98,39.8043546,32.3787819,0.5797711,-0.09442521,-0.04060566,0.8082702
8622,2023-01-20 11:09:07.302441,181597083,-9.26,5.23,105.9,750.91,39.8043537,32.3787825,0.5969394,-0.08496404,-0.03699475,0.7969164
8658,2023-01-20 11:09:07.402479,181697120,-8.54,5.46,104.13,750.97,39.8043535,32.3787832,0.609516,-0.0832471,-0.02948373,0.7878394
8688,2023-01-20 11:09:07.502478,181797131,-7.09,5.97,102.54,751.09,39.8043529,32.3787839,0.6210279,-0.07920744,-0.01567288,0.7796184
8721,2023-01-20 11:09:07.602417,181897082,-5.34,6.03,101.23,751.17,39.8043528,32.3787847,0.6310304,-0.0701428,-0.002618691,0.772576
8751,2023-01-20 11:09:07.702431,181997075,-4.58,5,100.55,751.34,39.8043525,32.3787853,0.6365864,-0.0591009,-0.002893086,0.768932
8786,2023-01-20 11:09:07.802502,182097126,-4.19,3.81,100.67,751.34,39.8043528,32.3787857,0.636525,-0.04896469,-0.006926014,0.769669
8818,2023-01-20 11:09:07.902481,182197117,-4.05,2.13,101.58,751.24,39.8043528,32.3787862,0.6310998,-0.03678346,-0.01568136,0.7746703
8851,2023-01-20 11:09:08.002429,182297078,-3.92,-0.51,102.64,751.21,39.8043523,32.3787863,0.624691,-0.0178787,-0.02958301,0.7801066
8881,2023-01-20 11:09:08.102441,182397107,-3.43,-2.54,103.36,751.29,39.804352,32.3787866,0.6201215,-0.001179485,-0.03731309,0.7836171
8916,2023-01-20 11:09:08.202407,182497090,-3.25,-3.11,103.38,751.58,39.8043518,32.3787875,0.6199945,0.003731288,-0.0390757,0.7836237
8946,2023-01-20 11:09:08.302415,182597075,-3.36,-1.99,103.05,751.68,39.8043516,32.3787882,0.6221834,-0.004620956,-0.03378011,0.7821288
8981,2023-01-20 11:09:08.402509,182697148,-3.35,-1.02,102.6,751.64,39.8043514,32.3787888,0.6251171,-0.0113068,-0.02844916,0.7799304
9011,2023-01-20 11:09:08.502402,182797072,-3.81,-0.24,102.13,751.62,39.8043512,32.3787894,0.6281254,-0.01924575,-0.02729042,0.7773951
9044,2023-01-20 11:09:08.602371,182897071,-4.24,0.62,101.52,751.72,39.8043512,32.3787902,0.6319063,-0.02759217,-0.02523356,0.7741423
9074,2023-01-20 11:09:08.702403,182997071,-4.6,0.86,100.88,751.83,39.804351,32.3787909,0.6360923,-0.03137971,-0.02618466,0.7705298
9109,2023-01-20 11:09:08.802439,183097075,-4.77,0.5,100.17,751.87,39.804351,32.3787918,0.6409059,-0.03010448,-0.02911906,0.766476
9143,2023-01-20 11:09:08.902477,183197126,-4.91,-0.6,99.49,751.95,39.8043509,32.3787925,0.6457405,-0.02367506,-0.03617442,0.762332
9176,2023-01-20 11:09:09.002210,183297088,-5.33,-1.76,98.8,751.82,39.804351,32.3787927,0.6504828,-0.01856338,-0.04533865,0.7579393
9206,2023-01-20 11:09:09.093261,183397041,-5.53,-2.64,98.1,752,39.804351,32.3787931,0.6552805,-0.01422838,-0.05159231,0.7534874
9239,2023-01-20 11:09:09.184412,183497103,-5.75,-3.15,97.5,752.18,39.804351,32.3787935,0.6592271,-0.0124268,-0.05581566,0.7497665
9272,2023-01-20 11:09:09.282855,183597081,-6,-3.16,97.11,752.25,39.8043509,32.3787957,0.6617815,-0.01398286,-0.05745182,0.7473614
9305,2023-01-20 11:09:09.382887,183697126,-5.64,-3.45,96.85,752.36,39.8043508,32.3787966,0.6635693,-0.01013487,-0.05677478,0.7458885
9337,2023-01-20 11:09:09.482851,183797088,-5.05,-3.27,96.69,752.45,39.8043506,32.3787974,0.6646379,-0.00799273,-0.05189417,0.7453185
9368,2023-01-20 11:09:09.582844,183897077,-4.93,-2.52,96.58,752.58,39.8043505,32.3787984,0.6652205,-0.01221837,-0.04680638,0.7450782
9401,2023-01-20 11:09:09.682845,183997061,-4.85,-1.59,96.59,752.72,39.8043502,32.3787996,0.6650119,-0.01782027,-0.04087596,0.7455004
9435,2023-01-20 11:09:09.782876,184097073,-4.85,-0.71,96.68,752.94,39.80435,32.3788008,0.6642213,-0.02346907,-0.03581669,0.7463086
9469,2023-01-20 11:09:09.882901,184197114,-4.67,0.11,96.77,753.04,39.8043494,32.3788023,0.6634597,-0.0278339,-0.02979863,0.7471001
9500,2023-01-20 11:09:09.982869,184297105,-4.45,0.64,96.8,753.21,39.8043491,32.3788035,0.663227,-0.03000312,-0.02528049,0.7473891
9532,2023-01-20 11:09:10.082862,184397106,-4.77,1.07,96.53,753.31,39.8043488,32.3788051,0.6647454,-0.03475897,-0.02485452,0.7458469
9564,2023-01-20 11:09:10.182849,184497097,-4.69,1.7,96.15,753.44,39.8043485,32.3788065,0.6670467,-0.03839185,-0.0205511,0.7437422
9597,2023-01-20 11:09:10.282830,184597079,-4.44,1.99,95.53,753.58,39.8043481,32.3788074,0.6710347,-0.03893297,-0.0170116,0.7402076
9630,2023-01-20 11:09:10.382878,184697128,-4.59,2,94.78,753.73,39.8043478,32.3788087,0.6757993,-0.03997598,-0.01764456,0.7357894
9662,2023-01-20 11:09:10.482756,184797098,-4.72,1.61,93.99,753.76,39.8043476,32.3788095,0.6809514,-0.03841234,-0.02057228,0.7310311
9695,2023-01-20 11:09:10.582754,184897207,-4.79,0.93,93.46,753.95,39.8043474,32.3788107,0.6845386,-0.03462616,-0.02489449,0.727728
9727,2023-01-20 11:09:10.682642,184997059,-4.85,0.88,92.97,754.3,39.8043474,32.3788115,0.6876206,-0.03472827,-0.02540097,0.7247942
9760,2023-01-20 11:09:10.782828,185097178,-5.08,1.01,92.42,754.41,39.8043473,32.3788126,0.6909616,-0.03708524,-0.02586503,0.721476
9794,2023-01-20 11:09:10.882800,185197158,-5.37,0.8,92.1,754.58,39.8043464,32.3788132,0.692967,-0.03758035,-0.02887047,0.7194101
9825,2023-01-20 11:09:10.982792,185297172,-5.72,0.44,91.89,754.81,39.8043461,32.3788142,0.6942919,-0.03750112,-0.03324046,0.7179466
9858,2023-01-20 11:09:11.082679,185397069,-6.29,0.56,91.84,754.88,39.804346,32.3788153,0.6943842,-0.04177641,-0.03600354,0.7174881
9890,2023-01-20 11:09:11.182801,185497199,-6.75,0.65,91.86,754.89,39.8043457,32.3788163,0.694038,-0.04509792,-0.03834772,0.7175004
9923,2023-01-20 11:09:11.282655,185597065,-6.57,0.31,91.96,755.12,39.8043451,32.3788175,0.6935891,-0.04184829,-0.03934726,0.7180771
9956,2023-01-20 11:09:11.382821,185697245,-6.66,0.71,91.87,755.37,39.8043447,32.3788186,0.6939477,-0.04494522,-0.03745469,0.7176445
9987,2023-01-20 11:09:11.482639,185797063,-7.26,0.94,91.57,755.38,39.8043451,32.3788197,0.6955356,-0.0500831,-0.03965529,0.715646
10018,2023-01-20 11:09:11.582761,185897181,-7.24,0.82,91.4,755.54,39.804345,32.3788208,0.6966547,-0.04929632,-0.04018136,0.7145821
10050,2023-01-20 11:09:11.682704,185997107,-6.76,0.49,91.75,755.61,39.8043449,32.3788217,0.6947887,-0.04420002,-0.03932399,0.7167765
10083,2023-01-20 11:09:11.782780,186097163,-6.32,0.51,92.27,755.84,39.8043448,32.3788227,0.6916739,-0.04147975,-0.03668094,0.7200841
10117,2023-01-20 11:09:11.882735,186197118,-6.27,0.66,92.65,756.08,39.8043447,32.3788233,0.6892166,-0.04198814,-0.03557654,0.7224624
10148,2023-01-20 11:09:11.982775,186297164,-6.29,0.57,93.07,756.17,39.8043447,32.3788242,0.6866105,-0.04140778,-0.03643693,0.7249302
10180,2023-01-20 11:09:12.082654,186397069,-6.24,0.63,93.45,756.39,39.8043447,32.3788254,0.6842282,-0.0413526,-0.03588998,0.7272095
10212,2023-01-20 11:09:12.182802,186497247,-6.3,0.77,93.88,756.52,39.8043447,32.3788263,0.6814189,-0.0425196,-0.03559072,0.7297902
10245,2023-01-20 11:09:12.282634,186597057,-6.32,0.79,94.25,756.6,39.8043448,32.3788269,0.6790144,-0.04260935,-0.03575458,0.7320147
10279,2023-01-20 11:09:12.382800,186697190,-6.21,1.14,94.61,756.87,39.8043448,32.3788277,0.6766219,-0.04412018,-0.03304944,0.7342643
10311,2023-01-20 11:09:12.482726,186797129,-6.08,1.24,95.04,757.05,39.8043451,32.3788282,0.6738931,-0.04384503,-0.03183781,0.7368392
10342,2023-01-20 11:09:12.582724,186897151,-6.27,1.17,95.39,757.18,39.8043452,32.3788289,0.6715867,-0.04444886,-0.03357303,0.7388291
10374,2023-01-20 11:09:12.682651,186997056,-5.8,0.91,95.66,757.39,39.8043449,32.3788298,0.6701162,-0.03991,-0.03212548,0.740486
10407,2023-01-20 11:09:12.782786,187097160,-5.64,0.69,95.76,757.58,39.8043449,32.3788306,0.6696162,-0.03751727,-0.03246181,0.7410485
10441,2023-01-20 11:09:12.882738,187197112,-5.57,0.57,95.87,757.65,39.8043454,32.3788315,0.6689606,-0.0363395,-0.03273357,0.741687
10472,2023-01-20 11:09:12.982689,187297070,-5.67,0.41,96.09,757.8,39.8043456,32.3788323,0.6675431,-0.03581451,-0.03440107,0.7429133
10504,2023-01-20 11:09:13.082676,187397064,-5.79,0.51,96.38,757.96,39.8043452,32.3788332,0.6655669,-0.03702493,-0.03468713,0.7446117
10536,2023-01-20 11:09:13.182700,187497095,-5.89,0.84,96.7,758.13,39.8043452,32.3788341,0.6633599,-0.03968997,-0.03349542,0.7464961
10569,2023-01-20 11:09:13.282670,187597056,-5.7,1.42,96.98,758.35,39.8043452,32.3788355,0.6613777,-0.04230323,-0.02906834,0.7482947
10602,2023-01-20 11:09:13.382780,187697154,-5.54,2.19,97.22,758.65,39.8043453,32.3788365,0.6595085,-0.04633809,-0.02360989,0.749896
10634,2023-01-20 11:09:13.482666,187797062,-5.6,2.68,97.56,758.77,39.8043457,32.3788374,0.6570708,-0.04978812,-0.0213687,0.7518794
10665,2023-01-20 11:09:13.582639,187897064,-5.73,3.2,97.8,758.96,39.8043459,32.3788384,0.6551617,-0.05394144,-0.01930666,0.7533131
10697,2023-01-20 11:09:13.682701,187997111,-5.43,3.27,97.99,759.23,39.8043459,32.3788388,0.6540279,-0.05260877,-0.01701003,0.7544471
10730,2023-01-20 11:09:13.782674,188097060,-4.98,3.45,98.15,759.37,39.8043461,32.3788396,0.6531379,-0.05123008,-0.0131022,0.7553905
10764,2023-01-20 11:09:13.882735,188197113,-3.41,3.84,98.24,759.22,39.804346,32.3788402,0.6530321,-0.04486223,-0.0006095321,0.756
10795,2023-01-20 11:09:13.982705,188297079,-1.95,4.56,98.55,759.39,39.8043462,32.378841,0.65126,-0.04127802,0.01305662,0.7576187
10827,2023-01-20 11:09:14.082682,188397064,-1.31,4.45,99.04,759.27,39.8043463,32.3788412,0.6482371,-0.03704315,0.01649694,0.760358
10859,2023-01-20 11:09:14.182721,188497113,-1.54,4.12,99.61,759.29,39.8043465,32.3788418,0.6444801,-0.03619295,0.01297236,0.7636538
10893,2023-01-20 11:09:14.282696,188597083,-1.92,3.52,99.93,759.31,39.8043466,32.3788414,0.6424131,-0.03432761,0.006956682,0.7655576
10927,2023-01-20 11:09:14.382728,188697105,-2.66,3.01,100.22,759.16,39.8043468,32.3788416,0.6403672,-0.03513892,-0.0009773434,0.7672641
10959,2023-01-20 11:09:14.482660,188797060,-3.27,1.52,100.4,759.2,39.8043474,32.3788427,0.6394722,-0.02848941,-0.01343487,0.7681688
10990,2023-01-20 11:09:14.582645,188897074,-3.88,0.28,100.36,759.04,39.8043477,32.3788432,0.6398614,-0.02359916,-0.02443819,0.7677391
11022,2023-01-20 11:09:14.682696,188997105,-3.87,-0.31,100.55,759.02,39.8043468,32.3788424,0.6387625,-0.01949275,-0.02776747,0.7686557
11055,2023-01-20 11:09:14.782677,189097055,-4.09,-0.38,100.81,758.78,39.8043468,32.3788425,0.6370148,-0.02018526,-0.02966456,0.770016
11089,2023-01-20 11:09:14.882726,189197116,-4.22,-0.11,101.32,758.38,39.8043467,32.3788424,0.6334618,-0.02260914,-0.02918633,0.7728927
11120,2023-01-20 11:09:14.982702,189297113,-5.06,0.35,101.69,758.77,39.8043467,32.3788424,0.6306611,-0.03026221,-0.03230539,0.7747949
11152,2023-01-20 11:09:15.082652,189397057,-5.08,0.12,101.97,758.84,39.8043466,32.3788423,0.6287951,-0.02873935,-0.0337734,0.7763054
11184,2023-01-20 11:09:15.182690,189497085,-5.26,-0.47,102.38,758.94,39.8043467,32.3788423,0.6261549,-0.02555434,-0.03836083,0.778335
11217,2023-01-20 11:09:15.282681,189597059,-5.58,-1.06,102.91,759.02,39.8043466,32.3788422,0.6227001,-0.02308108,-0.04389835,0.7808872
11253,2023-01-20 11:09:15.382721,189697080,-6.06,-0.92,103.46,759.1,39.8043467,32.3788422,0.6187409,-0.02639756,-0.04654994,0.7837704
11285,2023-01-20 11:09:15.482685,189797080,-7.05,-0.47,104.04,758.81,39.8043464,32.3788421,0.6143934,-0.03460656,-0.05102262,0.7865874
11318,2023-01-20 11:09:15.582652,189897094,-7.63,0.24,104.69,758.8,39.8043464,32.3788421,0.6094111,-0.04240831,-0.05139957,0.7900493
11350,2023-01-20 11:09:15.682626,189997039,-7.76,0.64,105.43,758.72,39.8043458,32.3788421,0.6040128,-0.04551837,-0.05048472,0.7940704
11383,2023-01-20 11:09:15.782673,190097042,-8.25,1.22,106.08,758.86,39.8043457,32.3788421,0.5989688,-0.05179841,-0.05106459,0.797462
11417,2023-01-20 11:09:15.882715,190197076,-8.92,1.5,106.66,758.66,39.8043463,32.3788423,0.5944521,-0.05700228,-0.05459226,0.8002482
11448,2023-01-20 11:09:15.982707,190297068,-9.63,1.65,107.18,758.69,39.8043465,32.3788425,0.5904092,-0.06140382,-0.05900659,0.8025988
11480,2023-01-20 11:09:16.082688,190397052,-10,1.61,107.66,758.72,39.8043465,32.3788425,0.5868628,-0.06279325,-0.06208079,0.8048571
11512,2023-01-20 11:09:16.182734,190497101,-10.42,1.31,108.08,758.54,39.8043467,32.3788427,0.5838952,-0.06254829,-0.06681115,0.8066539
11545,2023-01-20 11:09:16.282666,190597033,-10.96,1.01,108.44,758.52,39.8043473,32.3788427,0.5812014,-0.06302179,-0.07230335,0.8080876
11578,2023-01-20 11:09:16.382715,190697080,-11.43,0.45,108.85,758.59,39.8043477,32.3788428,0.5785128,-0.06114998,-0.07871893,0.8095597
11610,2023-01-20 11:09:16.482670,190797049,-11.73,0.21,108.9,758.71,39.8043483,32.3788431,0.5781426,-0.06095378,-0.08207738,0.8095054
11641,2023-01-20 11:09:16.582639,190897036,-12.4,0.31,107.7,758.5,39.8043488,32.3788433,0.5861716,-0.06597441,-0.08565054,0.802941
11673,2023-01-20 11:09:16.682657,190997045,-13.11,-0.38,104.57,758.55,39.8043497,32.3788435,0.6079568,-0.06716548,-0.09237955,0.7857119
11706,2023-01-20 11:09:16.782663,191097037,-13.53,-1.18,99.67,758.66,39.8043503,32.3788437,0.6413721,-0.06811517,-0.09665688,0.758063
11740,2023-01-20 11:09:16.882748,191197115,-13.74,-2.37,93.69,758.71,39.804352,32.3788445,0.6806831,-0.06677569,-0.1013601,0.7224526
11771,2023-01-20 11:09:16.982703,191297065,-13.89,-3.8,87.34,758.99,39.8043529,32.3788448,0.7203711,-0.06466991,-0.1073467,0.682173
11803,2023-01-20 11:09:17.082671,191397035,-13.84,-5.74,80.74,758.83,39.8043548,32.3788452,0.7592734,-0.05945477,-0.1158584,0.6376095
11835,2023-01-20 11:09:17.182688,191497055,-12.78,-8.97,74.07,758.66,39.8043559,32.3788455,0.7960784,-0.04179524,-0.1288975,0.5898286
11868,2023-01-20 11:09:17.282678,191597041,-11.61,-11.84,67.31,758.58,39.8043578,32.3788461,0.829442,-0.02685497,-0.1412216,0.5397789
11901,2023-01-20 11:09:17.382716,191697072,-9.83,-14.37,60.45,758.6,39.8043591,32.3788465,0.8594913,-0.01074462,-0.1505676,0.4883529
11933,2023-01-20 11:09:17.482722,191797105,-8.49,-15.71,53.62,758.29,39.8043609,32.3788474,0.8862329,-0.004002007,-0.1548251,0.4365827
11964,2023-01-20 11:09:17.582676,191897092,-5.95,-17.25,47.36,758.41,39.8043623,32.378848,0.9073005,0.01318097,-0.157846,0.3895083
11996,2023-01-20 11:09:17.682644,191997038,-3.58,-17.91,41.42,758.57,39.8043637,32.3788491,0.9252258,0.0261168,-0.1565436,0.3446292
12029,2023-01-20 11:09:17.782673,192097034,-1.08,-18.55,35.8,758.58,39.8043651,32.3788498,0.9395564,0.04067106,-0.156293,0.3019143
12063,2023-01-20 11:09:17.882714,192197072,0.31,-19.99,31.11,758.59,39.804368,32.3788515,0.9486062,0.04918959,-0.1664913,0.2645889
12094,2023-01-20 11:09:17.982702,192297064,1.61,-21.43,27.76,758.65,39.8043699,32.3788525,0.953133,0.05808106,-0.1771454,0.2382926
12127,2023-01-20 11:09:18.082676,192397055,2.53,-22.7,25.96,758.71,39.8043734,32.3788547,0.9541623,0.06535619,-0.186887,0.2244462
12159,2023-01-20 11:09:18.182716,192497115,4.59,-22.08,26.1,758.9,39.8043758,32.3788562,0.9536127,0.08155395,-0.1775612,0.2290059
12192,2023-01-20 11:09:18.275229,192597044,6.29,-22.2,27.39,758.89,39.8043803,32.3788593,0.9494354,0.09786334,-0.1740258,0.2423018
12225,2023-01-20 11:09:18.366292,192697080,7.26,-21.72,29.63,758.98,39.8043833,32.3788613,0.9444451,0.1082418,-0.1659247,0.2622522
12257,2023-01-20 11:09:18.462905,192797058,7.32,-21.41,32.5,759.26,39.8043862,32.3788638,0.9380597,0.1121173,-0.1604475,0.2858851
12288,2023-01-20 11:09:18.562819,192897043,6.94,-21.3,36.01,759.44,39.8043893,32.3788661,0.9294315,0.1136395,-0.157102,0.3139461
12321,2023-01-20 11:09:18.662779,192997029,7.39,-21.89,39.62,759.44,39.8043927,32.3788698,0.9176052,0.1237701,-0.1568702,0.3436182
12354,2023-01-20 11:09:18.762831,193097080,6.86,-21.72,43.04,759.37,39.8043958,32.3788726,0.9078138,0.1237232,-0.1534186,0.3701748
12388,2023-01-20 11:09:18.862848,193197132,6.57,-22.36,45.62,759.63,39.8043998,32.3788773,0.8984743,0.1269393,-0.1566399,0.3899926
12419,2023-01-20 11:09:18.962728,193297067,5.93,-22.77,47.75,759.74,39.8044031,32.3788807,0.8910779,0.1262165,-0.1597427,0.4056251
12451,2023-01-20 11:09:19.062688,193397034,6.03,-22.68,49.57,759.96,39.8044085,32.3788856,0.8845699,0.1291646,-0.156697,0.4198792
12483,2023-01-20 11:09:19.162734,193497056,6.29,-22.92,50.9,760.23,39.8044124,32.3788895,0.8789141,0.1338387,-0.1560672,0.4303954
12516,2023-01-20 11:09:19.262784,193597037,7.39,-22.55,51.79,760.5,39.8044158,32.3788948,0.8748527,0.1421678,-0.1479449,0.4387863
12551,2023-01-20 11:09:19.362949,193697104,8.36,-22.31,52.27,760.23,39.8044196,32.3788992,0.8722183,0.1492397,-0.1417358,0.4437047
12583,2023-01-20 11:09:19.462889,193797104,8.39,-22.31,52.15,760.06,39.8044221,32.3789057,0.8726181,0.1493254,-0.1418141,0.4428638
12614,2023-01-20 11:09:19.562702,193897070,7.56,-21.98,52.04,760.15,39.8044254,32.3789108,0.8746872,0.141708,-0.1425835,0.4410341
12647,2023-01-20 11:09:19.662628,193997032,6.33,-21.83,51.98,760.05,39.8044299,32.3789181,0.8766377,0.1316441,-0.1461628,0.4391043
12681,2023-01-20 11:09:19.762665,194097034,5.35,-21.27,52.24,760.53,39.8044336,32.3789239,0.8776671,0.1224177,-0.1453398,0.4399895
12715,2023-01-20 11:09:19.862701,194197064,5.45,-20.26,52.69,760.8,39.8044348,32.3789324,0.8774049,0.1199787,-0.1366806,0.4439415
12746,2023-01-20 11:09:19.962689,194297062,5.15,-19.19,53.38,761.02,39.8044376,32.3789392,0.8766634,0.1144348,-0.1288871,0.4491704
12779,2023-01-20 11:09:20.062711,194397080,4.23,-18.81,54.33,760.99,39.8044403,32.378946,0.8743451,0.1069946,-0.1286836,0.4555363
12811,2023-01-20 11:09:20.162760,194497118,2.45,-18.56,55.38,760.87,39.804443,32.3789528,0.8720287,0.09369864,-0.1329429,0.4616412
12843,2023-01-20 11:09:20.262679,194597038,1.23,-19.01,56.66,760.99,39.8044464,32.3789608,0.867219,0.08771914,-0.1403841,0.4696049
12877,2023-01-20 11:09:20.362703,194697072,-0.52,-18.36,58.15,761.25,39.8044493,32.378968,0.8631058,0.07358254,-0.1417148,0.4791147
12909,2023-01-20 11:09:20.462671,194797058,-1.19,-17.24,59.77,761.03,39.8044532,32.3789755,0.8579426,0.06575265,-0.1351549,0.491268
12942,2023-01-20 11:09:20.562631,194897041,-1.86,-16.71,61.29,761.07,39.8044565,32.3789828,0.8522728,0.06025706,-0.1332119,0.5022497
12975,2023-01-20 11:09:20.662649,194997054,-2.04,-17.31,62.4,761.34,39.804461,32.3789904,0.8468479,0.06288755,-0.137852,0.5097947
13008,2023-01-20 11:09:20.762701,195097084,-2.71,-17.06,63.15,761.22,39.8044646,32.3789979,0.8440915,0.05771011,-0.1385907,0.514754
13042,2023-01-20 11:09:20.862705,195197081,-3.47,-16.6,63.53,761.2,39.804468,32.3790059,0.8431739,0.05048466,-0.138463,0.5170463
13073,2023-01-20 11:09:20.962697,195297076,-3.32,-15.05,64.09,761.28,39.8044714,32.3790136,0.8419539,0.04514235,-0.1262762,0.5226185
13106,2023-01-20 11:09:21.062661,195397040,-3.13,-13.62,64.83,761.1,39.8044741,32.3790203,0.839597,0.04065691,-0.1146431,0.5294155
13137,2023-01-20 11:09:21.162688,195497065,-3.79,-12.41,65.45,761.11,39.804477,32.3790277,0.8377792,0.03073795,-0.108729,0.5341902
13171,2023-01-20 11:09:21.262666,195597042,-4.41,-12.29,66.34,760.71,39.8044807,32.3790351,0.8338193,0.02654631,-0.1105221,0.5402088
