LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
58821,2023-01-20 11:11:39.481662,334096090,0,0.06,0.01,0.03,0.2,0,0.007904783,3.144728,-0.9072883,0,48,107327,0,0
58851,2023-01-20 11:11:39.581647,334196068,0,0.06,0.01,0.01,0.18,0,0.007973494,3.144728,-0.9072883,0,48,107327,0,0
58887,2023-01-20 11:11:39.681692,334296097,0,0.01,0.01,0.04,0.21,0,0.007909877,3.144728,-0.9072883,0,48,107327,0,0
58918,2023-01-20 11:11:39.781695,334396083,0,0.01,0.01,0.04,0.15,0,0.007981331,3.144728,-0.9072883,0,48,107327,0,0
58951,2023-01-20 11:11:39.881669,334496068,0,0.08,0.01,0.02,0.23,0,0.007915928,3.144728,-0.9072883,0,48,107327,0,0
58982,2023-01-20 11:11:39.981651,334596068,0,0.08,0.01,0,0.28,0,0.007978947,3.144728,-0.9072883,0,48,107327,0,0
59015,2023-01-20 11:11:40.081680,334696075,0,0.04,0.02,0.03,0.19,0,0.007912169,3.144728,-0.9072883,0,48,107327,0,0
59047,2023-01-20 11:11:40.181710,334796074,0,0.04,0.02,0.02,0.25,0,0.007976337,3.144728,-0.9072883,0,48,107327,0,0
59082,2023-01-20 11:11:40.274368,334896071,0,0.06,0.01,0.02,0.25,0,0.007920976,3.144728,-0.9072883,0,48,107327,0,0
59113,2023-01-20 11:11:40.365380,334996072,0,0.06,0.01,0.03,0.2,0,0.007980226,3.144728,-0.9072883,0,48,107327,0,0
59148,2023-01-20 11:11:40.461946,335096083,0,0.06,0.01,0.03,0.1,0,0.00791305,3.144728,-0.9072883,0,48,107327,0,0
59180,2023-01-20 11:11:40.561889,335196068,0,0.06,0.01,0.05,0.2,0,0.007976977,3.144728,-0.9072883,0,48,107327,0,0
59216,2023-01-20 11:11:40.661894,335296082,0,0.04,0.01,0.05,0.18,0,0.007918806,3.144728,-0.9072883,0,48,107327,0,0
59246,2023-01-20 11:11:40.761910,335396086,0,0.04,0.01,0.04,0.18,0,0.007996773,3.144728,-0.9072883,0,48,107327,0,0
59279,2023-01-20 11:11:40.861881,335496068,0,0.03,0.01,0.03,0.19,0,0.007945377,3.144728,-0.9072883,0,48,107327,0,0
59310,2023-01-20 11:11:40.961858,335596071,0,0.03,0.01,0.04,0.17,0,0.008031346,3.144728,-0.9072883,0,48,107327,0,0
59343,2023-01-20 11:11:41.061861,335696086,0,0.05,0.01,0.06,0.11,0,0.007990703,3.144728,-0.9072883,0,48,107327,0,0
59375,2023-01-20 11:11:41.161842,335796071,0,0.05,0.01,0.06,0.14,0,0.008093906,3.144728,-0.9072883,0,48,107327,0,0
59410,2023-01-20 11:11:41.261811,335896078,0,0.08,0.01,0.03,0.15,0,0.008082311,3.144728,-0.9072883,0,48,107327,0,0
59441,2023-01-20 11:11:41.361754,335996080,0,0.08,0.01,0.03,0.1,0,0.008136544,3.144728,-0.9072883,0,48,107327,0,0
59476,2023-01-20 11:11:41.461729,336096090,0,0.07,0.01,0.07,0.08,0,0.008015059,3.144728,-0.9072883,0,48,107327,0,0
59506,2023-01-20 11:11:41.561692,336196073,0,0.07,0.01,0.09,0.11,0,0.008097626,3.144728,-0.9072883,0,48,107327,0,0
59541,2023-01-20 11:11:41.661717,336296091,0,0.08,0.01,0.07,0.1,0,0.008071587,3.144728,-0.9072883,0,48,107327,0,0
59571,2023-01-20 11:11:41.761723,336396072,0,0.08,0.01,0.07,0.15,0,0.008168765,3.144728,-0.9072883,0,48,107327,0,0
59604,2023-01-20 11:11:41.861722,336496068,0,0.06,0.01,0.08,0.14,0,0.008132325,3.144728,-0.9072883,0,48,107327,0,0
59636,2023-01-20 11:11:41.961725,336596081,0,0.06,0.01,0.08,0.12,0,0.008268748,3.144728,-0.9072883,0,48,107327,0,0
59669,2023-01-20 11:11:42.061717,336696082,0,0.06,0.01,0.08,0.05,0,0.008279598,3.144728,-0.9072883,0,48,107327,0,0
59702,2023-01-20 11:11:42.161696,336796071,0,0.06,0.01,0.09,0.27,0,0.00838117,3.144728,-0.9072883,0,48,107327,0,0
59737,2023-01-20 11:11:42.268564,336896081,0,0.08,0.01,0.1,0.18,0,0.008316753,3.144728,-0.9072883,0,48,107327,0,0
59767,2023-01-20 11:11:42.379672,336996072,0,0.08,0.01,0.1,0.06,0,0.008358696,3.144728,-0.9072883,0,48,107327,0,0
59802,2023-01-20 11:11:42.474271,337096088,0,0.14,0.01,0.1,0.16,0,0.008307555,3.144728,-0.9072883,0,48,107327,0,0
59834,2023-01-20 11:11:42.565147,337196081,0,0.14,0.01,0.09,0.11,0,0.008435556,3.144728,-0.9072883,0,48,107327,0,0
59870,2023-01-20 11:11:42.661649,337296080,0,0.08,0.01,0.09,0.12,0,0.008362263,3.144728,-0.9072883,0,48,107327,0,0
59900,2023-01-20 11:11:42.761639,337396072,0,0.08,0.01,0.08,0.24,0,0.008448394,3.144728,-0.9072883,0,48,107327,0,0
59933,2023-01-20 11:11:42.861664,337496080,0,0.1,0.01,0.08,0.14,0,0.008371025,3.144728,-0.9072883,0,48,107327,0,0
59963,2023-01-20 11:11:42.961690,337596077,0,0.1,0.01,0.08,0.13,0,0.00842054,3.144728,-0.9072883,0,48,107327,0,0
59996,2023-01-20 11:11:43.061700,337696077,0,0.08,0.01,0.08,0.23,0,0.008311534,3.144728,-0.9072883,0,48,107327,0,0
60028,2023-01-20 11:11:43.161702,337796081,0,0.08,0.01,0.11,0.2,0,0.008340474,3.144728,-0.9072883,0,48,107327,0,0
60063,2023-01-20 11:11:43.261678,337896072,0,0.09,0.01,0.11,0.21,0,0.008186593,3.144728,-0.9072883,0,48,107327,0,0
60094,2023-01-20 11:11:43.361664,337996079,0,0.09,0.01,0.11,0.11,0,0.008185338,3.144728,-0.9072883,0,48,107327,0,0
60129,2023-01-20 11:11:43.461663,338096087,0,0.08,0.01,0.1,0.2,0,0.008037787,3.144728,-0.9072883,0,48,107327,0,0
60159,2023-01-20 11:11:43.561648,338196072,0,0.08,0.01,0.1,0.16,0,0.008055839,3.144728,-0.9072883,0,48,107327,0,0
60197,2023-01-20 11:11:43.661666,338296078,0,0.1,0.01,0.08,0.23,0,0.007914119,3.144728,-0.9072883,0,48,107327,0,0
60227,2023-01-20 11:11:43.761684,338396076,0,0.1,0.01,0.09,0.18,0,0.007943512,3.144728,-0.9072883,0,48,107327,0,0
60260,2023-01-20 11:11:43.861691,338496072,0,0.19,0.01,0.06,0.14,0,0.007814706,3.144728,-0.9072883,0,48,107327,0,0
60290,2023-01-20 11:11:43.961709,338596086,0,0.19,0.01,0.05,0.07,0,0.007865924,3.144728,-0.9072883,0,48,107327,0,0
60323,2023-01-20 11:11:44.061703,338696082,0,0.17,0,0.05,0.16,0,0.007754724,3.144728,-0.9072883,0,48,107327,0,0
60355,2023-01-20 11:11:44.161697,338796079,0,0.17,0,0.05,0.08,0,0.007819875,3.144728,-0.9072883,0,48,107327,0,0
60390,2023-01-20 11:11:44.261694,338896076,0,0.07,0,0.05,0.09,0,0.007742099,3.144728,-0.9072883,0,48,107327,0,0
60421,2023-01-20 11:11:44.361703,338996081,0,0.07,0,0.06,0.14,0,0.007803889,3.144728,-0.9072883,0,48,107327,0,0
60456,2023-01-20 11:11:44.461689,339096082,0,0.06,0.01,0.05,0.07,0,0.007729406,3.144728,-0.9072883,0,48,107327,0,0
60486,2023-01-20 11:11:44.561665,339196083,0,0.06,0.01,0.04,0.1,0,0.007788789,3.144728,-0.9072883,0,48,107327,0,0
60521,2023-01-20 11:11:44.661669,339296083,0,0.17,0.01,0.04,0.07,0,0.007727914,3.144728,-0.9072883,0,48,107327,0,0
60551,2023-01-20 11:11:44.761676,339396068,0,0.17,0.01,0.06,0.03,0,0.007789516,3.144728,-0.9072883,0,48,107327,0,0
60584,2023-01-20 11:11:44.861710,339496087,0,0.13,0.01,0.05,0.09,0,0.00774025,3.144728,-0.9072883,0,48,107327,0,0
60614,2023-01-20 11:11:44.961723,339596091,0,0.13,0.01,0.05,0.04,0,0.007815819,3.144728,-0.9072883,0,48,107327,0,0
60647,2023-01-20 11:11:45.061701,339696073,0,0.13,0.01,0.04,0.1,0,0.007753194,3.144728,-0.9072883,0,48,107327,0,0
60679,2023-01-20 11:11:45.161694,339796079,0,0.13,0.01,0.04,0.13,0,0.007814179,3.144728,-0.9072883,0,48,107327,0,0
60714,2023-01-20 11:11:45.261678,339896082,0,0.19,0,0.03,0.05,0,0.007748606,3.144728,-0.9072883,0,48,107327,0,0
60745,2023-01-20 11:11:45.361643,339996068,0,0.19,0,0.05,0.07,0,0.007813688,3.144728,-0.9072883,0,48,107327,0,0
60780,2023-01-20 11:11:45.461649,340096082,0,0.19,0,0.03,0.15,0,0.007750722,3.144728,-0.9072883,0,48,107327,0,0
60812,2023-01-20 11:11:45.561641,340196072,0,0.19,0,0.03,0.08,0,0.00782066,3.144728,-0.9072883,0,48,107327,0,0
60847,2023-01-20 11:11:45.661663,340296077,0,0.19,0,0.01,0.07,0,0.007771254,3.144728,-0.9072883,0,48,107327,0,0
60877,2023-01-20 11:11:45.761683,340396071,0,0.19,0,0.02,0.07,0,0.00783933,3.144728,-0.9072883,0,48,107327,0,0
60910,2023-01-20 11:11:45.861684,340496077,0,0.11,0.01,0,0.04,0,0.007793782,3.144728,-0.9072883,0,48,107327,0,0
60940,2023-01-20 11:11:45.961655,340596072,0,0.11,0.01,0,0.03,0,0.007876511,3.144728,-0.9072883,0,48,107327,0,0
60973,2023-01-20 11:11:46.061664,340696071,0,0.13,0,0,0.12,0,0.007855178,3.144728,-0.9072883,0,48,107327,0,0
61005,2023-01-20 11:11:46.161699,340796074,0,0.13,0,0,0.06,0,0.00798555,3.144728,-0.9072883,0,48,107327,0,0
61040,2023-01-20 11:11:46.261708,340896078,0,0.12,0,0,0.12,0,0.007980568,3.144728,-0.9072883,0,48,107327,0,0
61071,2023-01-20 11:11:46.361720,340996100,0,0.12,0,0,0.05,0,0.008100556,3.144728,-0.9072883,0,48,107327,0,0
61106,2023-01-20 11:11:46.461681,341096078,0,0.18,0,0.01,0.06,0,0.008083879,3.144728,-0.9072883,0,48,107327,0,0
61136,2023-01-20 11:11:46.561653,341196072,0,0.18,0,0.03,0.14,0,0.008211857,3.144728,-0.9072883,0,48,107327,0,0
61171,2023-01-20 11:11:46.661679,341296092,0,0.1,0.01,0.02,0.17,0,0.008236812,3.144728,-0.9072883,0,48,107327,0,0
61201,2023-01-20 11:11:46.761678,341396070,0,0.1,0.01,0.02,0.28,0,0.008396347,3.144728,-0.9072883,0,48,107327,0,0
61234,2023-01-20 11:11:46.861687,341496072,0,0.17,0,0,0.16,0,0.008419444,3.144728,-0.9072883,0,48,107327,0,0
61264,2023-01-20 11:11:46.961695,341596082,0,0.17,0,0,0.18,0,0.00859414,3.144728,-0.9072883,0,48,107327,0,0
61298,2023-01-20 11:11:47.061687,341696075,0,0.15,0,0.02,0.28,0,0.008594339,3.144728,-0.9072883,0,48,107327,0,0
61330,2023-01-20 11:11:47.161697,341796084,0,0.15,0,0.04,0.19,0,0.008723734,3.144728,-0.9072883,0,48,107327,0,0
61367,2023-01-20 11:11:47.261719,341896104,0,0.12,0.01,0.05,0.35,0,0.008680754,3.144728,-0.9072883,0,48,107327,0,0
61399,2023-01-20 11:11:47.361730,341996112,0,0.12,0.01,0.07,0.41,0,0.008769037,3.144728,-0.9072883,0,48,107327,0,0
61434,2023-01-20 11:11:47.461684,342096071,0,0.07,0.01,0.09,0.31,0,0.008711413,3.144728,-0.9072883,0,48,107327,0,0
61464,2023-01-20 11:11:47.561683,342196080,0,0.07,0.01,0.08,0.33,0,0.008805385,3.144728,-0.9072883,0,48,107327,0,0
61499,2023-01-20 11:11:47.661686,342296081,0,0.14,0.01,0.1,0.33,0,0.008696408,3.144728,-0.9072883,0,48,107327,0,0
61529,2023-01-20 11:11:47.761692,342396077,0,0.14,0.01,0.12,0.26,0,0.008775975,3.144728,-0.9072883,0,48,107327,0,0
61563,2023-01-20 11:11:47.861695,342496089,0,0.21,0.01,0.11,0.32,0,0.008666716,3.144728,-0.9072883,0,48,107327,0,0
61593,2023-01-20 11:11:47.961651,342596067,0,0.21,0.01,0.1,0.26,0,0.008748839,3.144728,-0.9072883,0,48,107327,0,0
61626,2023-01-20 11:11:48.061664,342696073,0,0.2,0.01,0.07,0.25,0,0.00871642,3.144728,-0.9072883,0,48,107327,0,0
61658,2023-01-20 11:11:48.161697,342796082,0,0.2,0.01,0.07,0.25,0,0.008908295,3.144728,-0.9072883,0,48,107327,0,0
61692,2023-01-20 11:11:48.261694,342896071,0,0.15,0,0.07,0.28,0,0.008903033,3.144728,-0.9072883,0,48,107327,0,0
61724,2023-01-20 11:11:48.361725,342996103,0,0.15,0,0.09,0.27,0,0.008977071,3.144728,-0.9072883,0,48,107327,0,0
61759,2023-01-20 11:11:48.461675,343096083,0,0.2,0,0.1,0.31,0,0.008852704,3.144728,-0.9072883,0,48,107327,0,0
61789,2023-01-20 11:11:48.561617,343196072,0,0.2,0,0.13,0.27,0,0.008792398,3.144728,-0.9072883,0,48,107327,0,0
61824,2023-01-20 11:11:48.661629,343296072,0,0.17,0,0.14,0.28,0,0.008605247,3.144728,-0.9072883,0,48,107327,0,0
61854,2023-01-20 11:11:48.761688,343396081,0,0.17,0,0.14,0.21,0,0.008594377,3.144728,-0.9072883,0,48,107327,0,0
61887,2023-01-20 11:11:48.861695,343496071,0,0.18,0,0.13,0.24,0,0.008451439,3.144728,-0.9072883,0,48,107327,0,0
61918,2023-01-20 11:11:48.961688,343596068,0,0.18,0,0.15,0.22,0,0.008410387,3.144728,-0.9072883,0,48,107327,0,0
61951,2023-01-20 11:11:49.061707,343696088,0,0.21,0,0.15,0.21,0,0.008282408,3.144728,-0.9072883,0,48,107327,0,0
61983,2023-01-20 11:11:49.161694,343796073,0,0.21,0,0.14,0.22,0,0.00826354,3.144728,-0.9072883,0,48,107327,0,0
62017,2023-01-20 11:11:49.261698,343896071,0,0.28,0,0.15,0.2,0,0.008107698,3.144728,-0.9072883,0,48,107327,0,0
62048,2023-01-20 11:11:49.361746,343996110,0,0.28,0,0.16,0.2,0,0.008089417,3.144728,-0.9072883,0,48,107327,0,0
62084,2023-01-20 11:11:49.461716,344096085,0,0.29,0,0.15,0.22,0,0.007928814,3.144728,-0.9072883,0,48,107327,0,0
62114,2023-01-20 11:11:49.561694,344196077,0,0.29,0,0.16,0.2,0,0.007918807,3.144728,-0.9072883,0,48,107327,0,0
62150,2023-01-20 11:11:49.656153,344296089,0,0.34,0,0.17,0.2,0,0.007753433,3.144728,-0.9072883,0,48,107327,0,0
62180,2023-01-20 11:11:49.747146,344396072,0,0.34,0,0.17,0.17,0,0.007720192,3.144728,-0.9072883,0,48,107327,0,0
62213,2023-01-20 11:11:49.846522,344496071,0,0.25,0,0.17,0.24,0,0.007564072,3.144728,-0.9072883,0,48,107327,0,0
62242,2023-01-20 11:11:49.957507,344596084,0,0.25,0,0.16,0.43,0,0.007590231,3.144728,-0.9072883,0,48,107327,0,0
62275,2023-01-20 11:11:50.061703,344696077,0,0.26,0,0.17,0.46,0,0.00746029,3.144728,-0.9072883,0,48,107327,0,0
62307,2023-01-20 11:11:50.161703,344796074,0,0.26,0,0.17,0.53,0,0.007445537,3.144728,-0.9072883,0,48,107327,0,0
62341,2023-01-20 11:11:50.256152,344896076,0,0.36,0,0.14,0.6,0,0.00730596,3.144728,-0.9072883,0,48,107327,0,0
62373,2023-01-20 11:11:50.347174,344996100,0,0.36,0,0.14,0.74,0,0.007299529,3.144728,-0.9072883,0,48,107327,0,0
62408,2023-01-20 11:11:50.446495,345096070,0,0.2,0,0.14,0.82,0,0.007180397,3.144728,-0.9072883,0,48,107327,0,0
62440,2023-01-20 11:11:50.557427,345196084,0,0.2,0,0.14,0.78,0,0.007188872,3.144728,-0.9072883,0,48,107327,0,0
62476,2023-01-20 11:11:50.656089,345296078,0,0.08,0,0.14,0.85,0,0.007079028,3.144728,-0.9072883,0,48,107327,0,0
62506,2023-01-20 11:11:50.747121,345396072,0,0.08,0,0.13,0.95,0,0.007088993,3.144728,-0.9072883,0,48,107327,0,0
62539,2023-01-20 11:11:50.841918,345496084,0,0.01,0.01,0.12,1.08,0,0.007018133,3.144728,-0.9072883,0,48,107327,0,0
62570,2023-01-20 11:11:50.941888,345596073,0,0.01,0.01,0.09,1.21,0,0.007042104,3.144728,-0.9072883,0,48,107327,0,0
62604,2023-01-20 11:11:51.041882,345696076,0,0.14,0.01,0.1,0.91,0,0.0069758,3.144728,-0.9072883,0,48,107327,0,0
62636,2023-01-20 11:11:51.141896,345796083,0,0.14,0.01,0.09,0.83,0,0.007017835,3.144728,-0.9072883,0,48,107327,0,0
62670,2023-01-20 11:11:51.241879,345896068,0,0.07,0.01,0.12,0.91,0,0.006969475,3.144728,-0.9072883,0,48,107327,0,0
62702,2023-01-20 11:11:51.341877,345996080,0,0.07,0.01,0.12,1.05,0,0.007044324,3.144728,-0.9072883,0,48,107327,0,0
62737,2023-01-20 11:11:51.441844,346096080,0,0.2,0.01,0.11,1.03,0,0.00703285,3.144728,-0.9072883,0,48,107327,0,0
62767,2023-01-20 11:11:51.541775,346196069,0,0.2,0.01,0.11,0.97,0,0.007117574,3.144728,-0.9072883,0,48,107327,0,0
62803,2023-01-20 11:11:51.641769,346296076,0,0.2,0,0.11,0.95,0,0.007087664,3.144728,-0.9072883,0,48,107327,0,0
62833,2023-01-20 11:11:51.741825,346396081,0,0.2,0,0.11,0.91,0,0.00717668,3.144728,-0.9072883,0,48,107327,0,0
62866,2023-01-20 11:11:51.841834,346496082,0,0.15,0,0.09,0.94,0,0.007156207,3.144728,-0.9072883,0,48,107327,0,0
62896,2023-01-20 11:11:51.941782,346596081,0,0.15,0,0.08,0.98,0,0.007237776,3.144728,-0.9072883,0,48,107327,0,0
62929,2023-01-20 11:11:52.041747,346696086,0,0.17,0,0.09,1,0,0.007192742,3.144728,-0.9072883,0,48,107327,0,0
62962,2023-01-20 11:11:52.141713,346796077,0,0.17,0,0.09,0.82,0,0.007298971,3.144728,-0.9072883,0,48,107327,0,0
62996,2023-01-20 11:11:52.241690,346896067,0,0.15,0,0.07,0.87,0,0.0072772,3.144728,-0.9072883,0,48,107327,0,0
63028,2023-01-20 11:11:52.341712,346996087,0,0.15,0,0.09,1.02,0,0.007344069,3.144728,-0.9072883,0,48,107327,0,0
63063,2023-01-20 11:11:52.441678,347096075,0,0.15,0,0.07,0.81,0,0.007276892,3.144728,-0.9072883,0,48,107327,0,0
63093,2023-01-20 11:11:52.541619,347196071,0,0.15,0,0.08,0.73,0,0.007352576,3.144728,-0.9072883,0,48,107327,0,0
63128,2023-01-20 11:11:52.641683,347296102,0,0.16,0,0.1,0.72,0,0.007285434,3.144728,-0.9072883,0,48,107327,0,0
63158,2023-01-20 11:11:52.741807,347396071,0,0.16,0,0.07,0.69,0,0.00734155,3.144728,-0.9072883,0,48,107327,0,0
63191,2023-01-20 11:11:52.841856,347496068,0,0.1,0,0.1,0.66,0,0.007278833,3.144728,-0.9072883,0,48,107327,0,0
63222,2023-01-20 11:11:52.941777,347596081,0,0.1,0,0.08,0.64,0,0.007347436,3.144728,-0.9072883,0,48,107327,0,0
63255,2023-01-20 11:11:53.041711,347696074,0,0.11,0,0.08,0.71,0,0.007296348,3.144728,-0.9072883,0,48,107327,0,0
63287,2023-01-20 11:11:53.141695,347796070,0,0.11,0,0.11,0.71,0,0.007373316,3.144728,-0.9072883,0,48,107327,0,0
63321,2023-01-20 11:11:53.241705,347896088,0,0.16,0,0.1,0.64,0,0.007322216,3.144728,-0.9072883,0,48,107327,0,0
63352,2023-01-20 11:11:53.341693,347996077,0,0.16,0,0.1,0.63,0,0.007411754,3.144728,-0.9072883,0,48,107327,0,0
63387,2023-01-20 11:11:53.441691,348096087,0,0.19,0.01,0.08,0.61,0,0.007383732,3.144728,-0.9072883,0,48,107327,0,0
63417,2023-01-20 11:11:53.541657,348196080,0,0.19,0.01,0.09,0.57,0,0.007453104,3.144728,-0.9072883,0,48,107327,0,0
63452,2023-01-20 11:11:53.641663,348296085,0,0.2,0.01,0.1,0.54,0,0.007437088,3.144728,-0.9072883,0,48,107327,0,0
63482,2023-01-20 11:11:53.741686,348396071,0,0.2,0.01,0.1,0.46,0,0.007505017,3.144728,-0.9072883,0,48,107327,0,0
63515,2023-01-20 11:11:53.841725,348496089,0,0.21,0.01,0.09,0.37,0,0.007484798,3.144728,-0.9072883,0,48,107327,0,0
63546,2023-01-20 11:11:53.941706,348596072,0,0.21,0.01,0.1,0.37,0,0.007565165,3.144728,-0.9072883,0,48,107327,0,0
63579,2023-01-20 11:11:54.041706,348696076,0,0.11,0.01,0.08,0.34,0,0.007539458,3.144728,-0.9072883,0,48,107327,0,0
63611,2023-01-20 11:11:54.141703,348796081,0,0.11,0.01,0.08,0.34,0,0.007645623,3.144728,-0.9072883,0,48,107327,0,0
63648,2023-01-20 11:11:54.241691,348896072,0,0.14,0.01,0.08,0.39,0,0.007665064,3.144728,-0.9072883,0,48,107327,0,0
63679,2023-01-20 11:11:54.341698,348996075,0,0.14,0.01,0.06,0.36,0,0.007794806,3.144728,-0.9072883,0,48,107327,0,0
63714,2023-01-20 11:11:54.441682,349096075,0,0.14,0.01,0.06,0.3,0,0.007813414,3.144728,-0.9072883,0,48,107327,0,0
63744,2023-01-20 11:11:54.541632,349196070,0,0.14,0.01,0.06,0.29,0,0.007855726,3.144728,-0.9072883,0,48,107327,0,0
63779,2023-01-20 11:11:54.641635,349296075,0,0.11,0.02,0.04,0.48,0,0.007716429,3.144728,-0.9072883,0,48,107327,0,0
63809,2023-01-20 11:11:54.741692,349396075,0,0.11,0.02,0.02,0.6,0,0.00767355,3.144728,-0.9072883,0,48,107327,0,0
63842,2023-01-20 11:11:54.841717,349496069,0,0.08,0.02,0.04,0.42,0,0.007564873,3.144728,-0.9072883,0,48,107327,0,0
63872,2023-01-20 11:11:54.941710,349596070,0,0.08,0.02,0.03,0.31,0,0.007565571,3.144728,-0.9072883,0,48,107327,0,0
63905,2023-01-20 11:11:55.041710,349696082,0,0.18,0.02,0.04,0.31,0,0.007477129,3.144728,-0.9072883,0,48,107327,0,0
63937,2023-01-20 11:11:55.141681,349796072,0,0.18,0.02,0.03,0.32,0,0.007493032,3.144728,-0.9072883,0,48,107327,0,0
63971,2023-01-20 11:11:55.241677,349896070,0,0.17,0.02,0.03,0.26,0,0.007408421,3.144728,-0.9072883,0,48,107327,0,0
64003,2023-01-20 11:11:55.341710,349996081,0,0.17,0.02,0.02,0.26,0,0.007435658,3.144728,-0.9072883,0,48,107327,0,0
64038,2023-01-20 11:11:55.441694,350096066,0,0.15,0.02,0.03,0.3,0,0.007384317,3.144728,-0.9072883,0,48,107327,0,0
64070,2023-01-20 11:11:55.541688,350196093,0,0.15,0.02,0.03,0.28,0,0.007436855,3.144728,-0.9072883,0,48,107327,0,0
64105,2023-01-20 11:11:55.641668,350296081,0,0.12,0.02,0.04,0.29,0,0.007392497,3.144728,-0.9072883,0,48,107327,0,0
64135,2023-01-20 11:11:55.741679,350396066,0,0.12,0.02,0.05,0.23,0,0.007445395,3.144728,-0.9072883,0,48,107327,0,0
64168,2023-01-20 11:11:55.841694,350496070,0,0.18,0.02,0.05,0.18,0,0.007393212,3.144728,-0.9072883,0,48,107327,0,0
64198,2023-01-20 11:11:55.941702,350596087,0,0.18,0.02,0.06,0.27,0,0.007417357,3.144728,-0.9072883,0,48,107327,0,0
64231,2023-01-20 11:11:56.041681,350696067,0,0.11,0.02,0.06,0.21,0,0.007362651,3.144728,-0.9072883,0,48,107327,0,0
64263,2023-01-20 11:11:56.141699,350796076,0,0.11,0.02,0.06,0.23,0,0.007404335,3.144728,-0.9072883,0,48,107327,0,0
64297,2023-01-20 11:11:56.241709,350896079,0,0.15,0.02,0.04,0.25,0,0.00735242,3.144728,-0.9072883,0,48,107327,0,0
64329,2023-01-20 11:11:56.341708,350996074,0,0.15,0.02,0.03,0.27,0,0.007398426,3.144728,-0.9072883,0,48,107327,0,0
64364,2023-01-20 11:11:56.441693,351096069,0,0.17,0.03,0.04,0.34,0,0.007362022,3.144728,-0.9072883,0,48,107327,0,0
64394,2023-01-20 11:11:56.541677,351196086,0,0.17,0.03,0.04,0.35,0,0.007398027,3.144728,-0.9072883,0,48,107327,0,0
64429,2023-01-20 11:11:56.641660,351296074,0,0.16,0.03,0.03,0.32,0,0.007348301,3.144728,-0.9072883,0,48,107327,0,0
64460,2023-01-20 11:11:56.741685,351396066,0,0.16,0.03,0.04,0.41,0,0.007378572,3.144728,-0.9072883,0,48,107327,0,0
64493,2023-01-20 11:11:56.841725,351496094,0,0.12,0.03,0.03,0.32,0,0.00733333,3.144728,-0.9072883,0,48,107327,0,0
64523,2023-01-20 11:11:56.941688,351596073,0,0.12,0.03,0.02,0.28,0,0.007372634,3.144728,-0.9072883,0,48,107327,0,0
64556,2023-01-20 11:11:57.041687,351696083,0,0.21,0.03,0.02,0.34,0,0.007296987,3.144728,-0.9072883,0,48,107327,0,0
64588,2023-01-20 11:11:57.141690,351796090,0,0.21,0.03,0.01,0.37,0,0.007341954,3.144728,-0.9072883,0,48,107327,0,0
64623,2023-01-20 11:11:57.241676,351896070,0,0.25,0.04,0.01,0.3,0,0.007290276,3.144728,-0.9072883,0,48,107327,0,0
64655,2023-01-20 11:11:57.341695,351996070,0,0.25,0.04,0,0.44,0,0.007336631,3.144728,-0.9072883,0,48,107327,0,0
64690,2023-01-20 11:11:57.441707,352096085,0,0.26,0.04,0,0.37,0,0.007291074,3.144728,-0.9072883,0,48,107327,0,0
64720,2023-01-20 11:11:57.541659,352196070,0,0.26,0.04,0.01,0.36,0,0.007349191,3.144728,-0.9072883,0,48,107327,0,0
64755,2023-01-20 11:11:57.641655,352296072,0,0.2,0.04,0.01,0.33,0,0.00731427,3.144728,-0.9072883,0,48,107327,0,0
64785,2023-01-20 11:11:57.741688,352396074,0,0.2,0.04,0,0.34,0,0.007367964,3.144728,-0.9072883,0,48,107327,0,0
64818,2023-01-20 11:11:57.841696,352496069,0,0.25,0.04,0.01,0.37,0,0.007312872,3.144728,-0.9072883,0,48,107327,0,0
64853,2023-01-20 11:11:57.941684,352596070,0,0.25,0.04,0,0.38,0,0.00737232,3.144728,-0.9072883,0,48,107327,0,0
64886,2023-01-20 11:11:58.041695,352696082,0,0.19,0.04,0,0.2,0,0.007344211,3.144728,-0.9072883,0,48,107327,0,0
64918,2023-01-20 11:11:58.141703,352796074,0,0.19,0.04,0,0.27,0,0.007432443,3.144728,-0.9072883,0,48,107327,0,0
64951,2023-01-20 11:11:58.241707,352896070,0,0.18,0.04,0.02,0.24,0,0.007440011,3.144728,-0.9072883,0,48,107327,0,0
64983,2023-01-20 11:11:58.341717,352996082,0,0.18,0.04,0.02,0.25,0,0.007537969,3.144728,-0.9072883,0,48,107327,0,0
65018,2023-01-20 11:11:58.441704,353096081,0,0.13,0.04,0.01,0.26,0,0.007565957,3.144728,-0.9072883,0,48,107327,0,0
65048,2023-01-20 11:11:58.541670,353196070,0,0.13,0.04,0.02,0.19,0,0.007699017,3.144728,-0.9072883,0,48,107327,0,0
65083,2023-01-20 11:11:58.641666,353296069,0,0.17,0.04,0.02,0.12,0,0.007748767,3.144728,-0.9072883,0,48,107327,0,0
65113,2023-01-20 11:11:58.741694,353396069,0,0.17,0.04,0.02,0.13,0,0.007890823,3.144728,-0.9072883,0,48,107327,0,0
65146,2023-01-20 11:11:58.841712,353496070,0,0.14,0.04,0.02,0.11,0,0.00793723,3.144728,-0.9072883,0,48,107327,0,0
