LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
61559,2023-01-20 11:11:47.862152,342496546,0,56.87868,92269.81,30.41,1.16258,342496,0,27.36973,1
61589,2023-01-20 11:11:47.962106,342596522,0,56.55075,92273.23,30.42,0.5726755,342596,0,27.36973,1
61622,2023-01-20 11:11:48.062136,342696545,0,56.53146,92273.45,30.42,-0.4624498,342696,0,27.36973,1
61654,2023-01-20 11:11:48.162162,342796547,0,56.54524,92273.3,30.39,-1.197888,342796,0,27.36973,1
61688,2023-01-20 11:11:48.262150,342896527,0,56.70232,92271.66,30.37,-1.081631,342896,0,27.36973,1
61720,2023-01-20 11:11:48.362208,342996586,0,56.82908,92270.33,30.35,-0.2523243,342996,0,27.36973,1
61755,2023-01-20 11:11:48.462182,343096590,0,57.09088,92267.57,30.33,0.681188,343096,0,27.36973,1
61785,2023-01-20 11:11:48.562077,343196532,0,57.18182,92266.61,30.3,1.339986,343196,0,27.36973,1
61820,2023-01-20 11:11:48.662110,343296552,0,57.25347,92265.88,30.29,1.628476,343296,0,27.36973,1
61850,2023-01-20 11:11:48.762154,343396547,0,57.11843,92267.27,30.29,1.419209,343396,0,27.36973,1
61883,2023-01-20 11:11:48.862163,343496539,0,57.35267,92264.84,30.31,0.8189738,343496,0,27.36973,1
61914,2023-01-20 11:11:48.962168,343596548,0,57.35543,92264.81,30.31,0.3926945,343596,0,27.36973,1
61947,2023-01-20 11:11:49.062225,343696606,0,57.24796,92265.92,30.33,0.4211128,343696,0,27.36973,1
61979,2023-01-20 11:11:49.162207,343796586,0,57.40228,92264.3,30.34,0.4323089,343796,0,27.36973,1
62013,2023-01-20 11:11:49.262173,343896546,0,57.50148,92263.26,30.35,0.2686846,343896,0,27.36973,1
62044,2023-01-20 11:11:49.362208,343996572,0,57.36094,92264.75,30.37,0.3349912,343996,0,27.36973,1
62080,2023-01-20 11:11:49.462164,344096533,0,57.54557,92262.8,30.38,0.4633057,344096,0,27.36973,1
62110,2023-01-20 11:11:49.562148,344196531,0,57.58967,92262.34,30.39,0.3806353,344196,0,27.36973,1
62146,2023-01-20 11:11:49.656571,344296548,0,57.65581,92261.63,30.4,0.4305863,344296,0,27.36973,1
62176,2023-01-20 11:11:49.747593,344396563,0,57.63376,92261.88,30.41,0.6226325,344396,0,27.36973,1
62209,2023-01-20 11:11:49.847028,344496527,0,57.53455,92262.91,30.4,0.5235982,344496,0,27.36973,1
62238,2023-01-20 11:11:49.958013,344596540,0,57.62825,92261.94,30.41,0.13865,344596,0,27.36973,1
62271,2023-01-20 11:11:50.062158,344696532,0,57.65305,92261.66,30.4,-0.107646,344696,0,27.36973,1
62303,2023-01-20 11:11:50.162169,344796540,0,57.39125,92264.42,30.42,-0.07405877,344796,0,27.36973,1
62337,2023-01-20 11:11:50.256576,344896541,0,57.37748,92264.58,30.41,-0.2049589,344896,0,27.36973,1
62369,2023-01-20 11:11:50.347603,344996572,0,57.34992,92264.86,30.41,-0.6553531,344996,0,27.36973,1
62404,2023-01-20 11:11:50.447078,345096596,0,57.32512,92265.11,30.39,-0.8439481,345096,0,27.36973,1
62436,2023-01-20 11:11:50.557943,345196549,0,57.33889,92264.96,30.37,-0.5649292,345196,0,27.36973,1
62472,2023-01-20 11:11:50.656509,345296539,0,57.28378,92265.55,30.35,-0.262661,345296,0,27.36973,1
62502,2023-01-20 11:11:50.747548,345396541,0,57.14048,92267.05,30.32,-0.2127135,345396,0,27.36973,1
62535,2023-01-20 11:11:50.842395,345496560,0,56.9338,92269.22,30.29,-0.4650343,345496,0,27.36973,1
62566,2023-01-20 11:11:50.942378,345596563,0,56.98891,92268.66,30.25,-0.9119797,345596,0,27.36973,1
62600,2023-01-20 11:11:51.042421,345696615,0,56.92829,92269.28,30.22,-1.108326,345696,0,27.36973,1
62632,2023-01-20 11:11:51.142379,345796566,0,57.1708,92266.75,30.19,-0.7337165,345796,0,27.36973,1
62666,2023-01-20 11:11:51.242357,345896546,0,57.20662,92266.35,30.19,0.005168915,345896,0,27.36973,1
62698,2023-01-20 11:11:51.342370,345996573,0,57.15426,92266.92,30.17,0.6295192,345996,0,27.36973,1
62733,2023-01-20 11:11:51.442322,346096559,0,57.1019,92267.47,30.17,0.6941045,346096,0,27.36973,1
62763,2023-01-20 11:11:51.542248,346196542,0,57.09639,92267.52,30.16,0.2247608,346196,0,27.36973,1
62799,2023-01-20 11:11:51.642257,346296564,0,57.17906,92266.64,30.15,-0.1782668,346296,0,27.36973,1
62829,2023-01-20 11:11:51.742348,346396604,0,56.96411,92268.91,30.15,-0.1894557,346396,0,27.36973,1
62862,2023-01-20 11:11:51.842302,346496550,0,56.89522,92269.63,30.15,-0.2144289,346496,0,27.36973,1
62892,2023-01-20 11:11:51.942253,346596552,0,56.90348,92269.55,30.15,-0.5434024,346596,0,27.36973,1
62925,2023-01-20 11:11:52.042216,346696555,0,56.91175,92269.45,30.15,-0.744058,346696,0,27.36973,1
62958,2023-01-20 11:11:52.142177,346796541,0,56.69129,92271.77,30.15,-0.5554569,346796,0,27.36973,1
62992,2023-01-20 11:11:52.242159,346896536,0,56.86766,92269.93,30.15,-0.4124987,346896,0,27.36973,1
63024,2023-01-20 11:11:52.342217,346996592,0,56.68027,92271.88,30.14,-0.4546976,346996,0,27.36973,1
63059,2023-01-20 11:11:52.442132,347096529,0,56.78499,92270.79,30.14,-0.3823602,347096,0,27.36973,1
63089,2023-01-20 11:11:52.542085,347196537,0,56.95033,92269.06,30.15,-0.1610374,347196,0,27.36973,1
63124,2023-01-20 11:11:52.642148,347296567,0,56.71334,92271.55,30.15,0.1326215,347296,0,27.36973,1
63154,2023-01-20 11:11:52.742259,347396522,0,56.97789,92268.77,30.15,0.3186333,347396,0,27.36973,1
63187,2023-01-20 11:11:52.842318,347496530,0,56.75192,92271.13,30.16,0.2239049,347496,0,27.36973,1
63218,2023-01-20 11:11:52.942245,347596550,0,56.71334,92271.54,30.17,0.01205564,347596,0,27.36973,1
63251,2023-01-20 11:11:53.042227,347696590,0,57.03852,92268.13,30.17,-0.156734,347696,0,27.36973,1
63283,2023-01-20 11:11:53.142193,347796568,0,56.96411,92268.91,30.18,-0.002582077,347796,0,27.36973,1
63317,2023-01-20 11:11:53.242183,347896566,0,56.89798,92269.6,30.18,0.4882849,347896,0,27.36973,1
63348,2023-01-20 11:11:53.342176,347996560,0,56.69956,92271.67,30.17,0.4874229,347996,0,27.36973,1
63383,2023-01-20 11:11:53.442154,348096550,0,56.76846,92270.96,30.18,-0.2316511,348096,0,27.36973,1
63413,2023-01-20 11:11:53.542116,348196539,0,56.9338,92269.22,30.17,-0.6820416,348196,0,27.36973,1
63448,2023-01-20 11:11:53.642171,348296593,0,56.92553,92269.32,30.18,-0.2755725,348296,0,27.36973,1
63478,2023-01-20 11:11:53.742146,348396531,0,56.84286,92270.19,30.17,0.3625524,348396,0,27.36973,1
63511,2023-01-20 11:11:53.842184,348496548,0,56.93104,92269.25,30.17,0.434891,348496,0,27.36973,1
63542,2023-01-20 11:11:53.942164,348596530,0,56.73539,92271.31,30.15,0.0723362,348596,0,27.36973,1
63575,2023-01-20 11:11:54.042183,348696553,0,56.67476,92271.94,30.15,-0.2686906,348696,0,27.36973,1
63607,2023-01-20 11:11:54.142166,348796544,0,56.64445,92272.25,30.13,-0.5718208,348796,0,27.36973,1
63644,2023-01-20 11:11:54.242142,348896523,0,56.51217,92273.64,30.13,-0.7776356,348896,0,27.36973,1
63675,2023-01-20 11:11:54.342224,348996601,0,56.48737,92273.92,30.11,-0.7767738,348996,0,27.36973,1
63710,2023-01-20 11:11:54.442139,349096533,0,56.45705,92274.22,30.1,-0.7121885,349096,0,27.36973,1
63740,2023-01-20 11:11:54.542080,349196518,0,56.22557,92276.66,30.1,-0.6768823,349196,0,27.36973,1
63775,2023-01-20 11:11:54.642093,349296533,0,55.99409,92279.1,30.1,-0.8224225,349296,0,27.36973,1
63805,2023-01-20 11:11:54.742142,349396524,0,56.13739,92277.59,30.11,-1.215119,349396,0,27.36973,1
63838,2023-01-20 11:11:54.842163,349496515,0,56.04094,92278.62,30.11,-1.308125,349496,0,27.36973,1
63868,2023-01-20 11:11:54.942223,349596583,0,56.14014,92277.56,30.11,-0.7664442,349596,0,27.36973,1
63901,2023-01-20 11:11:55.042193,349696565,0,55.98582,92279.17,30.11,-0.1808429,349696,0,27.36973,1
63933,2023-01-20 11:11:55.142153,349796544,0,56.03818,92278.64,30.11,-0.06458282,349796,0,27.36973,1
63967,2023-01-20 11:11:55.242149,349896542,0,55.90039,92280.08,30.11,-0.2394021,349896,0,27.36973,1
63999,2023-01-20 11:11:55.342183,349996554,0,55.95551,92279.5,30.1,-0.3918302,349996,0,27.36973,1
64034,2023-01-20 11:11:55.442159,350096531,0,55.95275,92279.52,30.1,-0.3918302,350096,0,27.36973,1
64066,2023-01-20 11:11:55.542148,350196553,0,56.00787,92278.95,30.09,-0.2118492,350196,0,27.36973,1
64101,2023-01-20 11:11:55.642174,350296587,0,56.09881,92278,30.1,0.07922173,350296,0,27.36973,1
64131,2023-01-20 11:11:55.742146,350396533,0,56.13463,92277.61,30.12,0.3599656,350396,0,27.36973,1
64164,2023-01-20 11:11:55.842162,350496538,0,56.18423,92277.11,30.11,0.540818,350496,0,27.36973,1
64194,2023-01-20 11:11:55.942163,350596548,0,56.16494,92277.29,30.12,0.5528748,350596,0,27.36973,1
64227,2023-01-20 11:11:56.042152,350696538,0,56.17872,92277.15,30.13,0.4004419,350696,0,27.36973,1
64259,2023-01-20 11:11:56.142175,350796552,0,56.01614,92278.85,30.13,0.1498389,350796,0,27.36973,1
64293,2023-01-20 11:11:56.242226,350896596,0,55.93071,92279.76,30.14,-0.2092648,350896,0,27.36973,1
64325,2023-01-20 11:11:56.342172,350996538,0,55.98857,92279.16,30.15,-0.5950653,350996,0,27.36973,1
64360,2023-01-20 11:11:56.442171,351096548,0,55.98582,92279.19,30.15,-0.6699908,351096,0,27.36973,1
64390,2023-01-20 11:11:56.542150,351196559,0,55.93071,92279.76,30.15,-0.3573906,351196,0,27.36973,1
64425,2023-01-20 11:11:56.642135,351296549,0,55.97755,92279.27,30.15,-0.0835359,351296,0,27.36973,1
64456,2023-01-20 11:11:56.742163,351396544,0,55.92795,92279.79,30.15,-0.05941749,351396,0,27.36973,1
64489,2023-01-20 11:11:56.842178,351496547,0,55.80945,92281.03,30.15,-0.1265871,351496,0,27.36973,1
64519,2023-01-20 11:11:56.942186,351596571,0,55.79843,92281.16,30.16,-0.2841842,351596,0,27.36973,1
64552,2023-01-20 11:11:57.042190,351696586,0,55.72954,92281.88,30.17,-0.5080914,351696,0,27.36973,1
64584,2023-01-20 11:11:57.142156,351796556,0,55.69096,92282.27,30.17,-0.587318,351796,0,27.36973,1
64618,2023-01-20 11:11:57.242128,351896522,0,55.57246,92283.51,30.17,-0.5477023,351896,0,27.36973,1
64651,2023-01-20 11:11:57.342166,351996541,0,55.62482,92282.97,30.17,-0.5588996,351996,0,27.36973,1
64686,2023-01-20 11:11:57.442165,352096543,0,55.61655,92283.06,30.17,-0.522734,352096,0,27.36973,1
64716,2023-01-20 11:11:57.542158,352196569,0,55.63584,92282.86,30.19,-0.2953863,352196,0,27.36973,1
64751,2023-01-20 11:11:57.642133,352296550,0,55.54766,92283.8,30.18,-0.05684018,352296,0,27.36973,1
64781,2023-01-20 11:11:57.742147,352396533,0,55.61104,92283.11,30.17,-0.03875256,352396,0,27.36973,1
64814,2023-01-20 11:11:57.842154,352496527,0,55.52561,92284.01,30.18,-0.1395094,352496,0,27.36973,1
64849,2023-01-20 11:11:57.942719,352597105,0,55.42089,92285.12,30.18,-0.216049,352597,0,27.36973,1
64882,2023-01-20 11:11:58.042154,352696541,0,55.49805,92284.3,30.18,-0.3394937,352696,0,27.36973,1
64914,2023-01-20 11:11:58.142163,352796534,0,55.64686,92282.75,30.18,-0.3541864,352796,0,27.36973,1
64947,2023-01-20 11:11:58.242232,352896595,0,55.67993,92282.39,30.18,0.0430572,352896,0,27.36973,1
64979,2023-01-20 11:11:58.342174,352996539,0,55.57521,92283.48,30.18,0.536559,352996,0,27.36973,1
65014,2023-01-20 11:11:58.442152,353096529,0,55.70749,92282.1,30.18,0.5344076,353096,0,27.36973,1
65044,2023-01-20 11:11:58.542139,353196539,0,55.67718,92282.44,30.18,0.230067,353196,0,27.36973,1
65079,2023-01-20 11:11:58.642153,353296555,0,55.71576,92282.02,30.18,0.1489854,353296,0,27.36973,1
65109,2023-01-20 11:11:58.742177,353396552,0,55.72127,92281.96,30.17,0.2273536,353396,0,27.36973,1
65142,2023-01-20 11:11:58.842236,353496594,0,55.89764,92280.09,30.16,0.2635217,353496,0,27.36973,1
65173,2023-01-20 11:11:58.942186,353596541,0,55.88937,92280.18,30.16,0.4047489,353596,0,27.36973,1
65206,2023-01-20 11:11:59.042193,353696554,0,55.88937,92280.19,30.16,0.6062615,353696,0,27.36973,1
65238,2023-01-20 11:11:59.142191,353796568,0,56.00236,92279.02,30.16,0.5812919,353796,0,27.36973,1
65271,2023-01-20 11:11:59.238382,353896555,0,55.93071,92279.77,30.15,0.4056167,353896,0,27.36973,1
65303,2023-01-20 11:11:59.329405,353996560,0,56.06849,92278.31,30.16,0.3263879,353996,0,27.36973,1
65339,2023-01-20 11:11:59.422416,354096542,0,56.04094,92278.62,30.14,0.3332722,354096,0,27.36973,1
65369,2023-01-20 11:11:59.522420,354196567,0,56.10432,92277.94,30.13,0.3599643,354196,0,27.36973,1
65451,2023-01-20 11:11:59.622381,354296543,0,56.19801,92276.97,30.13,0.3961337,354296,0,27.36973,1
65481,2023-01-20 11:11:59.722384,354396534,0,56.20904,92276.83,30.13,0.4546964,354396,0,27.36973,1
65514,2023-01-20 11:11:59.822386,354496528,0,56.33856,92275.47,30.13,0.548569,354496,0,27.36973,1
65544,2023-01-20 11:11:59.922397,354596546,0,56.48461,92273.94,30.11,0.6656921,354596,0,27.36973,1
65577,2023-01-20 11:12:00.022382,354696559,0,56.41572,92274.67,30.11,0.8120894,354696,0,27.36973,1
65609,2023-01-20 11:12:00.122313,354796590,0,56.4295,92274.52,30.11,0.8043336,354796,0,27.36973,1
65642,2023-01-20 11:12:00.222201,354896545,0,56.58933,92272.84,30.11,0.5184221,354896,0,27.36973,1
65675,2023-01-20 11:12:00.322263,354996555,0,56.37163,92275.13,30.11,0.2781558,354996,0,27.36973,1
65710,2023-01-20 11:12:00.424731,355096531,0,56.43501,92274.45,30.1,0.1601779,355096,0,27.36973,1
65742,2023-01-20 11:12:00.535758,355196547,0,56.55626,92273.19,30.1,-0.04391551,355196,0,27.36973,1
65777,2023-01-20 11:12:00.638356,355296559,0,56.47359,92274.05,30.1,-0.06458282,355296,0,27.36973,1
65807,2023-01-20 11:12:00.729351,355396534,0,56.49564,92273.84,30.1,0.1644838,355396,0,27.36973,1
65840,2023-01-20 11:12:00.822398,355496574,0,56.60862,92272.63,30.09,0.2213168,355496,0,27.36973,1
65871,2023-01-20 11:12:00.922260,355596524,0,56.53421,92273.42,30.09,0.1730919,355596,0,27.36973,1
65904,2023-01-20 11:12:01.022192,355696526,0,56.43776,92274.42,30.09,0.184288,355696,0,27.36973,1
65936,2023-01-20 11:12:01.122195,355796535,0,56.48737,92273.92,30.08,-0.006030801,355796,0,27.36973,1
65970,2023-01-20 11:12:01.222209,355896554,0,56.81806,92270.44,30.08,-0.1696491,355896,0,27.36973,1
66003,2023-01-20 11:12:01.322201,355996549,0,56.39367,92274.89,30.08,0.15674,355996,0,27.36973,1
66038,2023-01-20 11:12:01.422228,356096588,0,56.31651,92275.72,30.08,0.327251,356096,0,27.36973,1
66068,2023-01-20 11:12:01.522145,356196545,0,56.20353,92276.89,30.07,-0.4013038,356196,0,27.36973,1
66104,2023-01-20 11:12:01.622126,356296550,0,56.17046,92277.23,30.07,-1.222003,356296,0,27.36973,1
66134,2023-01-20 11:12:01.722165,356396555,0,56.02991,92278.71,30.06,-1.249563,356396,0,27.36973,1
66167,2023-01-20 11:12:01.822176,356496540,0,56.00511,92278.98,30.06,-0.9369577,356496,0,27.36973,1
66198,2023-01-20 11:12:01.922184,356596552,0,56.22006,92276.72,30.06,-0.7147729,356596,0,27.36973,1
66231,2023-01-20 11:12:02.022175,356696542,0,55.8315,92280.8,30.05,-0.3892505,356696,0,27.36973,1
66263,2023-01-20 11:12:02.122228,356796579,0,55.79567,92281.17,30.06,-0.2540481,356796,0,27.36973,1
66296,2023-01-20 11:12:02.222175,356896515,0,55.73229,92281.85,30.06,-0.7009947,356896,0,27.36973,1
66330,2023-01-20 11:12:02.322191,356996542,0,55.70749,92282.11,30.06,-1.104884,356996,0,27.36973,1
66365,2023-01-20 11:12:02.422153,357096519,0,55.70198,92282.16,30.06,-0.8904541,357096,0,27.36973,1
66395,2023-01-20 11:12:02.522149,357196544,0,55.46223,92284.7,30.07,-0.5365109,357196,0,27.36973,1
66431,2023-01-20 11:12:02.622135,357296544,0,55.63584,92282.84,30.06,-0.5253136,357296,0,27.36973,1
66461,2023-01-20 11:12:02.722193,357396567,0,55.52561,92284,30.06,-0.5881799,357396,0,27.36973,1
66494,2023-01-20 11:12:02.822164,357496514,0,55.55317,92283.73,30.07,-0.3866649,357496,0,27.36973,1
66525,2023-01-20 11:12:02.922163,357596529,0,55.36578,92285.7,30.06,-0.1937604,357596,0,27.36973,1
66558,2023-01-20 11:12:03.022145,357696522,0,55.28862,92286.49,30.06,-0.378915,357696,0,27.36973,1
66590,2023-01-20 11:12:03.122174,357796548,0,55.29413,92286.44,30.05,-0.7363057,357796,0,27.36973,1
66623,2023-01-20 11:12:03.222173,357896542,0,55.19492,92287.5,30.06,-0.8405066,357896,0,27.36973,1
66657,2023-01-20 11:12:03.322188,357996550,0,55.23626,92287.05,30.05,-0.6501854,357996,0,27.36973,1
66692,2023-01-20 11:12:03.422230,358096594,0,55.27484,92286.64,30.05,-0.3952801,358096,0,27.36973,1
66722,2023-01-20 11:12:03.522161,358196560,0,55.33822,92285.98,30.04,-0.1162612,358196,0,27.36973,1
66758,2023-01-20 11:12:03.622122,358296545,0,55.41262,92285.2,30.04,0.2187371,358296,0,27.36973,1
66788,2023-01-20 11:12:03.722130,358396540,0,55.24728,92286.95,30.03,0.4168081,358396,0,27.36973,1
66821,2023-01-20 11:12:03.822143,358496539,0,55.56144,92283.65,30.03,0.3436089,358496,0,27.36973,1
66852,2023-01-20 11:12:03.922161,358596541,0,55.45396,92284.77,30.01,0.284189,358596,0,27.36973,1
66885,2023-01-20 11:12:04.022215,358696581,0,55.40436,92285.3,30.01,0.41767,358696,0,27.36973,1
66917,2023-01-20 11:12:04.122181,358796537,0,55.44018,92284.92,30.01,0.3444684,358796,0,27.36973,1
66950,2023-01-20 11:12:04.222177,358896527,0,55.56144,92283.64,30.01,0.0421965,358896,0,27.36973,1
66983,2023-01-20 11:12:04.322174,358996533,0,55.45672,92284.75,30,0.04392028,358996,0,27.36973,1
67018,2023-01-20 11:12:04.422154,359096526,0,55.60277,92283.2,30,0.2617991,359096,0,27.36973,1
67048,2023-01-20 11:12:04.522124,359196522,0,55.42089,92285.11,29.99,0.2635217,359196,0,27.36973,1
67084,2023-01-20 11:12:04.622132,359296544,0,55.54766,92283.79,29.99,0.08525491,359296,0,27.36973,1
67114,2023-01-20 11:12:04.722187,359396566,0,55.78465,92281.28,29.98,0.03444314,359396,0,27.36973,1
67147,2023-01-20 11:12:04.822163,359496519,0,55.50632,92284.22,29.98,0.3065777,359496,0,27.36973,1
67178,2023-01-20 11:12:04.922163,359596528,0,55.66064,92282.59,29.97,0.5115402,359596,0,27.36973,1
67211,2023-01-20 11:12:05.022159,359696530,0,55.48428,92284.45,29.97,0.1980698,359696,0,27.36973,1
67243,2023-01-20 11:12:05.122156,359796524,0,55.63033,92282.93,29.96,-0.2075457,359796,0,27.36973,1
67276,2023-01-20 11:12:05.222183,359896547,0,55.52837,92283.99,29.96,-0.2333784,359896,0,27.36973,1
67309,2023-01-20 11:12:05.322252,359996611,0,55.73229,92281.85,29.95,-0.03616809,359996,0,27.36973,1
67344,2023-01-20 11:12:05.422208,360096570,0,55.84252,92280.7,29.96,0.2635181,360096,0,27.36973,1
67377,2023-01-20 11:12:05.522147,360196544,0,55.73505,92281.83,29.95,0.6303763,360196,0,27.36973,1
67413,2023-01-20 11:12:05.622135,360296555,0,55.69922,92282.18,29.94,0.6889355,360296,0,27.36973,1
67443,2023-01-20 11:12:05.722126,360396532,0,55.60828,92283.13,29.94,0.2109849,360396,0,27.36973,1
67476,2023-01-20 11:12:05.822165,360496558,0,55.72954,92281.88,29.93,-0.3160489,360496,0,27.36973,1
67507,2023-01-20 11:12:05.922169,360596549,0,55.70749,92282.11,29.92,-0.3470469,360596,0,27.36973,1
67540,2023-01-20 11:12:06.022203,360696573,0,55.60828,92283.14,29.92,-0.06027817,360696,0,27.36973,1
67572,2023-01-20 11:12:06.122182,360796553,0,55.6882,92282.31,29.92,0.02669573,360796,0,27.36973,1
67605,2023-01-20 11:12:06.222172,360896544,0,55.78189,92281.31,29.91,-0.06372691,360896,0,27.36973,1
67638,2023-01-20 11:12:06.322168,360996534,0,55.76812,92281.48,29.91,0.08525729,360996,0,27.36973,1
67673,2023-01-20 11:12:06.422169,361096537,0,55.65237,92282.69,29.92,0.3229368,361096,0,27.36973,1
67703,2023-01-20 11:12:06.522130,361196530,0,55.59451,92283.28,29.91,0.1446712,361196,0,27.36973,1
67739,2023-01-20 11:12:06.622149,361296566,0,55.42916,92285.02,29.91,-0.3754723,361296,0,27.36973,1
67769,2023-01-20 11:12:06.722183,361396565,0,55.58624,92283.38,29.9,-0.7440472,361396,0,27.36973,1
67802,2023-01-20 11:12:06.822177,361496533,0,55.5697,92283.56,29.9,-0.6424272,361496,0,27.36973,1
67833,2023-01-20 11:12:06.922154,361596515,0,55.5449,92283.81,29.9,-0.1860106,361596,0,27.36973,1
67866,2023-01-20 11:12:07.022161,361696525,0,55.4264,92285.05,29.9,0.08697629,361696,0,27.36973,1
67898,2023-01-20 11:12:07.122179,361796542,0,55.56695,92283.59,29.89,-0.0766468,361796,0,27.36973,1
67931,2023-01-20 11:12:07.222160,361896521,0,55.62206,92282.99,29.89,-0.1877368,361896,0,27.36973,1
67964,2023-01-20 11:12:07.322219,361996574,0,55.59726,92283.26,29.89,0.1033401,361996,0,27.36973,1
68000,2023-01-20 11:12:07.422170,362096528,0,55.67993,92282.41,29.88,0.4056108,362096,0,27.36973,1
68030,2023-01-20 11:12:07.522128,362196520,0,55.7626,92281.52,29.88,0.4323041,362196,0,27.36973,1
68066,2023-01-20 11:12:07.622121,362296532,0,55.54214,92283.83,29.88,0.3711593,362296,0,27.36973,1
68097,2023-01-20 11:12:07.722148,362396529,0,55.46223,92284.67,29.88,0.1257276,362396,0,27.36973,1
68130,2023-01-20 11:12:07.822178,362496537,0,55.2583,92286.84,29.89,-0.4977572,362496,0,27.36973,1
68161,2023-01-20 11:12:07.922174,362596540,0,55.44569,92284.87,29.87,-1.043737,362596,0,27.36973,1
68194,2023-01-20 11:12:08.022207,362696577,0,55.20319,92287.41,29.87,-0.9886194,362696,0,27.36973,1
68226,2023-01-20 11:12:08.122197,362796560,0,55.17839,92287.66,29.87,-0.6320941,362796,0,27.36973,1
68259,2023-01-20 11:12:08.222182,362896544,0,55.05989,92288.91,29.86,-0.5916214,362896,0,27.36973,1
68292,2023-01-20 11:12:08.322170,362996550,0,55.16461,92287.81,29.86,-0.7586908,362996,0,27.36973,1
68327,2023-01-20 11:12:08.422150,363096546,0,55.0902,92288.59,29.86,-0.6277943,363096,0,27.36973,1
68357,2023-01-20 11:12:08.522154,363196560,0,54.94415,92290.12,29.86,-0.3194964,363196,0,27.36973,1
68393,2023-01-20 11:12:08.622169,363296577,0,55.04887,92289.02,29.86,-0.2936614,363296,0,27.36973,1
68423,2023-01-20 11:12:08.722159,363396536,0,55.12051,92288.27,29.85,-0.376333,363396,0,27.36973,1
68456,2023-01-20 11:12:08.822183,363496538,0,55.34373,92285.94,29.85,-0.03100514,363496,0,27.36973,1
